peak,freq_mhz,odmr_nearest_freq_mhz,odmr_freq_error_mhz,live_signal_mean_adc,live_signal_std_adc,live_signal_sem_adc,batch_signal_adc,odmr_signal_interp_adc,live_minus_batch_adc,live_minus_odmr_adc,batch_minus_odmr_adc,live_ref_mean_adc,live_ref_std_adc,batch_ref_adc,odmr_ref_interp_adc,live_ref_minus_batch_ref_adc,live_ref_minus_odmr_ref_adc,live_signal_over_ref_mean,batch_signal_over_ref,odmr_signal_over_ref_interp
peak_01,2760.72576030142,2760.999938964844,-0.27417866342420893,6621.065656693041,12.576265344545408,0.6443015914348618,6621.237634868722,6625.671808174564,-0.17197817568103346,-4.606151481522829,-4.434173305841796,6625.715240497587,13.11876743957248,6627.867422135282,6629.208411334434,-2.152181637695321,-3.49317083684673,0.999298468177251,0.9989997103375335,0.999466511996542
peak_02,2770.895524993663,2770.9999351501465,-0.10441015648348184,6623.896799632287,10.078975266615307,0.5163615450535476,6623.529851453373,6623.259297517568,0.36694817891384446,0.6375021147196094,0.2705539358057649,6628.815776474734,11.259115376183338,6629.083636947153,6628.7760748830415,-0.26786047241876076,0.03970159169239196,0.9992582726108296,0.999162209168274,0.9991677532468811
peak_03,2795.0484601431444,2794.999925994873,0.04853414827130109,6635.86790890735,12.152473049537678,0.6225900544538342,6635.948578720543,6646.395768004255,-0.08066981319279876,-10.527859096904649,-10.44718928371185,6637.227766388717,12.947119212285708,6636.612103799249,6643.152125294017,0.6156625894682293,-5.924358905300323,0.999795369774806,0.999900020512224,1.00048826861843
peak_04,2809.130334972895,2808.999920654297,0.13041431859801378,6641.689735621082,13.567091291747772,0.6950631424301515,6642.470689549775,6644.143040132902,-0.7809539286927247,-2.453304511819624,-1.6723505831268994,6642.006498090641,14.157653286186017,6641.430442889017,6644.179525327732,0.5760552016236034,-2.1730272370914463,0.9999525193764324,1.0001566299112372,0.9999945086982235
peak_05,2835.646166060501,2835.9999103546143,-0.3537442941133122,6641.296041929449,15.59879020442461,0.7991502308376746,6640.798211938748,6644.667134494658,0.4978299907006658,-3.3710925652094375,-3.8689225559101033,6640.205831561799,15.678198064467393,6642.224024207599,6642.204620474825,-2.0181926457998998,-1.9987889130261465,1.0001642320717534,0.9997853411351899,1.0003707374524782
peak_06,2848.440712988967,2847.999905776978,0.4408072119890676,6643.131373834483,17.036825446619087,0.8728230080653889,6643.0713940764745,6642.17314949647,0.059979758008921635,0.9582243380136788,0.8982445800047572,6642.3214758563,16.90822165558625,6644.0631048078985,6641.768097910984,-1.7416289515986136,0.5533779453162424,1.0001219027133281,0.9998507373100195,1.0000609855055935
peak_07,2869.536838632013,2869.9998973846436,-0.46305875263078633,6618.84338480713,12.389491241917572,0.6347328642917018,6618.9365773145455,6614.136662474948,-0.09319250741555152,4.706722332181926,4.799914839597477,6621.153009885059,12.529953417770212,6622.147152856314,6619.489656216781,-0.9941429712553145,1.663353668277523,0.9996512412928363,0.9995151760497524,0.999191328331965
peak_08,2875.6582910668617,2875.999895095825,-0.34160402896350206,6623.660602885944,18.42886851642884,0.9441395349239206,6626.299203777853,6618.141821951267,-2.6386008919089363,5.518780934677125,8.157381826586061,6627.6520063654125,17.725577353520713,6632.0683375615135,6625.014031044622,-4.416331196101055,2.6379753207902468,0.9993975181444101,0.9991301154496575,0.9989626876167881
peak_09,2878.3643674869863,2877.999894332886,0.3644731541003239,6599.8221123294115,15.101024584856965,0.7736489256359603,6602.508584222269,6600.422872771324,-2.6864718928572984,-0.6007604419128256,2.0857114509444727,6608.228482872727,14.486532047755729,6610.488689366384,6608.658374835236,-2.2602064936572788,-0.42989196250891837,0.9987277362212651,0.9987928116181558,0.9987538314742866
peak_10,2883.596371615771,2883.9998920440676,-0.4035204282963605,6596.186774451738,12.020784319488218,0.6158434364380413,6596.601700950577,6591.566319769855,-0.41492649883912236,4.62045468188262,5.035381180721743,6607.640073646768,12.65730274796138,6610.6327551425875,6604.829582862503,-2.992681495819852,2.8104907842644025,0.9982668735647632,0.997877502092202,0.9979918841317175
