save_id,timestamp_epoch_s,block_index,frequency_minus_mhz,frequency_plus_mhz,intensity_minus,intensity_plus,delta_B_projection_mT,delta_B_projection_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,measurement_axis_x,measurement_axis_y,measurement_axis_z,sensitivity_norm_mhz_per_mT,slope_denom_abs,transition_index
000000,0.0089150217827409,1,2783.7188906487277,2789.999965667725,0.9974189335326226,0.9985903495473192,-0.00975945268604795,-9.759452686047949,8.227861936064718,0.140929658282697,-5.246841290117533,-0.8430659178077902,-0.014440323941953132,0.5376163458037339,28.060174039528217,0.004277552354905134,0
000000,0.0089150217827409,2,2809.304011875775,2815.999955749512,0.9985525683148285,0.9982479582161854,0.0022500938805421326,2.2500938805421327,0.1007942601912134,1.9158276001035526,1.1757412959691103,0.04479557989239465,0.8514434071710631,0.5225298847023351,28.102867118792204,0.004817181711198528,1
000000,0.0089150217827409,3,2831.5480992912067,2841.064850982016,0.9990173895378783,0.9986809294277826,0.002026125975256006,2.0261259752560057,0.08981782994727541,-1.7416037502916126,1.0314725405946845,0.04432983488893217,-0.8595732800234975,0.5090860850665297,28.116530034408736,0.002067926168427099,2
000000,0.0089150217827409,4,2857.494637762509,2863.9999374389654,0.9997709622145583,0.9990452655112523,0.020578905846352035,20.578905846352036,17.861595180326837,-0.2845908226340472,10.216349226158016,0.8679565042809656,-0.013829249463449772,0.49644763926887975,27.976847646466258,0.0012604745814784831,3
000000,0.0089150217827409,5,2883.4227843082444,2897.246322378631,0.9993783114437493,0.9994992873546201,-0.0408784810080748,-40.8784810080748,30.775839562488912,0.6056520016449672,26.898533313256646,-0.7528616231217032,-0.014815912595317124,-0.6580120554857048,27.99735959941245,0.0008329578298210767,4
000000,0.0089150217827409,6,2908.170712382221,2918.007295656395,0.9995764711932418,0.9989842651747932,0.010158705239293027,10.158705239293027,0.4570806049050476,7.778453528688283,-6.518130879438985,0.044993982415898616,0.7656933974815877,-0.641630082367918,28.122324751051313,0.0014410625833536186,5
000000,0.0089150217827409,7,2930.9999118804935,2937.331413253914,0.998620303227673,0.9983527724750014,0.0021943700422569863,2.194370042256986,0.09797870130991618,-1.7041449570732217,-1.3789670125592044,0.044650035966195406,-0.7765987159214264,-0.6284113371967512,28.10477281870397,0.004337942256508497,6
000000,0.0089150217827409,8,2952.99990348816,2959.3247911153,0.9976783734258489,0.9973930709207882,0.002377404154591256,2.377404154591256,1.8742942577434072,-0.03376585712573794,-1.4621666856245972,0.7883784732704197,-0.014202825826029256,-0.615026554404245,28.060386486311764,0.004276701305323248,7
000001,0.221733896061778,1,2783.7188906487277,2789.999965667725,0.9972492611216914,0.9985903495473192,-0.011173049432067282,-11.173049432067282,9.419617174157612,0.16134245321850701,-6.006814007152496,-0.8430659178077902,-0.014440323941953132,0.5376163458037339,28.060174039528217,0.004277552354905134,0
000001,0.221733896061778,2,2809.304011875775,2815.999955749512,0.9985525683148285,0.9982479582161854,0.0022500938805421326,2.2500938805421327,0.1007942601912134,1.9158276001035526,1.1757412959691103,0.04479557989239465,0.8514434071710631,0.5225298847023351,28.102867118792204,0.004817181711198528,1
000001,0.221733896061778,3,2831.5480992912067,2841.064850982016,0.9990173895378783,0.9986809294277826,0.002026125975256006,2.0261259752560057,0.08981782994727541,-1.7416037502916126,1.0314725405946845,0.04432983488893217,-0.8595732800234975,0.5090860850665297,28.116530034408736,0.002067926168427099,2
000001,0.221733896061778,4,2857.494637762509,2863.9999374389654,0.9997709622145583,0.9990452655112523,0.020578905846352035,20.578905846352036,17.861595180326837,-0.2845908226340472,10.216349226158016,0.8679565042809656,-0.013829249463449772,0.49644763926887975,27.976847646466258,0.0012604745814784831,3
000001,0.221733896061778,5,2883.4227843082444,2897.246322378631,0.9993783114437493,0.9994992873546201,-0.0408784810080748,-40.8784810080748,30.775839562488912,0.6056520016449672,26.898533313256646,-0.7528616231217032,-0.014815912595317124,-0.6580120554857048,27.99735959941245,0.0008329578298210767,4
000001,0.221733896061778,6,2908.170712382221,2918.007295656395,0.9995764711932418,0.9989842651747932,0.010158705239293027,10.158705239293027,0.4570806049050476,7.778453528688283,-6.518130879438985,0.044993982415898616,0.7656933974815877,-0.641630082367918,28.122324751051313,0.0014410625833536186,5
000001,0.221733896061778,7,2930.9999118804935,2937.331413253914,0.998620303227673,0.9983527724750014,0.0021943700422569863,2.194370042256986,0.09797870130991618,-1.7041449570732217,-1.3789670125592044,0.044650035966195406,-0.7765987159214264,-0.6284113371967512,28.10477281870397,0.004337942256508497,6
000001,0.221733896061778,8,2952.99990348816,2959.3247911153,0.9976783734258489,0.9973930709207882,0.002377404154591256,2.377404154591256,1.8742942577434072,-0.03376585712573794,-1.4621666856245972,0.7883784732704197,-0.014202825826029256,-0.615026554404245,28.060386486311764,0.004276701305323248,7
000002,0.2887178966775536,1,2783.7188906487277,2789.999965667725,0.996732237613852,0.997083664236117,-0.002927850950972167,-2.927850950972167,2.468371349185761,0.04227911618579362,-1.5740605293196437,-0.8430659178077902,-0.014440323941953132,0.5376163458037339,28.060174039528217,0.004277552354905134,0
000002,0.2887178966775536,2,2809.304011875775,2815.999955749512,0.9974508311891342,0.9976674993990696,-0.0016004847359126651,-1.600484735912665,-0.07169464185413395,-1.3627221766707587,-0.8363011045242921,0.04479557989239465,0.8514434071710631,0.5225298847023351,28.102867118792204,0.004817181711198528,1
000002,0.2887178966775536,3,2831.5480992912067,2841.064850982016,0.9984596770108961,0.9986787949462642,-0.007529261989308428,-7.529261989308428,-0.33377094082155556,6.47195242430609,-3.8330425095772593,0.04432983488893217,-0.8595732800234975,0.5090860850665297,28.116530034408736,0.002067926168427099,2
000002,0.2887178966775536,4,2857.494637762509,2863.9999374389654,0.9988336276768942,0.9986980642824234,0.0038442317821234455,3.8442317821234453,3.336625979257652,-0.05316284031030721,1.908459793037583,0.8679565042809656,-0.013829249463449772,0.49644763926887975,27.976847646466258,0.0012604745814784831,3
000002,0.2887178966775536,5,2883.4227843082444,2897.246322378631,0.9991963034850179,0.9992937742980017,-0.0398705704981845,-39.8705704981845,30.01702242005148,0.5907188876265311,26.235316046898088,-0.7528616231217032,-0.014815912595317124,-0.6580120554857048,27.99735959941245,0.0008329578298210767,4
