block,n_samples,delta_f_mean_mhz,delta_f_std_mhz,delta_f_min_mhz,delta_f_max_mhz,f_new_mean_mhz,f_new_std_mhz,delta_B_proj_std_uT
1,497,-0.07167526769789515,0.07714137970315457,-0.2884923046031584,0.3526997766318655,2786.444330341965,0.07714137970314161,2.7491411704890325
2,497,-0.015450416994319035,0.0639021317675811,-0.2117409887011322,0.4013713083574489,2812.17911731779,0.063902131767589,2.273865207327909
3,497,-0.26558093470661587,0.13184950709346255,-0.6384273467220162,0.1670843396159274,2835.458791368223,0.13184950709347243,4.689394705965011
4,497,0.14695235071987314,0.24079444220553603,-0.486827611863547,1.395746740921337,2860.3198497694507,0.2407944422055408,8.606918307894158
5,497,-1.164314031221556,0.3303939332374909,-2.5629086108272325,-0.3031421467222735,2888.272799688981,0.3303939332374982,11.800896154665402
6,497,0.12873515137311048,0.20274536334997212,-0.4854468703888059,0.955137322808764,2912.697106163072,0.20274536334996934,7.209409789010874
7,497,0.14105919495081942,0.08811729652553486,-0.0547858160089579,0.9462019625407116,2933.9220147418864,0.08811729652552852,3.1353143145456075
8,497,0.1927945011930879,0.06168603936824736,0.0139721643683784,0.3869248887561267,2956.026404652735,0.061686039368250206,2.1983317798683437
