block,n_samples,delta_f_mean_mhz,delta_f_std_mhz,delta_f_min_mhz,delta_f_max_mhz,f_new_mean_mhz,f_new_std_mhz,delta_B_proj_std_uT
1,454,-0.08005198351430508,0.10162181015591915,-0.3870417042916713,0.6150131358000007,2786.4359536261486,0.10162181015591469,3.621567350678761
2,454,-0.02274517497746953,0.09181055921434704,-0.2340558834993157,0.5516965265040892,2812.1718225598065,0.09181055921435473,3.266946351995306
3,454,-0.24078801317786708,0.175401629445961,-0.7146552205402541,0.2878545826158568,2835.483584289752,0.1754016294459539,6.238381095793335
4,454,0.13355032809729347,0.3123522234888477,-1.0682296670538671,1.2300905371127804,2860.306447746828,0.31235222348884023,11.164668279855354
5,454,-1.1656757094652508,0.4181311671596205,-2.499499713275561,-0.0307288261404254,2888.2714380107377,0.41813116715962384,14.934664309144186
6,454,0.12742731635364865,0.27031672976006893,-1.342555313281745,0.9159717562868918,2912.6957983280527,0.27031672976006144,9.612175812384198
7,454,0.13954900682727567,0.1292808233850886,-1.0802767213493931,1.02053455168092,2933.9205045537624,0.12928082338509927,4.599959737054023
8,454,0.19895905336556632,0.10380210941454678,-0.9791567006774956,0.626081349099563,2956.0325692049073,0.1038021094145494,3.699240189196355
