time_s,signal_f1,signal_f2,lockin_signal
0.0007329503153450787,5262.226075129138,5250.808356511905,11.417718617232822
0.0007479016901925206,5259.928141333252,5250.736986887551,9.191154445700704
0.0007628530650399625,5260.864351866003,5251.172616682458,9.691735183544552
0.0007778044398874044,5254.8032979796435,5247.487514136382,7.31578384326167
0.0007927558147348463,5258.983479536632,5251.4676620717055,7.51581746492684
0.0008077071895822882,5255.018018155699,5250.986856985665,4.031161170033556
0.0008226585644297302,5256.394320995201,5249.966225509674,6.428095485527592
0.0008376099392771721,5256.6764678913105,5247.709157318825,8.967310572485076
0.000852561314124614,5257.634333832564,5245.997906287252,11.636427545312472
0.0008675126889720559,5255.371259589816,5249.550707583214,5.820552006602156
0.0008824640638194978,5257.088134608919,5251.224974783751,5.863159825167713
0.0008974154386669397,5258.8647339303725,5246.80357306599,12.061160864382146
0.0009123668135143816,5255.477060855213,5250.75735855977,4.719702295442403
0.0009273181883618235,5257.610645841612,5247.86256380475,9.748082036861888
0.0009422695632092654,5257.103386618577,5247.808769141425,9.294617477152315
0.0009572209380567073,5256.36856985665,5247.800501268453,8.568068588196184
0.0009721723129041493,5257.222789375554,5248.503545557355,8.719243818199175
0.0009871236877515913,5257.028471436868,5247.527554482379,9.500916954489185
0.001002075062599033,5255.318183207507,5248.255020325824,7.063162881682729
0.001017026437446475,5259.043081578385,5248.527646177828,10.51543540055718
0.001031977812293917,5253.944845187517,5248.840786135648,5.104059051868717
0.0010469291871413589,5256.44701531314,5246.454946969466,9.992068343673964
0.0010618805619888006,5255.250191032185,5248.450148240976,6.800042791209307
0.0010768319368362426,5257.469297307211,5250.112968792982,7.356328514228153
0.0010917833116836845,5259.45979154568,5251.54745239478,7.912339150900152
0.0011067346865311265,5259.367836293059,5247.525338509032,11.842497784026818
0.0011216860613785685,5259.790613442553,5249.892227282453,9.898386160100017
0.0011366374362260102,5258.170920316655,5248.337133600269,9.833786716385475
0.0011515888110734522,5260.315844973561,5246.957606137482,13.358238836079181
0.0011665401859208941,5256.57135434178,5246.998563437968,9.572790903811438
0.001181491560768336,5257.359858789009,5251.116025307944,6.243833481064939
0.0011964429356157778,5259.823623804138,5251.024895314363,8.798728489775385
0.0012113943104632198,5260.035593116729,5246.74982425039,13.285768866338913
0.0012263456853106617,5258.70313598435,5251.244903261301,7.45823272304915
0.0012412970601581037,5259.0842375523425,5247.417626921784,11.666610630558353
0.0012562484350055456,5256.559051869059,5249.634394962864,6.924656906195196
0.0012711998098529874,5258.74744016872,5248.233823394566,10.513616774153888
0.0012861511847004293,5256.945655163982,5252.486230400098,4.459424763884272
0.0013011025595478713,5256.684185591588,5248.207736039368,8.476449552220402
0.0013160539343953133,5255.177889170767,5247.91081089342,7.267078277347537
0.0013310053092427552,5257.118501085063,5251.046734113764,6.071766971299439
0.001345956684090197,5257.366827643122,5245.862044197206,11.504783445915564
0.001360908058937639,5255.0020020173,5248.596310786441,6.4056912308587926
0.0013758594337850809,5258.199468166396,5250.047345416756,8.152122749640512
0.0013908108086325228,5258.934315493474,5247.934987926766,10.999327566708416
0.0014057621834799646,5258.817067579545,5248.716813888804,10.100253690741738
0.0014207135583274065,5256.028899348962,5247.117354891952,8.911544457009768
0.0014356649331748485,5255.069000825259,5250.63311122658,4.435889598678841
0.0014506163080222905,5255.9110706971915,5250.822019133783,5.089051563408248
0.0014655676828697324,5256.396063208729,5251.68123605465,4.714827154079103
0.0014805190577171742,5255.748005623987,5247.54745239478,8.200553229207799
0.0014954704325646161,5260.171837271144,5247.092383164716,13.079454106427875
0.001510421807412058,5257.459226090412,5246.97450866522,10.484717425191775
0.0015253731822595,5255.739753033591,5243.699620992144,12.040132041446668
0.0015403245571069418,5255.1839410703915,5246.385869731333,8.798071339058879
0.0015552759319543837,5257.087294067304,5247.897683161659,9.189610905645168
0.0015702273068018257,5257.270272335483,5250.696961824128,6.5733105113549755
0.0015851786816492677,5256.11788978207,5251.877800531834,4.240089250236451
0.0016001300564967096,5260.634181006816,5247.441666411957,13.192514594858949
0.0016150814313441514,5259.097044350032,5251.532414341168,7.564630008863787
0.0016300328061915933,5256.886389338876,5250.635953785494,6.250435553381976
0.0016449841810390353,5255.938151419751,5251.526408289268,4.411743130483046
0.0016599355558864772,5260.936821835743,5251.14023290644,9.796588929302743
0.0016748869307339192,5258.861127242718,5250.64979979827,8.211327444448216
0.001689838305581361,5258.851117156219,5247.748678057279,11.102439098939612
0.0017047896804288029,5258.163599963322,5250.673640614971,7.489959348350567
0.0017197410552762448,5256.512027386374,5251.005364183758,5.506663202616437
0.0017346924301236868,5256.209875599841,5249.061481798453,7.148393801388011
0.0017496438049711285,5255.195586392395,5251.972109300975,3.2234770914201363
0.0017645951798185705,5256.126295198215,5251.385609927561,4.740685270654467
0.0017795465546660125,5259.424993122841,5248.156447718312,11.268545404529505
0.0017944979295134544,5256.739569642694,5248.546153375921,8.193416266773056
0.0018094493043608964,5259.140905339732,5252.307393709692,6.833511630039538
0.0018244006792083381,5256.557569459303,5250.382813216371,6.174756242931835
0.00183935205405578,5256.6472781734265,5249.641807011645,7.0054711617813155
0.001854303428903222,5259.199911361066,5249.625683895223,9.57422746584325
0.001869254803750664,5257.871320720115,5247.185469327872,10.685851392243421
0.0018842061785981057,5256.099825778647,5248.118577497937,7.981248280710133
0.0018991575534455477,5257.053473729254,5250.063743619525,6.989730109728953
0.0019141089282929897,5260.484518751719,5250.466867377816,10.01765137390339
0.0019290603031404316,5259.581226885106,5248.005776813277,11.575450071828527
0.0019440116779878736,5256.169712993245,5249.495140141211,6.674572852034544
0.0019589630528353153,5257.110110951493,5248.134807592383,8.975303359109603
0.0019739144276827575,5257.715239783599,5250.372176544304,7.343063239294679
0.0019888658025301992,5260.152245010239,5248.5769019164345,11.575343093804804
0.002003817177377641,5255.39965461381,5248.223767460342,7.175887153467556
0.002018768552225083,5256.799614879114,5252.042730079163,4.756884799950967
0.002033719927072525,5257.6279304337195,5248.261316746645,9.366613687074278
0.002048671301919967,5259.876593208423,5249.33748509949,10.53910810893376
0.002063622676767409,5261.009047284287,5249.328025185683,11.681022098603535
0.0020785740516148505,5257.337637925238,5249.013479230981,8.324158694256766
0.0020935254264622927,5255.821499526241,5250.960265305499,4.861234220741608
0.0021084768013097345,5258.629626799523,5249.974539230369,8.655087569153693
0.002123428176157176,5257.862166457805,5250.614390072439,7.247776385365796
0.0021383795510046184,5257.393144236941,5249.176422043586,8.216722193355054
0.00215333092585206,5258.067533698078,5251.357153773268,6.710379924809786
0.0021682823006995023,5254.070834734236,5249.575434789253,4.495399944982637
0.002183233675546944,5260.038145306721,5248.405767643732,11.632377662988802
0.0021981850503943858,5253.888865115995,5245.159381972675,8.729483143320067
0.002213136425241828,5256.751214964697,5251.09640248189,5.654812482806847
0.0022280878000892697,5256.544839074487,5247.464957055965,9.079882018521857
0.002243039174936712,5257.808050860409,5247.079515236727,10.728535623681637
0.0022579905497841536,5255.497539505456,5250.624797505884,4.872741999572099
0.0022729419246315954,5257.372680869273,5248.954656600544,8.418024268728914
0.0022878932994790375,5258.158465018187,5248.043448360179,10.115016658007335
0.0023028446743264793,5260.5601827795945,5249.9302961763,10.629886603294835
0.0023177960491739215,5255.109438518201,5250.522205581196,4.587232937004956
0.002332747424021363,5259.072668643213,5246.4112235229395,12.661445120273129
0.002347698798868805,5256.904117125653,5248.558669804689,8.345447320964013
0.002362650173716247,5258.415869425681,5244.892456521075,13.52341290460663
0.002377601548563689,5259.336858513922,5247.352079958431,11.984778555491175
0.0023925529234111306,5256.416511293823,5245.708943362778,10.70756793104465
0.0024075042982585728,5255.47450866522,5248.263914784363,7.210593880857232
0.0024224556731060145,5257.507412048782,5250.879267659016,6.628144389766021
0.0024374070479534567,5255.210991227802,5248.786746951127,6.424244276675381
0.0024523584228008984,5257.155072286579,5246.307760491488,10.847311795090718
0.00246730979764834,5257.920652871596,5247.762340679157,10.158312192438643
0.0024822611724957823,5258.239982272214,5250.721368096097,7.518614176116898
0.002497212547343224,5258.540728061864,5249.791530397041,8.749197664822532
0.0025121639221906663,5258.203777852493,5249.219610599994,8.984167252498992
0.002527115297038108,5259.074166335544,5250.995705596479,8.078460739065122
0.0025420666718855497,5260.017498548155,5247.629580951799,12.387917596356601
0.002557018046732992,5257.887887031207,5249.173548919522,8.71433811168572
0.0025719694215804337,5255.581868753247,5248.017590243604,7.564278509643373
0.002586920796427876,5257.826252407005,5247.167420607024,10.658831799981272
0.0026018721712753176,5260.235214108873,5247.992328147447,12.24288596142651
0.0026168235461227593,5256.911177675214,5251.243497264419,5.667680410795583
0.0026317749209702015,5260.0332090350585,5249.527600330103,10.505608704955193
0.0026467262958176432,5259.320643702051,5248.776507626005,10.544136076046016
0.0026616776706650854,5256.366842925696,5248.259834336889,8.10700858880682
0.002676629045512527,5257.349573616163,5248.526943179387,8.822630436776308
0.002691580420359969,5255.879924809732,5247.607482348626,8.272442461106039
0.002706531795207411,5256.447886419904,5247.468517895895,8.97936852400835
0.002721483170054853,5257.882003239906,5245.397499770761,12.484503469145238
0.0027364345449022946,5259.510606106917,5247.544579270715,11.966026836202218
0.0027513859197497367,5257.278983403124,5248.01830852462,9.260674878503778
0.0027663372945971785,5256.525659443103,5247.207231714399,9.318427728703682
0.0027812886694446206,5259.2480209065625,5245.830057768133,13.417963138429513
0.0027962400442920624,5254.498700981141,5251.769401228719,2.7292997524218663
0.002811191419139504,5258.859522572363,5247.849772289635,11.00975028272751
0.0028261427939869463,5254.167986062292,5250.079927866247,4.088058196044585
0.002841094168834388,5256.4562307057495,5247.825824494911,8.630406210838373
0.0028560455436818302,5258.298682642052,5249.9821805177735,8.316502124278486
0.002870996918529272,5255.697832930892,5250.008405416144,5.689427514747877
0.0028859482933767137,5261.357948467158,5251.408656050371,9.949292416787102
0.002900899668224156,5258.102622489837,5249.544288901794,8.558333588042842
0.0029158510430715976,5261.702769202555,5251.338478466852,10.364290735702525
0.00293080241791904,5258.588287434667,5248.345722407311,10.24256502735625
0.0029457537927664815,5256.832350154354,5250.675245285325,6.157104869028444
0.0029607051676139233,5257.73946266467,5249.067946327597,8.671516337072717
0.0029756565424613655,5257.749029556499,5249.646957239355,8.10207231714412
0.002990607917308807,5260.139407647401,5250.056438548767,10.08296909863384
0.0030055592921562494,5258.241281291072,5248.120197450867,10.121083840204847
0.003020510667003691,5255.128572301862,5247.161903597518,7.966668704343647
0.003035462041851133,5256.271586636916,5249.601736100498,6.66985053641838
0.003050413416698575,5253.186370999786,5247.88084176422,5.3055292355657
0.0030653647915460168,5255.951554237858,5247.999831891677,7.951722346180759
0.0030803161663934585,5258.269156707522,5249.598007152245,8.671149555276315
0.0030952675412409007,5255.453754928631,5246.499403979583,8.954350949047694
0.0031102189160883424,5256.17211235749,5247.653054986704,8.519057370785958
0.0031251702909357846,5257.745285325672,5249.500718281016,8.244567044655923
0.0031401216657832264,5255.639193691353,5249.788519729804,5.850673961549546
0.003155073040630668,5258.41952196106,5249.092184491243,9.327337469817394
0.0031700244154781103,5259.245056087049,5250.487773940154,8.757282146895704
0.003184975790325552,5257.429256961213,5249.726655866981,7.702601094231795
0.003199927165172994,5259.381911544457,5249.836369471529,9.545542072927674
0.003214878540020436,5257.7379038420395,5248.336889079072,9.401014762967861
0.0032298299148678777,5260.180242687288,5248.129611516948,12.050631170340239
0.00324478128971532,5255.97012256625,5244.838447901702,11.131674664547972
0.0032597326645627616,5257.463612189382,5247.763761958615,9.69985023076697
0.0032746840394102038,5255.406806858819,5248.171867836293,7.234939022526305
0.0032896354142576455,5256.534171837271,5247.624002811994,8.910169025277355
0.0033045867891050872,5259.012302472721,5251.369227007366,7.643075465354741
0.0033195381639525294,5255.832457132377,5246.299828835162,9.532628297215524
0.003334489538799971,5257.3396705076875,5249.630681297185,7.7089892105022955
0.0033494409136474133,5258.402741693921,5247.395757557233,11.006984136687606
0.003364392288494855,5254.864030931932,5247.842192132531,7.021838799400939
0.003379343663342297,5260.8681113794055,5250.194501329584,10.673610049821036
0.003394295038189739,5259.183115811352,5250.987728092429,8.195387718922575
0.0034092464130371807,5257.429654308158,5248.198031604365,9.231622703793619
0.0034241977878846225,5256.701638292019,5250.777149494147,5.924488797872073
0.0034391491627320647,5259.405874621756,5252.081960448696,7.323914173060075
0.0034541005375795064,5259.481171867837,5250.117706391173,9.363465476663805
0.0034690519124269486,5258.080493321515,5247.150579209585,10.929914111929975
0.0034840032872743903,5258.97644955222,5246.842146284806,12.134303267413998
0.003498954662121832,5257.491350062659,5246.506602072317,10.98474799034193
0.0035139060369692742,5260.2741235443345,5250.292462634105,9.981660910229948
0.003528857411816716,5258.687196258826,5247.171501054498,11.51569520432804
0.003543808786664158,5256.377066968243,5250.50161995293,5.875447015312602
0.0035587601615116,5260.623345661277,5244.09080905951,16.53253660176688
0.0035737115363590416,5255.571965644772,5247.448803374393,8.123162270378998
0.003588662911206484,5255.6244154415135,5244.769538771892,10.854876669621262
0.0036036142860539255,5254.352339762203,5249.230476510683,5.121863251520153
0.0036185656609013677,5258.819742030138,5251.999663783355,6.820078246782941
0.0036335170357488095,5259.229085796375,5246.667435889599,12.561649906776438
0.003648468410596251,5256.337928294159,5249.098694868111,7.239233426047576
0.0036634197854436934,5252.406654033071,5248.176299782987,4.230354250084019
0.003678371160291135,5253.520402237369,5249.2351224134245,4.28527982394462
0.003693322535138577,5258.609835865146,5248.05260262249,10.557233242656366
0.003708273909986019,5257.979078155087,5252.338768835773,5.640309319313928
0.0037232252848334608,5257.136748479384,5252.118042607819,5.018705871564634
0.003738176659680903,5259.268774643152,5248.298270012532,10.970504630619871
0.0037531280345283447,5258.036311397745,5251.885885013907,6.150426383837839
0.0037680794093757864,5257.427285509062,5250.232554940856,7.194730568206069
0.0037830307842232286,5257.710532750558,5247.601491579301,10.10904117125665
0.0037979821590706704,5259.953632668032,5249.916404315799,10.037228352232887
0.0038129335339181125,5255.914677384846,5245.7717700278145,10.142907357031618
0.0038278849087655543,5258.619830669071,5248.110859797659,10.508970871412203
0.003842836283612996,5256.044059663172,5251.379023137818,4.6650365253544805
0.003857787658460438,5253.9489103524165,5247.060717669713,6.888192682703448
0.00387273903330788,5254.695143197726,5249.590793776935,5.104349420790641
0.003887690408155322,5255.826741449399,5250.323730782162,5.503010667237504
0.003902641783002764,5257.189060732952,5248.907066662591,8.28199407036118
0.003917593157850206,5257.0560870495465,5251.883562062536,5.172524987010547
0.003932544532697648,5256.696228260537,5248.589433627778,8.106794632759375
0.00394749590754509,5258.520448085093,5252.451997432528,6.0684506525658435
0.003962447282392531,5260.99964850078,5252.739997554788,8.25965094599178
0.003977398657239973,5256.670706360607,5248.617431304826,8.053275055781342
0.003992350032087416,5255.78208576581,5251.140890057157,4.641195708652958
0.004007301406934857,5259.0213344744325,5245.776247822233,13.245086652199461
0.004022252781782299,5260.287113732922,5247.371901457957,12.915212274964688
0.004037204156629741,5257.7112204664245,5247.138536540637,10.572683925787715
0.004052155531477183,5259.710120121038,5247.713864351866,11.996255769172421
0.004067106906324625,5254.968044136076,5249.480224348198,5.487819787877925
0.004082058281172067,5258.323623804138,5248.525735855977,9.797887948161588
0.004097009656019509,5254.881789283859,5246.428538680197,8.453250603662127
0.00411196103086695,5259.123636030198,5251.649509429349,7.474126600849559
0.004126912405714393,5258.676269217838,5250.177232020051,8.499037197787402
0.004141863780561835,5254.803236849344,5247.29797964361,7.505257205733869
0.004156815155409276,5258.559036586484,5250.112877097534,8.446159488949888
0.004171766530256718,5258.710196533912,5251.117950912369,7.5922456215421334
0.00418671790510416,5256.430403154323,5249.981538649632,6.448864504691301
0.004201669279951602,5258.553687685301,5249.62627991564,8.927407769660931
0.004216620654799044,5256.375676253935,5251.055139529908,5.320536724027079
0.004231572029646486,5259.540055628572,5251.871244307241,7.6688113213313045
0.004246523404493927,5257.5730965553075,5246.463581624232,11.109514931075864
0.0042614747793413696,5259.642127945716,5250.331616590764,9.310511354952723
0.004276426154188812,5259.146514044686,5244.878977290094,14.267536754592584
0.004291377529036254,5256.629321148027,5244.51674970199,12.112571446036782
0.004306328903883695,5255.204221047162,5250.636045480943,4.568175566218997
0.004321280278731137,5255.53429409787,5250.101934773971,5.432359323898709
0.0043362316535785796,5259.289711770639,5250.493046428463,8.796665342176311
0.004351183028426021,5259.508237307821,5249.135648133997,10.372589173824053
0.004366134403273463,5258.1144359201635,5245.753293394871,12.361142525292053
0.004381085778120905,5257.193064767552,5248.189412232173,9.003652535378933
0.0043960371529683465,5259.0618027325245,5248.113732921723,10.948069810801826
0.004410988527815789,5259.896766207171,5250.299125836721,9.59764037044988
0.004425939902663231,5256.426658923496,5249.012990188587,7.413668734909152
0.004440891277510673,5255.195647522694,5247.958079897301,7.23756762539324
0.004455842652358114,5257.4886297643425,5250.450713696244,7.037916068098639
0.0044707940272055565,5256.5512424733315,5249.835055170095,6.716187303236438
0.004485745402052999,5256.8116575480635,5247.441742824831,9.369914723232796
0.00450069677690044,5255.4488950698415,5244.7625393526305,10.686355717210972
0.004515648151747882,5255.557676437326,5246.167940214567,9.389736222758984
0.004530599526595324,5256.0445028578415,5247.229666534217,8.81483632362415
0.004545550901442766,5254.136106611242,5249.472078735826,4.66402787541665
0.004560502276290208,5258.150411101263,5248.230598771281,9.91981232998205
0.00457545365113765,5256.244521196932,5250.4461900541,5.798331142831557
0.004590405025985091,5258.950942934865,5250.186202891463,8.764740043402526
0.0046053564008325335,5254.994681663967,5246.266421126631,8.7282605373357
0.004620307775679976,5259.726182107162,5248.107436500902,11.618745606259836
0.004635259150527418,5259.156814500107,5247.202005073815,11.95480942629274
0.004650210525374859,5256.640813644282,5247.086346547666,9.554467096616463
0.004665161900222301,5258.877189228841,5246.970412935171,11.906776293670191
0.0046801132750697435,5255.572821468961,5247.748678057279,7.824143411681689
0.004695064649917185,5255.952455909772,5247.995782009353,7.9566739004185365
0.004710016024764627,5254.225968151114,5246.992542103493,7.233426047620924
0.004724967399612069,5259.524467402268,5246.862456826726,12.662010575541899
0.0047399187744595105,5255.804230216707,5248.057355503255,7.746874713451689
0.004754870149306953,5256.884158082954,5248.435599229758,8.448558853196118
0.004769821524154395,5256.580905951035,5248.59637191674,7.984534034294484
0.004784772899001836,5256.66972827582,5250.004951554238,6.664776721581802
0.004799724273849278,5255.118027325244,5245.11079866736,10.007228657884298
0.0048146756486967205,5256.061038603784,5251.1584344530365,4.90260415074772
0.004829627023544163,5255.76730751597,5247.935874316105,7.831433199865387
0.004844578398391604,5258.524467402268,5248.276003301036,10.248464101231548
0.004859529773239046,5257.817434361341,5252.184155026439,5.633279334901999
0.004874481148086488,5257.209294861998,5246.045205856282,11.16408900571605
0.00488943252293393,5255.268453709081,5248.837255860867,6.431197848213742
0.004904383897781372,5252.935003209341,5245.190329186661,7.744674022679646
0.004919335272628814,5257.968227526973,5249.046856374362,8.921371152611755
0.004934286647476255,5258.29365467494,5247.002934254363,11.29072042057669
0.0049492380223236975,5254.834734236024,5247.995277684384,6.839456551640069
0.00496418939717114,5256.977259528685,5248.610080386344,8.367179142341229
0.004979140772018582,5258.247088669499,5248.573203533331,9.673885136167883
0.004994092146866023,5256.422853562368,5247.967173029312,8.455680533055784
0.005009043521713465,5254.930586545222,5249.397759574533,5.532826970688802
0.0050239948965609075,5257.184430112786,5250.683299202249,6.501130910536631
0.005038946271408349,5256.13463948406,5248.669590732647,7.465048751413633
0.005053897646255791,5259.919919308005,5249.683895222667,10.236024085337704
0.005068849021103233,5257.245866063515,5251.774597304154,5.47126875936101
0.0050838003959506745,5255.962160344775,5251.729146926674,4.233013418101109
0.005098751770798117,5258.191215576,5248.366506709051,9.82470886694955
0.005113703145645559,5255.894183452028,5248.873674236635,7.020509215392849
0.005128654520493,5256.09637191674,5247.813690130513,8.28268178622693
0.005143605895340442,5256.393312345264,5246.837744903261,9.555567442002939
0.0051585572701878845,5258.1450927652295,5247.778891707675,10.366201057554463
0.005173508645035327,5256.64023290644,5246.973576428157,9.666656478283585
0.005188460019882768,5256.331631873338,5246.560274475043,9.77135739829464
0.00520341139473021,5256.74941162087,5247.183604853746,9.565806767123831
0.005218362769577652,5253.338356206254,5247.825763364612,5.51259284164189
0.005233314144425094,5259.749472751169,5249.98563437968,9.763838371489328
0.005248265519272536,5259.066479200415,5250.040850322463,9.02562887795284
0.005263216894119978,5260.7612097686215,5247.857092642968,12.904117125653102
0.005278168268967419,5255.007503744231,5250.5635755112025,4.4439282330286005
0.0052931196438148614,5257.93471284042,5249.197084084726,8.73762875569355
0.005308071018662304,5259.534508053917,5247.698153864963,11.83635418895392
0.005323022393509746,5257.785310389095,5248.627441391325,9.157868997769583
0.005337973768357187,5256.424244276675,5249.452226671149,6.972017605526162
0.005352925143204629,5259.848335727604,5250.704985175902,9.143350551701587
0.0053678765180520715,5256.28361402329,5246.134853440108,10.148760583182593
0.005382827892899513,5254.536158571997,5248.367209707491,6.168948864505182
0.005397779267746955,5258.624384876364,5250.543845707125,8.080539169239273
0.005412730642594397,5257.963306537886,5248.292615459853,9.670691078033087
0.005427682017441838,5259.002827276339,5246.519042088211,12.483785188128422
0.005442633392289281,5255.307485405141,5251.369089464193,3.938395940947885
0.005457584767136723,5257.90118287129,5244.014701836965,13.886481034324788
0.005472536141984164,5254.387780053184,5244.356099275606,10.031680777578003
0.005487487516831606,5255.87413271388,5250.298239447382,5.575893266497587
0.005502438891679048,5256.955160925513,5247.598480912064,9.356680013449477
0.005517390266526491,5257.427331356787,5249.078705260262,8.34862609652555
0.005532341641373932,5252.300883332824,5249.460402848672,2.840480484152067
0.005547293016221374,5256.789467249442,5251.34543203839,5.444035211052324
0.005562244391068816,5260.1745575694595,5246.7574044074945,13.417153161964961
0.005577195765916258,5260.234602805881,5247.063055903659,13.171546902221962
0.0055921471407637,5256.435645077483,5249.023474034905,7.412171042577938
0.005607098515611142,5257.703808417642,5249.842054589357,7.861753828285146
0.005622049890458583,5255.710655011157,5245.236818779228,10.473836231928544
0.005637001265306025,5260.025338509032,5247.635632851423,12.389705657608829
0.005651952640153468,5258.6808692728555,5248.716951431978,9.963917840877912
0.00566690401500091,5254.418085399028,5251.403398844637,3.014686554391119
0.005681855389848351,5258.623727725647,5248.365192407617,10.258535318030226
0.005696806764695793,5257.996469725219,5245.485160619861,12.511309105358123
0.005711758139543235,5256.983983861601,5249.039872237675,7.944111623925892
0.005726709514390677,5255.2711892899715,5248.98242503897,6.288764251001339
0.005741660889238119,5254.916832227894,5247.563315707431,7.3535165204630175
0.005756612264085561,5256.996057095699,5247.580034844271,9.41602225142833
0.005771563638933002,5257.927621725708,5246.871580523886,11.056041201822154
0.0057865150137804446,5257.1474157166,5247.005715682978,10.141700033622328
0.005801466388627887,5257.759971880062,5248.804551150778,8.955420729284015
0.005816417763475328,5257.580967081334,5249.362930586545,8.218036494788976
0.00583136913832277,5256.99364244888,5249.151435033775,7.842207415104895
0.005846320513170212,5259.029388391356,5250.3147904759,8.71459791545658
0.0058612718880176546,5258.565439985328,5248.336950209371,10.228489775957314
0.005876223262865096,5256.666320261637,5248.0364336583425,8.629886603294835
0.005891174637712538,5257.4637038848305,5249.342283827979,8.121420056851093
0.00590612601255998,5257.31358315249,5247.956750313293,9.356832839196613
0.0059210773874074215,5258.032964513861,5248.975991074976,9.056973438884597
0.005936028762254864,5253.162759421707,5247.931625760308,5.231133661399326
0.005950980137102306,5256.907143075466,5248.916297337775,7.990845737690506
0.005965931511949747,5254.474080753125,5242.468303939848,12.005776813277407
0.005980882886797189,5254.435308860837,5247.891936913531,6.543371947305786
0.0059958342616446315,5259.758657578629,5251.339716355412,8.418941223217189
0.006010785636492074,5258.583977748571,5246.408533789773,12.175443958797587
0.006025737011339515,5256.370434330776,5248.108888345509,8.26154598526773
0.006040688386186957,5257.890775437846,5251.363343216065,6.527432221781055
0.006055639761034399,5256.478971177064,5250.21149555277,6.2674756242931835
0.006070591135881841,5256.90836568145,5246.916664119571,9.991701561879381
0.006085542510729283,5255.339196747868,5247.3134150441665,8.025781703701796
0.006100493885576725,5257.803756456888,5247.457865941254,10.345890515633982
0.006115445260424166,5259.351621481187,5248.803450805392,10.548170675795518
0.0061303966352716085,5257.444631231469,5248.983265580585,8.461365650884545
0.006145348010119051,5259.723629917168,5248.8949475807685,10.828682336399652
0.006160299384966492,5255.722025246813,5247.218663080355,8.503362166457919
0.006175250759813934,5255.827811229636,5248.161322859675,7.666488369960462
