block,n_samples,delta_f_mean_mhz,delta_f_std_mhz,delta_f_min_mhz,delta_f_max_mhz,f_new_mean_mhz,f_new_std_mhz,delta_B_proj_std_uT
1,116,-0.07006591073858877,0.11199130146560216,-0.3233423255782625,0.4957104433711238,2786.445939698924,0.11199130146560067,3.9911121473388085
2,116,-0.03882989641801126,0.08441533690922741,-0.2609585184880436,0.1689608850091613,2812.155737838367,0.08441533690920913,3.0037980307275984
3,116,-0.2568561096082919,0.20727272854837062,-0.7843199813815335,0.2452474720047064,2835.4675161933214,0.2072727285483736,7.371917099823921
4,116,0.14547790631641974,0.3386293100343418,-1.1665339414136455,0.9062280761727683,2860.3183753250473,0.33862931003433233,12.103912288957043
5,116,-1.2424783129550772,0.5040343707840742,-2.559246763382706,-0.0897658001421593,2888.1946354072475,0.5040343707841012,18.00292520422718
6,116,0.11555853586591334,0.30896190209187124,-0.7492940897786544,1.1637163676422733,2912.6839295475643,0.30896190209187196,10.98635709625397
7,116,0.14835351228613394,0.09732947039763064,-0.1433066851464332,0.3872373379808136,2933.929309059221,0.09732947039763652,3.4630940098849345
8,116,0.2154846769886401,0.0953217278144675,-0.0387246039799706,0.4503358773690028,2956.049094828531,0.09532172781448073,3.3970212014352237
