time_s,peak_01,peak_02,peak_03,peak_04,peak_05,peak_06,peak_07,peak_08,peak_09,peak_10,peak_11,peak_12,peak_13,peak_14,peak_15,peak_16
0.0110608956310898,0.9969560492653107,0.9970235270860389,0.9977401632496373,0.9977628496132467,0.9983633049361585,0.99845187299861,0.9991760737290075,0.999016901928681,0.9990245217916738,0.9990205183787596,0.9989682427047181,0.998492923422913,0.9982885743133765,0.9976683070274808,0.99708742065043,0.996730090139598
0.0809049166273325,0.9970632151748584,0.9970235270860389,0.9977401632496373,0.9977628496132467,0.9983633049361585,0.99845187299861,0.9991760737290075,0.999016901928681,0.9990245217916738,0.9990205183787596,0.9989682427047181,0.998492923422913,0.9982885743133765,0.9976683070274808,0.99708742065043,0.996730090139598
0.1483247496653348,0.9965918204428519,0.9973764843318899,0.9974587639324322,0.9978220256581704,0.9983966895079481,0.9987610706941422,0.9994144678181411,0.9993728023698298,0.9988604972133721,0.9996455309350092,0.9998347969556234,0.9988689878644306,0.9984602786122947,0.9977741544017626,0.9970666817482873,0.9965675258562315
0.2134163121227175,0.9963478080873195,0.9973764843318899,0.9974587639324322,0.9978220256581704,0.9983966895079481,0.9987610706941422,0.9994144678181411,0.9993728023698298,0.9988604972133721,0.9996455309350092,0.9998347969556234,0.9988689878644306,0.9984602786122947,0.9977741544017626,0.9970666817482873,0.9965675258562315
0.2800731456372887,0.9966513295197941,0.9968783036489649,0.9971892985927384,0.9975504394761145,0.9983435040735287,0.9987442401208344,0.9990444133956652,0.9988232678189033,0.9992336439855678,0.9991249399568983,0.9993178939673518,0.998951667868409,0.9980935005242408,0.9979832503012347,0.9971899611317908,0.9961082303314218
0.3779930206947028,0.9968101233345947,0.9968783036489649,0.9971892985927384,0.9975504394761145,0.9983435040735287,0.9987442401208344,0.9990444133956652,0.9988232678189033,0.9992336439855678,0.9991249399568983,0.9993178939673518,0.998951667868409,0.9980935005242408,0.9979832503012347,0.9971899611317908,0.9961082303314218
0.4454508125782013,0.9969793928134013,0.9969193842989008,0.9973970040808652,0.9977976726566131,0.9987276037267921,0.9986247461791036,0.9998841333375557,0.9990353478079568,1.000029435827414,0.9993074128292577,0.9996576664572221,0.9991729529719341,0.9982616635788083,0.9978835207603526,0.9973972162139946,0.9963235448415422
0.5106630832888186,0.9971741662059962,0.9969193842989008,0.9973970040808652,0.9977976726566131,0.9987276037267921,0.9986247461791036,0.9998841333375557,0.9990353478079568,1.000029435827414,0.9993074128292577,0.9996576664572221,0.9991729529719341,0.9982616635788083,0.9978835207603526,0.9973972162139946,0.9963235448415422
0.5783519996330142,0.996612168066491,0.9970162474150022,0.9973550194315111,0.9977387562694855,0.9984907450014804,0.9989068548221555,0.9994375894206472,0.998950700280627,0.9996411646162101,0.9994826161516565,0.9989070385985076,0.9988057868093652,0.9987970344409959,0.9976223144739648,0.997331811925682,0.9962789360301975
0.6476742911618203,0.9961959808566522,0.9970162474150022,0.9973550194315111,0.9977387562694855,0.9984907450014804,0.9989068548221555,0.9994375894206472,0.998950700280627,0.9996411646162101,0.9994826161516565,0.9989070385985076,0.9988057868093652,0.9987970344409959,0.9976223144739648,0.997331811925682,0.9962789360301975
