save_id,timestamp_epoch_s,block_index,frequency_minus_mhz,frequency_plus_mhz,intensity_minus,intensity_plus,delta_B_projection_mT,delta_B_projection_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,measurement_axis_x,measurement_axis_y,measurement_axis_z,sensitivity_norm_mhz_per_mT,slope_denom_abs,transition_index
000000,0.0103091245982795,1,2783.7188906487277,2789.999965667725,0.9966318524719207,0.9968777749634616,-0.0020488612845632457,-2.048861284563246,1.7273251193311607,0.029586220661219485,-1.1015013168656362,-0.8430659178077902,-0.014440323941953132,0.5376163458037339,28.060174039528217,0.004277552354905134,0
000000,0.0103091245982795,2,2809.304011875775,2815.999955749512,0.9972394697801669,0.997812086716931,-0.0042298067957902055,-4.229806795790205,-0.18947664825021399,-3.6014411098829298,-2.2102004573174097,0.04479557989239465,0.8514434071710631,0.5225298847023351,28.102867118792204,0.004817181711198528,1
000000,0.0103091245982795,3,2831.5480992912067,2841.064850982016,0.9986780121924144,0.9982029109042757,0.004410615886045853,4.410615886045853,0.19552187398691392,-3.7912475640921786,2.2453831741593264,0.04432983488893217,-0.8595732800234975,0.5090860850665297,28.116530034408736,0.002067926168427099,2
000000,0.0103091245982795,4,2857.494637762509,2863.9999374389654,0.9988133589156977,0.9981766039187013,0.018056746118159727,18.056746118159726,15.672470239406811,-0.24971124656620913,8.964228983237906,0.8679565042809656,-0.013829249463449772,0.49644763926887975,27.976847646466258,0.0012604745814784831,3
000000,0.0103091245982795,5,2883.4227843082444,2897.246322378631,0.9983204761055298,0.9988912071048033,-0.060164207136844464,-60.16420713684446,45.295322638875085,0.8913876343060423,39.58877360478274,-0.7528616231217032,-0.014815912595317124,-0.6580120554857048,27.99735959941245,0.0008329578298210767,4
000000,0.0103091245982795,6,2908.170712382221,2918.007295656395,0.9992299291050223,0.9987149165145114,0.008253918907591647,8.253918907591647,0.3713766821904317,6.319971210891363,-5.295962668536143,0.044993982415898616,0.7656933974815877,-0.641630082367918,28.122324751051313,0.0014410625833536186,5
000000,0.0103091245982795,7,2930.9999118804935,2937.331413253914,0.9983589703316659,0.9980663919373571,0.002399818551965744,2.399818551965744,0.10715198465761346,-1.863696005901014,-1.5080731852703646,0.044650035966195406,-0.7765987159214264,-0.6284113371967512,28.10477281870397,0.004337942256508497,6
000000,0.0103091245982795,8,2952.99990348816,2959.3247911153,0.9975668556284173,0.9963152360739633,0.010429650900173051,10.429650900173051,8.222512253421888,-0.1481305151614471,-6.414512256772564,0.7883784732704197,-0.014202825826029256,-0.615026554404245,28.060386486311764,0.004276701305323248,7
000001,0.08028733311221,1,2783.7188906487277,2789.999965667725,0.9964665930015542,0.9968777749634616,-0.003425692369104018,-3.4256923691040178,2.888084481285822,0.04946810753533889,-1.8417082133254379,-0.8430659178077902,-0.014440323941953132,0.5376163458037339,28.060174039528217,0.004277552354905134,0
000001,0.08028733311221,2,2809.304011875775,2815.999955749512,0.9972394697801669,0.997812086716931,-0.0042298067957902055,-4.229806795790205,-0.18947664825021399,-3.6014411098829298,-2.2102004573174097,0.04479557989239465,0.8514434071710631,0.5225298847023351,28.102867118792204,0.004817181711198528,1
000001,0.08028733311221,3,2831.5480992912067,2841.064850982016,0.9986780121924144,0.9982029109042757,0.004410615886045853,4.410615886045853,0.19552187398691392,-3.7912475640921786,2.2453831741593264,0.04432983488893217,-0.8595732800234975,0.5090860850665297,28.116530034408736,0.002067926168427099,2
000001,0.08028733311221,4,2857.494637762509,2863.9999374389654,0.9988133589156977,0.9981766039187013,0.018056746118159727,18.056746118159726,15.672470239406811,-0.24971124656620913,8.964228983237906,0.8679565042809656,-0.013829249463449772,0.49644763926887975,27.976847646466258,0.0012604745814784831,3
000001,0.08028733311221,5,2883.4227843082444,2897.246322378631,0.9983204761055298,0.9988912071048033,-0.060164207136844464,-60.16420713684446,45.295322638875085,0.8913876343060423,39.58877360478274,-0.7528616231217032,-0.014815912595317124,-0.6580120554857048,27.99735959941245,0.0008329578298210767,4
000001,0.08028733311221,6,2908.170712382221,2918.007295656395,0.9992299291050223,0.9987149165145114,0.008253918907591647,8.253918907591647,0.3713766821904317,6.319971210891363,-5.295962668536143,0.044993982415898616,0.7656933974815877,-0.641630082367918,28.122324751051313,0.0014410625833536186,5
000001,0.08028733311221,7,2930.9999118804935,2937.331413253914,0.9983589703316659,0.9980663919373571,0.002399818551965744,2.399818551965744,0.10715198465761346,-1.863696005901014,-1.5080731852703646,0.044650035966195406,-0.7765987159214264,-0.6284113371967512,28.10477281870397,0.004337942256508497,6
000001,0.08028733311221,8,2952.99990348816,2959.3247911153,0.9975668556284173,0.9963152360739633,0.010429650900173051,10.429650900173051,8.222512253421888,-0.1481305151614471,-6.414512256772564,0.7883784732704197,-0.014202825826029256,-0.615026554404245,28.060386486311764,0.004276701305323248,7
000002,0.1488488954491913,1,2783.7188906487277,2789.999965667725,0.9966098449876329,0.9978544748350097,-0.010369421242940866,-10.369421242940865,8.742105637315538,0.1497378018386364,-5.57477035672948,-0.8430659178077902,-0.014440323941953132,0.5376163458037339,28.060174039528217,0.004277552354905134,0
000002,0.1488488954491913,2,2809.304011875775,2815.999955749512,0.9977054555259576,0.9978642278157471,-0.001172819152241243,-1.172819152241243,-0.05253711403355316,-0.9985891349797618,-0.612833056397307,0.04479557989239465,0.8514434071710631,0.5225298847023351,28.102867118792204,0.004817181711198528,1
000002,0.1488488954491913,3,2831.5480992912067,2841.064850982016,0.9990905760068265,0.9983502290724364,0.008972576310036342,8.972576310036342,0.39775282635225523,-7.712586849079069,4.56781374663709,0.04432983488893217,-0.8595732800234975,0.5090860850665297,28.116530034408736,0.002067926168427099,2
000002,0.1488488954491913,4,2857.494637762509,2863.9999374389654,0.9993137815951515,0.9989962497595263,0.009004392218931866,9.004392218931866,7.815420793518829,-0.1245239862623548,4.470209260139795,0.8679565042809656,-0.013829249463449772,0.49644763926887975,27.976847646466258,0.0012604745814784831,3
000002,0.1488488954491913,5,2883.4227843082444,2897.246322378631,0.998815725426175,0.9990169570692815,-0.04431988748033565,-44.31988748033565,33.366742425016746,0.6566395791429427,29.16302025983082,-0.7528616231217032,-0.014815912595317124,-0.6580120554857048,27.99735959941245,0.0008329578298210767,4
000002,0.1488488954491913,6,2908.170712382221,2918.007295656395,0.9996294121345304,0.9987084883924778,0.018269979004911,18.269979004911,0.8220391140858024,13.98920229618758,-11.722568133781179,0.044993982415898616,0.7656933974815877,-0.641630082367918,28.122324751051313,0.0014410625833536186,5
