batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_spike_sig,peak_02_spike_ref,peak_03,peak_03_ref,peak_03_freq_mhz,peak_03_spike_sig,peak_03_spike_ref,peak_04,peak_04_ref,peak_04_freq_mhz,peak_04_spike_sig,peak_04_spike_ref,peak_05,peak_05_ref,peak_05_freq_mhz,peak_05_spike_sig,peak_05_spike_ref,peak_06,peak_06_ref,peak_06_freq_mhz,peak_06_spike_sig,peak_06_spike_ref,peak_07,peak_07_ref,peak_07_freq_mhz,peak_07_spike_sig,peak_07_spike_ref,peak_08,peak_08_ref,peak_08_freq_mhz,peak_08_spike_sig,peak_08_spike_ref,peak_09,peak_09_ref,peak_09_freq_mhz,peak_09_spike_sig,peak_09_spike_ref,peak_10,peak_10_ref,peak_10_freq_mhz,peak_10_spike_sig,peak_10_spike_ref,peak_11,peak_11_ref,peak_11_freq_mhz,peak_11_spike_sig,peak_11_spike_ref,peak_12,peak_12_ref,peak_12_freq_mhz,peak_12_spike_sig,peak_12_spike_ref,peak_13,peak_13_ref,peak_13_freq_mhz,peak_13_spike_sig,peak_13_spike_ref,peak_14,peak_14_ref,peak_14_freq_mhz,peak_14_spike_sig,peak_14_spike_ref,peak_15,peak_15_ref,peak_15_freq_mhz,peak_15_spike_sig,peak_15_spike_ref,peak_16,peak_16_ref,peak_16_freq_mhz,peak_16_spike_sig,peak_16_spike_ref,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.010980083607137203,1781119983.655784,0.021212833002209663,1216.0308234251306,1213.8963046734116,2719.5233765329285,False,False,1216.1031344560931,1213.9108047803895,2725.9999900817875,False,False,1215.9334734236024,1214.0864871473545,2759.999977111817,False,False,1215.833338936944,1214.1391585414308,2766.8724627731613,False,False,1215.476377724119,1214.0433841733657,2833.734081004416,False,False,1215.7459241372985,1214.0129917168445,2845.4234365593793,False,False,1215.1239753033592,1213.9343399455943,2869.8862138557815,False,False,1215.016172020662,1214.1653773267722,2879.287963302976,False,False,1215.065271877006,1214.0123208118105,2890.878057507244,False,False,1215.1190665403306,1214.1077788305774,2903.4471853927444,False,False,1215.269227007366,1214.0417000336215,2923.8929288381,False,False,1215.5106091634318,1214.108839441269,2935.449509984093,False,False,1215.0871733349636,1214.0735061283124,2990.669085619459,False,False,1215.2587217654432,1214.1127181587556,2996.9998867034915,False,False,1215.5255921997739,1214.1160757404407,3021.55901654996,False,False,1215.5559831280375,1214.0594568572915,3027.9998748779303,False,False,-0.01762589726931221,2722.066736377935,0.03196493196529919,2762.852162108188,-0.360825497824529,2837.5231065044636,0.009992283624746433,2873.68808961392,-0.31884391676675794,2895.8390478764773,-0.3611170767087226,2929.5215931556722,-0.03052132868610194,2993.28815400067,-0.02856022662421979,3024.090102828822
1,0.08045968739315867,1781119983.7199821,0.010651624761521816,1216.1237552342818,1213.8963046734116,2719.5233765329285,False,False,1216.1031344560931,1213.9108047803895,2725.9999900817875,False,False,1215.9334734236024,1214.0864871473545,2759.999977111817,False,False,1215.833338936944,1214.1391585414308,2766.8724627731613,False,False,1215.476377724119,1214.0433841733657,2833.734081004416,False,False,1215.7459241372985,1214.0129917168445,2845.4234365593793,False,False,1215.1239753033592,1213.9343399455943,2869.8862138557815,False,False,1215.016172020662,1214.1653773267722,2879.287963302976,False,False,1215.065271877006,1214.0123208118105,2890.878057507244,False,False,1215.1190665403306,1214.1077788305774,2903.4471853927444,False,False,1215.269227007366,1214.0417000336215,2923.8929288381,False,False,1215.5106091634318,1214.108839441269,2935.449509984093,False,False,1215.0871733349636,1214.0735061283124,2990.669085619459,False,False,1215.2587217654432,1214.1127181587556,2996.9998867034915,False,False,1215.5255921997739,1214.1160757404407,3021.55901654996,False,False,1215.5559831280375,1214.0594568572915,3027.9998748779303,False,False,0.010720801433362358,2722.0950830766374,0.03196493196529919,2762.852162108188,-0.360825497824529,2837.5231065044636,0.009992283624746433,2873.68808961392,-0.31884391676675794,2895.8390478764773,-0.3611170767087226,2929.5215931556722,-0.03052132868610194,2993.28815400067,-0.02856022662421979,3024.090102828822
2,0.14786806283518672,1781119983.7890291,0.013937207870185375,1216.075362961152,1214.0510636672066,2719.5233765329285,False,False,1216.3395100406515,1214.065268820491,2725.9999900817875,False,False,1216.2969129198887,1214.18286212061,2759.999977111817,False,False,1216.096102943424,1214.1827688969038,2766.8724627731613,False,False,1215.680398569551,1214.0265305498674,2833.734081004416,False,False,1215.675008405416,1214.1939236482563,2845.4234365593793,False,False,1215.2380505547576,1213.919907081945,2869.8862138557815,False,False,1214.9318932053673,1213.9121970229546,2879.287963302976,False,False,1214.9852416175077,1213.9389705657609,2890.878057507244,False,False,1215.0325472995694,1214.0296084604336,2903.4471853927444,False,False,1215.222969709937,1214.003502766146,2923.8929288381,False,False,1215.4424901427392,1214.193185499893,2935.449509984093,False,False,1214.8995384662408,1213.9854571018122,2990.669085619459,False,False,1215.1459394198735,1214.0115734939022,2996.9998867034915,False,False,1215.3759635663416,1213.9887367423662,3021.55901654996,False,False,1215.4287694470763,1214.0899562918362,3027.9998748779303,False,False,-0.07622116891036002,2722.008141106294,0.04196369395183523,2762.8621608701746,-0.02144744316123031,2837.8624845591266,-0.02049468575238559,2873.6576026445427,-0.3177235190090696,2895.8401682742347,-0.234600585925203,2929.6481096464554,-0.05081747085894494,2993.2678578584973,0.01591691391513576,3024.1345799693613
3,0.218107333406806,1781119983.85761,0.010621832683682442,1216.1122535684813,1214.0510636672066,2719.5233765329285,False,False,1216.3395100406515,1214.065268820491,2725.9999900817875,False,False,1216.2969129198887,1214.18286212061,2759.999977111817,False,False,1216.096102943424,1214.1827688969038,2766.8724627731613,False,False,1215.680398569551,1214.0265305498674,2833.734081004416,False,False,1215.675008405416,1214.1939236482563,2845.4234365593793,False,False,1215.2380505547576,1213.919907081945,2869.8862138557815,False,False,1214.9318932053673,1213.9121970229546,2879.287963302976,False,False,1214.9852416175077,1213.9389705657609,2890.878057507244,False,False,1215.0325472995694,1214.0296084604336,2903.4471853927444,False,False,1215.222969709937,1214.003502766146,2923.8929288381,False,False,1215.4424901427392,1214.193185499893,2935.449509984093,False,False,1214.8995384662408,1213.9854571018122,2990.669085619459,False,False,1215.1459394198735,1214.0115734939022,2996.9998867034915,False,False,1215.3759635663416,1213.9887367423662,3021.55901654996,False,False,1215.4287694470763,1214.0899562918362,3027.9998748779303,False,False,-0.06496997689870881,2722.0193922983053,0.04196369395183523,2762.8621608701746,-0.02144744316123031,2837.8624845591266,-0.02049468575238559,2873.6576026445427,-0.3177235190090696,2895.8401682742347,-0.234600585925203,2929.6481096464554,-0.05081747085894494,2993.2678578584973,0.01591691391513576,3024.1345799693613
4,0.2857204170431942,1781119983.9265401,0.013254249934107065,1215.8044686248738,1213.713231653269,2719.5233765329285,False,False,1215.9038603783965,1213.8439939481002,2725.9999900817875,False,False,1215.702917443531,1213.761273955436,2759.999977111817,False,False,1215.4344530366475,1213.88266191888,2766.8724627731613,False,False,1215.1809991747407,1213.884752575114,2833.734081004416,False,False,1215.2551120212734,1214.0640614970812,2845.4234365593793,False,False,1214.838658801235,1213.8990708194517,2869.8862138557815,False,False,1214.7013295840081,1213.824155637742,2879.287963302976,False,False,1214.762926001773,1214.0548109545493,2890.878057507244,False,False,1214.8085261484855,1213.9930831066417,2903.4471853927444,False,False,1214.9539933367973,1213.8348457988202,2923.8929288381,False,False,1215.177096005135,1213.8676972216279,2935.449509984093,False,False,1214.8460525109272,1213.9165739523794,2990.669085619459,False,False,1214.9070162300945,1213.8641470794998,2996.9998867034915,False,False,1215.346144206376,1213.8947275116911,3021.55901654996,False,False,1215.259831280374,1213.9150915426233,3027.9998748779303,False,False,0.009637997201001636,2722.094000272405,0.08156695348208876,2762.901764129705,-0.06995632220596108,2837.813975680082,-0.19795437253006698,2873.480142957765,-0.4190696382069161,2895.738822155037,-0.3751963660839913,2929.507513866297,-0.026172863716384297,2993.2925024656397,0.03500151470289759,3024.153664570149
5,0.3492512919474393,1781119983.988555,0.010223834309726954,1215.9527676742978,1213.713231653269,2719.5233765329285,False,False,1215.9038603783965,1213.8439939481002,2725.9999900817875,False,False,1215.702917443531,1213.761273955436,2759.999977111817,False,False,1215.4344530366475,1213.88266191888,2766.8724627731613,False,False,1215.1809991747407,1213.884752575114,2833.734081004416,False,False,1215.2551120212734,1214.0640614970812,2845.4234365593793,False,False,1214.838658801235,1213.8990708194517,2869.8862138557815,False,False,1214.7013295840081,1213.824155637742,2879.287963302976,False,False,1214.762926001773,1214.0548109545493,2890.878057507244,False,False,1214.8085261484855,1213.9930831066417,2903.4471853927444,False,False,1214.9539933367973,1213.8348457988202,2923.8929288381,False,False,1215.177096005135,1213.8676972216279,2935.449509984093,False,False,1214.8460525109272,1213.9165739523794,2990.669085619459,False,False,1214.9070162300945,1213.8641470794998,2996.9998867034915,False,False,1215.346144206376,1213.8947275116911,3021.55901654996,False,False,1215.259831280374,1213.9150915426233,3027.9998748779303,False,False,0.05488001495250846,2722.1392422901567,0.08156695348208876,2762.901764129705,-0.06995632220596108,2837.813975680082,-0.19795437253006698,2873.480142957765,-0.4190696382069161,2895.738822155037,-0.3751963660839913,2929.507513866297,-0.026172863716384297,2993.2925024656397,0.03500151470289759,3024.153664570149
6,0.4171767709776759,1781119984.0576792,0.012620707973837852,1215.7625622764922,1213.82470886695,2719.5233765329285,False,False,1216.0857902619434,1213.702119693126,2725.9999900817875,False,False,1215.8950759543968,1213.7597655653024,2759.999977111817,False,False,1215.7838233945654,1213.7444172754226,2766.8724627731613,False,False,1215.33924412385,1213.8880795916496,2833.734081004416,False,False,1215.3919384417884,1213.8992098908823,2845.4234365593793,False,False,1214.9448360179724,1213.7911773695635,2869.8862138557815,False,False,1214.8783354219518,1213.8089433627779,2879.287963302976,False,False,1214.7828223859156,1213.7574548399912,2890.878057507244,False,False,1214.8465721184705,1213.6570620778189,2903.4471853927444,False,False,1214.9215851086592,1213.8726411345783,2923.8929288381,False,False,1215.2409710548034,1213.8618317694163,2935.449509984093,False,False,1214.7432023107253,1213.8527722590702,2990.669085619459,False,False,1214.7889919613658,1213.7722315615733,2996.9998867034915,False,False,1215.1451218021211,1213.7611929577893,3021.55901654996,False,False,1215.1352431457651,1213.7558379435766,3027.9998748779303,False,False,-0.13606767577439105,2721.9482945994296,0.02005224084539644,2762.840249417068,-0.17539316951342745,2837.7085388327746,-0.18146957468577757,2873.4966277556096,-0.45732239359482996,2895.700569399649,-0.49775912436752767,2929.3849511080134,-0.02916514492489417,2993.2895101844315,0.0014820939742130328,3024.1201451494203
7,0.48543581273406744,1781119984.124898,0.010540042072534561,1215.9746737170276,1213.82470886695,2719.5233765329285,False,False,1216.0857902619434,1213.702119693126,2725.9999900817875,False,False,1215.8950759543968,1213.7597655653024,2759.999977111817,False,False,1215.7838233945654,1213.7444172754226,2766.8724627731613,False,False,1215.33924412385,1213.8880795916496,2833.734081004416,False,False,1215.3919384417884,1213.8992098908823,2845.4234365593793,False,False,1214.9448360179724,1213.7911773695635,2869.8862138557815,False,False,1214.8783354219518,1213.8089433627779,2879.287963302976,False,False,1214.7828223859156,1213.7574548399912,2890.878057507244,False,False,1214.8465721184705,1213.6570620778189,2903.4471853927444,False,False,1214.9215851086592,1213.8726411345783,2923.8929288381,False,False,1215.2409710548034,1213.8618317694163,2935.449509984093,False,False,1214.7432023107253,1213.8527722590702,2990.669085619459,False,False,1214.7889919613658,1213.7722315615733,2996.9998867034915,False,False,1215.1451218021211,1213.7611929577893,3021.55901654996,False,False,1215.1352431457651,1213.7558379435766,3027.9998748779303,False,False,-0.07136417113243967,2722.012998104072,0.02005224084539644,2762.840249417068,-0.17539316951342745,2837.7085388327746,-0.18146957468577757,2873.4966277556096,-0.45732239359482996,2895.700569399649,-0.49775912436752767,2929.3849511080134,-0.02916514492489417,2993.2895101844315,0.0014820939742130328,3024.1201451494203
8,0.5580436042509973,1781119984.1974552,0.010428708977997303,1216.1854051410583,1213.9887994009232,2719.5233765329285,False,False,1216.4589953235322,1214.1328514228076,2725.9999900817875,False,False,1216.4018996240486,1214.0516031420975,2759.999977111817,False,False,1216.086826420515,1214.181257450255,2766.8724627731613,False,False,1215.666416541859,1213.9323455695817,2833.734081004416,False,False,1215.5673472506649,1214.0367836293058,2845.4234365593793,False,False,1215.2576397591467,1213.9799171684447,2869.8862138557815,False,False,1214.937492740777,1213.9959959654002,2879.287963302976,False,False,1215.0127181587554,1214.1080722560137,2890.878057507244,False,False,1215.0586117309044,1214.1428615093068,2903.4471853927444,False,False,1215.259634135159,1214.0065806767122,2923.8929288381,False,False,1215.263625943699,1213.9002689733165,2935.449509984093,False,False,1214.90360974417,1213.9656967325852,2990.669085619459,False,False,1214.976009414066,1214.0295458018766,2996.9998867034915,False,False,1215.4699422318674,1214.0066494482992,3021.55901654996,False,False,1215.445572638078,1213.9241678638018,3027.9998748779303,False,False,-0.0394254316926551,2722.0449368435116,0.09303149905227254,2762.913228675275,0.0005580324923258308,2837.8844900347804,0.007904933830575571,2873.686002264126,-0.3543477783150003,2895.803544014929,-0.3053189055431186,2929.5773913268376,-0.001961305155889468,2993.3167140242003,-0.019095101506119264,3024.09956795394
9,0.6276423335075378,1781119984.266992,0.010314417071640491,1216.2417000336218,1214.1496133508574,2719.5233765329285,False,False,1216.513708469603,1214.236834061803,2725.9999900817875,False,False,1216.4728413363082,1214.162192438182,2759.999977111817,False,False,1216.149116667176,1214.2593452944952,2766.8724627731613,False,False,1215.909919919308,1214.2858712595898,2833.734081004416,False,False,1215.8755157868995,1214.2337378121467,2845.4234365593793,False,False,1215.3371229024665,1214.1714353394261,2869.8862138557815,False,False,1215.2188174343612,1214.2731271204573,2879.287963302976,False,False,1215.3150563927009,1214.346700492099,2890.878057507244,False,False,1215.38147293456,1214.2948314332,2903.4471853927444,False,False,1215.424117431305,1214.2948910352413,2923.8929288381,False,False,1215.7887336858512,1214.376024696641,2935.449509984093,False,False,1215.3826512210776,1214.4311183788245,2990.669085619459,False,False,1215.2967142464165,1214.3298545098878,2996.9998867034915,False,False,1215.7214597915456,1214.2737934407191,3021.55901654996,False,False,1215.653941376043,1214.1882599260325,3027.9998748779303,False,False,-0.05630358426423791,2722.02805869094,0.08802570820244784,2762.9082228844254,-0.15834476881829773,2837.72558723347,-0.07943494128239557,2873.598662389013,-0.4264189232428739,2895.7314728700007,-0.45668075745822084,2929.4260294749224,-0.0035534521925085767,2993.3151218771636,-0.005941654826407225,3024.1127214006196
