point_index,point_in_block,label,frequency_mhz,baseline_z,slope_z_per_mhz
1,0,f_minus,2945.2056920325713,-1.0464602867762434,-0.017646156520143366
2,1,f_plus,2952.205689362284,-1.046460286776247,0.015547116130921315
