batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
0,0,0.005811300012283027,1786046025.1701384,0.010683999978937209,-1983.7513485211118,2945.2056920325713,-1983.7513485211118,False,-1989.0322309502703,2952.205689362284,-1989.0322309502703,False,-1.0077001999343647,-1.0103827671238765,-0.0026825671895118752,0.07743623768836107,77.43623768836106,2948.8140035229803,2.763211450483909
1,0,0.016993050012388267,1786046025.1815622,0.011547100002644584,-1987.8096701488782,2945.2056920325713,-1987.8096701488782,False,-1988.126551015228,2952.205689362284,-1988.126551015228,False,-1.0097617342686687,-1.0099227024830641,-0.00016096821439548492,0.0014690680264835318,1.4690680264835319,2948.7380363533184,0.05242178227531872
2,0,0.028556150005897507,1786046025.192909,0.011488099989946932,-1988.0572751036225,2945.2056920325713,-1988.0572751036225,False,-1983.9395049243117,2952.205689362284,-1983.9395049243117,False,-1.0098875119083848,-1.0077957790729823,0.0020917328354024267,-0.06639712502651317,-66.39712502651317,2948.6701701602656,-2.3692950694587913
3,0,0.039786200009984896,1786046025.2040987,0.010879600013140589,-1989.7559917660144,2945.2056920325713,-1989.7559917660144,False,-1993.2660350755025,2952.205689362284,-1993.2660350755025,False,-1.0107504210232796,-1.0125334425432835,-0.001783021520003869,0.050335997258192065,50.335997258192066,2948.78690328255,1.7961746095558115
4,0,0.05090345001372043,1786046025.215104,0.011226900009205565,-1988.0752341224013,2945.2056920325713,-1988.0752341224013,False,-1986.1764472930574,2952.205689362284,-1986.1764472930574,False,-1.0098966346781448,-1.008932094505815,0.0009645401723299418,-0.03243865775147846,-32.43865775147846,2948.7041286275407,-1.1575313214201561
5,0,0.0621759000205202,1786046025.225785,0.011234600009629503,-1990.7379270981312,2945.2056920325713,-1990.7379270981312,False,-1990.176643973151,2952.205689362284,-1990.176643973151,False,-1.0112492216573583,-1.0109641026994385,0.00028511895791982766,-0.011970015760303132,-11.970015760303133,2948.724597269532,-0.4271344476271457
6,0,0.07382800002233125,1786046025.237908,0.0119952000095509,-1981.4624786210068,2945.2056920325713,-1981.4624786210068,False,-1987.3130980968547,2952.205689362284,-1987.3130980968547,False,-1.0065375065062396,-1.0095094870520611,-0.0029719805458214843,0.08615527420374142,86.15527420374141,2948.8227225594956,3.0743389310498648
7,0,0.08565180000732653,1786046025.250364,0.011579599988181144,-1987.6590989128113,2945.2056920325713,-1987.6590989128113,False,-1988.2648470214265,2952.205689362284,-1988.2648470214265,False,-1.0096852475331701,-1.0099929536832462,-0.00030770615007602586,0.00588978113974247,5.88978113974247,2948.7424570664316,0.2101691814067396
8,0,0.09695610000926536,1786046025.2608974,0.01095940000959672,-1993.692405623456,2945.2056920325713,-1993.692405623456,False,-1987.8414984365265,2952.205689362284,-1987.8414984365265,False,-1.0127500290054623,-1.0097779023090083,0.0029721266964539694,-0.09292038684243731,-92.92038684243731,2948.64364689845,-3.31574317879094
9,0,0.1079203000117559,1786046025.2718973,0.010896600026171654,-1993.6618431316788,2945.2056920325713,-1993.6618431316788,False,-1990.3395402735719,2952.205689362284,-1990.3395402735719,False,-1.0127345039604019,-1.0110468502850294,0.0016876536753724913,-0.05422359925586355,-54.22359925586355,2948.6823436860363,-1.9348986317393502
10,0,0.11920145001204219,1786046025.2837903,0.011588100023800507,-1990.539352630131,2945.2056920325713,-1990.539352630131,False,-1985.0101064331668,2952.205689362284,-1985.0101064331668,False,-1.0111483503806962,-1.0083396200918315,0.002808730288864636,-0.08799781083413001,-87.99781083413001,2948.648569474458,-3.1400874548290756
11,0,0.13071225001476705,1786046025.2947905,0.011367700004484504,-1985.8529517296554,2945.2056920325713,-1985.8529517296554,False,-1988.1792665958797,2952.205689362284,-1988.1792665958797,False,-1.008767766176984,-1.0099494807893281,-0.0011817146123440647,0.03222067268682843,32.220672686828436,2948.768787957979,1.149752807837155
12,0,0.14154410001356155,1786046025.3052948,0.010227999999187887,-1989.536333324917,2945.2056920325713,-1989.536333324917,False,-1996.0153981908086,2952.205689362284,-1996.0153981908086,False,-1.0106388395717152,-1.013930055966156,-0.0032912163944407435,0.09577276061356729,95.77276061356729,2948.8323400459058,3.4175264278321187
13,0,0.15215940002235584,1786046025.3164217,0.01093119999859482,-1996.8721273742808,2945.2056920325713,-1996.8721273742808,False,-1988.9298217520206,2952.205689362284,-1988.9298217520206,False,-1.0143652547475548,-1.0103307455992898,0.004034509148264975,-0.1249263436813129,-124.9263436813129,2948.611640941611,-4.457834130791925
14,0,0.1630797500256449,1786046025.3269706,0.01083929999731481,-1989.3435575973665,2945.2056920325713,-1989.3435575973665,False,-1992.6517825462363,2952.205689362284,-1992.6517825462363,False,-1.010540913922243,-1.0122214163425132,-0.0016805024202701802,0.04724744673136112,47.24744673136112,2948.7838147320235,1.6859637000913903
15,0,0.17430175001209136,1786046025.3385003,0.011524900008225814,-1984.2751461479274,2945.2056920325713,-1984.2751461479274,False,-1987.2095241006205,2952.205689362284,-1987.2095241006205,False,-1.0079662771187157,-1.0094568738368055,-0.0014905967180898205,0.041526236166295964,41.526236166295966,2948.7780935214582,1.4818097404473296
