batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
0,0,0.0055247495183721185,1785874005.857147,0.009804416913539171,-5618.3278211965335,2806.9098795429386,-5618.3278211965335,False,-5624.093745971712,2813.9098768726503,-5624.093745971712,False,-1.0851290211300952,-1.08624265716315,-0.00111363603305481,0.2205980327743713,220.5980327743713,2810.740176851263,7.871753952839398
1,0,0.10846712451893836,1785874005.960033,0.009705832926556468,-5634.638550494292,2806.9098795429386,-5634.638550494292,False,-5626.262359948491,2813.9098768726503,-5626.262359948491,False,-1.0882792904415475,-1.0866615052682667,0.0016177851732808168,-0.03819152497113971,-38.19152497113971,2810.4813872935174,-1.3628149076198868
2,0,0.11828006204450503,1785874005.969928,0.009848707937635481,-5641.82994746781,2806.9098795429386,-5641.82994746781,False,-5638.786247941837,2813.9098768726503,-5638.786247941837,False,-1.0896682434907075,-1.0890803805549116,0.0005878629357958243,0.059388855430380014,59.38885543038001,2810.578967673919,2.1192140818719674
3,0,0.12825312453787774,1785874005.9799511,0.009969667065888643,-5638.445841212719,2806.9098795429386,-5638.445841212719,False,-5638.786247941837,2813.9098768726503,-5638.786247941837,False,-1.0890146340850526,-1.0890803805549116,-6.574646985901822e-05,0.12131533115495151,121.31533115495151,2810.640894149644,4.328979844238921
4,0,0.13925089553231373,1785874005.991936,0.011954791028983891,-5640.719099630428,2806.9098795429386,-5640.719099630428,False,-5634.711146711389,2813.9098768726503,-5634.711146711389,False,-1.0894536933140777,-1.0882933117419245,0.0011603815721532573,0.005145355980226904,5.1453559802269035,2810.524724174469,0.1836053375758958
5,0,0.15009764552814886,1785874006.0016499,0.009689791011624038,-5633.378348711148,2806.9098795429386,-5633.378348711148,False,-5632.138555809971,2813.9098768726503,-5632.138555809971,False,-1.0880358939059787,-1.0877964391607104,0.0002394547452682083,0.09239892408343725,92.39892408343725,2810.611977742572,3.2971354583013577
6,0,0.15956589550478384,1785874006.010868,0.009196041035465896,-5629.634150441666,2806.9098795429386,-5629.634150441666,False,-5632.138555809971,2813.9098768726503,-5632.138555809971,False,-1.0873127359962975,-1.0877964391607104,-0.0004837031644129297,0.16091479969883443,160.91479969883443,2810.6804936181875,5.742035387483387
7,0,0.16920739552006125,1785874006.0209348,0.010047540999948978,-5644.393800723198,2806.9098795429386,-5644.393800723198,False,-5632.213983290166,2813.9098768726503,-5632.213983290166,False,-1.0901634284749024,-1.0878110072938552,0.0023524211810472817,-0.10779489742531492,-107.79489742531493,2810.4117839210635,-3.8465207474063274
8,0,0.1788217704743147,1785874006.030098,0.0091450409963727,-5641.273090309386,2806.9098795429386,-5641.273090309386,False,-5632.213983290166,2813.9098768726503,-5632.213983290166,False,-1.0895606915851477,-1.0878110072938552,0.0017496842912925192,-0.05068835787925954,-50.688357879259534,2810.4688904606096,-1.8087481401391499
9,0,0.18904249998740852,1785874006.0413802,0.011259749997407198,-5628.359634201606,2806.9098795429386,-5628.359634201606,False,-5625.510321053675,2813.9098768726503,-5625.510321053675,False,-1.0870665747533077,-1.0865162557819863,0.0005503189713214063,0.06294597285328471,62.94597285328471,2810.582524791342,2.2461451917386777
10,0,0.1996037705685012,1785874006.051212,0.009806709014810622,-5629.318369920704,2806.9098795429386,-5629.318369920704,False,-5617.873714768682,2813.9098768726503,-5617.873714768682,False,-1.087251745855012,-1.0850413145954774,0.002210431259534573,-0.09434200743992521,-94.34200743992521,2810.4252368110488,-3.366471861259107
11,0,0.2999136245343834,1785874006.151614,0.009979167021811008,-5627.521919863494,2806.9098795429386,-5627.521919863494,False,-5617.873714768682,2813.9098768726503,-5617.873714768682,False,-1.0869047778328302,-1.0850413145954774,0.0018634632373528692,-0.06146838809335104,-61.46838809335104,2810.458110430395,-2.193419500904619
12,0,0.3098427079967223,1785874006.1614609,0.00981666601728648,-5631.735449992094,2806.9098795429386,-5631.735449992094,False,-5625.259381175324,2813.9098768726503,-5625.259381175324,False,-1.087718582930977,-1.0864677890222627,0.0012507939087142983,-0.003420795786881789,-3.4207957868817886,2810.516158022702,-0.12206664954616717
13,0,0.31938574952073395,1785874006.170702,0.009207417024299502,-5627.70579050115,2806.9098795429386,-5627.70579050115,False,-5625.259381175324,2813.9098768726503,-5625.259381175324,False,-1.0869402907775005,-1.0864677890222627,0.0004725017552378308,0.07031879506340152,70.31879506340152,2810.5898976135522,2.509234765322635
14,0,0.3290028955671005,1785874006.1806872,0.009948291000910103,-5617.7801575035455,2806.9098795429386,-5617.7801575035455,False,-5602.790600817818,2813.9098768726503,-5602.790600817818,False,-1.0850232448589352,-1.0821281480452192,0.002895096813716025,-0.15921090995822518,-159.2109099582252,2810.3603679085304,-5.681234297681458
15,0,0.33866927050985396,1785874006.190034,0.009318375028669834,-5616.838224643218,2806.9098795429386,-5616.838224643218,False,-5602.790600817818,2813.9098768726503,-5602.790600817818,False,-1.0848413190768829,-1.0821281480452192,0.002713171031663686,-0.14197428143288965,-141.97428143288965,2810.377604537056,-5.066167621784529
16,0,0.3490345205646008,1785874006.201424,0.011367290979251266,-5641.971330554119,2806.9098795429386,-5641.971330554119,False,-5634.004844576215,2813.9098768726503,-5634.004844576215,False,-1.0896955503504946,-1.0881568958956165,0.0015386544548781078,-0.030694254476196735,-30.694254476196736,2810.4888845640126,-1.0952845588137574
17,0,0.35968970804242417,1785874006.211343,0.009896499919705093,-5645.717712902879,2806.9098795429386,-5645.717712902879,False,-5641.947883097606,2813.9098768726503,-5641.947883097606,False,-1.0904191300952635,-1.0896910216871016,0.0007281084081618427,0.04610124395353168,46.10124395353168,2810.5656800624424,1.6450629443880844
18,0,0.36920052056666464,1785874006.2204459,0.009084040997549891,-5643.557088390425,2806.9098795429386,-5643.557088390425,False,-5641.947883097606,2813.9098768726503,-5641.947883097606,False,-1.0900018250826609,-1.0896910216871016,0.00031080339555922265,0.08563896863909855,85.63896863909855,2810.605217787128,3.0559152383349466
19,0,0.37869106204016134,1785874006.230325,0.009859457961283624,-5636.945727590097,2806.9098795429386,-5636.945727590097,False,-5628.172580801631,2813.9098768726503,-5628.172580801631,False,-1.0887249007553672,-1.0870304470869852,0.0016944536683820566,-0.04545551116786462,-45.45551116786462,2810.474123307321,-1.6220208095869477
