point_index,point_in_block,label,frequency_mhz,baseline_z,slope_z_per_mhz
1,0,f_minus,2806.827483148631,-1.0162736759062339,-0.004904941026343651
2,1,f_plus,2812.827480859813,-1.0162736759062314,0.0040290937386939455
