time_s,z_minus,z_plus,lockin_signal,peak_shift_kHz,B_shift_uT
0.006646666501183,-1.000727245107751,-1.002235978148153,-0.0015087330404019,789.0594506357047,28.156560470871565
0.0185291664674878,-1.002149944692392,-1.0023316218571945,-0.0001816771648024,76.85565891597435,2.7424942519260043
0.0296593119273893,-1.0019095201723769,-1.0015244489318034,0.0003850712405735,-185.3332471705471,-6.613375933861944
0.0408418955048546,-1.000294887985754,-1.0017107365181308,-0.0014158485323767,857.3177308721824,30.592268443911735
0.052255812450312,-1.0013057628718116,-1.0009104658169112,0.0003952970549003,-226.30436746794655,-8.075377086352646
0.0630478954990394,-0.997838460317564,-1.00158389979903,-0.0037454394814659,,
0.0734338329639285,-0.9983955849086588,-1.001622746322355,-0.0032271614136961,,
0.0840426245122216,-0.9991284571330166,-1.0032131888375462,-0.0040847317045296,2979.0421181905913,106.30324429740905
0.0950122914509847,-0.9962317347846416,-1.0006883987181707,-0.0044566639335291,,
0.1056591040105559,-1.0014564363353764,-1.0011438381849218,0.0003125981504545,-168.77294452706337,-6.022443067622873
0.1153866244712844,-0.9977829206697014,-1.0001750951385162,-0.0023921744688147,,
0.1251346874632872,-0.9999376568551002,-0.999715496844974,0.000222160010126,-211.00674151466592,-7.529501195927273
0.1349948954884894,-1.0018467071021833,-1.0000868749926226,0.0017598321095606,-1094.5710476653403,-39.05834454986227
0.1447138749645091,-0.9996104443379504,-1.0019185073577956,-0.002308063019845,1605.4102287002934,57.286976473747266
0.1545665619778446,-0.9994934030712418,-0.9998284179296888,-0.0003350148584471,348.756513715216,12.444922698944334
0.1650472284527495,-1.0012505862157617,-0.9989757297318214,0.0022748564839403,-2184.3535551515743,-77.94581627003905
0.1816287289257161,-1.002686131028264,-1.0010344227678445,0.0016517082604194,-781.270359069822,-27.878616866607977
0.2038080204511061,-1.0017053976918875,-1.0003958641171065,0.0013095335747812,-777.6039708564895,-27.74778657067119
0.2218653534655459,-1.0009488390615042,-1.001681977456073,-0.0007331383945687,395.773795470177,14.12267326113963
0.2342906039557419,-0.9994184941130048,-1.0012398369977804,-0.0018213428847756,1473.4140406490042,52.576864139630466
0.2459807705017738,-0.9999671450425864,-1.0007336013114545,-0.0007664562688681,579.0703613888581,20.663372872853916
0.2572704999474808,-0.9996374501223638,-1.0009330746933145,-0.0012956245709506,1029.8483070405382,36.748797710553035
0.267203270457685,-1.001842566144476,-1.0008003745515226,0.0010421915929534,-564.693324174641,-20.150346994527585
0.2768230619840324,-0.9987978008819836,-1.0000346382606211,-0.0012368373786374,1619.1415233838595,57.77695986953538
0.286657603981439,-1.0013841185318342,-1.0017130127294436,-0.0003288941976093,165.52983154451795,5.906716797906007
0.296565291006118,-0.9989177769439684,-1.001592742293571,-0.0026749653496028,2529.256022270147,90.25321232765297
0.3061518954345956,-1.0022379691263092,-1.0024781989685847,-0.0002402298422754,98.97459948388132,3.531779884523313
0.3158249164698645,-0.9974799499508916,-1.000082412033278,-0.0026024620823861,,
0.3255683744791895,-1.0022284654895568,-1.00246568084125,-0.0002372153516931,97.97304756466474,3.496040806618068
0.3352324789739214,-0.9986561153833384,-0.9989053582734996,-0.0002492428901612,516.425465913926,18.427971235866615
0.3449180829920806,-1.0004656805119037,-1.0008394444983164,-0.0003737639864127,249.26717137304877,8.894774884850442
0.3544802704709582,-0.9996085612015234,-1.0021175106752025,-0.002508949473679,1704.7168710946607,60.83060487777122
0.3641427914844826,-1.001601364151704,-0.9983257644824036,0.0032755996693005,,
0.3738822914310731,-0.9983298099709518,-1.001770403759156,-0.0034405937882041,,
0.3837442914373241,-0.9997844456200676,-0.9971687681996924,0.0026156774203752,,
0.3935389164835214,-0.9973278793465792,-0.999430462301948,-0.0021025829553688,,
0.4031503329752013,-1.002130963971438,-0.9997699167884982,0.0023610471829397,-1531.5485436849483,-54.65131828735899
0.4132278539473191,-1.0005766374053122,-0.9979914379551555,0.0025851994501566,,
0.4235234374646097,-0.9987166283047342,-1.0019364979739145,-0.00321986966918,3356.8373638122466,119.78437638496455
0.4336807494983077,-0.9952897233072302,-1.0011138147353462,-0.005824091428116,,
0.4435409790021367,-0.996804385160332,-0.9992316258436814,-0.0024272406833493,,
0.4531163539504632,-0.9990490763586594,-0.9972193804724044,0.0018296958862549,,
0.4629307289724238,-1.0022233474366986,-1.0012143629476793,0.0010089844890193,-488.7458141492971,-17.440258854884995
0.4730634579900652,-1.0024623284616418,-1.0009391190920174,0.0015232093696244,-749.3849781776589,-26.740828510478835
0.4834269370185211,-0.9973179025535492,-0.9994097159846572,-0.0020918134311079,,
0.4936878954758867,-1.000270505911994,-1.001946849535567,-0.0016763436235729,989.676839718868,35.31533113470125
0.5038146664737724,-1.002456984301597,-1.0006542994055545,0.0018026848960424,-931.2969406319098,-33.23212034798422
0.5142140829120763,-0.9985624124173604,-1.0002205930625871,-0.0016581806452268,2432.8323058589376,86.81245738862894
0.5249886039528064,-1.0012936775776156,-1.0014310463940037,-0.0001373688163881,72.7822087410459,2.597138479198041
0.5359040829353034,-1.0015416575602962,-1.0021346117358754,-0.0005929541755791,277.0415806867277,9.885868565755342
0.5464449579594657,-1.000828910248562,-1.0030196291307143,-0.0021907188821521,1035.4638553294535,36.94918124926682
0.5569401659304276,-0.9963940656835876,-1.0015139710459946,-0.005119905362407,,
0.5675367079675198,-1.0019102980037795,-0.99915033692156,0.0027599610822196,-2252.111717432399,-80.36367818414213
0.5781073329853825,-1.0016957651505562,-0.999974155535888,0.0017216096146681,-1120.7337182459014,-39.991925429842325
0.5887942499830388,-0.9948735098340922,-1.000115426740753,-0.0052419169066608,,
0.5993218534858897,-1.0002350904987225,-1.0006210291543325,-0.0003859386556099,280.24806611301756,10.000287828754551
0.6095017704647034,-0.9969205535521812,-1.0012787714448688,-0.0043582178926874,,
0.6193227704497986,-0.9965547239225898,-1.0014247899983435,-0.0048700660757539,,
