batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
0,0,0.005344833480194211,1785873895.0059679,0.00982058304361999,-5252.562797428806,2806.9098795429386,-5252.562797428806,False,-5248.594318736038,2813.9098768726503,-5248.594318736038,False,-1.0144848268366815,-1.0137183511990349,0.0007664756376466464,-0.06202260548909586,-62.02260548909586,2810.457556213,-2.213196028015125
1,0,0.10502054146490991,1785873895.1059022,0.010341082932427526,-5242.265289551636,2806.9098795429386,-5242.265289551636,False,-5243.513386871072,2813.9098768726503,-5243.513386871072,False,-1.0124959566606344,-1.0127370153289101,-0.00024105866827572875,0.03343662168476066,33.43662168476066,2810.5530154401736,1.1931423667128411
2,0,0.11545370850944892,1785873895.1163929,0.010448332992382348,-5245.460170952209,2806.9098795429386,-5245.460170952209,False,-5244.281253862173,2813.9098768726503,-5244.281253862173,False,-1.0131130190032323,-1.0128853218683165,0.00022769713491577193,-0.010975828038185599,-10.975828038185599,2810.5086029904505,-0.3916581515196117
3,0,0.125806208467111,1785873895.1265962,0.010160333011299372,-5250.458587544569,2806.9098795429386,-5250.458587544569,False,-5244.8054873746005,2813.9098768726503,-5244.8054873746005,False,-1.0140784177974438,-1.0129865728127767,0.0010918449846670786,-0.09284985001075859,-92.84985001075859,2810.426728968478,-3.3132261636725158
4,0,0.1356724789366126,1785873895.136134,0.009496957994997501,-5246.825114851872,2806.9098795429386,-5246.825114851872,False,-5244.8054873746005,2813.9098768726503,-5244.8054873746005,False,-1.0133766455278632,-1.0129865728127767,0.0003900727150865091,-0.02636016513111964,-26.36016513111964,2810.4932186533574,-0.9406282162118056
5,0,0.14540356252109632,1785873895.1460521,0.009873458999209106,-5251.112116955553,2806.9098795429386,-5251.112116955553,False,-5244.758723360147,2813.9098768726503,-5244.758723360147,False,-1.014204641071092,-1.0129775407678618,0.0012271003032302552,-0.10566466743712358,-105.66466743712358,2810.413914151052,-3.7705062602456314
6,0,0.15520735451718792,1785873895.15576,0.009649874991737306,-5248.520293265966,2806.9098795429386,-5248.520293265966,False,-5244.758723360147,2813.9098768726503,-5244.758723360147,False,-1.0137040538514193,-1.0129775407678618,0.0007265130835574229,-0.05823633785847821,-58.23633785847821,2810.4613424806303,-2.0780879909534047
7,0,0.1657101250020787,1785873895.167021,0.011194665916264057,-5249.557213308863,2806.9098795429386,-5249.557213308863,False,-5242.3906976960525,2813.9098768726503,-5242.3906976960525,False,-1.0139043255455866,-1.0125201781053994,0.0013841474401872222,-0.12054415911860474,-120.54415911860474,2810.39903465937,-4.3014615728876935
8,0,0.17624372948193923,1785873895.176812,0.009721374954096973,-5248.683605518206,2806.9098795429386,-5248.683605518206,False,-5247.889243193606,2813.9098768726503,-5247.889243193606,False,-1.0137355961305548,-1.0135821722579812,0.00015342387257355483,-0.003938779094846299,-3.938779094846299,2810.515640039394,-0.14055021034992504
9,0,0.18607712496304885,1785873895.186722,0.009876750060357153,-5245.719003283761,2806.9098795429386,-5245.719003283761,False,-5247.889243193606,2813.9098768726503,-5247.889243193606,False,-1.0131630101186517,-1.0135821722579812,-0.00041916213932946533,0.050311103877410585,50.31110387741059,2810.569889922366,1.7952863216318364
