batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
0,0,0.005999499990139157,1786044678.2717428,0.011017400014679879,-1613.9813007730327,2805.4574448863796,-1613.9813007730327,False,-1623.36783297076,2811.4574425975607,-1623.36783297076,False,-1.2192332026344528,-1.2263239735793114,-0.00709077094485866,0.16800795500560717,168.00795500560716,2808.726027474556,5.9951454112763045
1,0,0.01717110000026878,1786044678.2833738,0.011195200000656769,-1622.7644662859757,2805.4574448863796,-1622.7644662859757,False,-1615.8836889743534,2811.4574425975607,-1615.8836889743534,False,-1.2258681785244987,-1.2206703040793327,0.005197874445165951,-0.12845321566653492,-128.45321566653493,2808.429566303884,-4.583685971543495
2,0,0.028521349988295697,1786044678.294904,0.011410900013288483,-1619.191503951542,2805.4574448863796,-1619.191503951542,False,-1623.712799222848,2811.4574425975607,-1623.712799222848,False,-1.2231690925389191,-1.2265845678675678,-0.0034154753286486095,0.0793421658672617,79.3421658672617,2808.6373616854175,2.8312220192428526
3,0,0.03981759998714551,1786044678.3056614,0.01108079997356981,-1620.2506953571535,2805.4574448863796,-1620.2506953571535,False,-1613.317327383318,2811.4574425975607,-1613.317327383318,False,-1.2239692265485562,-1.2187316240833146,0.005237602465241631,-0.12941164639395122,-129.41164639395123,2808.428607873156,-4.617886325790438
4,0,0.051097549992846325,1786044678.31761,0.01139649999095127,-1622.947071127761,2805.4574448863796,-1622.947071127761,False,-1617.3404419454853,2811.4574425975607,-1617.3404419454853,False,-1.2260061218116731,-1.221770763910924,0.004235357900749026,-0.10523269196416002,-105.23269196416003,2808.452786827586,-3.7550917771966894
5,0,0.062332399989827536,1786044678.328621,0.010995199991157278,-1624.1081873404466,2805.4574448863796,-1624.1081873404466,False,-1618.3661419206346,2811.4574425975607,-1618.3661419206346,False,-1.2268832518242359,-1.2225455978356075,0.004337653988628398,-0.10770056511090384,-107.70056511090384,2808.4503189544394,-3.843154621428199
6,0,0.0735285999980988,1786044678.339793,0.011303000006591901,-1618.7685135104607,2805.4574448863796,-1618.7685135104607,False,-1611.633745121204,2811.4574425975607,-1611.633745121204,False,-1.222849557244479,-1.2174598129462508,0.0053897442982282495,-0.13308203840900865,-133.08203840900865,2808.424937481141,-4.748859492185578
7,0,0.08478094998281449,1786044678.3508003,0.011106899997685105,-1617.7659001901686,2805.4574448863796,-1617.7659001901686,False,-1623.5150639675426,2811.4574425975607,-1623.5150639675426,False,-1.222092163432718,-1.226435194768583,-0.004343031335865,0.10171927343573049,101.71927343573049,2808.659738792986,3.62972000555704
8,0,0.09534574998542666,1786044678.3607686,0.009955300018191338,-1621.1096604477661,2805.4574448863796,-1621.1096604477661,False,-1620.5472218272378,2811.4574425975607,-1620.5472218272378,False,-1.2246181056637462,-1.224193228473246,0.0004248771905002169,-0.013305588827065182,-13.305588827065183,2808.544713930723,-0.4747926358501706
9,0,0.10526904999278486,1786044678.3710482,0.009813299984671175,-1621.0841212718822,2805.4574448863796,-1621.0841212718822,False,-1630.0715576664702,2811.4574425975607,-1630.0715576664702,False,-1.2245988128682281,-1.2313880989978745,-0.006789286129646355,0.16073469270362326,160.73469270362327,2808.7187542122538,5.735608503554927
10,0,0.1158762499835575,1786044678.3820617,0.011287500004982576,-1615.3315833677746,2805.4574448863796,-1615.3315833677746,False,-1630.0715576664702,2811.4574425975607,-1630.0715576664702,False,-1.220253232650699,-1.2313880989978745,-0.011134866347175532,0.26557096697549576,265.57096697549576,2808.823590486526,9.476554630869817
11,0,0.12724019998859148,1786044678.3934479,0.011360199976479635,-1625.498795998889,2805.4574448863796,-1625.498795998889,False,-1617.9317486853663,2811.4574425975607,-1617.9317486853663,False,-1.227933744941741,-1.2222174486462796,0.005716296295461332,-0.14096004158286798,-140.96004158286797,2808.4170594779675,-5.029975791566799
12,0,0.1384505499881925,1786044678.404454,0.010977499972796068,-1617.7730803424895,2805.4574448863796,-1617.7730803424895,False,-1620.5461327776677,2811.4574425975607,-1620.5461327776677,False,-1.2220975874609303,-1.224192405783792,-0.0020948183228617356,0.047481573461383965,47.48157346138397,2808.6055010930118,1.6943182080139867
13,0,0.14973389999067876,1786044678.4163666,0.011514199984958395,-1616.4392484428383,2805.4574448863796,-1616.4392484428383,False,-1617.2321456336358,2811.4574425975607,-1617.2321456336358,False,-1.2210899846231473,-1.2216889547480383,-0.0005989701248909629,0.011394527750209667,11.394527750209667,2808.5694140473006,0.4065989063020863
14,0,0.1612481999763986,1786044678.4276998,0.011433000006945804,-1620.719146807071,2805.4574448863796,-1620.719146807071,False,-1620.4090387792019,2811.4574425975607,-1620.4090387792019,False,-1.2243231039827545,-1.2240888422823244,0.00023426170043006067,-0.008707027346862082,-8.707027346862082,2808.5493124922036,-0.3106989490030717
15,0,0.17260689998511225,1786044678.4389546,0.011163000017404556,-1615.9310157862349,2805.4574448863796,-1615.9310157862349,False,-1625.3806497353457,2811.4574425975607,-1625.3806497353457,False,-1.2207060556833897,-1.2278444949317129,-0.007138439248323136,0.16915794351943517,169.15794351943518,2808.72717746307,6.036181256046073
