save_id,timestamp_epoch_s,block_index,frequency_minus_mhz,frequency_plus_mhz,intensity_minus,intensity_plus,delta_B_projection_mT,delta_B_projection_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,measurement_axis_x,measurement_axis_y,measurement_axis_z,sensitivity_norm_mhz_per_mT,slope_denom_abs,transition_index
000000,0.0460821869783103,1,2719.5233765329285,2725.9999900817875,0.9998961094994107,0.9999519960326972,-0.0007361593208684752,-0.7361593208684752,-0.5680347657304605,0.02672039417117068,0.46749660015706285,0.771619335146539,-0.03629702621933471,-0.6350481300780642,28.10962425878315,0.002700724690855784,0
000000,0.0460821869783103,2,2759.999977111817,2766.8724627731613,0.9998988262167633,1.0001979951017097,-0.0026904343887605964,-2.6904343887605964,-1.9849849045267751,0.09598835713486749,-1.8135761258687164,0.737793462951237,-0.03567764281331777,0.6740830155327361,28.22724693609564,0.00393935840336309,1
000000,0.0460821869783103,3,2833.734081004416,2845.4234365593793,1.000021230363679,1.0000898860669556,-0.007278111952659087,-7.278111952659088,1.1905305623154043,-5.885579803932128,4.1126026974628,-0.16357684109000814,0.808668490154484,-0.5650645008229427,28.219290311707965,0.0011479357065799832,2
000000,0.0460821869783103,4,2869.8862138557815,2879.287963302976,0.9998563493498197,0.9997564612462041,-0.006040303566737046,-6.0403035667370455,0.9619245260866143,-4.71074407223764,-3.6563449878707077,-0.15925102363791346,0.7798853187079752,0.6053247071894856,25.44296649458242,0.0010958955627300717,3
000000,0.0460821869783103,5,2890.878057507244,2903.4471853927444,0.9998176104115954,1.0000224091243208,-0.019983290658451048,-19.983290658451047,4.227718906503473,16.592510734600967,10.302761081859643,-0.21156269899499988,-0.8303192411197752,-0.5155687948472364,25.722564030926684,0.0012254633006540182,4
000000,0.0460821869783103,6,2923.8929288381,2935.449509984093,0.9999444919986255,0.9998909955904863,-0.005368904244164536,-5.368904244164535,0.9275519720121131,4.299655782116816,-3.078593879928601,-0.17276373908517176,-0.8008441921440699,0.5734119552001185,28.272959046233826,0.0009409196174450088,5
000000,0.0460821869783103,7,2990.669085619459,2996.9998867034915,0.999666980505227,0.9993984815009437,0.0026634984651712204,2.6634984651712204,-2.3460190304506154,-0.09394965506165491,-1.2576137105831804,-0.8808035976472035,-0.03527302767025077,-0.4721661104851945,28.23454621175532,0.003570338692743881,6
000000,0.0460821869783103,8,3021.55901654996,3027.9998748779303,0.999496618091379,0.9995306026442634,-0.00048141440260895913,-0.4814144026089591,0.4115272694907806,0.016948652267918803,-0.2492345816517133,-0.854829575643282,-0.03520595182875276,0.5177131807877388,28.11045645650361,0.002511276795650325,7
000001,0.157623041421175,1,2719.5233765329285,2725.9999900817875,0.9999998437452595,0.9999519960326972,0.0006302688235165539,0.6302688235165539,0.48632761056543466,-0.022876884012409598,-0.400251037820689,0.771619335146539,-0.03629702621933471,-0.6350481300780642,28.10962425878315,0.002700724690855784,0
000001,0.157623041421175,2,2759.999977111817,2766.8724627731613,0.9998988262167633,1.0001979951017097,-0.0026904343887605964,-2.6904343887605964,-1.9849849045267751,0.09598835713486749,-1.8135761258687164,0.737793462951237,-0.03567764281331777,0.6740830155327361,28.22724693609564,0.00393935840336309,1
