time_s,peak_01,peak_02,peak_03,peak_04,peak_05,peak_06,peak_07,peak_08,peak_09,peak_10,peak_11,peak_12,peak_13,peak_14,peak_15,peak_16
0.0062973543535918,0.9977885053335829,0.9984710105631514,0.998122407097921,0.9982433048934765,0.9991143674482754,0.9998287511413761,0.9998686736952619,0.9997265114433624,0.9997330536005675,0.9996588626126425,0.9999954358813989,0.9999932295934261,0.998984670074804,0.9982881941537117,0.9981586649932354,0.9971150462704944
0.0752321872860193,0.9977169552091651,0.998429909025844,0.9983574198845597,0.9980607198996422,0.9990485031484432,0.9995691079082719,0.9999104902453939,0.999731896783208,0.9997729607461591,0.9997762935726024,0.9998356117304662,0.9998342479071137,0.9990078106764844,0.9982315391825921,0.9980279635116889,0.9974516405619336
0.1434175833128392,0.9973214238771926,0.998429909025844,0.9983574198845597,0.9980607198996422,0.9990485031484432,0.9995691079082719,0.9999104902453939,0.999731896783208,0.9997729607461591,0.9997762935726024,0.9998356117304662,0.9998342479071137,0.9990078106764844,0.9982315391825921,0.9980279635116889,0.9974516405619336
0.2123034168034792,0.9979375963140514,0.9981431011775321,0.9980789643857724,0.9983521922511767,0.9990263812949288,0.9993525301931379,0.9997806629384413,0.9998080666075618,1.0000491077614946,0.9998013375301228,0.999949862151691,0.9996327661584428,0.9989558508262855,0.9982235523098841,0.9980266118449442,0.9972174419793014
0.2973448543343693,0.9976254745545524,0.9981431011775321,0.9980789643857724,0.9983521922511767,0.9990263812949288,0.9993525301931379,0.9997806629384413,0.9998080666075618,1.0000491077614946,0.9998013375301228,0.999949862151691,0.9996327661584428,0.9989558508262855,0.9982235523098841,0.9980266118449442,0.9972174419793014
0.4038485002238303,0.9976490220539869,0.9983235235630823,0.9981002257305904,0.9983434552074318,0.9990741246967763,0.9997382728973518,0.9997837804065884,0.9997996324247449,0.9998858253366194,0.9998789776159172,0.9999481470337758,1.0001836383962819,0.9990335517298242,0.9980908315572755,0.9978947355350605,0.9974893532301893
0.4845584379509091,0.9978908834114587,0.998280742542783,0.9980002014345063,0.9980776510897104,0.9993394001062847,0.9994558607846997,1.000009397680886,0.9997678322424587,0.9998419376325699,0.9997494249682661,0.9997716533916491,0.9999609845967281,0.9991515077350092,0.998143496305779,0.9978315622248651,0.9973287054755045
0.5621807295829058,0.9976922596225054,0.9981691161223977,0.9978353099131879,0.9982393239394537,0.9994289131976212,0.9993624176293469,0.9997695588646032,0.9996264835885708,0.9999873532897683,1.0001986907883127,0.9999897915118622,0.9999592581470462,0.998902247750753,0.9982693700695109,0.9977907269228452,0.9972450686223829
0.6663200834300369,0.9974158427933999,0.9980621005875596,0.9980659045599236,0.9982746953497695,0.9992784739903835,0.9997622728585638,0.9996807378949546,0.9996766894983234,0.9997392510461304,1.0000339401591694,0.9998308824941274,1.0000373983449056,0.9992081794186309,0.9981215767802802,0.9981971323586896,0.997416295733581
0.7461743543390185,0.9977507029909491,0.9981739751766145,0.9981278000203662,0.9983721876289103,0.9993000351749824,0.999583585373608,0.999972651754526,0.9997415016923084,0.9999526457776825,0.9996907506719551,0.9999599734513219,0.9999679244385212,0.9989429519751108,0.9986263718898022,0.9980272383812964,0.9975376973855574
0.8212128963787109,0.9978908879374178,0.9982806497769934,0.9980171493960348,0.9981580761677854,0.9992764020468339,0.9997173529965124,0.999962410657802,0.9995880506073039,0.9998978487552816,0.9999159392946396,1.000069157465557,0.9998484511747735,0.9988393222409123,0.9984948342660894,0.9979902822936133,0.9974215897187022
0.8983752918429673,0.9977972266950805,0.998385795021184,0.9981650969168259,0.9983957067703463,0.9994977064019931,0.9995430881351133,0.9998908352441431,0.9997520145726057,0.9999675155816231,0.9999234549812519,0.999949231776389,0.9999868267591742,0.9989816894434188,0.9983229569727964,0.9978205657767313,0.997388032985885
0.9796173754148184,0.9976675167735509,0.9984324627186207,0.9980782891777839,0.9983987112474773,0.9992170811990715,0.9997555841112464,0.9997515579614079,0.9997147831990522,1.0000401779937205,1.0000111121948123,0.9998987442293609,0.9999708315530289,0.99890737952449,0.9984556428258669,0.9978944796632577,0.9974329572254547
1.0616580003406852,0.9977933693878817,0.9983108345693719,0.9981069415004877,0.9983110626215209,0.9992979736786983,0.9994475970237992,1.0001251059952116,0.9999490090777745,0.9998146149228566,0.9998232259355359,1.0001907984854184,0.9998157450014203,0.9987996482709713,0.9983460617324862,0.9980237887556774,0.99748492392636
1.1412866043392569,0.9977341125679896,0.9983028709152809,0.9982105659292664,0.9982074215185215,0.9994059119903066,0.9992450845563231,1.0000615373993675,0.9998825323688136,0.9997726973184465,1.000033236299118,1.0000483654904968,0.9997336056778494,0.9991645926043995,0.9980271443171804,0.9979563775542971,0.9972567075041411
1.2880313333589584,0.9978128380708583,0.9980216922041639,0.9983517818939864,0.9982228936334064,0.9992901230371526,0.999452176401899,1.000060621888889,0.9998360292411812,0.9998720780067927,1.0002796288331597,1.0002816500559115,0.9999050558567376,0.9987918020614961,0.9983777642782267,0.9980148851252177,0.9976003603431675
1.3669932293705642,0.9977055119952382,0.9981248774818082,0.9979592362456604,0.99842304346782,0.9994683275561105,0.9993344754932294,0.9998861648378672,0.9998211015424977,0.9999113235687702,1.0000053106641618,1.0002556669032043,0.9998013960594848,0.9989737054250749,0.9986133412864887,0.9980187600764451,0.9972678638006627
1.4441301668994129,0.9976210733747763,0.9978833946754591,0.9981392086310718,0.9981329537985735,0.9994596057748022,0.999653436534267,0.9995557967467946,0.9998449908518172,0.9999717978064658,0.9998815500061322,0.9999769822171124,1.0000183082231382,0.9990588716131787,0.9983078731737992,0.998059441974074,0.997454492912856
1.521255187923089,0.9977755272784387,0.9978942199580126,0.9981989584967134,0.9983380226102724,0.9993248455344067,0.9996101678574849,0.9997769850093023,0.9999118200735387,0.9996993514710407,1.0000422640028719,1.0002892060679638,0.9998837409824783,0.9988949496265561,0.998409217450619,0.9979042573766139,0.9972583110858578
