save_id,timestamp_epoch_s,block_index,frequency_minus_mhz,frequency_plus_mhz,intensity_minus,intensity_plus,delta_B_projection_mT,delta_B_projection_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,measurement_axis_x,measurement_axis_y,measurement_axis_z,sensitivity_norm_mhz_per_mT,slope_denom_abs,transition_index
000000,0.0062973543535918,1,2752.5020411718233,2760.0000457763676,0.9977885053335829,0.9984710105631514,-0.0064038527001334,-6.4038527001334,5.01407311531463,-0.20017979034867953,3.978483159549733,-0.7829775839800595,0.03125927464641864,-0.6212640024444749,28.07850296584419,0.003795689691423236,0
000000,0.0062973543535918,2,2783.821798442183,2791.000069427491,0.998122407097921,0.9982433048934765,-0.0007895948594604967,-0.7895948594604967,0.5975489454824608,-0.024381310106559844,-0.5155587760447187,-0.756779173930724,0.03087825334022408,0.6529408973064774,28.15034888346993,0.005439140634476966,1
000000,0.0062973543535918,3,2837.115278428212,2844.5001102447513,0.9991143674482754,0.9998287511413761,-0.016877037230307965,-16.877037230307966,-2.1464446650031372,13.696598573388933,9.624466140660525,0.12718136694920176,-0.8115523113732566,-0.5702698885665077,28.15945034687874,0.0015031805604117168,2
000000,0.0062973543535918,4,2864.3916769083735,2873.436818558155,0.9998686736952619,0.9997265114433624,0.0019391522078737909,1.9391522078737908,0.23702702889422267,-1.529865593393908,1.1677502896702192,0.12223229715119376,-0.7889352817081592,0.6021963025535858,27.07816727974021,0.001525032659619284,3
000000,0.0062973543535918,5,2884.713919449786,2895.3799654521617,0.9997330536005675,0.9996588626126425,-0.005355427415534203,-5.355427415534203,-0.7861846418327868,-4.4555587754875505,2.8653991886258154,0.14680147462223891,0.8319707148982262,-0.535045845325866,27.178882965368295,0.0016134059773108224,4
000000,0.0062973543535918,6,2910.9346942574803,2921.3782397532023,0.9999954358813989,0.9999932295934261,-0.004991943957783975,-4.991943957783975,-0.6592829782429503,-4.031424462462743,-2.8692276374857437,0.13206938695994885,0.8075860820064924,0.5747716043590064,28.18188215157669,0.0014730471464108655,5
000000,0.0062973543535918,7,2959.628611976395,2967.0002037048343,0.998984670074804,0.9982881941537117,0.005169893950682324,5.169893950682324,4.484751911121007,0.1583396031376861,-2.5670473947857593,0.8674746433684793,0.030627243933463746,-0.49653772771237603,28.153881236128488,0.004785046886151475,6
000000,0.0062973543535918,8,2985.0002174377446,2992.3546199148395,0.9981586649932354,0.9971150462704944,0.010282834477786223,10.282834477786222,8.699937900518178,0.3140025009266145,5.472583288912856,0.8460641780544517,0.030536570592957328,0.5322057163066424,28.078902674481665,0.003614505461134402,7
000001,0.0752321872860193,1,2752.5020411718233,2760.0000457763676,0.9977169552091651,0.998429909025844,-0.006689547605219441,-6.689547605219441,5.23776582185431,-0.20911040585184656,4.155975119761482,-0.7829775839800595,0.03125927464641864,-0.6212640024444749,28.07850296584419,0.003795689691423236,0
000001,0.0752321872860193,2,2783.821798442183,2791.000069427491,0.9983574198845597,0.9980607198996422,0.0019377754723984258,1.9377754723984257,-1.4664681212648993,0.05983512195319099,1.2652528557263114,-0.756779173930724,0.03087825334022408,0.6529408973064774,28.15034888346993,0.005439140634476966,1
