frequency_MHz,photoluminescence_mw_on_ADC,photoluminescence_mw_off_ADC,contrast_ADC,contrast_percent
2679.9999996185306,1265.4701623009446,1259.494727511691,5.97543478925329,0.48544489992876844
2680.999999237061,1261.9402374912124,1260.825026744506,1.1152107467065662,0.09342304294440544
2681.999998855591,1258.7122917749182,1260.5167970779717,-1.804505303053429,-0.13735764897298597
2682.9999984741216,1266.9917428248314,1264.8312605067701,2.160482318060963,0.17960136726303136
2683.999998092652,1264.7577773023197,1265.7898156921478,-1.032038389827926,-0.07713418715190572
2684.999997711182,1267.0992710211817,1261.0538894152885,6.045381605892976,0.4859947143357384
2685.999997329712,1265.0378289574226,1263.9063361555154,1.1314928019073023,0.0942964159162486
2686.9999969482424,1263.9044350032095,1259.975586086744,3.928848916465472,0.32819779793562376
2687.999996566773,1258.7131674664547,1264.4214720176053,-5.708304551150809,-0.4437030736984675
2688.999996185303,1258.1018782284439,1260.687089280802,-2.585211052358159,-0.20098975612935543
2689.9999958038334,1259.1189289971574,1263.5099779930922,-4.391048995934829,-0.341572416961312
2690.9999954223636,1261.3947565485832,1266.2312956566923,-4.836539108108968,-0.36852755029869677
2691.9999950408937,1263.3215010544977,1267.4239004187425,-4.102399364244934,-0.31861571705587133
2692.9999946594244,1264.0723263135371,1263.1336094385183,0.9387168750190767,0.0863245813984527
2693.9999942779546,1257.9208851667331,1265.125830607941,-7.204945441207974,-0.5661786740883447
2694.9999938964847,1260.791360760461,1263.69977534615,-2.908414585689388,-0.22138761415994238
2695.999993515015,1264.3176162239813,1261.2595164593329,3.0580997646483636,0.24815012029505373
2696.999993133545,1260.9140095363268,1263.1119693125897,-2.1979597762631102,-0.1679017511278596
2697.9999927520757,1258.757276033866,1258.468374239692,0.28890179417426226,0.028962416478588028
2698.999992370606,1258.8310205703456,1267.7594721398661,-8.928451569520394,-0.7023191705521922
2699.999991989136,1268.0604593941987,1263.7409817526056,4.319477641593039,0.34721372574419046
2700.9999916076663,1265.846258825687,1265.3403261301464,0.5059326955405595,0.048822723547784865
2701.9999912261965,1265.7501192040831,1270.73666595348,-4.98654674939637,-0.3877828743261033
2702.999990844727,1267.107217960082,1267.6024742488612,-0.49525628877956934,-0.03120063810742494
2703.9999904632573,1265.1991304214932,1267.7286609407952,-2.5295305193019204,-0.19316262292963654
2704.9999900817875,1270.6712015160313,1268.5406730445945,2.130528471436878,0.17281425879314202
2705.9999897003177,1266.0848717791973,1270.7268652382556,-4.6419934590579945,-0.3533039349589055
2706.999989318848,1270.0819283552892,1268.5535837637924,1.5283445914967615,0.12226958029647936
2707.9999889373785,1270.148578720543,1267.900868050249,2.247710670293759,0.1802432444446304
2708.9999885559087,1264.6287587492739,1263.5919506678486,1.0368080814255336,0.08862861384772139
2709.999988174439,1270.411318274903,1269.1760858269402,1.2352324479628123,0.11444448479183136
2710.999987792969,1267.3091802426875,1269.7697527279392,-2.4605724852523054,-0.18967971045589263
2711.999987411499,1265.7344408105878,1271.7819726747564,-6.047531864168422,-0.47788301997562455
2712.99998703003,1263.5535959898523,1271.8319023749123,-8.278306385059773,-0.6494560250909087
2713.99998664856,1260.644634287985,1264.9068282544245,-4.2621939664394635,-0.33293522328825637
2714.99998626709,1258.5379970657457,1255.0187410214871,3.519256044258327,0.2840681211246994
2715.9999858856204,1262.864170003362,1266.1786639973102,-3.3144939939480764,-0.25251595317224174
2716.9999855041506,1259.1054023901947,1266.2237659320845,-7.118363541889562,-0.5577551346728955
2717.999985122681,1266.449370357918,1264.3671394076473,2.0822309502705365,0.18000772309064608
2718.9999847412114,1262.8757083473424,1264.2807072775622,-1.4049989302198127,-0.11069380028214752
2719.9999843597416,1263.4388803985696,1271.3366674817373,-7.897787083167782,-0.6218102527051723
2720.9999839782718,1265.3629244735152,1266.8261118073174,-1.4631873338019887,-0.1132900597621398
2721.999983596802,1270.8660619861237,1270.8224791392854,0.0435828468380123,0.01369592039387183
2722.9999832153326,1265.2846517101202,1268.1825259039645,-2.897874193844177,-0.21869968236869014
2723.9999828338628,1263.1999938869699,1268.8293364306016,-5.629342543631788,-0.42271841581358593
2724.999982452393,1265.4418635571724,1267.557094171226,-2.1152306140538712,-0.16245007430909425
2725.999982070923,1265.8055598007154,1258.9742763700826,6.831283430632425,0.5505288866931551
2726.9999816894533,1260.9848840052573,1257.1352981630346,3.849585842222723,0.31622887106947684
2727.999981307984,1266.9476587095394,1269.1615444570102,-2.2138857474707265,-0.17273191704731936
2728.999980926514,1275.7626830088332,1274.1092597120762,1.6534232967570914,0.1348307089074739
2729.9999805450443,1272.200282727634,1263.9301402940368,8.270142433597243,0.6623982623977449
2730.9999801635745,1259.226721582052,1267.3022939144787,-8.075572332426555,-0.6319394775282907
2731.9999797821047,1260.8519745086653,1256.7864932603848,4.065481248280662,0.32894543499434054
2732.9999794006353,1262.5390760155271,1255.45038206437,7.08869395115687,0.5681971566375734
2733.9999790191655,1263.6369028333895,1263.8744872696154,-0.23758443622580216,-0.01169886973525568
2734.9999786376957,1265.2109071736409,1264.1417886725555,1.0691185010850404,0.08859610008475238
2735.999978256226,1263.5226319650333,1272.6617523000273,-9.139120334994027,-0.7158340057592955
2736.999977874756,1267.703947489073,1271.2041140691385,-3.5001665800653883,-0.27203013192077624
2737.9999774932867,1267.740035761225,1269.546491120824,-1.8064553595989765,-0.13869380850452706
2738.999977111817,1266.9451859889355,1271.2759054925575,-4.330719503622049,-0.3370934389038981
2739.999976730347,1268.3572836751534,1265.6543754011675,2.7029082739859405,0.21910422555908066
2740.999976348877,1266.1442231867227,1267.3200110034538,-1.1757878167313947,-0.08296862441979012
2741.9999759674074,1263.7108353455392,1269.7008313720696,-5.989996026530571,-0.47025887537084204
2742.999975585938,1265.3780526943178,1262.3645276156128,3.0135250787052428,0.2462524845107236
2743.9999752044682,1261.7796115169483,1268.2127869303422,-6.433175413393656,-0.5103048702633532
2744.9999748229984,1255.165880123483,1260.1862517957024,-5.020371672219357,-0.394609818383704
2745.9999744415286,1254.2773542806492,1257.4481003759515,-3.1707460953021154,-0.2443359199113914
2746.999974060059,1256.5876562643273,1262.5493015863312,-5.96164532200387,-0.4602650091160895
2747.9999736785894,1261.0569398172206,1260.9546627135737,0.1022771036464519,0.014406775556119689
2748.9999732971196,1262.797383623193,1266.2419231592137,-3.4445395360210114,-0.2751893384114711
2749.99997291565,1259.8721734877893,1267.1957361616285,-7.323562673839251,-0.5728760123575267
2750.99997253418,1267.3671592749947,1267.0995201271512,0.2676391478436244,0.024760822150011443
2751.99997215271,1255.3906195555826,1264.8200492098908,-9.42942965430816,-0.7412870688976051
2752.999971771241,1260.4472445517617,1263.4551150777882,-3.0078705260262497,-0.234231138475297
2753.999971389771,1261.5335131582972,1268.407911788978,-6.874398630681275,-0.5429048013768248
2754.999971008301,1263.7745545129444,1267.4330990005196,-3.6585444875752957,-0.28480558240941506
2755.9999706268313,1265.5021242778982,1263.7892960846043,1.71282819329399,0.14873137005408127
2756.9999702453615,1262.6549591955252,1265.6651282208027,-3.010169025277355,-0.22698450608705767
2757.999969863892,1268.9083381728155,1270.5094278203992,-1.6010896475838308,-0.11684655082175406
2758.9999694824223,1256.7635663416572,1267.582315004432,-10.818748662774714,-0.8546530176598551
2759.9999691009525,1260.3030076107223,1261.7895314362565,-1.4865238255341637,-0.11663589565795614
2760.9999687194827,1259.9592169208668,1259.938160589296,0.02105633157077591,0.005012138956329249
2761.999968338013,1257.962910719198,1257.4058318305467,0.5570788886511536,0.04852758064306832
2762.9999679565435,1256.2719243818196,1264.9971543845709,-8.725230002750868,-0.6880570815474316
2763.9999675750737,1259.7995247119234,1257.0724745545128,2.7270501574104857,0.22782925497787548
2764.999967193604,1256.4484839685788,1262.099052480362,-5.650568511782876,-0.44650056273626487
2765.999966812134,1254.6519271326836,1258.733647644955,-4.081720512271886,-0.3205887653173541
2766.9999664306642,1253.177546841092,1257.4101185927805,-4.232571751688715,-0.3273022461273781
2767.999966049195,1260.8843735672585,1261.811591832992,-0.9272182657334269,-0.06647533449393624
2768.999965667725,1260.9311535287463,1256.558515450683,4.372638078063369,0.35435036946782406
2769.9999652862552,1257.9886542164627,1263.448960784913,-5.460306568450596,-0.4192952046788815
2770.9999649047854,1268.5674847938383,1268.2095179875905,0.3579668062474866,0.03694805515730419
2771.9999645233156,1262.421199987774,1262.1607130849404,0.2604869028333951,0.02436108087549045
2772.9999641418462,1259.5013784882474,1265.5067212764006,-6.005342788153007,-0.47118791143190386
2773.9999637603764,1268.7281780114313,1261.8557890393374,6.872388972094018,0.5539359492082911
2774.9999633789066,1263.6782101048386,1266.1353715193936,-2.457161414555094,-0.19005107778101077
2775.999962997437,1272.807062077819,1266.0185530458173,6.788509032001707,0.5603106606492789
2776.999962615967,1273.8945288382188,1272.616463917841,1.2780649203778467,0.10368610022141471
2777.9999622344976,1268.5780343552283,1273.549194608308,-4.971160253079484,-0.38425017733933775
2778.999961853028,1268.555648439649,1266.6657899562917,1.8898584833572614,0.15461887002524582
2779.999961471558,1259.313607604609,1268.2604242442765,-8.946816639667464,-0.6975529189440014
2780.999961090088,1262.826671149555,1264.8378274291651,-2.0111562796100317,-0.14773179941123074
2781.9999607086183,1269.4511767582603,1265.113755845585,4.337420912675339,0.34464479488920235
2782.999960327149,1259.4770623834704,1256.576984442339,2.900077941131508,0.24297626463789962
2783.999959945679,1260.7224073111838,1265.64840449919,-4.925997188006226,-0.38579498296156167
2784.9999595642093,1268.8598098847694,1266.4304948497722,2.4293150349971255,0.19285906717379558
2785.9999591827395,1271.4687792279242,1269.9711251031572,1.4976541247669275,0.14086643121317416
2786.9999588012697,1266.2437265030412,1261.2565806767127,4.987145826328811,0.4030699957058528
2787.9999584198004,1262.6021410887306,1262.1515802182353,0.4505608704954511,0.04055058235272964
2788.9999580383305,1265.394751963811,1266.4226044563989,-1.0278524925879537,-0.06996854316765391
2789.9999576568607,1268.0253430938044,1261.0072821468962,7.0180609469083945,0.563414394888118
2790.999957275391,1258.852031054192,1266.362825136779,-7.510794082587063,-0.5853814886004531
2791.999956893921,1268.029608460433,1261.2896995445794,6.73990891585413,0.5425273910973202
2792.9999565124517,1265.58385701623,1258.7454060580126,6.838450958217436,0.5556039954828249
2793.999956130982,1254.5300883332825,1263.0800975028274,-8.550009169544955,-0.6689316831515864
2794.999955749512,1267.962501146193,1264.7451355564385,3.2173655897545586,0.26576650367771637
2795.9999553680423,1262.6687899257267,1269.4953433994558,-6.826553473729223,-0.5377767413671573
2796.9999549865724,1274.9319130727145,1270.8577268698232,4.074186202891497,0.3230716324375248
2797.999954605103,1265.2361570437388,1264.2264495522204,1.0097074915181792,0.08253977346291233
2798.9999542236333,1269.4645856893972,1270.2546382614541,-0.7900525720573797,-0.06001751081422326
2799.9999538421634,1264.556275025216,1271.361999877739,-6.805724852523167,-0.5270108123955222
2800.9999534606936,1264.7647644955223,1267.539730109729,-2.774965614206644,-0.20977356719454265
2801.999953079224,1261.363673319681,1260.7059510346303,0.657722285050545,0.06518337802564994
2802.9999526977545,1258.8278188709235,1260.6384937494267,-1.8106748785035507,-0.13754463843997347
2803.9999523162846,1251.010152214445,1256.313104807898,-5.30295259345296,-0.4185467422688687
2804.999951934815,1261.551156890913,1265.6236818779228,-4.072524987009819,-0.3203278460338147
2805.999951553345,1254.293776935538,1256.717649845646,-2.4238729101079115,-0.1907316658294115
2806.999951171875,1247.3965232142314,1258.48647797781,-11.08995476357859,-0.8752817236097566
2807.999950790406,1242.7251535898768,1264.3117446587398,-21.586591068863346,-1.705814521396889
2808.999950408936,1244.9586025613596,1258.113337103035,-13.154734541675543,-1.0300203504490724
2809.999950027466,1243.8981890148852,1265.2957682550355,-21.39757924015039,-1.6891690192955977
2810.9999496459964,1240.887330745484,1261.6562841947612,-20.76895344927716,-1.64118031546837
2811.9999492645265,1241.6942782039919,1261.3574074640096,-19.663129260017673,-1.536027137905418
2812.999948883057,1235.4675688479995,1261.7985603814534,-26.330991533453563,-2.0829966754355533
2813.9999485015874,1244.6570987559985,1265.8829782681785,-21.225879512180153,-1.6724241923107517
2814.9999481201176,1252.05695815631,1265.9435186600238,-13.886560503713667,-1.0945515784443898
2815.9999477386477,1251.8350582266098,1261.8059036586483,-9.970845432038368,-0.7905781005635821
2816.999947357178,1258.527837210013,1270.6893801387657,-12.161542928752715,-0.9573141497869528
2817.9999469757086,1261.4554589357217,1265.2595011767582,-3.8040422410367456,-0.3051364651315477
2818.9999465942387,1265.9695204328023,1265.687110676407,0.2824097563957366,0.02893132277492339
2819.999946212769,1267.317596356634,1272.0064477183118,-4.6888513616773935,-0.3608080961829786
2820.999945831299,1269.890144267506,1271.538782590091,-1.648638322584634,-0.12656879530866377
2821.9999454498293,1255.925659443103,1265.3759223033899,-9.450262860286694,-0.74424516671851
2822.99994506836,1263.4361662132837,1262.3976587095394,1.038507503744222,0.0840367878254997
2823.99994468689,1266.1724134242138,1264.1867194424915,1.9856939817220791,0.159349241643213
2824.9999443054203,1258.9328391967479,1266.2218693645505,-7.289030167802617,-0.5722986390068795
2825.9999439239505,1257.2342207415104,1256.4283415349817,0.8058792065287207,0.0675958926444991
2826.9999435424807,1258.9805040193173,1260.046570590213,-1.0660665708958503,-0.08047600892475834
2827.9999431610113,1256.096980163218,1258.5956750313292,-2.4986948681113974,-0.1870937208772861
2828.9999427795415,1261.5617110370756,1259.6485038359265,1.91320720114918,0.17260044275576458
2829.9999423980717,1258.3175214720177,1262.606735030718,-4.289213558700316,-0.33693134669355457
2830.999942016602,1259.758445150839,1258.069092520708,1.6893526301310886,0.13310095065561017
2831.999941635132,1258.6386465751748,1260.0091756579147,-1.3705290827398358,-0.1013648952971399
2832.9999412536627,1252.6971635541154,1258.1841489134088,-5.486985359293317,-0.43067145639076826
2833.999940872193,1258.1219641165142,1254.2143304703977,3.9076336461166647,0.32359024308142653
2834.999940490723,1252.9966149096801,1261.3432664975394,-8.346651587859492,-0.6613387916683537
2835.999940109253,1259.4137573738424,1257.9514946358163,1.4622627380261293,0.11836826960772946
2836.9999397277834,1256.0259880184612,1253.9095745331172,2.1164134853440144,0.16884455101396267
2837.999939346314,1256.2826420515328,1252.9068985542685,3.3757434972643976,0.27802055594072705
2838.999938964844,1258.5223064461902,1262.9814943301647,-4.459187883974596,-0.34912920867685304
2839.9999385833744,1266.7929348656662,1254.9980285478498,11.794906317816459,0.9425182387992773
2840.9999382019046,1249.6617859216922,1253.0372466913225,-3.375460769630422,-0.2643984838751673
2841.9999378204348,1245.858686615521,1244.5351606198612,1.323525995659793,0.10692933898226124
2842.9999374389654,1244.2044350032093,1255.835802488003,-11.631367484793827,-0.9222276473942449
2843.9999370574956,1251.5028318611119,1255.7885059754867,-4.285674114374797,-0.3318297893722521
2844.9999366760258,1246.8878472965125,1248.3639484060272,-1.4761011095149115,-0.11209959521661073
2845.999936294556,1242.0937983311428,1253.7914004951554,-11.697602164012597,-0.9266566627424527
2846.999935913086,1243.3523015557662,1250.1954748295993,-6.843173273833213,-0.5405872908968145
2847.9999355316168,1240.4227282452548,1241.86394687777,-1.4412186325152334,-0.0972764177551613
2848.999935150147,1226.655066173549,1243.9145902741698,-17.259524100620457,-1.3747291914728923
2849.999934768677,1230.2033392425953,1238.5393572149037,-8.33601797230799,-0.6688142461030482
2850.9999343872073,1216.5116193416268,1236.9103631139774,-20.398743772350734,-1.6479127441124608
2851.9999340057375,1202.6920897392795,1225.9291469266743,-23.237057187394907,-1.8909616355820735
2852.999933624268,1182.885894183452,1218.7541171256532,-35.868222942201285,-2.936723081008512
2853.9999332427983,1170.5088761194486,1220.1211709508818,-49.612294831433225,-4.0558262762847805
2854.9999328613285,1157.5730201424337,1220.594617477153,-63.02159733471897,-5.1599934323589265
2855.9999324798587,1095.769890271113,1195.3311672830641,-99.56127701195093,-8.332227891521182
2856.999932098389,1030.8441574716508,1183.5824938105575,-152.73833633890635,-12.906829791920185
2857.9999317169195,949.8655637741847,1168.4085093376534,-218.54294556346858,-18.720423802767208
2858.9999313354497,831.6572072622796,1161.4756762539353,-329.8184689916557,-28.39335852365004
2859.99993095398,680.8721704312744,1133.0213833786715,-452.14921294739736,-39.925821480650164
2860.99993057251,495.26971757801755,1092.8720435859036,-597.6023260078857,-54.742589859316766
2861.99993019104,234.69472139866122,1061.8357520555064,-827.141030656845,-77.96805783494385
2862.999929809571,-83.5069719106275,1011.5615475135252,-1095.0685194241526,-108.31938348799459
2863.999929428101,-377.9390041874255,972.0507442613932,-1349.9897484488188,-138.94707653701252
2864.999929046631,-555.3348870617722,946.96573646728,-1502.3006235290522,-158.7838290461182
2865.9999286651614,-488.78903933734745,953.0031558516979,-1441.7921951890455,-151.37037235469225
2866.9999282836916,-256.8503423296757,981.4436684292571,-1238.2940107589325,-126.21298757169859
2867.999927902222,-110.99256655561331,989.9472200996424,-1100.9397866552558,-111.26763126517707
2868.9999275207524,-282.8681755662194,974.4588577803588,-1257.3270333465782,-129.07601982615282
2869.9999271392826,-530.2705061588777,922.5032888100989,-1452.7737949689763,-157.56705800866422
2870.999926757813,-565.4685881957391,934.5896613381422,-1500.0582495338813,-160.58267810684723
2871.999926376343,-371.5000596020417,948.8365788428034,-1320.3366384448452,-139.2367914921153
2872.9999259948736,-89.49264144022985,984.0718739493228,-1073.5645153895528,-109.19688873373794
2873.999925613404,200.36470489348045,1035.647456979552,-835.2827520860714,-80.71739878546012
2874.999925231934,449.24604945441206,1071.6371901457958,-622.3911406913836,-58.09254595710318
2875.999924850464,644.8887122902468,1113.6419659504234,-468.7532536601766,-42.1187680961992
2876.9999244689943,812.3749992358712,1151.7549530824954,-339.37995384662406,-29.446097066090214
2877.999924087525,943.4750618944279,1173.3325839777485,-229.8575220833206,-19.608948301765405
2878.999923706055,1033.5221933551366,1192.1154338722986,-158.59324051716231,-13.303764807079247
2879.9999233245853,1092.9463535776508,1199.6769676315066,-106.73061405385576,-8.893047906629391
2880.9999229431155,1117.7400724394047,1204.2400602133448,-86.49998777394015,-7.176304538341482
2881.9999225616457,1159.4299874682888,1204.9481080172386,-45.51812054895006,-3.7822812459140565
2882.9999221801763,1165.8712473637559,1215.2064782834611,-49.3352309197053,-4.053811527715134
2883.9999217987065,1174.1664409939788,1213.8917107314242,-39.725269737445345,-3.260970851094188
2884.9999214172367,1195.2594614420636,1223.5991273649784,-28.339665922914698,-2.3096824748049536
2885.999921035767,1207.5505318336034,1227.515656997891,-19.965125164287677,-1.6245010993353972
2886.999920654297,1220.8641929272244,1236.5647110065104,-15.700518079286008,-1.27207973371678
2887.9999202728277,1225.413476174466,1241.998788091818,-16.585311917351806,-1.3236583862686109
2888.999919891358,1220.839555888376,1238.7794265977932,-17.939870709417143,-1.4415302678305155
2889.999919509888,1226.1156187914537,1235.7774826542777,-9.661863862823633,-0.7731402084717256
2890.9999191284182,1235.0110187364369,1248.156340740288,-13.145322003851197,-1.0484554758120188
2891.9999187469484,1243.0246660757405,1252.1657181281903,-9.1410520524498,-0.7199274462704606
2892.999918365479,1245.213467004921,1253.8675398111072,-8.6540728061864,-0.6893481800825991
2893.9999179840092,1254.9992358712595,1249.4473423602408,5.551893511018761,0.4522332617498302
2894.9999176025394,1247.3574349726441,1251.4488385243149,-4.091403551670396,-0.32330244227006033
2895.9999172210696,1251.2984503469147,1254.7190436164688,-3.420593269554047,-0.26585047335543927
2896.9999168396,1256.980707277562,1254.6363908671333,2.344316410428769,0.19778466625146385
2897.9999164581304,1251.4495445792709,1252.902955649968,-1.4534110706971888,-0.10137475589453944
2898.9999160766606,1251.7348931748022,1258.7054589357215,-6.970565760919385,-0.5511503737850716
2899.999915695191,1253.0394580798973,1258.0661643793744,-5.026706299477292,-0.4020264686607556
2900.999915313721,1261.432823914173,1262.7104517529115,-1.2776278387382263,-0.0970942918543323
2901.999914932251,1261.0929043005165,1266.5477641593056,-5.4548598587890185,-0.4236393238607971
2902.999914550782,1265.588013876578,1272.1583198337253,-6.570305957147639,-0.5150795315252823
2903.999914169312,1261.600105449766,1266.9124568267262,-5.312351376959964,-0.4157869076539134
2904.999913787842,1262.3088531955866,1252.7365727297733,9.5722804658129,0.7738651557394948
2905.9999134063723,1256.958050860409,1259.615605037137,-2.657554176727672,-0.20840869720032265
2906.9999130249025,1262.245537488156,1265.061481798453,-2.8159443102973682,-0.21963827458084303
2907.999912643433,1253.001557294373,1264.2944004645904,-11.292843170217338,-0.8903339789408602
2908.9999122619633,1261.5510499128893,1262.9197191062754,-1.3686691933856991,-0.09545417397624187
2909.9999118804935,1261.0579362410979,1264.3192759116057,-3.2613396705076867,-0.25396683895307887
2910.9999114990237,1260.3025903964299,1267.2295030106673,-6.926912614237267,-0.5365319716878271
2911.999911117554,1259.7728520341107,1258.6965354402907,1.0763165938197061,0.09541063869155306
2912.9999107360845,1256.9752727939604,1257.5709753339243,-0.5957025399639179,-0.033167093275369174
2913.9999103546147,1264.9424962557691,1265.33844331693,-0.39594706116090495,-0.028793117742071737
2914.999909973145,1272.6248953143627,1269.519019164349,3.1058761500137964,0.2496464085055894
2915.999909591675,1266.039797353058,1262.2824387932878,3.757358559770137,0.298306667725224
2916.9999092102053,1260.2695678087844,1265.2516734419416,-4.982105633157107,-0.38543180291020296
2917.999908828736,1259.5942736192194,1260.360765045695,-0.7664914264755452,-0.0510164043492238
2918.999908447266,1262.0743772350766,1256.5759635663417,5.498413668734861,0.4533929999788966
2919.9999080657963,1261.2584527921267,1255.9819971268757,5.2764556652505235,0.4196969243069315
2920.9999076843264,1257.2791988874285,1257.671031879451,-0.3918329920224778,-0.018283851463786704
2921.9999073028566,1263.1951080478038,1260.5846242014854,2.610483846318425,0.20763684748871616
2922.9999069213873,1258.3872619738972,1260.8027111287709,-2.4154491548736132,-0.18978017275828596
2923.9999065399174,1266.9099107497632,1263.2492267017146,3.6606840480484832,0.2965173653960361
2924.9999061584476,1263.4975914662105,1268.9571079255434,-5.459516459333076,-0.4295977887740893
2925.999905776978,1274.9633080661429,1268.6145734633371,6.3487346028058935,0.5131382073984672
2926.999905395508,1260.5098924106735,1267.4212718158756,-6.911379405202138,-0.5440670289165099
