save_id,timestamp_epoch_s,n_channels,n_solve_channels,selected_blocks,solver,rank,condition_number,residual_norm_uT,solve_residual_norm_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,status
000000,0.0071226000145543,8,8,all,weighted_lstsq,3,7.4980649268084605,20.893522580937518,20.893522580937518,-5.719207860314935,10.38865329843507,0.014794053158344311,ok
000001,0.126630250015296,8,8,all,weighted_lstsq,3,7.4980649268084605,26.71745223341214,26.71745223341214,-3.3509991643319808,14.925846713811042,-4.859647318691299,ok
000002,0.2267807500029448,8,8,all,weighted_lstsq,3,7.4980649268084605,28.148535647338843,28.148535647338843,-6.357043673492083,7.174243664680759,-5.592007147313342,ok
000003,0.3313223000150174,8,8,all,weighted_lstsq,3,7.4980649268084605,17.676953724123354,17.676953724123354,7.451027253308854,1.5132276072222268,11.093355631185565,ok
000004,0.4413990500324871,8,8,all,weighted_lstsq,3,7.4980649268084605,32.04007006936872,32.04007006936872,-3.9272161847433784,11.942080803613365,-1.977961455969057,ok
000005,0.5575216000142973,8,8,all,weighted_lstsq,3,7.4980649268084605,34.42969838147244,34.42969838147244,3.242954727971368,-9.28723673463877,8.914370142218713,ok
000006,0.672107650025282,8,8,all,weighted_lstsq,3,7.4980649268084605,26.675701502702136,26.675701502702136,1.0783302117783782,14.19859509359898,-0.09213128878658108,ok
000007,0.7944715000048745,8,8,all,weighted_lstsq,3,7.4980649268084605,36.40931169737953,36.40931169737953,-10.941955757882543,7.592622040281855,-11.230859336209507,ok
000008,0.927395050006453,8,8,all,weighted_lstsq,3,7.4980649268084605,27.846056908698056,27.846056908698056,-0.20562245776843593,11.13413510026152,4.00525878306013,ok
000009,1.0402438000019174,8,8,all,weighted_lstsq,3,7.4980649268084605,35.53413417569736,35.53413417569736,-1.0910201471398417,9.310691841987254,4.054166673105446,ok
000010,1.2141655000159517,8,8,all,weighted_lstsq,3,7.4980649268084605,31.761264599230067,31.761264599230067,-1.6727352489114378,3.9836252149657327,-2.2521077528379037,ok
000011,1.3290569500240963,8,8,all,weighted_lstsq,3,7.4980649268084605,16.56017689690076,16.56017689690076,0.7015371967205868,13.085571321596618,-1.8731532239148065,ok
000012,1.4405884500301909,8,8,all,weighted_lstsq,3,7.4980649268084605,32.896955746845705,32.896955746845705,-2.014567311534751,15.63642919448581,-4.5676433342892615,ok
000013,1.5581994999956803,8,8,all,weighted_lstsq,3,7.4980649268084605,17.58330063394949,17.58330063394949,4.561748903725564,6.391129126016595,7.736260264721031,ok
000014,1.678199250018224,8,8,all,weighted_lstsq,3,7.4980649268084605,27.757216564184553,27.757216564184553,-3.1468629317097427,6.5113617161522335,-4.503456430127787,ok
000015,1.792450150009245,8,8,all,weighted_lstsq,3,7.4980649268084605,25.147092864875148,25.147092864875148,7.133387800295026,7.087194076707324,0.4499674917510842,ok
000016,1.9171021500078496,8,8,all,weighted_lstsq,3,7.4980649268084605,13.637070227480605,13.637070227480605,11.747077689950201,5.839020455159032,10.706396196288555,ok
000017,2.0355383500282187,8,8,all,weighted_lstsq,3,7.4980649268084605,35.70350105041183,35.70350105041183,6.487815747350969,5.88272502806143,7.197274349336651,ok
000018,2.155190399993444,8,8,all,weighted_lstsq,3,7.4980649268084605,16.377391314788582,16.377391314788582,-0.23710888095878963,5.891503713737156,-5.752336930097851,ok
000019,2.268911700026365,8,8,all,weighted_lstsq,3,7.4980649268084605,18.37522353765864,18.37522353765864,-6.087612081947224,4.551653759586625,-10.704940070727076,ok
000020,2.381009700038703,8,8,all,weighted_lstsq,3,7.4980649268084605,23.93063197010394,23.93063197010394,7.2084407238791615,12.247201885472073,4.402660020710205,ok
000021,2.4949051500007045,8,8,all,weighted_lstsq,3,7.4980649268084605,23.41038863408098,23.41038863408098,8.955911656294793,12.786961018681989,13.424246953517923,ok
000022,2.6062518500257283,8,8,all,weighted_lstsq,3,7.4980649268084605,45.82272557400433,45.82272557400433,-10.84012026204348,3.5143129834354543,-9.17799793595196,ok
000023,2.7201516999921296,8,8,all,weighted_lstsq,3,7.4980649268084605,44.36775481160176,44.36775481160176,-7.16792519597319,2.9838235611300927,-6.974226038367734,ok
000024,2.836510599998292,8,8,all,weighted_lstsq,3,7.4980649268084605,47.551574254899585,47.551574254899585,-10.203397693949668,11.573162902867885,-12.404284275915224,ok
000025,2.948843099991791,8,8,all,weighted_lstsq,3,7.4980649268084605,31.05807008569905,31.05807008569905,4.1287823809690325,11.842231360932711,6.644593926942061,ok
000026,3.068751850019908,8,8,all,weighted_lstsq,3,7.4980649268084605,30.53654385243656,30.53654385243656,3.6261050690742036,-1.5234560827794432,18.065096251884583,ok
000027,3.1842854999995325,8,8,all,weighted_lstsq,3,7.4980649268084605,22.40223658505149,22.40223658505149,0.8041549748562244,-0.3273164687234735,-3.015045228157788,ok
000028,3.300852900021709,8,8,all,weighted_lstsq,3,7.4980649268084605,40.193133659323784,40.193133659323784,-3.324452209164968,8.694858334692595,-10.344506770464582,ok
000029,3.417225549987052,8,8,all,weighted_lstsq,3,7.4980649268084605,33.74651510368652,33.74651510368652,-10.174779466685244,19.71627368014967,-7.104635663378154,ok
000030,3.5293922499986365,8,8,all,weighted_lstsq,3,7.4980649268084605,45.79732901097881,45.79732901097881,11.79898875357498,7.537065704841203,2.795198694279669,ok
000031,3.640354200033471,8,8,all,weighted_lstsq,3,7.4980649268084605,29.249768676546935,29.249768676546935,-0.8488461796992712,15.959645799459334,-7.705530318639461,ok
000032,3.7525114500022023,8,8,all,weighted_lstsq,3,7.4980649268084605,28.008405866332275,28.008405866332275,-1.6243221465774438,6.1274004721253705,-10.935454926078993,ok
000033,3.8662043000222175,8,8,all,weighted_lstsq,3,7.4980649268084605,19.768790356636234,19.768790356636234,3.7903614361938627,11.396314958997715,2.8418996533141114,ok
000034,3.992658600036521,8,8,all,weighted_lstsq,3,7.4980649268084605,22.67817451454849,22.67817451454849,4.751903130107936,12.672783619773178,2.699297610585857,ok
000035,4.107683250011178,8,8,all,weighted_lstsq,3,7.4980649268084605,30.27205107352058,30.27205107352058,-7.82056476067692,4.573635362090498,-11.422620541205672,ok
000036,4.222510900028283,8,8,all,weighted_lstsq,3,7.4980649268084605,42.737054079316984,42.737054079316984,-0.8139565454663606,-1.3558747609409738,-5.915098529456869,ok
000037,4.33563415001845,8,8,all,weighted_lstsq,3,7.4980649268084605,33.58071527974473,33.58071527974473,-1.4757438819576119,13.91261783790823,6.328288972130735,ok
000038,4.450386400014395,8,8,all,weighted_lstsq,3,7.4980649268084605,17.66582633543359,17.66582633543359,7.142710385059576,13.429412252352435,1.1138320652624867,ok
000039,4.5643250499852,8,8,all,weighted_lstsq,3,7.4980649268084605,39.85672152267514,39.85672152267514,-2.612225229200358,12.330458217653593,-6.051455068286461,ok
000040,4.678174500004388,8,8,all,weighted_lstsq,3,7.4980649268084605,47.50266500966821,47.50266500966821,4.8384567878893945,8.963508189121391,2.189505080846055,ok
000041,4.781850550032686,8,8,all,weighted_lstsq,3,7.4980649268084605,28.07793321132787,28.07793321132787,2.9004169331372234,9.939244756448774,5.267341186597805,ok
000042,4.891337700013537,8,8,all,weighted_lstsq,3,7.4980649268084605,36.88754331438484,36.88754331438484,0.7009873480012755,9.08827927357122,-6.628786200006958,ok
000043,5.000015350000467,8,8,all,weighted_lstsq,3,7.4980649268084605,27.102071210729065,27.102071210729065,-7.199490058759182,9.741189873466046,-9.433237904947088,ok
000044,5.1155080500175245,8,8,all,weighted_lstsq,3,7.4980649268084605,25.22291786712463,25.22291786712463,-3.995091022546985,3.1141544364944793,0.8060078293793284,ok
000045,5.223612500005402,8,8,all,weighted_lstsq,3,7.4980649268084605,48.882273153319844,48.882273153319844,-6.250957605174666,16.856908884223742,-12.776028819967145,ok
000046,5.333083100034855,8,8,all,weighted_lstsq,3,7.4980649268084605,17.164728880611197,17.164728880611197,12.631320170647125,7.123427061982602,11.870949532155155,ok
000047,5.441789250005968,8,8,all,weighted_lstsq,3,7.4980649268084605,44.92030490693483,44.92030490693483,-0.13105073019084307,9.064125681709053,-2.334092228550315,ok
000048,5.553728400031105,8,8,all,weighted_lstsq,3,7.4980649268084605,13.724831368975117,13.724831368975117,-7.826721838567977,8.831668171993108,-18.9054322229076,ok
