batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_spike_sig,peak_02_spike_ref,peak_03,peak_03_ref,peak_03_freq_mhz,peak_03_spike_sig,peak_03_spike_ref,peak_04,peak_04_ref,peak_04_freq_mhz,peak_04_spike_sig,peak_04_spike_ref,peak_05,peak_05_ref,peak_05_freq_mhz,peak_05_spike_sig,peak_05_spike_ref,peak_06,peak_06_ref,peak_06_freq_mhz,peak_06_spike_sig,peak_06_spike_ref,peak_07,peak_07_ref,peak_07_freq_mhz,peak_07_spike_sig,peak_07_spike_ref,peak_08,peak_08_ref,peak_08_freq_mhz,peak_08_spike_sig,peak_08_spike_ref,peak_09,peak_09_ref,peak_09_freq_mhz,peak_09_spike_sig,peak_09_spike_ref,peak_10,peak_10_ref,peak_10_freq_mhz,peak_10_spike_sig,peak_10_spike_ref,peak_11,peak_11_ref,peak_11_freq_mhz,peak_11_spike_sig,peak_11_spike_ref,peak_12,peak_12_ref,peak_12_freq_mhz,peak_12_spike_sig,peak_12_spike_ref,peak_13,peak_13_ref,peak_13_freq_mhz,peak_13_spike_sig,peak_13_spike_ref,peak_14,peak_14_ref,peak_14_freq_mhz,peak_14_spike_sig,peak_14_spike_ref,peak_15,peak_15_ref,peak_15_freq_mhz,peak_15_spike_sig,peak_15_spike_ref,peak_16,peak_16_ref,peak_16_freq_mhz,peak_16_spike_sig,peak_16_spike_ref,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.007715417072176933,1782847703.868729,0.014750000089406967,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
1,0.07572935428470373,1782847703.9349859,0.011368874460458755,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
2,0.14208610402420163,1782847704.003839,0.01635179203003645,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
3,0.20922558289021254,1782847704.0682082,0.01083158329129219,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
4,0.27664306247606874,1782847704.1380842,0.014401708729565144,-218.0822798545099,-203.8282712351377,2715.9999938964847,False,False,-214.86735183543723,-190.8914677384846,2720.771614496614,False,False,-316.73623956964275,-298.63815906103866,2770.99997291565,True,False,-334.94778861142527,-290.21594278203986,2777.6248020826647,True,False,-336.15539322064984,-292.58628388910967,2816.709009497122,False,False,-296.3551914906623,-259.5855060060519,2822.9999530792243,False,False,-368.4436103554727,-338.7823035425008,2866.303001911963,False,True,-356.9227244246111,-312.35337439251765,2872.999934005738,True,False,-373.74838616010027,-325.42145062200075,2898.999924087525,False,False,-339.4150854295932,-296.83721765443045,2904.940258772472,False,False,-313.7666595347984,-283.91559281107686,2945.56898315595,False,False,-292.73795427453615,-254.2225081761775,2951.999903869629,False,False,-382.7328040468258,-333.93811779808664,2982.999892044068,False,False,-360.7532093407097,-307.50317571904515,2989.429982117626,False,False,-285.5586270134792,-246.5081226885105,3026.9998752593997,False,False,-238.15763058960175,-211.9201454901122,3033.8853034551807,True,True,1.9100597689948948,2761.109480179412,0.413782504097899,2774.2940001566762,-0.09634663556359964,2854.926154282738,0.2859060650008976,2868.4836897294344,-0.02730937215403129,2902.78994582066,0.5178529405378356,2974.620310662586,0.11880889623413886,2985.958487776937,-0.6033115695134104,2985.2363673111895
5,0.3392311246134341,1782847704.1985931,0.010710249654948711,-214.63884677690498,-203.8282712351377,2715.9999938964847,True,False,-214.86735183543723,-190.8914677384846,2720.771614496614,False,False,-318.0060473148516,-298.63815906103866,2770.99997291565,True,False,-339.17159427820405,-290.21594278203986,2777.6248020826647,True,False,-336.15539322064984,-292.58628388910967,2816.709009497122,False,False,-296.3551914906623,-259.5855060060519,2822.9999530792243,False,False,-368.4436103554727,-329.9193569092521,2866.303001911963,False,False,-365.3888742855396,-312.35337439251765,2872.999934005738,False,False,-373.74838616010027,-325.42145062200075,2898.999924087525,False,False,-339.4150854295932,-296.83721765443045,2904.940258772472,False,False,-313.7666595347984,-283.91559281107686,2945.56898315595,False,False,-292.73795427453615,-254.2225081761775,2951.999903869629,False,False,-382.7328040468258,-333.93811779808664,2982.999892044068,False,False,-360.7532093407097,-307.50317571904515,2989.429982117626,False,False,-285.5586270134792,-246.5081226885105,3026.9998752593997,False,False,-223.0898095791179,-195.68367056881743,3033.8853034551807,False,False,2.4897123793131484,2761.68913278973,0.4593588015968065,2774.339576454175,-0.09634663556359964,2854.926154282738,0.27495648119704147,2868.4727401456307,-0.02730937215403129,2902.78994582066,0.5178529405378356,2974.620310662586,0.11880889623413886,2985.958487776937,-0.320104702140038,2985.5195741785633
6,0.40633081225678325,1782847704.267791,0.014883874915540218,-210.4363717639148,-202.89707797169666,2715.9999938964847,True,False,-216.1698979124003,-192.65072133753097,2720.771614496614,False,False,-321.85239936424495,-301.1663019225479,2770.99997291565,False,False,-339.17159427820405,-289.0188907907204,2777.6248020826647,True,True,-336.15539322064984,-293.7115108353455,2816.709009497122,True,True,-296.3551914906623,-259.5855060060519,2822.9999530792243,True,True,-368.4436103554727,-344.64067762936696,2866.303001911963,True,False,-364.02645719350795,-314.3598649020387,2872.999934005738,False,False,-378.4343445303665,-330.40099948039244,2898.999924087525,False,False,-339.4150854295932,-296.83721765443045,2904.940258772472,True,True,-313.7666595347984,-283.91559281107686,2945.56898315595,True,True,-296.6292615459853,-253.48062627991567,2951.999903869629,False,False,-382.7328040468258,-335.0946373444998,2982.999892044068,True,True,-360.3933123452639,-313.97620808753857,2989.429982117626,False,False,-280.75386037839655,-245.45572179600822,3026.9998752593997,False,False,-228.85587309349876,-200.85121190818228,3033.8853034551807,False,False,2.9138665980586422,2762.1132870084757,0.4638175260004241,2774.344035178579,-0.037955207442079156,2854.98454571086,0.4611261092747604,2868.6589097737083,-0.010458078574115754,2902.8067971142395,0.7269688101009565,2974.829426532149,0.024917061648062577,2985.864595942351,-0.07630076085783015,2985.763378119845
7,0.47477251989766955,1782847704.334327,0.011141874827444553,-214.63884677690498,-202.89707797169666,2715.9999938964847,True,False,-216.1698979124003,-192.65072133753097,2720.771614496614,False,False,-321.85239936424495,-301.1663019225479,2770.99997291565,False,False,-339.17159427820405,-289.0188907907204,2777.6248020826647,True,True,-336.15539322064984,-293.7115108353455,2816.709009497122,True,True,-296.3551914906623,-259.5855060060519,2822.9999530792243,True,True,-368.4436103554727,-344.64067762936696,2866.303001911963,True,False,-364.02645719350795,-314.3598649020387,2872.999934005738,False,False,-378.4343445303665,-330.40099948039244,2898.999924087525,False,False,-339.4150854295932,-296.83721765443045,2904.940258772472,True,True,-313.7666595347984,-283.91559281107686,2945.56898315595,True,True,-296.6292615459853,-253.48062627991567,2951.999903869629,False,False,-382.7328040468258,-335.0946373444998,2982.999892044068,True,True,-360.3933123452639,-313.97620808753857,2989.429982117626,False,False,-280.75386037839655,-245.45572179600822,3026.9998752593997,False,False,-228.85587309349876,-200.85121190818228,3033.8853034551807,False,False,2.203193432219718,2761.402613842637,0.4638175260004241,2774.344035178579,-0.037955207442079156,2854.98454571086,0.4611261092747604,2868.6589097737083,-0.010458078574115754,2902.8067971142395,0.7269688101009565,2974.829426532149,0.024917061648062577,2985.864595942351,-0.07630076085783015,2985.763378119845
8,0.5472088744863868,1782847704.406715,0.011024165898561478,-210.4363717639148,-204.46561573493904,2715.9999938964847,True,True,-216.1763219427209,-193.82206650976556,2720.771614496614,True,True,-315.34162820552007,-297.95521747103953,2770.99997291565,False,False,-344.5213696243543,-289.6174167863801,2777.6248020826647,True,True,-338.37561512363607,-296.6027753155851,2816.709009497122,True,True,-300.38267567319747,-264.74429501482405,2822.9999530792243,True,True,-374.17175703762575,-330.81311703395784,2866.303001911963,True,False,-356.2342818718098,-313.1434720481707,2872.999934005738,False,True,-376.0913653452334,-327.9112250511966,2898.999924087525,True,True,-346.5180571262647,-300.4099596540025,2904.940258772472,True,True,-324.04471604976004,-288.59895314362564,2945.56898315595,True,True,-294.6836079102607,-248.95689855426843,2951.999903869629,True,False,-381.85245208912795,-332.11457193507965,2982.999892044068,True,False,-360.57326084298677,-311.3835406669316,2989.429982117626,True,True,-283.15624369593786,-245.98192224225937,3026.9998752593997,True,True,-226.05994589968515,-201.39271632484642,3033.8853034551807,True,True,2.955328884348677,2762.1547492947657,0.5805268501961723,2774.4607445027746,-0.08255913917327223,2854.9399417791287,0.03391480135285464,2868.2316984657864,0.03531927311224342,2902.852574465926,0.6797109971568923,2974.7821687192045,0.03606099283537781,2985.8757398735384,-0.49934979311121985,2985.3403290875917
9,0.6217787493951619,1782847704.481196,0.010828333906829357,-202.055419201027,-203.8282712351377,2715.9999938964847,False,True,-216.1698979124003,-192.65072133753097,2720.771614496614,True,True,-323.42132683314486,-297.3574303878717,2770.99997291565,False,False,-333.7632561053886,-289.0188907907204,2777.6248020826647,False,True,-336.15539322064984,-293.7115108353455,2816.709009497122,True,True,-296.3551914906623,-259.5855060060519,2822.9999530792243,True,True,-368.2015939725525,-331.54579576367024,2866.303001911963,False,False,-356.4989118806737,-313.10288229360884,2872.999934005738,False,True,-366.13538680196837,-317.8089066845982,2898.999924087525,False,False,-337.0386863098695,-296.83721765443045,2904.940258772472,False,True,-314.9052572057341,-281.67528960479257,2945.56898315595,False,False,-286.27877250359137,-245.69015343705104,2951.999903869629,False,False,-380.9721001314301,-330.32378732768905,2982.999892044068,True,False,-360.3933123452639,-302.688484579882,2989.429982117626,True,False,-280.75386037839655,-238.47322798545102,3026.9998752593997,True,False,-217.2750511966256,-200.85121190818228,3033.8853034551807,False,True,4.487257557938655,2763.686677968356,0.2971299952604988,2774.177347647839,-0.037955207442079156,2854.98454571086,0.14539815560733277,2868.343181820041,-0.08961877246826894,2902.7276364203453,0.5275438215106086,2974.6300015435586,0.16387957358663074,2986.0035584542898,-1.6653591465490096,2984.174319734154
