block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2781.9680043483413,9.82908188920579,2778.5919596859976,-0.0019603101937698663
1,1,1,0,2781.9680043483413,9.82908188920579,2784.9999675750737,0.0018438925163998534
2,0,2,1,2810.7829195043632,8.924663125826548,2807.5145016198135,-0.002303493560068334
2,1,3,1,2810.7829195043632,8.924663125826548,2813.9999565124517,0.0021965431889457874
3,0,4,2,2833.8032368736426,10.890162703650777,2828.358155521817,-0.001010417193001791
3,1,5,2,2833.8032368736426,10.890162703650777,2839.248318225468,0.0006947001534169501
4,0,6,3,2861.6873640790627,12.759525928840485,2855.3076011146427,-0.0004456803250024801
4,1,7,3,2861.6873640790627,12.759525928840485,2868.0671270434827,0.0005228015609780668
5,0,8,4,2890.925682010067,10.72453830316839,2885.5634128584825,-0.000730034171077962
5,1,9,4,2890.925682010067,10.72453830316839,2896.287951161651,0.0005650327744069727
6,0,10,5,2916.3541552773386,9.053414318250704,2911.8274481182134,-0.001005017303697226
6,1,11,5,2916.3541552773386,9.053414318250704,2920.8808624364638,0.0008142919629268703
7,0,12,6,2936.8017420189954,8.858446368480418,2933.428103220721,-0.0024478471963109306
7,1,13,6,2936.8017420189954,8.858446368480418,2939.999908447266,0.002160797164950839
8,0,14,7,2961.2747839244807,8.76291733450731,2957.999901580811,-0.002065525011179215
8,1,15,7,2961.2747839244807,8.76291733450731,2964.5576886085464,0.001957498967763121
