block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2766.99824642006,9.012305472199897,2762.49209368396,-0.0019789632071141386
1,1,1,0,2766.99824642006,9.012305472199897,2771.5043991561597,0.0015221127014456734
2,0,2,1,2805.4266212543116,13.364810847348258,2798.7442158306376,-0.0005778861322632576
2,1,3,1,2805.4266212543116,13.364810847348258,2812.1090266779856,0.0005298396797220097
3,0,4,2,2835.216817403122,16.287413357519434,2827.0731107243623,-0.00018212296228948776
3,1,5,2,2835.216817403122,16.287413357519434,2843.360524081882,0.00022006773020637058
4,0,6,3,2869.568713511284,12.595778258534454,2863.2708243820166,-0.00089255774453472
4,1,7,3,2869.568713511284,12.595778258534454,2875.8666026405513,0.0009237527503757013
5,0,8,4,2883.9830204978994,11.251294028980896,2878.357373483409,-0.0016182936494317287
5,1,9,4,2883.9830204978994,11.251294028980896,2889.6086675123897,0.0011883845559781398
6,0,10,5,2918.0914907422634,16.699571109907815,2909.7417051873094,-0.0002687246039305112
6,1,11,5,2918.0914907422634,16.699571109907815,2926.4412762972174,0.0002302138881683487
7,0,12,6,2943.0921328165073,13.887671043532924,2936.1482972947406,-0.0004759069054233538
7,1,13,6,2943.0921328165073,13.887671043532924,2950.035968338274,0.0005068881167615545
8,0,14,7,2975.8262841831265,9.926213521570833,2970.8631774223413,-0.0016709118667206535
8,1,15,7,2975.8262841831265,9.926213521570833,2980.7893909439117,0.0013672977523857379
