save_id,timestamp_epoch_s,block_index,frequency_minus_mhz,frequency_plus_mhz,intensity_minus,intensity_plus,delta_B_projection_mT,delta_B_projection_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,measurement_axis_x,measurement_axis_y,measurement_axis_z,sensitivity_norm_mhz_per_mT,slope_denom_abs,transition_index
000000,0.0121315625729039,1,2628.999989318848,2631.9999881744384,6569.378903933733,6570.138003178776,-13.147911462985094,-13147.911462985094,907.5910797606168,-11062.31315939732,-7414.056725730253,-0.06799498977281508,0.828767367717289,0.555446965580649,28.093090545636468,0.0020551248773711395,0
000000,0.0121315625729039,2,2763.9999378204348,2769.9999355316163,6553.527491823823,6549.253288810099,31.713282236919362,31713.282236919364,26611.06786405095,-2799.8801602204926,17391.643488389516,0.8338555848288752,-0.0877340105394785,0.5449656934563434,28.137589042639224,0.004788580519599184,1
000000,0.0121315625729039,3,2802.9999229431155,2808.999920654297,6553.9614680441355,6559.398211938748,-116.42492271402209,-116424.92271402209,-97248.34082056196,10231.97195501056,-63556.580368328985,0.8338555848288752,-0.0877340105394785,0.5449656934563434,28.137589042639224,0.001659819992816558,1
000000,0.0121315625729039,4,2836.9999099731444,2842.9999076843264,6561.015409420179,6560.494348503836,19.720203320554944,19720.203320554945,-1267.9441147161872,14749.102971429711,-13329.319456277726,-0.06365116510808926,0.74040927950584,-0.6691357321216869,27.78008200675813,0.0009525911964212708,2
000000,0.0121315625729039,5,2877.999894332886,2881.9998928070067,6549.150061130299,6543.5165525567745,59.07169088200686,59071.690882006864,-54677.997763765685,-13442.014380728202,17190.25849247427,-0.9287655144171264,-0.2283272963845198,0.29199531666659695,13.85657481605548,0.006876460151359065,4
000000,0.0121315625729039,6,2877.999894332886,2881.9998928070067,6545.133166243848,6543.142925696122,20.835880366970876,20835.880366970876,-19295.871994377376,-4743.688493454592,6066.444291799864,-0.9287655144171264,-0.2283272963845198,0.29199531666659695,13.85657481605548,0.006876460151359065,4
000000,0.0121315625729039,7,2938.9998710632326,2943.999869155884,6550.536462695234,6551.538382186631,-18.98397434498932,-18983.97434498932,14880.088096291161,1623.689833358448,11348.31806527522,-0.7921692916054387,-0.086440161963766,-0.6041489152824951,28.139904062982215,0.001875059860540207,6
000000,0.0121315625729039,8,2970.999858856201,2977.9998561859134,6547.781819849008,6552.137213069657,-33.74199188505699,-33741.99188505699,26887.80294580406,2933.9511971927723,20506.017029662748,-0.7921692916054387,-0.086440161963766,-0.6041489152824951,28.139904062982215,0.0045880203250796,6
000001,0.0797486039809882,1,2628.999989318848,2631.9999881744384,6569.298192071399,6570.138003178776,-14.54588719660545,-14545.88719660545,1002.6464259504118,-12220.909834128614,-8190.55810884317,-0.06799498977281508,0.828767367717289,0.555446965580649,28.093090545636468,0.0020551248773711395,0
000001,0.0797486039809882,2,2763.9999378204348,2769.9999355316163,6553.527491823823,6549.253288810099,31.713282236919362,31713.282236919364,26611.06786405095,-2799.8801602204926,17391.643488389516,0.8338555848288752,-0.0877340105394785,0.5449656934563434,28.137589042639224,0.004788580519599184,1
