batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT,B_status,B_rank,B_condition_number
10,1.8431805210420862,1778515802.746382,0.011667541926726699,6758.87689885992,6764.4963107864405,2762.6782471497686,6762.538833022588,6766.5669606015235,2772.902259762475,6773.89900510438,6774.69457010117,2798.5743886005043,6779.023496958767,6777.7243543112145,2811.2059239306122,6777.475957453311,6773.779253904698,2834.900998297384,6780.319399700461,6778.028424060886,2846.566788581379,6757.960688632821,6761.247779441881,2869.0592264031256,6766.014220435858,6768.72105633157,2875.751831132393,6761.172720603967,6762.61753216982,2877.1583926076537,6746.528158144084,6755.773059877129,2884.3827511279114,6771.727121985512,6776.248421310021,2904.4342455818605,6780.493020448086,6782.636959378916,2920.419747695074,6776.781023626861,6777.294978145917,2937.7002853231734,6777.695513036037,6778.80201424336,2949.15820684722,6761.453930678241,6765.858891402024,2969.468369204371,6761.773911116545,6768.135531986429,2979.433000494655,-0.18878954105526288,-6.72859942516674,-0.5686728890568151,-20.216609725125828,-0.08614996958420006,-3.061731265658651,0.1902994816898002,7.766314960947369,-0.5712173598819625,-23.174598895883527,-1.1097752008869215,-39.423834683845705,-0.21501513955086787,-7.643059735998786,-0.018511432900309134,-0.6597577726599091,-0.22693057313002973,18.054428524323335,3.2168405992070435,18.3401731252905,51.2715559043166,ok,3,9.871769200010009
11,2.0012336465297267,1778515802.904247,0.011290875030681491,6761.62076596265,6767.106192499312,2762.6782471497686,6764.878416419599,6767.0035516703865,2772.902259762475,6774.119628939084,6777.09602653055,2798.5743886005043,6783.5969709936735,6781.1532796405545,2811.2059239306122,6779.757655041722,6777.852434514166,2834.900998297384,6781.548546627137,6782.9613687074,2846.566788581379,6759.82394932298,6761.721649295473,2869.0592264031256,6768.3819039031705,6770.851308188404,2875.751831132393,6764.511309105357,6767.5720924901425,2877.1583926076537,6751.10946297032,6758.335776507624,2884.3827511279114,6774.016654950025,6777.936591068863,2904.4342455818605,6780.834995568053,6782.725650273557,2920.419747695074,6779.251355564386,6778.461955558273,2937.7002853231734,6781.010387566098,6781.691602225142,2949.15820684722,6763.214006479812,6765.464833267109,2969.468369204371,6763.934287984839,6768.837859522571,2979.433000494655,-0.2700219117157603,-9.62378143300455,-0.9843637461095942,-34.994630596276394,0.21402532991601977,7.6063641973353135,0.23894495455927625,9.751586073479361,-0.7162490614208281,-29.05861388983476,-1.0376239257633073,-36.86072105468121,-0.1110921455409667,-3.948949391859009,0.014415293923628449,0.5137690994807973,-2.983652355046662,18.602835751106632,9.936426408645216,21.30024058861422,55.04961034390333,ok,3,9.871769200010009
12,2.1769697921117768,1778515803.080287,0.011900333920493722,6762.064113457835,6767.520221902986,2762.6782471497686,6764.075381300242,6770.859881712871,2772.902259762475,6775.023038481524,6774.857060549562,2798.5743886005043,6780.172223920286,6779.848928691505,2811.2059239306122,6780.608321361983,6778.546983219732,2834.900998297384,6782.741808539902,6781.321464376318,2846.566788581379,6757.807888865116,6760.390831983374,2869.0592264031256,6767.755940336829,6768.4716981997135,2875.751831132393,6763.939387780052,6767.308512394168,2877.1583926076537,6750.684260476204,6756.037006754899,2884.3827511279114,6773.553617385458,6776.826550417214,2904.4342455818605,6781.441397438641,6783.933724057829,2920.419747695074,6779.92962832778,6778.1415181709835,2937.7002853231734,6778.829120946297,6777.750805391693,2949.15820684722,6760.819547941438,6765.612900021396,2969.468369204371,6763.101516031422,6766.887902313782,2979.433000494655,-0.054648776089316446,-1.9477229581960993,-0.32632670274276,-11.601079846059639,-0.20667824561129824,-7.345252117600797,0.13601655334934754,5.550973569835806,-0.8032247809109476,-32.587266123514965,-0.7800296348428871,-27.709899579635596,-0.20112184945821354,-7.1492003439135345,-0.1586634464947336,-5.654853550540758,-1.2776203320033077,29.138366600351592,-5.409800999533285,29.663827613842837,54.3392253596134,ok,3,9.871769200010009
13,2.328294250066392,1778515803.2310789,0.010835749795660377,6759.333403123758,6762.759183299202,2762.6782471497686,6759.298140110646,6765.283974692055,2772.902259762475,6771.761954030015,6773.840095363266,2798.5743886005043,6777.301702478833,6777.632683314485,2811.2059239306122,6777.8694730568195,6776.154442644496,2834.900998297384,6781.48703579179,6778.841784087784,2846.566788581379,6756.131899318398,6757.427232020052,2869.0592264031256,6765.222301861417,6769.47956108445,2875.751831132393,6763.321563713054,6766.257231714399,2877.1583926076537,6749.770937127486,6754.882918666137,2884.3827511279114,6771.575187211542,6775.173088914021,2904.4342455818605,6779.5070315126695,6780.879383806585,2920.419747695074,6776.839892105022,6776.448273069048,2937.7002853231734,6777.842499312284,6779.088336338906,2949.15820684722,6761.64784668521,6763.041807011646,2969.468369204371,6762.008880704221,6764.740729590121,2979.433000494655,0.002099457623363147,0.07482622860759056,-0.5253143686237397,-18.675192325558527,-0.45369641495689805,-16.124167025191113,0.33980647970897787,13.867847267668846,-0.7955457306153917,-32.275722877459565,-1.0783088366494868,-38.30601844429838,-0.09130316204673698,-3.245518074059596,-0.047692180635741425,-1.699775864946973,-9.122498436621708,23.457936641886917,8.603873839807479,26.599274694477476,51.88630119037063,ok,3,9.871769200010009
14,2.490894917049445,1778515803.394121,0.011717749992385507,6759.086274719564,6765.188266039062,2762.6782471497686,6761.766604517528,6767.79120334994,2772.902259762475,6770.237767827124,6769.970131735795,2798.5743886005043,6777.677756212366,6779.047472262127,2811.2059239306122,6776.842519179632,6776.841909404897,2834.900998297384,6781.054563376839,6780.40963871993,2846.566788581379,6755.051436562031,6758.19065776202,2869.0592264031256,6765.622448574136,6768.371997738179,2875.751831132393,6763.532533545251,6762.215767032429,2877.1583926076537,6746.401083534554,6753.77855549103,2884.3827511279114,6771.438246171715,6776.376256991779,2904.4342455818605,6779.867449643917,6779.560538863589,2920.419747695074,6774.010129290584,6774.8739019469995,2937.7002853231734,6775.286305284714,6777.002293914479,2949.15820684722,6758.518575969678,6763.043326099582,2969.468369204371,6761.876843842651,6767.311510835345,2979.433000494655,-0.11922070709331276,-4.249114525794722,-0.10191096988480605,-3.62298668446692,-0.4088291449974008,-14.529604381666585,0.19829417153590637,8.092586366463635,-0.5355480506373691,-21.727475624266752,-1.701682444034125,-60.45084383250655,-0.18426923923942132,-6.550147147572166,-0.06807897816040011,-2.4263726767104075,0.48285862561761594,20.081584054625242,-1.0502083503524713,20.11482309577845,66.54937601112648,ok,3,9.871769200010009
15,2.715685208560899,1778515803.6217349,0.01736391708254814,6759.127143381117,6761.565134333832,2762.6782471497686,6757.9728520341105,6763.3800959745695,2772.902259762475,6768.634359812941,6773.349373414433,2798.5743886005043,6777.715094599138,6775.702258764557,2811.2059239306122,6777.076241709202,6774.470944768776,2834.900998297384,6776.912167986062,6776.586801968396,2846.566788581379,6753.188345508451,6754.540404071279,2869.0592264031256,6763.673553504295,6768.064538313415,2875.751831132393,6760.673472506647,6762.525725158174,2877.1583926076537,6747.466237735734,6754.472911636151,2884.3827511279114,6769.897461564326,6774.407178225387,2904.4342455818605,6777.300403459975,6778.839963933124,2920.419747695074,6773.161657548064,6773.549628633431,2937.7002853231734,6776.554788030687,6777.321626371611,2949.15820684722,6761.048601644405,6763.145852309198,2969.468369204371,6760.640501879757,6764.897067273894,2979.433000494655,0.020981949270568342,0.7478122517364328,-1.1484816485826086,-40.8291052952658,0.051149939589115276,1.8178459032824468,0.3430652208767235,14.000839801648377,-0.6767524900379308,-27.456216512152785,-1.232191313987761,-43.77256459028934,-0.24031117218695355,-8.54224799281285,-0.008833181315267636,-0.31481949892516314,-15.16610329090372,13.475309017146715,18.316956273335038,27.333231226059315,51.36004381978904,ok,3,9.871769200010009
16,2.8887217921437696,1778515803.7917812,0.011383333941921592,6758.83212855702,6763.84523183666,2762.6782471497686,6762.049749365773,6767.975867286121,2772.902259762475,6773.093471284042,6773.9376440382675,2798.5743886005043,6779.177840266528,6777.625104685637,2811.2059239306122,6777.778631903903,6777.162461411499,2834.900998297384,6778.340200813033,6779.136037839655,2846.566788581379,6755.971332946176,6757.269347739707,2869.0592264031256,6766.1291270593265,6770.449977076138,2875.751831132393,6765.599555277074,6767.64071736406,2877.1583926076537,6750.0873872910115,6757.93929914112,2884.3827511279114,6773.319607543478,6774.153143625638,2904.4342455818605,6780.091038298133,6782.3289925726685,2920.419747695074,6773.834835101018,6772.523525995659,2937.7002853231734,6776.18678668582,6775.552335177432,2949.15820684722,6760.857448726961,6763.328916159796,2969.468369204371,6759.322949842589,6765.408521563712,2979.433000494655,-0.07373163863767905,-2.6278503490236598,-0.6064819426056064,-21.56074076140586,-0.08553525537803054,-3.0398845985784697,0.3423486698155364,13.971596625695584,-0.6506397578454411,-26.39680876802956,-0.32859410580859094,-11.673030443580766,-0.20491363507161237,-7.283985475834218,0.05998374525265507,2.1378540697965214,-6.288305157002768,17.94152562439546,11.010492517024867,21.969799019242007,33.874932007196165,ok,3,9.871769200010009
17,3.100967271020636,1778515804.003823,0.010976958088576794,6759.45085582419,6765.988188097932,2762.6782471497686,6762.351156890913,6767.7420072133755,2772.902259762475,6771.686444356145,6775.117636091329,2798.5743886005043,6779.454109484366,6778.4013418100685,2811.2059239306122,6775.840940489655,6776.227777607972,2834.900998297384,6778.235686340435,6777.097131460709,2846.566788581379,6756.141713787938,6756.96470489348,2869.0592264031256,6763.29133172357,6767.339108108934,2875.751831132393,6760.519242289942,6764.22169361494,2877.1583926076537,6748.721973286059,6755.380659901581,2884.3827511279114,6771.3590533973165,6774.685542684232,2904.4342455818605,6780.131893205367,6779.126509154264,2920.419747695074,6773.0346211449705,6772.861807317297,2937.7002853231734,6773.75704373873,6775.677812757893,2949.15820684722,6760.585878900876,6761.661850108506,2969.468369204371,6760.811545985268,6764.717918818962,2979.433000494655,-0.16833063046067445,-5.9994286602143045,-0.8675680797733286,-30.842485401131714,-0.5474467280131488,-19.456011087760025,0.35098395091798334,14.324011210445946,-0.7644228326999979,-31.013049985627596,-1.5131874714593467,-53.754717777801815,-0.03719737128925613,-1.3222405239918058,0.0229286391724241,0.8171894629652708,-6.535382260942305,20.293855602960043,12.606199945465416,24.768287659737084,66.85761518669959,ok,3,9.871769200010009
18,3.2689427086152136,1778515804.172904,0.013189666904509068,6759.652443683712,6762.780164746157,2762.6782471497686,6758.869861234221,6765.0233196809,2772.902259762475,6770.912189381667,6773.148402970932,2798.5743886005043,6780.346177828042,6777.780128067976,2811.2059239306122,6777.617984534035,6773.990466729835,2834.900998297384,6778.849408564356,6778.775243757069,2846.566788581379,6754.998610813949,6755.9246064737,2869.0592264031256,6763.195036219702,6768.923701745271,2875.751831132393,6759.254497661766,6764.670293731088,2877.1583926076537,6748.344799339793,6752.989453495125,2884.3827511279114,6769.366402787544,6772.5081929883545,2904.4342455818605,6777.014552067732,6778.040618027325,2920.419747695074,6772.853444692361,6774.150803863435,2937.7002853231734,6775.424754714675,6775.018664608612,2949.15820684722,6756.527375676253,6762.7561955558285,2969.468369204371,6762.487726564173,6766.811678943668,2979.433000494655,0.023528479498671484,0.8385724799419183,-0.9074079097520892,-32.258811569822164,0.25152077975857073,8.938935661457206,0.41750834499893763,17.03893924089137,-0.913043962543383,-37.04269003768273,-1.0557242912152294,-37.50372138008358,-0.48691677202690653,-17.308241563059404,-0.20127431522265177,-7.173528630661951,-14.82193707266871,26.55375856944349,11.223509908090017,32.41541434884706,52.009739436683596,ok,3,9.871769200010009
19,3.4451690211426467,1778515804.34866,0.012248042039573193,6760.55939725525,6764.622150563928,2762.6782471497686,6759.385845279214,6766.041862028915,2772.902259762475,6770.27750557814,6774.045114160834,2798.5743886005043,6778.241984289513,6778.696122810771,2811.2059239306122,6778.78110920928,6777.950053489012,2834.900998297384,6780.835200354556,6778.235881957391,2846.566788581379,6755.801535898769,6757.169184216157,2869.0592264031256,6765.052373383868,6768.439941009259,2875.751831132393,6764.375735855976,6765.436137176391,2877.1583926076537,6751.348759054925,6756.384323134761,2884.3827511279114,6769.929718494973,6773.518600421799,2904.4342455818605,6778.438943057126,6778.77962221475,2920.419747695074,6774.927997677049,6774.253270471008,2937.7002853231734,6775.717140935905,6777.177397071859,2949.15820684722,6760.390967998288,6764.787213069658,2969.468369204371,6761.453835926276,6764.6425237644025,2979.433000494655,0.003632691394503318,0.12947181868357954,-0.7213047047732125,-25.642748212391474,-0.5855810996914739,-20.811289547256884,0.3000764921518242,12.246426158039448,-0.7239091182869067,-29.36938656212839,-1.2895798530225893,-45.811244382240325,-0.032324400920621534,-1.149022937095256,-0.16812434732327933,-5.992045322329174,-11.472896136796043,20.50978203368703,8.663114499362583,25.0465178750286,60.74426749636057,ok,3,9.871769200010009
