batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.006288437056355178,1778268565.147902,0.011872042203322053,6530.711494024514,6536.538663386007,2628.999989318848,6547.075168872452,6550.999110554147,2630.999988555908,6519.2927728703735,6526.611121129688,2764.999937438965,6510.296738698535,6524.03850444723,2771.9999347686767,6518.794634287985,6523.3162392639915,2803.9999225616457,6526.858156310174,6533.654488492221,2809.9999202728272,6525.609424763885,6529.052134975701,2839.9999088287354,6532.432528960479,6535.361341198766,2843.9999073028566,6493.426264633065,6503.872471497997,2877.999894332886,6472.7693416266775,6490.970072133752,2880.9998931884766,6482.3955787511095,6502.961601002537,2877.999894332886,6488.311163920898,6506.613329461748,2881.9998928070067,6503.835941559434,6516.424094507443,2938.9998710632326,6519.564746156432,6528.005949506372,2943.999869155884,6506.698187486627,6518.4860011614755,2968.999859619141,6498.943715805239,6514.141188067366,2975.9998569488525,0.06457659602226284,2770.0190656784184,-0.0997468092434726,2769.8547422731526,0.7209298276459288,2781.5888739776483,0.7257159086377545,2864.783700538728,-0.49159328302114863,2881.0418501830754,-0.35058696532073325,2881.182856500776,-0.08688216058064911,2965.14236846584,-0.5184019090333998,2973.614013708241
1,0.09313629160169512,1778268565.238326,0.019025583053007722,6532.899683650701,6539.184096952655,2628.999989318848,6546.975926888162,6551.853035119357,2630.999988555908,6519.959435461687,6529.578199407036,2764.999937438965,6509.458877647706,6523.56736864627,2771.9999347686767,6517.514338111685,6525.742436653727,2803.9999225616457,6528.273018614176,6533.860577070025,2809.9999202728272,6526.555249564447,6531.396937372009,2839.9999088287354,6534.206111501667,6539.417241800898,2843.9999073028566,6495.02720756793,6506.7885319558645,2877.999894332886,6472.806227649234,6492.968184735765,2880.9998931884766,6481.144368371182,6503.587373536693,2877.999894332886,6489.745864535257,6505.673775101628,2881.9998928070067,6506.8324876975275,6518.034576825505,2938.9998710632326,6522.610548033132,6532.6486780572795,2943.999869155884,6511.3330959440045,6522.4299477335935,2968.999859619141,6501.425208607147,6516.087874805147,2975.9998569488525,0.10469166739171432,2770.059180749788,-0.16989759432645227,2769.78459148807,0.3744255868248228,2781.242369736827,0.8720758126058049,2864.9300604426967,-0.4764083914269419,2881.05703507467,-0.446598803131755,2881.086844662965,0.12629367701447924,2965.3555443034347,-0.5128269931823101,2973.619588624092
2,0.16772424965165555,1778268565.310154,0.013501083012670279,6529.160346303145,6538.421236665953,2628.999989318848,6547.687055659137,6552.402211388575,2630.999988555908,6520.464876058319,6528.0296115169485,2764.999937438965,6508.549193080051,6522.393028089372,2771.9999347686767,6516.117464926491,6523.7404025430205,2803.9999225616457,6524.9713849069285,6533.727837210014,2809.9999202728272,6525.122925390469,6528.534899287833,2839.9999088287354,6532.612334566128,6535.390303206284,2843.9999073028566,6489.380154048354,6504.73363847541,2877.999894332886,6472.181796925146,6492.771407830791,2880.9998931884766,6483.17236757649,6503.620441972063,2877.999894332886,6490.192630742427,6505.214095118745,2881.9998928070067,6506.984413301953,6519.198995934834,2938.9998710632326,6521.851273038482,6529.311818015098,2943.999869155884,6509.78744842131,6520.191102484947,2968.999859619141,6500.613503683101,6513.035183543724,2975.9998569488525,-0.1492667508088197,2769.8052223315876,-0.10480904643601253,2769.8496800359603,0.6402100972890543,2781.5081542472917,0.7057090720967888,2864.7636937021875,-0.5504868224274487,2880.9829566436692,-0.4219519020128927,2881.1114915640837,-0.12998137301161408,2965.0992692534087,-0.5673605701833022,2973.5650550470914
3,0.27743033308070153,1778268565.418706,0.011202416149899364,6528.490132041447,6534.940787663906,2628.999989318848,6544.445985267599,6550.683326710885,2630.999988555908,6518.649226701714,6525.868968731851,2764.999937438965,6505.659912278021,6520.22492129474,2771.9999347686767,6511.174265672281,6523.3084803007605,2803.9999225616457,6524.454644374485,6531.698419781764,2809.9999202728272,6522.731991013846,6528.747968945808,2839.9999088287354,6527.814955527708,6535.349336736253,2843.9999073028566,6488.249102912859,6500.980021089953,2877.999894332886,6466.206421737936,6487.7241617507725,2880.9998931884766,6479.5466959073265,6499.924203013724,2877.999894332886,6487.028816823059,6504.131156585261,2881.9998928070067,6504.9548736131055,6517.689959348351,2938.9998710632326,6520.826701714705,6529.027820399181,2943.999869155884,6508.791472323257,6519.181917657486,2968.999859619141,6497.225682366966,6512.698581777058,2975.9998569488525,0.20081075410959628,2770.155299836506,-0.06591578528136405,2769.888573297115,0.21542635521581108,2781.083370505218,1.0630761068102952,2865.121060736901,-0.4671684114981267,2881.0662750545985,-0.37351060703532063,2881.1599328590614,-0.11449078209620211,2965.114759844324,-0.45925894774096265,2973.6731566695335
4,0.34835035412106663,1778268565.490895,0.013737207977101207,6530.360800195617,6535.945645994437,2628.999989318848,6544.508669804689,6551.163936179969,2630.999988555908,6517.504581715929,6523.043540055629,2764.999937438965,6506.919136840175,6522.216602989272,2771.9999347686767,6515.474309991747,6522.866778738881,2803.9999225616457,6525.201207323409,6531.081372069567,2809.9999202728272,6523.283461197543,6525.312305529235,2839.9999088287354,6528.642490142739,6531.909161903598,2843.9999073028566,6490.0083809640255,6501.86921172479,2877.999894332886,6467.670150074885,6488.2929180548335,2880.9998931884766,6480.8538084176425,6501.179376165297,2877.999894332886,6485.019444019928,6501.6137925237645,2881.9998928070067,6499.631275789345,6510.860292814134,2938.9998710632326,6516.2001619952935,6525.045653635725,2943.999869155884,6504.501179814775,6517.808958645353,2968.999859619141,6497.857471650823,6514.702740165664,2975.9998569488525,0.30466698767559974,2770.259156070072,0.0216591606154042,2769.9761482430117,0.45392998840754395,2781.3218741384103,1.0172158675684668,2865.0752004976594,-0.4677980825124634,2881.065645383584,-0.38358764983010296,2881.1498558162666,0.03899137455143624,2965.268242000972,-0.5139562817032858,2973.618459335571
5,0.42408468713983893,1778268565.565963,0.012406541965901852,6527.090637894673,6535.563792523763,2628.999989318848,6545.355095210441,6548.057555704984,2630.999988555908,6515.478465323838,6524.437728092428,2764.999937438965,6505.618988599199,6520.444351560351,2771.9999347686767,6513.861477213681,6520.234737292538,2803.9999225616457,6525.16396521686,6530.74873154629,2809.9999202728272,6521.403481370541,6527.093439190636,2839.9999088287354,6528.410491487606,6531.993896139623,2843.9999073028566,6489.672978879482,6500.191253782437,2877.999894332886,6468.469900968916,6489.26434728123,2880.9998931884766,6477.417498548156,6501.103135984351,2877.999894332886,6485.026249350491,6500.378992572669,2881.9998928070067,6501.334000672433,6513.036675123025,2938.9998710632326,6516.828122994163,6524.586418375768,2943.999869155884,6505.526371611089,6516.700174221352,2968.999859619141,6495.536516184247,6509.44015955008,2975.9998569488525,-0.24817159282128443,2769.706317489575,-0.11981891283928889,2769.834670169557,0.5048734233994856,2781.3728175734022,0.4606399085425789,2864.518624538633,-0.4324895681340504,2881.100953897963,-0.48762264190525695,2881.0458208241917,-0.07242919676509042,2965.1568214296553,-0.5421538596989236,2973.5902617575757
6,0.49823139561340213,1778268565.6394858,0.011159541085362434,6527.418646269523,6533.700181862641,2628.999989318848,6542.874426139316,6550.082114802703,2630.999988555908,6517.47823914173,6524.939251765138,2764.999937438965,6508.565719656448,6523.696477366507,2771.9999347686767,6513.066517406853,6521.5798468686,2803.9999225616457,6525.131775529541,6530.870993673014,2809.9999202728272,6521.998739187578,6525.131631873338,2839.9999088287354,6527.354517529113,6533.321406302534,2843.9999073028566,6487.862404865972,6500.783494819208,2877.999894332886,6467.58445150839,6488.327303848153,2880.9998931884766,6479.397013784883,6499.3440550784,2877.999894332886,6484.569878045053,6504.062206192499,2881.9998928070067,6503.364509276524,6514.884249778403,2938.9998710632326,6516.268785340953,6525.558749274077,2943.999869155884,6506.576166824586,6517.303394259865,2968.999859619141,6494.369894855885,6510.047907815509,2975.9998569488525,0.29280910355089534,2770.2472981859473,-0.05442326707608728,2769.9000658153204,0.36479222316185655,2781.2327363731642,1.2822635416286552,2865.3402481717194,-0.4898475904310362,2881.0435958756657,-0.30976611692769984,2881.223677349169,0.0504034043605986,2965.279654030781,-0.4637771302697263,2973.668638487005
7,0.5687197500374168,1778268565.7115111,0.014234249945729971,6529.818452180823,6538.283584986399,2628.999989318848,6544.929108720238,6550.244785585475,2630.999988555908,6518.12908273986,6525.824626341046,2764.999937438965,6507.883555949507,6521.247379038419,2771.9999347686767,6514.960338661857,6522.55455573555,2803.9999225616457,6527.08594920072,6535.551901152306,2809.9999202728272,6523.833338936944,6526.652348931748,2839.9999088287354,6528.648700981141,6533.924546871656,2843.9999073028566,6492.272627380261,6504.813526606963,2877.999894332886,6471.129290582878,6489.74291958309,2880.9998931884766,6479.734002200691,6501.4293975609,2877.999894332886,6485.5355900602135,6505.425378243726,2881.9998928070067,6506.533817281535,6517.666792493199,2938.9998710632326,6518.502775315585,6526.992387749488,2943.999869155884,6507.708327475014,6519.102351988264,2968.999859619141,6498.359820582572,6513.509210807837,2975.9998569488525,-0.0362867206903394,2769.918202361706,-0.12705146958257876,2769.827437612814,0.6215064213145267,2781.4894505713173,1.2196446553971794,2865.277629285488,-0.5307949486560207,2881.002648517441,-0.3402772266259407,2881.193166239471,0.021069555277570488,2965.250320181698,-0.5061248728160916,2973.6262907444584
8,0.6390238126041368,1778268565.780542,0.011687374906614423,6520.283476480117,6530.735594644986,2628.999989318848,6538.927282452548,6544.039479475502,2630.999988555908,6515.595832441851,6521.98581012929,2764.999937438965,6504.096987804504,6519.801574105206,2771.9999347686767,6516.16463917841,6521.276324235107,2803.9999225616457,6523.833968579027,6528.312362074763,2809.9999202728272,6524.818007457896,6530.641501360149,2839.9999088287354,6530.042995995965,6534.702937310878,2843.9999073028566,6488.773435828469,6501.779825472996,2877.999894332886,6470.903777852493,6491.157431916129,2880.9998931884766,6477.632162178683,6499.162719687013,2877.999894332886,6484.977004309686,6500.973176024697,2881.9998928070067,6502.432209554667,6514.970701775836,2938.9998710632326,6516.803252131919,6528.085308860836,2943.999869155884,6506.510236268607,6516.79862915304,2968.999859619141,6498.738635877373,6513.021565241312,2975.9998569488525,-0.2140514492975666,2769.7404376330987,0.005676184028098896,2769.9601652664246,0.5161315298170523,2781.3840756798195,0.6176589578714403,2864.675643587962,-0.5034768610043464,2881.0299666050923,-0.424492459280276,2881.1089510068164,0.11961259378285018,2965.348863220203,-0.4978101226199324,2973.634605494655
9,0.7131110205082223,1778268565.8550668,0.012564791133627295,6528.0635525873395,6530.735594644986,2628.999989318848,6538.927282452548,6544.039479475502,2630.999988555908,6515.595832441851,6521.98581012929,2764.999937438965,6504.096987804504,6519.801574105206,2771.9999347686767,6516.16463917841,6521.276324235107,2803.9999225616457,6523.833968579027,6528.312362074763,2809.9999202728272,6524.818007457896,6530.641501360149,2839.9999088287354,6530.042995995965,6534.702937310878,2843.9999073028566,6488.773435828469,6501.779825472996,2877.999894332886,6470.903777852493,6491.157431916129,2880.9998931884766,6477.632162178683,6499.162719687013,2877.999894332886,6484.977004309686,6500.973176024697,2881.9998928070067,6502.432209554667,6514.970701775836,2938.9998710632326,6516.803252131919,6528.085308860836,2943.999869155884,6506.510236268607,6516.79862915304,2968.999859619141,6498.738635877373,6513.021565241312,2975.9998569488525,0.4160852888002248,2770.3705743711967,0.005676184028098896,2769.9601652664246,0.5161315298170523,2781.3840756798195,0.6176589578714403,2864.675643587962,-0.5034768610043464,2881.0299666050923,-0.424492459280276,2881.1089510068164,0.11961259378285018,2965.348863220203,-0.4978101226199324,2973.634605494655
