batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.01108199986629188,1778269143.230179,0.021443999838083982,6363.752254179783,6369.788501390714,2627.9999897003177,6376.957731454595,6368.653151266926,2630.999988555908,6345.916202585811,6348.2428981874855,2764.999937438965,6335.265119051257,6342.052784485129,2771.9999347686767,6344.635013907142,6350.674195372436,2803.9999225616457,6351.365699789099,6357.893113671791,2808.999920654297,6353.05626585567,6357.764529143869,2839.9999088287354,6364.774618699758,6363.423903475256,2843.9999073028566,6329.168540819757,6334.635741357703,2877.999894332886,6312.4639743864045,6328.808573524466,2880.9998931884766,6319.421429226395,6338.080809670814,2877.999894332886,6328.721144970505,6339.745594033683,2881.9998928070067,6345.907535837638,6355.239270104228,2937.9998714447024,6350.531903903169,6357.160919399701,2942.999869537354,6339.447241495247,6354.885313445609,2968.999859619141,6334.387232937005,6345.356840480485,2975.9998569488525,-1.5095894219467534,2752.8758486945253,-0.2916809346799912,2772.0867992709072,0.43655322098283383,2772.8150334265697,-0.43807581433798337,2860.9117062971427,-0.4441336607532672,2875.541681532163,-0.4548048734049182,2882.825209078168,-0.12680087746657123,2975.9567119866365,-0.7464181408004944,2975.3370947233025
1,0.0902903958922252,1778269143.3045702,0.011811292031779885,6368.131058776783,6369.788501390714,2627.9999897003177,6376.957731454595,6368.653151266926,2630.999988555908,6345.916202585811,6348.2428981874855,2764.999937438965,6335.265119051257,6342.052784485129,2771.9999347686767,6344.635013907142,6350.674195372436,2803.9999225616457,6351.365699789099,6357.893113671791,2808.999920654297,6353.05626585567,6357.764529143869,2839.9999088287354,6364.774618699758,6363.423903475256,2843.9999073028566,6329.168540819757,6334.635741357703,2877.999894332886,6312.4639743864045,6328.808573524466,2880.9998931884766,6319.421429226395,6338.080809670814,2877.999894332886,6328.721144970505,6339.745594033683,2881.9998928070067,6345.907535837638,6355.239270104228,2937.9998714447024,6350.531903903169,6357.160919399701,2942.999869537354,6339.447241495247,6354.885313445609,2968.999859619141,6334.387232937005,6345.356840480485,2975.9998569488525,-1.1670504190156847,2753.2183876974564,-0.2916809346799912,2772.0867992709072,0.43655322098283383,2772.8150334265697,-0.43807581433798337,2860.9117062971427,-0.4441336607532672,2875.541681532163,-0.4548048734049182,2882.825209078168,-0.12680087746657123,2975.9567119866365,-0.7464181408004944,2975.3370947233025
2,0.16501474985852838,1778269143.3794172,0.012058834079653025,6370.537361310634,6377.312747195649,2627.9999897003177,6385.376590151909,6390.569664089006,2630.999988555908,6353.401661215882,6362.672447045878,2764.999937438965,6348.3569000825255,6361.665681450011,2771.9999347686767,6353.731138246172,6362.682762783874,2803.9999225616457,6361.269437906898,6363.643650090167,2808.999920654297,6361.554332609958,6370.292801907265,2839.9999088287354,6368.884723538222,6371.93588348565,2843.9999073028566,6329.19042088211,6342.428936027143,2877.999894332886,6311.8752865482775,6331.470122566251,2880.9998931884766,6319.966862793043,6342.047116178133,2877.999894332886,6327.218358957118,6342.433273221873,2881.9998928070067,6348.867649845646,6358.982174404744,2937.9998714447024,6354.275887153468,6360.581717455757,2942.999869537354,6341.774074640095,6349.95437998594,2968.999859619141,6335.448436592596,6347.9995155423785,2975.9998569488525,-0.5121139869351363,2753.8733241295367,-0.30696985293322965,2772.0715103526536,-0.17387073719418294,2772.204609468393,-0.397461643031117,2860.9523204684497,-0.5510656486197395,2875.434749544296,-0.4379749861080101,2882.842038965465,-0.21471724103962153,2975.8687956230633,-0.4162003106125575,2975.6673125534903
3,0.2367931039771065,1778269143.450892,0.011451957980170846,6368.515655469634,6377.301662744139,2627.9999897003177,6380.613228596754,6386.229724608002,2630.999988555908,6353.822430235045,6364.04887214598,2764.999937438965,6340.629872848978,6356.331349145704,2771.9999347686767,6349.6945639881405,6356.728281932939,2803.9999225616457,6353.486925757252,6361.1260369227,2808.999920654297,6355.1990601216485,6363.054386098969,2839.9999088287354,6362.644021456736,6368.126694073417,2843.9999073028566,6321.451662744139,6334.918395635297,2877.999894332886,6302.499297001558,6323.075197909344,2880.9998931884766,6309.809707491519,6332.780487208486,2877.999894332886,6319.82688052083,6338.486461166978,2881.9998928070067,6341.710974416969,6353.058319833726,2937.9998714447024,6345.264458844025,6357.757217960082,2942.999869537354,6340.414076779656,6351.661691169729,2968.999859619141,6332.256068710456,6348.594759605098,2975.9998569488525,-0.6359009203712025,2753.749537196101,-0.25621703954642855,2772.1222631660407,0.446838109459764,2772.825318315047,-0.04536428662505781,2861.3044178248556,-0.5329276908143643,2875.452887502102,-0.383086452724514,2882.8969274988485,0.17928815341829946,2976.2628010175213,-0.389142666611509,2975.6943701974915
4,0.3042854998493567,1778269143.520021,0.014728083973750472,6360.585579362411,6370.355504783447,2627.9999897003177,6376.667992175322,6378.994330164746,2630.999988555908,6350.7347617446585,6358.264166946848,2764.999937438965,6343.236389338877,6354.016372222393,2771.9999347686767,6343.979153039703,6351.94989760675,2803.9999225616457,6346.73266803191,6353.530968609592,2808.999920654297,6347.180488736742,6353.963725280436,2839.9999088287354,6353.555034080141,6359.70282116331,2843.9999073028566,6321.131541706147,6335.610515939726,2877.999894332886,6309.725535654247,6325.85825106214,2880.9998931884766,6315.450999480393,6336.70055781398,2877.999894332886,6320.745344927713,6336.928268178623,2881.9998928070067,6337.018603478313,6349.689743864046,2937.9998714447024,6345.244133019531,6355.501263868937,2942.999869537354,6334.844166641195,6346.653800776355,2968.999859619141,6328.76431671608,6342.893020448084,2975.9998569488525,-0.9701205675972918,2753.4153175488746,-0.33422064340671465,2772.0442595621803,0.2932015478800691,2772.671681753467,0.13950647667531543,2861.489288588156,-0.6625965401641819,2875.323218652752,-0.3990670158967446,2882.880946935676,-0.10455188292236757,2975.9789609811805,-0.4927735987474778,2975.5907392653553
5,0.3751544792903587,1778269143.5893178,0.011581124970689416,6364.346518629459,6370.355504783447,2627.9999897003177,6376.667992175322,6378.994330164746,2630.999988555908,6350.7347617446585,6358.264166946848,2764.999937438965,6343.236389338877,6354.016372222393,2771.9999347686767,6343.979153039703,6351.94989760675,2803.9999225616457,6346.73266803191,6353.530968609592,2808.999920654297,6347.180488736742,6353.963725280436,2839.9999088287354,6353.555034080141,6359.70282116331,2843.9999073028566,6321.131541706147,6335.610515939726,2877.999894332886,6309.725535654247,6325.85825106214,2880.9998931884766,6315.450999480393,6336.70055781398,2877.999894332886,6320.745344927713,6336.928268178623,2881.9998928070067,6337.018603478313,6349.689743864046,2937.9998714447024,6345.244133019531,6355.501263868937,2942.999869537354,6334.844166641195,6346.653800776355,2968.999859619141,6328.76431671608,6342.893020448084,2975.9998569488525,-0.6759412559259235,2753.709496860546,-0.33422064340671465,2772.0442595621803,0.2932015478800691,2772.671681753467,0.13950647667531543,2861.489288588156,-0.6625965401641819,2875.323218652752,-0.3990670158967446,2882.880946935676,-0.10455188292236757,2975.9789609811805,-0.4927735987474778,2975.5907392653553
6,0.46225279138889164,1778269143.678981,0.01671291678212583,6365.58370571874,6375.352873124064,2627.9999897003177,6379.213968273374,6382.017934101536,2630.999988555908,6351.219162820552,6361.554972949843,2764.999937438965,6339.032311947917,6352.648956200141,2771.9999347686767,6348.044764189871,6353.8726380780645,2803.9999225616457,6352.055720267751,6360.5819390530905,2808.999920654297,6353.849020386955,6358.2538267567315,2839.9999088287354,6361.396150319406,6369.112955038664,2843.9999073028566,6322.001121740991,6334.970570345691,2877.999894332886,6302.183421462848,6326.057416633555,2880.9998931884766,6314.403583763792,6335.5999251153835,2877.999894332886,6323.769878045053,6339.6256747256775,2881.9998928070067,6345.537990952716,6356.438484579881,2937.9998714447024,6350.408180762295,6357.436349604182,2942.999869537354,6339.817283063851,6353.000056545527,2968.999859619141,6332.524624812788,6345.385195769783,2975.9998569488525,-0.9322567851473033,2753.4531813313247,-0.33280718584027275,2772.0456730197466,0.627765179370819,2773.0062453849578,0.5596485296245796,2861.9094306411052,-0.4430629750783441,2875.542752217838,-0.4052359788746657,2882.874777972698,-0.21986958817610525,2975.8636432759267,-0.5914020407223713,2975.4921108233807
7,0.530192541424185,1778269143.7479858,0.018843417055904865,6357.455148699452,6363.220629947735,2627.9999897003177,6369.987211541399,6382.563025338509,2630.999988555908,6355.035272182657,6360.931997126876,2764.999937438965,6343.849128893236,6352.176857596968,2771.9999347686767,6345.745190573708,6352.887972613625,2803.9999225616457,6349.251048384633,6355.6756441605285,2808.999920654297,6351.564257114039,6356.251051441146,2839.9999088287354,6360.489202860897,6364.375052724883,2843.9999073028566,6325.455246507932,6336.004482379191,2877.999894332886,6309.18349940398,6323.629616101721,2880.9998931884766,6312.775900907784,6331.136274719565,2877.999894332886,6322.9151893511025,6334.826448023963,2881.9998928070067,6340.372476082771,6349.376790353639,2937.9998714447024,6346.93980193783,6353.579003270471,2942.999869537354,6336.220862242872,6345.459459913806,2968.999859619141,6329.513998838524,6339.1742244093275,2975.9998569488525,0.14267525982155008,2754.5281133762937,-0.36275821006650205,2772.0157219955204,0.33245854918805395,2772.7109387547753,0.12194185801729068,2861.471723969498,-0.6093458913944662,2875.376469301522,-0.4293234135477722,2882.850690538025,-0.10026370613031382,2975.9832491579728,-0.5637765252235024,2975.5197363388793
8,0.6298067083116621,1778269143.844477,0.012597667053341866,6361.913298896598,6363.220629947735,2627.9999897003177,6369.987211541399,6382.563025338509,2630.999988555908,6355.035272182657,6360.931997126876,2764.999937438965,6343.849128893236,6352.176857596968,2771.9999347686767,6345.745190573708,6352.887972613625,2803.9999225616457,6349.251048384633,6355.6756441605285,2808.999920654297,6351.564257114039,6356.251051441146,2839.9999088287354,6360.489202860897,6364.375052724883,2843.9999073028566,6325.455246507932,6336.004482379191,2877.999894332886,6309.18349940398,6323.629616101721,2880.9998931884766,6312.775900907784,6331.136274719565,2877.999894332886,6322.9151893511025,6334.826448023963,2881.9998928070067,6340.372476082771,6349.376790353639,2937.9998714447024,6346.93980193783,6353.579003270471,2942.999869537354,6336.220862242872,6345.459459913806,2968.999859619141,6329.513998838524,6339.1742244093275,2975.9998569488525,0.4917811615454309,2754.8772192780175,-0.36275821006650205,2772.0157219955204,0.33245854918805395,2772.7109387547753,0.12194185801729068,2861.471723969498,-0.6093458913944662,2875.376469301522,-0.4293234135477722,2882.850690538025,-0.10026370613031382,2975.9832491579728,-0.5637765252235024,2975.5197363388793
9,0.6972681247862056,1778269143.913462,0.015646083978936076,6365.975150533361,6374.3129244735155,2627.9999897003177,6375.24316868906,6381.07066204114,2630.999988555908,6352.726356328513,6361.105484916099,2764.999937438965,6342.983936485619,6357.284896231317,2771.9999347686767,6351.263939236483,6356.2497707613775,2803.9999225616457,6357.948373934041,6363.8922288107115,2808.999920654297,6351.037310878137,6357.599428431703,2839.9999088287354,6354.92173640615,6361.5879955374885,2843.9999073028566,6320.866139927256,6334.194290430053,2877.999894332886,6302.179807133905,6322.035611455818,2880.9998931884766,6314.741172784791,6334.852594981201,2877.999894332886,6324.5093972552495,6339.110499128894,2881.9998928070067,6340.755397805422,6353.916654950026,2937.9998714447024,6344.2997478375155,6354.152309197054,2942.999869537354,6337.822341596112,6349.781130604884,2968.999859619141,6331.483181526422,6346.431439312896,2975.9998569488525,-0.5843531865712192,2753.8010849299008,-0.24088170869237296,2772.1375984968945,0.47720353996326087,2772.8556837455503,0.21856050058158058,2861.568342612062,-0.5467051152107674,2875.439110077705,-0.4089286653556749,2882.8710852862173,-0.1750117898203823,2975.9085010742824,-0.46774359151975536,2975.6157692725833
