save_id,timestamp_epoch_s,n_channels,n_solve_channels,selected_blocks,solver,rank,condition_number,residual_norm_uT,solve_residual_norm_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,status
000000,0.0060644000041065,8,8,all,weighted_lstsq,3,4.382678271909011,21.48302714933343,21.48302714933343,8.04403124383343,5.353747596775816,5.40052482983169,ok
000001,0.1118458999990252,8,8,all,weighted_lstsq,3,4.382678271909011,21.48302714933343,21.48302714933343,8.04403124383343,5.353747596775816,5.40052482983169,ok
000002,0.2150815000059083,8,8,all,weighted_lstsq,3,4.382678271909011,21.48302714933343,21.48302714933343,8.04403124383343,5.353747596775816,5.40052482983169,ok
000003,0.3161767500132555,8,8,all,weighted_lstsq,3,4.382678271909011,21.48302714933343,21.48302714933343,8.04403124383343,5.353747596775816,5.40052482983169,ok
000004,0.4190586999902734,8,8,all,weighted_lstsq,3,4.382678271909011,31.377482027770505,31.377482027770505,4.388684168191555,10.600382590288723,10.484516585050745,ok
000005,0.5097459999960847,8,8,all,weighted_lstsq,3,4.382678271909011,26.922942910273218,26.922942910273218,2.4340950225363485,5.288341420110631,8.205824828834134,ok
000006,0.6109328500024276,8,8,all,weighted_lstsq,3,4.382678271909011,30.64319492938243,30.64319492938243,9.418343325816712,6.172109067405941,9.279032761743347,ok
000007,0.7105986000096891,8,8,all,weighted_lstsq,3,4.382678271909011,20.317209747867807,20.317209747867807,16.79517597144096,2.607904399896951,10.304879730913347,ok
000008,0.8219181500026025,8,8,all,weighted_lstsq,3,4.382678271909011,33.87108614850361,33.87108614850361,3.781308725100473,10.741724705365735,10.747149886443404,ok
000009,0.9409615000040504,8,8,all,weighted_lstsq,3,4.382678271909011,31.646989969296165,31.646989969296165,12.702918191851394,6.583723376097516,14.68520075322871,ok
000010,1.0472065000067232,8,8,all,weighted_lstsq,3,4.382678271909011,25.602136526947028,25.602136526947028,13.398194997844147,7.157555301718505,8.859231796780719,ok
000011,1.1657212999998592,8,8,all,weighted_lstsq,3,4.382678271909011,31.183713809276473,31.183713809276473,4.698322021597642,0.6741599388319091,3.0341097796346843,ok
000012,1.2791369000042323,8,8,all,weighted_lstsq,3,4.382678271909011,26.730189346391594,26.730189346391594,9.71907758480194,2.7489277054489945,8.888583483599454,ok
000013,1.3934123999933945,8,8,all,weighted_lstsq,3,4.382678271909011,26.517533614957983,26.517533614957983,11.369704138208876,3.5252781174272614,4.257860279168522,ok
000014,1.5082664000074146,8,8,all,weighted_lstsq,3,4.382678271909011,26.51938833477364,26.51938833477364,-0.8944147676912587,10.48126847998602,13.844573983740736,ok
000015,1.62681225000415,8,8,all,weighted_lstsq,3,4.382678271909011,31.861404782379267,31.861404782379267,10.520967775727648,7.847375719575325,10.341300890377884,ok
000016,1.7412340000009865,8,8,all,weighted_lstsq,3,4.382678271909011,32.48958889261235,32.48958889261235,2.6411950028331432,3.9973166552379897,9.418635610333476,ok
000017,1.8588854000117865,8,8,all,weighted_lstsq,3,4.382678271909011,34.51062263500234,34.51062263500234,9.426583797541788,8.390698608699442,14.190393472917252,ok
000018,1.9750930000009248,8,8,all,weighted_lstsq,3,4.382678271909011,21.30760116367921,21.30760116367921,20.63721197008643,3.969456111995587,10.280742323570122,ok
000019,2.094035600006464,8,8,all,weighted_lstsq,3,4.382678271909011,30.763212400777636,30.763212400777636,8.77363513782816,5.086111723818681,7.7191155970757235,ok
000020,2.206198050014791,8,8,all,weighted_lstsq,3,4.382678271909011,30.323052922838624,30.323052922838624,13.378411691050172,10.400863090134232,8.834611489522556,ok
000021,2.316488800002844,8,8,all,weighted_lstsq,3,4.382678271909011,26.615734212800422,26.615734212800422,6.017759823289192,8.752356518875466,16.520507955905146,ok
000022,2.429859950003447,8,8,all,weighted_lstsq,3,4.382678271909011,19.072584991096694,19.072584991096694,4.937098936616224,7.213855686295384,10.347326953518115,ok
