block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2765.8764723416148,10.960063284785921,2760.396440699222,-0.0014704662664756203
1,1,1,0,2765.8764723416148,10.960063284785921,2771.3565039840078,0.001427800320917217
2,0,2,1,2802.2645397404362,14.804215777919104,2794.8624318514767,-0.000607272764777336
2,1,3,1,2802.2645397404362,14.804215777919104,2809.666647629396,0.0006477135624741048
3,0,4,2,2842.266171413552,15.480730113134477,2834.525806356985,-0.00044287100500184205
3,1,5,2,2842.266171413552,15.480730113134477,2850.006536470119,0.00017797171811693695
4,0,6,3,2872.658652434183,5.682395207874263,2869.817454830246,-0.002079005331100921
4,1,7,3,2872.658652434183,5.682395207874263,2875.49985003812,0.0025785865550444266
5,0,8,4,2880.941484470655,4.468084993944474,2878.7074419736828,-0.004239161862731648
5,1,9,4,2880.941484470655,4.468084993944474,2883.175526967627,0.0021141572682869853
6,0,10,5,2911.832909516736,17.871505758332372,2902.89715663757,-0.0002636074775746121
6,1,11,5,2911.832909516736,17.871505758332372,2920.768662395902,0.00024068468680110095
7,0,12,6,2946.318717037549,11.865423844702152,2940.386005115198,-0.0008170010618536392
7,1,13,6,2946.318717037549,11.865423844702152,2952.2514289599003,0.0005681681505845346
8,0,14,7,2976.6127388355026,10.974761486848623,2971.1253580920784,-0.001502452716600998
8,1,15,7,2976.6127388355026,10.974761486848623,2982.1001195789268,0.0013021185199643067
