batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.010100958868861198,1778434445.07362,0.019411500077694654,6593.55104379986,6599.058333588042,2760.96493746281,6603.2410230155565,6604.470793471284,2770.909518893602,6607.749646972521,6603.770822508176,2795.4324569012415,6609.468676834673,6615.35499281719,2808.1955026617425,6620.192121832687,6620.819116972826,2836.617769197206,6616.723854571018,6623.097722896353,2848.4576994736053,6607.791674053244,6613.7536112724265,2869.646383882836,6611.907824678301,6615.811234220741,2875.5905930735526,6597.182015465965,6604.022347709142,2878.342163348192,6590.887844239997,6592.647981171867,2883.570455898972,6609.602104410551,6615.09915028884,2904.5145846439805,6616.654994345447,6618.229698627624,2917.884768340296,6612.8664364092065,6615.22066815417,2940.819060608843,6618.777329828529,6620.734159611211,2951.9849146323695,6612.634622673228,6616.25828009903,2971.1957013612896,6610.4509857260755,6609.9404407494585,2982.0507592467216,-0.2677968761475058,2765.6690362122454,1.274540782456188,2802.467349759696,1.2562895694321967,2841.4416054792127,0.12681323287004012,2872.6159435842987,-0.3880817401729296,2880.9730908911465,-1.1733101342596652,2911.1552174478693,-0.4554511932109156,2946.668191120523,-0.11508846934979206,2976.2623900103054
1,0.08327708346769214,1778434445.142133,0.010087416972965002,6599.18448207354,6599.058333588042,2760.96493746281,6603.2410230155565,6604.470793471284,2770.909518893602,6607.749646972521,6603.770822508176,2795.4324569012415,6609.468676834673,6615.35499281719,2808.1955026617425,6620.192121832687,6620.819116972826,2836.617769197206,6616.723854571018,6623.097722896353,2848.4576994736053,6607.791674053244,6613.7536112724265,2869.646383882836,6611.907824678301,6615.811234220741,2875.5905930735526,6597.182015465965,6604.022347709142,2878.342163348192,6590.887844239997,6592.647981171867,2883.570455898972,6609.602104410551,6615.09915028884,2904.5145846439805,6616.654994345447,6618.229698627624,2917.884768340296,6612.8664364092065,6615.22066815417,2940.819060608843,6618.777329828529,6620.734159611211,2951.9849146323695,6612.634622673228,6616.25828009903,2971.1957013612896,6610.4509857260755,6609.9404407494585,2982.0507592467216,-0.03616504104453012,2765.9006680473485,1.274540782456188,2802.467349759696,1.2562895694321967,2841.4416054792127,0.12681323287004012,2872.6159435842987,-0.3880817401729296,2880.9730908911465,-1.1733101342596652,2911.1552174478693,-0.4554511932109156,2946.668191120523,-0.11508846934979206,2976.2623900103054
2,0.15452181291766465,1778434445.2132108,0.009755041915923357,6610.725028272764,6613.675049668369,2760.96493746281,6609.779692514594,6615.0268071644705,2770.909518893602,6623.028697618975,6626.082180517775,2795.4324569012415,6629.250353027479,6627.75489500871,2808.1955026617425,6625.98195739218,6624.419437906899,2836.617769197206,6630.931313995783,6631.4068847999515,2848.4576994736053,6603.75335452517,6607.590877831097,2869.646383882836,6610.216558669806,6615.994562459882,2875.5905930735526,6589.743899196136,6597.249353547084,2878.342163348192,6584.24079683345,6595.1079897301115,2883.570455898972,6614.857497631201,6619.421649295475,2904.5145846439805,6626.392881376654,6627.888519729803,2917.884768340296,6625.696915976403,6621.932690955773,2940.819060608843,6627.553116117003,6626.138281321638,2951.9849146323695,6613.976525965094,6616.226816334015,2971.1957013612896,6618.82796558364,6620.219769538771,2982.0507592467216,0.0023222228186825697,2765.939155311212,-0.6830499636136466,2800.509759013626,0.6074967440877795,2840.792812653868,0.260585845387052,2872.749716196816,-0.1815862512947767,2881.1795863800244,-0.9752829553651586,2911.353244626764,-0.18312210186446706,2946.940520211869,0.04092483231125167,2976.4184033119664
3,0.24015210440848023,1778434445.2996988,0.011471709003672004,6608.335175902435,6614.693405568969,2760.96493746281,6612.91409817526,6615.005501726931,2770.909518893602,6624.091232386832,6623.690031176453,2795.4324569012415,6628.174337500382,6628.134240608857,2808.1955026617425,6626.941243084635,6626.739308310665,2836.617769197206,6629.852338233946,6629.670929486201,2848.4576994736053,6606.96330348137,6611.008721765444,2869.646383882836,6613.1999037197775,6614.843630222819,2875.5905930735526,6588.246891524284,6596.424626341046,2878.342163348192,6584.104627563652,6594.800978084788,2883.570455898972,6614.5940764740035,6621.414044686249,2904.5145846439805,6629.172237674604,6629.842772870373,2917.884768340296,6624.882136198308,6625.242944035211,2940.819060608843,6627.97259834337,6631.645071369625,2951.9849146323695,6615.200299538466,6617.88513616774,2971.1957013612896,6618.408385548797,6619.608101292906,2982.0507592467216,-0.26690512229016433,2765.669927966103,-0.017286060956439683,2801.175522916283,0.25479245827561836,2840.440108368056,0.11529681269799227,2872.6044271641267,-0.20223532983568585,2881.1589373014835,-1.6879949494759345,2910.640532632653,-0.08842342506834333,2947.0352188886654,0.011119423655050843,2976.3885979033103
4,0.30979758396279067,1778434445.36876,0.010301499860361218,6609.854141577773,6613.060949964849,2760.96493746281,6609.607384540148,6616.1469602958705,2770.909518893602,6619.27968334505,6618.662948925635,2795.4324569012415,6615.208680502491,6616.69733624721,2808.1955026617425,6616.486766818474,6612.38667817954,2836.617769197206,6620.15287006755,6625.149179325733,2848.4576994736053,6601.530183085246,6605.14856190971,2869.646383882836,6607.68246171715,6611.486286945625,2875.5905930735526,6583.692565027357,6590.921582052145,2878.342163348192,6579.332642051532,6591.180316043647,2883.570455898972,6611.799741724486,6620.868112907662,2904.5145846439805,6625.905619402756,6629.373938625179,2917.884768340296,6625.017503132927,6624.0537136656785,2940.819060608843,6628.286361830241,6626.42249442186,2951.9849146323695,6614.684862609652,6617.220776660452,2971.1957013612896,6619.090816700797,6619.707728398082,2982.0507592467216,0.04474377617130769,2765.9815768645644,0.21959484257336237,2801.412403819813,1.8430553424142677,2842.0283712521946,0.20188511344137255,2872.69101546487,-0.15081320716745167,2881.2103594241516,-1.5617640348682384,2910.766763547261,-0.5049395586623486,2946.6187027550714,-0.00954765728178407,2976.367930822373
5,0.3815154373878613,1778434445.440489,0.01032412494532764,6609.573007916374,6613.060949964849,2760.96493746281,6609.607384540148,6616.1469602958705,2770.909518893602,6619.27968334505,6618.662948925635,2795.4324569012415,6615.208680502491,6616.69733624721,2808.1955026617425,6616.486766818474,6612.38667817954,2836.617769197206,6620.15287006755,6625.149179325733,2848.4576994736053,6601.530183085246,6605.14856190971,2869.646383882836,6607.68246171715,6611.486286945625,2875.5905930735526,6583.692565027357,6590.921582052145,2878.342163348192,6579.332642051532,6591.180316043647,2883.570455898972,6611.799741724486,6620.868112907662,2904.5145846439805,6625.905619402756,6629.373938625179,2917.884768340296,6625.017503132927,6624.0537136656785,2940.819060608843,6628.286361830241,6626.42249442186,2951.9849146323695,6614.684862609652,6617.220776660452,2971.1957013612896,6619.090816700797,6619.707728398082,2982.0507592467216,0.03320879211580261,2765.9700418805087,0.21959484257336237,2801.412403819813,1.8430553424142677,2842.0283712521946,0.20188511344137255,2872.69101546487,-0.15081320716745167,2881.2103594241516,-1.5617640348682384,2910.766763547261,-0.5049395586623486,2946.6187027550714,-0.00954765728178407,2976.367930822373
6,0.488573812530376,1778434445.547568,0.010365125024691224,6612.135041415777,6616.795040804475,2760.96493746281,6612.502316838341,6617.033711831769,2770.909518893602,6625.277652290858,6627.10806767124,2795.4324569012415,6628.157888865116,6627.949596540025,2808.1955026617425,6627.570767490906,6628.225578445456,2836.617769197206,6634.67928905462,6633.64003270471,2848.4576994736053,6605.361196014304,6607.252801295962,2869.646383882836,6610.406018277959,6613.995934835102,2875.5905930735526,6587.675514258643,6598.7566601461,2878.342163348192,6584.167862273435,6597.4892456521075,2883.570455898972,6617.190890057156,6621.401653574593,2904.5145846439805,6625.892335788734,6628.97702112052,2917.884768340296,6623.149575144421,6623.891324082282,2940.819060608843,6626.432742916526,6628.3849680594185,2951.9849146323695,6614.278963535777,6619.553814530671,2971.1957013612896,6617.762907662684,6621.155850169636,2982.0507592467216,-0.09715573846197864,2765.839677349931,-0.34267142472063206,2800.850137552519,-0.04472712375118492,2840.140588786029,0.25259483677741734,2872.741725188206,-0.20907053005799628,2881.1521021012613,-0.5258086196188305,2911.80271896251,-0.296174063392884,2946.827468250341,-0.007777501705592695,2976.3697009779494
7,0.5741067709168419,1778434445.6328619,0.009887458058074117,6611.223666595348,6610.8334413301955,2760.96493746281,6604.918470519912,6610.465490417826,2770.909518893602,6616.039723996699,6622.885947672464,2795.4324569012415,6630.8624583549845,6630.599118195435,2808.1955026617425,6628.842308280099,6629.860301983678,2836.617769197206,6631.250953632669,6627.720963107864,2848.4576994736053,6600.570762906134,6605.960268362015,2869.646383882836,6607.21354647431,6613.725700706054,2875.5905930735526,6582.437260445639,6590.126010942324,2878.342163348192,6579.520033927316,6596.536691933858,2883.570455898972,6615.380879970658,6619.428810710029,2904.5145846439805,6622.975179570254,6626.870405293883,2917.884768340296,6622.311940275697,6619.734132102576,2940.819060608843,6625.541044411162,6626.513650395818,2951.9849146323695,6613.309750282728,6618.116928508115,2971.1957013612896,6614.949995415227,6617.1385182015465,2982.0507592467216,0.15182605775388672,2766.088659146147,-1.030740930446772,2800.1620680467927,-0.5436467553278049,2839.6416691544528,0.23317198433886582,2872.7223023357674,-0.03581287394728705,2881.325359757372,-0.3006992863882282,2912.0278282957406,-0.06424501425876207,2947.059397299475,-0.04282563580424774,2976.334652843851
8,0.6611645213561133,1778434445.719897,0.009843874955549836,6609.433016474616,6618.221270287618,2760.96493746281,6612.356175688481,6617.031402634716,2770.909518893602,6619.966690099948,6615.843938930831,2795.4324569012415,6620.056617354892,6624.702053978054,2808.1955026617425,6619.890277225907,6620.631656325459,2836.617769197206,6627.295778952837,6627.857642815662,2848.4576994736053,6601.779218754777,6602.571074670659,2869.646383882836,6604.475538710761,6608.319019164349,2875.5905930735526,6589.036042424428,6596.183007305071,2878.342163348192,6582.360766573952,6591.42575266681,2883.570455898972,6611.683594155943,6620.355414616255,2904.5145846439805,6620.491307271448,6621.799031084757,2917.884768340296,6621.17190604273,6622.952946480424,2940.819060608843,6620.8892043891565,6618.12929516765,2951.9849146323695,6609.485394443256,6611.175911605588,2971.1957013612896,6615.663404346364,6624.375725158176,2982.0507592467216,-0.26046780860259894,2765.6763652797904,1.123675132268706,2802.316484109508,0.2196740105606474,2840.404989920341,0.2980417735975856,2872.7871721250262,-0.21683892197741048,2881.144333709342,-1.9693063718901986,2910.359221210239,-0.8657511032482574,2946.2578912104855,0.415751772014387,2976.7932302516697
9,0.7703137919306755,1778434445.829194,0.010137083940207958,6607.185535042944,6607.753372864261,2760.96493746281,6606.4837653207815,6611.992068343675,2770.909518893602,6617.044324051717,6614.033886053122,2795.4324569012415,6618.8997340831975,6621.234310908703,2808.1955026617425,6625.386242626158,6625.784321606504,2836.617769197206,6631.8093819726755,6632.341062750251,2848.4576994736053,6602.700244521198,6603.097816120059,2869.646383882836,6606.857930128068,6613.237832013937,2875.5905930735526,6583.498954671884,6593.017802671396,2878.342163348192,6583.745678087845,6595.926755203717,2883.570455898972,6620.475174985481,6620.773356359079,2904.5145846439805,6624.998988293548,6625.885423480149,2917.884768340296,6620.8668169453185,6621.713170522969,2940.819060608843,6624.396428462268,6628.567114955527,2951.9849146323695,6614.866696212977,6615.9247455451305,2971.1957013612896,6616.411021792953,6621.3350811504715,2982.0507592467216,0.11085099416973414,2766.0476840825627,0.6594777481586995,2801.8522867253982,0.27445616493718566,2840.4597720747174,0.39611843969596583,2872.8852487911245,-0.19888239600702434,2881.1622902353124,-0.12830396614668338,2912.2002236159824,-0.08707020567150493,2947.0365721080625,0.2658217767108501,2976.643300256366
