block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2770.3820278972307,7.246648482269191,2766.7587036560963,-0.0009362848809321249
1,1,1,0,2770.3820278972307,7.246648482269191,2774.005352138365,0.0006060649844237636
2,0,2,1,2795.4844199851937,8.406316632183984,2791.999927139282,-0.0017288105194518742
2,1,3,1,2795.4844199851937,8.406316632183984,2798.903108198802,0.00156977034725465
3,0,4,2,2834.35293371916,5.391341485487877,2831.657262976416,-0.0002789306260258779
3,1,5,2,2834.35293371916,5.391341485487877,2837.048604461904,0.00011592257938075033
4,0,6,3,2857.574764998141,7.27870547161179,2853.935412262335,-0.0004693375220678821
4,1,7,3,2857.574764998141,7.27870547161179,2861.2141177339468,0.0003655167850135552
5,0,8,4,2897.668224197116,6.836883418057306,2894.2497824880875,-0.00046755895289366266
5,1,9,4,2897.668224197116,6.836883418057306,2901.086665906145,0.00035770792349716304
6,0,10,5,2919.2142638920036,6.936481156154925,2915.7460233139263,-0.00038703501486850767
6,1,11,5,2919.2142638920036,6.936481156154925,2922.682504470081,0.0002809071724884376
7,0,12,6,2952.661644509462,6.832491089431319,2949.245398964746,-0.001638976485041293
7,1,13,6,2952.661644509462,6.832491089431319,2956.0778900541777,0.00146050507797271
8,0,14,7,2972.9617981651218,7.885727636591908,2969.018934346826,-0.0007048303279360794
8,1,15,7,2972.9617981651218,7.885727636591908,2976.9046619834176,0.0009292924889365368
