batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_spike_sig,peak_02_spike_ref,peak_03,peak_03_ref,peak_03_freq_mhz,peak_03_spike_sig,peak_03_spike_ref,peak_04,peak_04_ref,peak_04_freq_mhz,peak_04_spike_sig,peak_04_spike_ref,peak_05,peak_05_ref,peak_05_freq_mhz,peak_05_spike_sig,peak_05_spike_ref,peak_06,peak_06_ref,peak_06_freq_mhz,peak_06_spike_sig,peak_06_spike_ref,peak_07,peak_07_ref,peak_07_freq_mhz,peak_07_spike_sig,peak_07_spike_ref,peak_08,peak_08_ref,peak_08_freq_mhz,peak_08_spike_sig,peak_08_spike_ref,peak_09,peak_09_ref,peak_09_freq_mhz,peak_09_spike_sig,peak_09_spike_ref,peak_10,peak_10_ref,peak_10_freq_mhz,peak_10_spike_sig,peak_10_spike_ref,peak_11,peak_11_ref,peak_11_freq_mhz,peak_11_spike_sig,peak_11_spike_ref,peak_12,peak_12_ref,peak_12_freq_mhz,peak_12_spike_sig,peak_12_spike_ref,peak_13,peak_13_ref,peak_13_freq_mhz,peak_13_spike_sig,peak_13_spike_ref,peak_14,peak_14_ref,peak_14_freq_mhz,peak_14_spike_sig,peak_14_spike_ref,peak_15,peak_15_ref,peak_15_freq_mhz,peak_15_spike_sig,peak_15_spike_ref,peak_16,peak_16_ref,peak_16_freq_mhz,peak_16_spike_sig,peak_16_spike_ref,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.008982937317341566,1782848455.4117708,0.01732137519866228,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
1,0.07447537500411272,1782848455.474081,0.010996749624609947,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
2,0.14195991633459926,1782848455.5431302,0.014132332988083363,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
3,0.20825110422447324,1782848455.607469,0.010230875574052334,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
4,0.27598497876897454,1782848455.677001,0.012873207218945026,-805.9727045572638,-796.1979376165295,2715.9999938964847,True,True,-787.4285799431487,-762.6779801020875,2720.771614496614,True,True,-859.9589785126998,-840.7387833542195,2770.99997291565,True,True,-946.7284851911851,-893.2113014640706,2777.6248020826647,True,True,-940.4527860133876,-896.1977526973744,2816.709009497122,True,True,-871.1379970657456,-831.3350169636581,2822.9999530792243,False,True,-906.4653712137421,-886.640763211786,2866.303001911963,False,False,-972.9303511935691,-920.3528838218663,2872.999934005738,True,False,-980.6580554451814,-924.4361906654033,2898.999924087525,True,False,-941.2483005776813,-895.7883821866308,2904.940258772472,True,True,-902.1575686951737,-872.4606213894917,2945.56898315595,True,True,-920.885414310603,-882.8866835284409,2951.999903869629,True,True,-1010.3177033346578,-966.1755822661003,2982.999892044068,True,True,-975.3509268881622,-928.9636847816121,2989.429982117626,True,True,-887.8331884035822,-851.8290055628572,3026.9998752593997,True,True,-859.2066716080326,-831.8103187945105,3033.8853034551807,True,True,0.6922504068773104,2759.8916708172947,0.16392932337801622,2774.044146975956,-0.019932235461866343,2855.00256868284,0.18028929936940916,2868.3780729638033,-0.05426559809264803,2902.762989594721,0.10053901728396558,2974.202996739332,0.018653251204087878,2985.858332131907,-0.16267428673749584,2985.6770045939656
5,0.34254535427317023,1782848455.742424,0.010693124495446682,-783.0944325579975,-771.0151190512579,2715.9999938964847,True,False,-748.5860500657151,-742.1555918941224,2720.771614496614,False,False,-837.8594415747164,-822.0196472781736,2770.99997291565,False,False,-933.2958125745026,-880.3100437081639,2777.6248020826647,True,True,-934.4398218051778,-892.7874499495674,2816.709009497122,True,True,-871.1379970657456,-836.3677629366996,2822.9999530792243,False,True,-906.4653712137421,-886.640763211786,2866.303001911963,False,False,-971.7009291805483,-920.3528838218663,2872.999934005738,True,False,-970.8882064370204,-924.4361906654033,2898.999924087525,False,False,-913.0930280893724,-874.8763532719993,2904.940258772472,False,False,-873.3997661766055,-847.5576901916436,2945.56898315595,False,False,-888.6431335391386,-853.9484335360821,2951.999903869629,False,False,-982.1469052786015,-936.1415441513585,2982.999892044068,False,False,-951.5550172693098,-903.9422349237399,2989.429982117626,False,False,-861.1128832105633,-826.3047910872025,3026.9998752593997,False,False,-832.1975700706055,-802.5911712565332,3033.8853034551807,False,False,-0.240256371071288,2758.959164039346,0.18103315495297234,2774.0612508075315,-0.06741040963849097,2854.9550905086635,0.17336248715470642,2868.3711461515886,-0.03539026451875505,2902.781864928295,0.11324427916292416,2974.2157020012105,0.015499021448364774,2985.8551779021514,-0.09129061982851354,2985.7483882608744
6,0.410962937399745,1782848455.811475,0.011908959597349167,-782.6151740685272,-767.6478390439222,2715.9999938964847,True,False,-750.3930036372528,-742.1555918941224,2720.771614496614,False,True,-840.6581517254028,-819.7331005287772,2770.99997291565,True,False,-933.2958125745026,-880.3100437081639,2777.6248020826647,True,True,-934.4398218051778,-892.7874499495674,2816.709009497122,True,True,-871.1379970657456,-836.3677629366996,2822.9999530792243,True,True,-906.4653712137421,-882.5713787938992,2866.303001911963,True,True,-971.7009291805483,-923.917570376257,2872.999934005738,True,False,-983.2467723202005,-930.8231714399242,2898.999924087525,False,False,-923.6554818595836,-872.7576535134638,2904.940258772472,False,False,-876.6124690527861,-850.321606504264,2945.56898315595,False,False,-893.293503377449,-857.5555032551886,2951.999903869629,False,False,-983.9043249686707,-935.6814270868356,2982.999892044068,False,False,-950.8469939175351,-907.9008466546444,2989.429982117626,False,False,-859.8293945043861,-824.87111134884,3026.9998752593997,False,False,-829.1389354158388,-806.0285860561787,3033.8853034551807,False,False,-0.28816064114230383,2758.9112597692747,0.15335074298389137,2774.0335683955623,-0.06741040963849097,2854.9550905086635,0.12779577793679825,2868.3255794423703,0.010772239051702588,2902.8280274318654,0.12013628518456052,2974.222594007232,-0.018601082125193156,2985.821077798578,-0.2389867354527912,2985.6006921452504
7,0.4827712085098028,1782848455.88264,0.010668832808732986,-783.0944325579975,-767.6478390439222,2715.9999938964847,True,False,-750.3930036372528,-742.1555918941224,2720.771614496614,False,True,-840.6581517254028,-819.7331005287772,2770.99997291565,True,False,-933.2958125745026,-880.3100437081639,2777.6248020826647,True,True,-934.4398218051778,-892.7874499495674,2816.709009497122,True,True,-871.1379970657456,-836.3677629366996,2822.9999530792243,True,True,-906.4653712137421,-882.5713787938992,2866.303001911963,True,True,-971.7009291805483,-923.917570376257,2872.999934005738,True,False,-983.2467723202005,-930.8231714399242,2898.999924087525,False,False,-923.6554818595836,-872.7576535134638,2904.940258772472,False,False,-876.6124690527861,-850.321606504264,2945.56898315595,False,False,-893.293503377449,-857.5555032551886,2951.999903869629,False,False,-983.9043249686707,-935.6814270868356,2982.999892044068,False,False,-950.8469939175351,-907.9008466546444,2989.429982117626,False,False,-859.8293945043861,-824.87111134884,3026.9998752593997,False,False,-829.1389354158388,-806.0285860561787,3033.8853034551807,False,False,-0.30958206590656623,2758.8898383445107,0.15335074298389137,2774.0335683955623,-0.06741040963849097,2854.9550905086635,0.12779577793679825,2868.3255794423703,0.010772239051702588,2902.8280274318654,0.12013628518456052,2974.222594007232,-0.018601082125193156,2985.821077798578,-0.2389867354527912,2985.6006921452504
8,0.5510546248406172,1782848455.951752,0.012309834361076355,-788.7089830974722,-768.97749946511,2715.9999938964847,False,False,-750.5441528868785,-734.0361509307088,2720.771614496614,False,False,-832.2000198673471,-822.6847281229942,2770.99997291565,False,True,-915.7538000122261,-870.4964559709019,2777.6248020826647,True,True,-915.1814515389551,-874.4706971910628,2816.709009497122,True,True,-866.5567762936699,-831.3350169636581,2822.9999530792243,True,True,-906.218547696916,-880.4885487666961,2866.303001911963,True,True,-966.9784729651251,-923.2998135525875,2872.999934005738,True,True,-980.6018919827611,-929.3273649784517,2898.999924087525,True,False,-920.0985328728184,-872.7754271479658,2904.940258772472,False,False,-876.741557905676,-846.0908549072349,2945.56898315595,False,False,-888.398887428554,-854.0559754867502,2951.999903869629,False,False,-980.425176513739,-932.5468151114098,2982.999892044068,False,False,-949.3607879695571,-901.8260033010362,2989.429982117626,False,False,-857.8819543356664,-822.1334382736802,3026.9998752593997,False,False,-824.9902206803803,-804.2786471864781,3033.8853034551807,False,False,-0.10876831865813008,2759.090652091759,0.17883702554994202,2774.059054678128,-0.05554563049474118,2854.966955287807,0.09377745143838251,2868.291561115872,-0.005132885190281034,2902.812122307623,0.04451455387426942,2974.146972275922,0.006008394054553213,2985.8456872747574,-0.30911251178686544,2985.5305663689164
9,0.617819728795439,1782848456.017663,0.010628457181155682,-783.0944325579975,-768.97749946511,2715.9999938964847,True,False,-750.5441528868785,-734.0361509307088,2720.771614496614,False,False,-832.2000198673471,-822.0196472781736,2770.99997291565,False,True,-891.9162010575541,-860.68286823364,2777.6248020826647,False,True,-895.9230812727326,-855.9089785126998,2816.709009497122,True,False,-861.9755555215943,-826.3022709906165,2822.9999530792243,True,True,-905.97172418009,-878.4057187394932,2866.303001911963,True,True,-954.3761698811016,-922.6820567289178,2872.999934005738,False,True,-977.9570116453218,-929.3273649784517,2898.999924087525,True,False,-920.0985328728184,-872.7754271479658,2904.940258772472,False,False,-876.741557905676,-846.0908549072349,2945.56898315595,False,False,-888.398887428554,-854.0559754867502,2951.999903869629,False,False,-980.425176513739,-932.5468151114098,2982.999892044068,False,False,-949.3607879695571,-901.8260033010362,2989.429982117626,False,False,-857.8819543356664,-822.1334382736802,3026.9998752593997,False,False,-824.9902206803803,-804.2786471864781,3033.8853034551807,False,False,0.1417514102671158,2759.3411718206844,0.10575361258708287,2773.9859712651655,-0.04746910020639843,2854.9750318180954,0.015391066179086295,2868.213174730613,0.010205413385251395,2902.827460606199,0.04451455387426942,2974.146972275922,0.006008394054553213,2985.8456872747574,-0.30911251178686544,2985.5305663689164
