batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_spike_sig,peak_02_spike_ref,peak_03,peak_03_ref,peak_03_freq_mhz,peak_03_spike_sig,peak_03_spike_ref,peak_04,peak_04_ref,peak_04_freq_mhz,peak_04_spike_sig,peak_04_spike_ref,peak_05,peak_05_ref,peak_05_freq_mhz,peak_05_spike_sig,peak_05_spike_ref,peak_06,peak_06_ref,peak_06_freq_mhz,peak_06_spike_sig,peak_06_spike_ref,peak_07,peak_07_ref,peak_07_freq_mhz,peak_07_spike_sig,peak_07_spike_ref,peak_08,peak_08_ref,peak_08_freq_mhz,peak_08_spike_sig,peak_08_spike_ref,peak_09,peak_09_ref,peak_09_freq_mhz,peak_09_spike_sig,peak_09_spike_ref,peak_10,peak_10_ref,peak_10_freq_mhz,peak_10_spike_sig,peak_10_spike_ref,peak_11,peak_11_ref,peak_11_freq_mhz,peak_11_spike_sig,peak_11_spike_ref,peak_12,peak_12_ref,peak_12_freq_mhz,peak_12_spike_sig,peak_12_spike_ref,peak_13,peak_13_ref,peak_13_freq_mhz,peak_13_spike_sig,peak_13_spike_ref,peak_14,peak_14_ref,peak_14_freq_mhz,peak_14_spike_sig,peak_14_spike_ref,peak_15,peak_15_ref,peak_15_freq_mhz,peak_15_spike_sig,peak_15_spike_ref,peak_16,peak_16_ref,peak_16_freq_mhz,peak_16_spike_sig,peak_16_spike_ref,delta_f_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT,B_status,B_rank,B_condition_number
0,0.006488749990239739,1779131056.1449852,0.011839500162750483,7430.778061863864,7446.954106427851,2757.2747361847946,False,False,7442.756938288963,7450.067506189442,2765.5919662518195,False,False,7414.318730323686,7428.867457285203,2792.369065699476,False,False,7416.495867591773,7432.165950423328,2798.9999622344976,False,False,7435.533375615123,7444.558516978941,2828.999950790406,False,False,7446.648103432465,7451.612554635207,2835.4473778202187,False,False,7446.746128923801,7452.641903291867,2858.782630168362,False,False,7451.891236971604,7457.802821163309,2868.062289066525,False,False,7448.542462634105,7451.4141577773025,2889.1715352198744,False,False,7453.360167497021,7456.754473209646,2897.3781167895804,False,False,7454.06650670905,7457.748963841429,2918.4418974322734,False,False,7458.657749793686,7463.907930128068,2928.2179693061535,False,False,7424.050762600484,7435.954182840724,2950.6650721042356,False,False,7423.006886328209,7437.49375095516,2956.9999019622805,False,False,7423.995179875905,7434.19875599841,2978.0842297172812,False,False,7427.595597090198,7441.7951615368165,2984.9998912811284,False,False,-0.39666494737118574,-14.128452258466671,0.03683835667978666,1.3087599692575023,-0.5082768000692375,-18.044628379249914,-0.1262109111892389,-4.545672630182588,-0.0700868742499526,-2.5192314341972226,0.07515901569878437,2.666950680601155,0.08272377672048759,2.9385366782732256,0.20681666691015604,7.366318996840185,-7.1400965050573495,7.902267604862578,8.66739765372654,13.731372600298087,14.9560804493563,ok,3,6.652630821910161
1,0.21011283353436738,1779131056.348364,0.011348916916176677,7430.255868508726,7443.175676253935,2757.2747361847946,False,False,7441.107778830579,7447.554109484365,2765.5919662518195,False,False,7415.402640828926,7429.552931197849,2792.369065699476,False,False,7416.231268148059,7431.34363022282,2798.9999622344976,False,False,7434.380802029527,7443.252793654674,2828.999950790406,False,False,7446.870895864537,7451.801234832046,2835.4473778202187,False,False,7447.448723905004,7452.206268912187,2858.782630168362,False,False,7450.519086407679,7456.851711648378,2868.062289066525,False,False,7445.537883974694,7450.794229299752,2889.1715352198744,False,False,7451.195393831954,7457.170894336277,2897.3781167895804,False,False,7453.832113274444,7458.495766726779,2918.4418974322734,False,False,7458.177574349727,7462.554065164897,2928.2179693061535,False,False,7421.097059632606,7432.632146896108,2950.6650721042356,False,False,7422.114318244338,7434.979891188067,2956.9999019622805,False,False,7418.05336675123,7431.911625454658,2978.0842297172812,False,False,7424.198853806889,7439.638907907205,2984.9998912811284,False,False,-0.2676624982674918,-9.533629964574178,0.03167955259500891,1.1254826223854077,-0.4936002336379248,-17.523587113741954,-0.00632997203591721,-0.22798330479008028,-0.053593145952011666,-1.9263740805207723,-0.1246938005726032,-4.4246483700188675,0.04254140167616361,1.5111673345494232,0.08135755166197284,2.89776296706466,-3.9657826687281843,2.7226262118076217,5.278190227637481,7.141387662347883,17.183914802616975,ok,3,6.652630821910161
2,0.3660970835480839,1779131056.504229,0.011110832914710045,7429.361515420118,7447.632160650426,2757.2747361847946,False,False,7442.612650915426,7450.8314989149385,2765.5919662518195,False,False,7417.510677935019,7431.5584329247795,2792.369065699476,False,False,7416.566873490845,7432.740932848365,2798.9999622344976,False,False,7433.511295351042,7444.665664639178,2828.999950790406,False,False,7447.530902894519,7454.025023687992,2835.4473778202187,False,False,7446.540790720421,7451.921730293119,2858.782630168362,False,False,7452.09217379344,7456.873353302564,2868.062289066525,False,False,7445.638501390715,7450.702315310084,2889.1715352198744,False,False,7453.8925589143255,7460.437637925238,2897.3781167895804,False,False,7458.431086285418,7458.779694042851,2918.4418974322734,False,False,7456.912245927195,7463.960945380078,2928.2179693061535,False,False,7423.079804077391,7433.908833328239,2950.6650721042356,False,False,7420.625335452516,7436.126493871687,2956.9999019622805,False,False,7425.197839043923,7434.747663294313,2978.0842297172812,False,False,7425.556952043281,7442.46470489348,2984.9998912811284,False,False,-0.46072809609417514,-16.410259976184747,0.07017798634566355,2.4932203151912136,-0.583660295841696,-20.720861421870534,-0.17346444345035167,-6.247578481703803,0.010940906687762321,0.39326444989017467,0.628571926169317,22.304314535230837,0.14967181785759978,5.316683351685762,0.3812650395611494,13.57975614687949,-10.796330970115362,17.250008926685116,12.811780810509829,24.04714739680231,9.651963848379427,ok,3,6.652630821910161
3,0.5286248330958188,1779131056.666799,0.011194000020623207,7428.500738148364,7444.301421279457,2757.2747361847946,False,False,7442.506944401993,7452.691577773025,2765.5919662518195,False,False,7416.632480056241,7429.388454014732,2792.369065699476,False,False,7418.2108720237175,7432.406071766971,2798.9999622344976,False,False,7435.055168566801,7445.337570681908,2828.999950790406,False,False,7449.432396002077,7455.669210196534,2835.4473778202187,False,False,7446.784570712474,7452.8666916282045,2858.782630168362,False,False,7452.046491120824,7458.282392945563,2868.062289066525,False,False,7448.289798881316,7454.016868906072,2889.1715352198744,False,False,7454.2964452730985,7458.486355717211,2897.3781167895804,False,False,7456.8940764740055,7459.888693951156,2918.4418974322734,False,False,7457.842205886847,7462.1641470795,2928.2179693061535,False,False,7423.374996179356,7434.2312513372235,2950.6650721042356,False,False,7421.832628297215,7435.29999235871,2956.9999019622805,False,False,7420.881491273649,7431.254781917659,2978.0842297172812,False,False,7424.31921936608,7438.476998196656,2984.9998912811284,False,False,-0.22168822505161245,-7.8961136461977235,0.047382121322091346,1.6833493465489362,-0.5068285791659931,-17.993214252131487,-0.1156388890964483,-4.164905618677314,-0.24523549855966123,-8.814845623579,0.04951382320739634,1.756953883368469,0.08366410739735945,2.971939362401514,0.19594687133312547,6.979162667289466,-5.476766905343047,5.72406954152012,6.620475261657272,10.324274334878705,17.27919867927327,ok,3,6.652630821910161
4,0.684459395473823,1779131056.822604,0.011135375127196312,7428.976108750803,7443.0492572668645,2757.2747361847946,False,False,7444.52357337164,7450.3027799003585,2765.5919662518195,False,False,7416.388544181924,7429.776845370909,2792.369065699476,False,False,7417.400253690741,7433.139257878165,2798.9999622344976,False,False,7436.558058501697,7446.058225081762,2828.999950790406,False,False,7447.088793287892,7454.932270684965,2835.4473778202187,False,False,7446.957632117858,7454.450713696244,2858.782630168362,False,False,7451.226062903077,7456.582538130024,2868.062289066525,False,False,7444.29135006266,7448.1280481095455,2889.1715352198744,False,False,7452.760156799217,7457.632993550753,2897.3781167895804,False,False,7455.464197511996,7459.341758107407,2918.4418974322734,False,False,7459.099569031391,7464.229617629977,2928.2179693061535,False,False,7422.485084206988,7432.29682122444,2950.6650721042356,False,False,7420.934193232877,7435.23619830669,2956.9999019622805,False,False,7422.345610844515,7433.736299171685,2978.0842297172812,False,False,7425.497880306873,7441.3061772167375,2984.9998912811284,False,False,-0.36616383608053715,-13.042060588227017,0.07746149913171592,2.7519823998525785,-0.20825350845772433,-7.393328139869297,-0.29143265183446176,-10.496377979548225,-0.026693102452679474,-0.9594678532133654,0.0412341677878036,1.4631576907078054,0.14383824598150596,5.109461612026004,0.22864931154094117,8.143946000010478,-7.852973739443872,13.90850248530965,8.92381105918082,18.296175604650763,21.42364462576374,ok,3,6.652630821910161
5,0.8463907289551571,1779131056.9852118,0.012488791951909661,7426.425087874806,7441.03443928233,2757.2747361847946,False,False,7440.655261790505,7449.557066662592,2765.5919662518195,False,False,7416.962936699575,7430.701760552618,2792.369065699476,False,False,7418.342675061895,7431.227682856008,2798.9999622344976,False,False,7435.485483082189,7441.023434300211,2828.999950790406,False,False,7443.671669162822,7452.38347495186,2835.4473778202187,False,False,7444.05763211786,7450.4232004768155,2858.782630168362,False,False,7448.9038221719575,7457.832862120611,2868.062289066525,False,False,7445.76456582205,7450.26118073173,2889.1715352198744,False,False,7451.296374973256,7457.5949154873615,2897.3781167895804,False,False,7452.718456765596,7458.052361157808,2918.4418974322734,False,False,7457.331148943975,7463.055278601339,2928.2179693061535,False,False,7420.018759360576,7429.146728000735,2950.6650721042356,False,False,7417.787524834185,7431.193135067397,2956.9999019622805,False,False,7419.39999388697,7431.616758871534,2978.0842297172812,False,False,7423.151350979611,7439.098526759789,2984.9998912811284,False,False,-0.22669919251504436,-8.074594792679209,-0.028247455545882785,-1.0035501684611603,0.39533971027892834,14.035183495630388,0.06932138598499012,2.4967122413514415,0.03842500072792547,1.38116403005241,-0.05179327361066284,-1.8378381491863154,0.1371395904625867,4.8715101340129525,0.19300820563436596,6.874494367168671,-6.760321897764411,1.4934878300091483,4.327337549209139,8.164453951402617,18.263207007333364,ok,3,6.652630821910161
6,1.0063946665031835,1779131057.1444328,0.010923166992142797,7425.7487223767475,7441.634307852188,2757.2747361847946,False,False,7437.187712809854,7447.856160405904,2765.5919662518195,False,False,7414.376799523183,7429.627258000427,2792.369065699476,False,False,7413.578254424307,7429.326585567136,2798.9999622344976,False,False,7432.641238499862,7443.201862945871,2828.999950790406,False,False,7444.347542561972,7451.158836384753,2835.4473778202187,False,False,7444.167056881744,7449.834859553137,2858.782630168362,False,False,7448.412734969589,7459.447596050983,2868.062289066525,False,False,7444.51619035975,7451.608509337651,2889.1715352198744,False,False,7451.063445609315,7459.009016719137,2897.3781167895804,False,False,7451.695279212642,7458.907936241098,2918.4418974322734,False,False,7457.835567136351,7461.07822080264,2928.2179693061535,False,False,7419.8172524987,7432.304853745758,2950.6650721042356,False,False,7418.13457835376,7434.30703151267,2956.9999019622805,False,False,7421.984278815295,7431.787177919735,2978.0842297172812,False,False,7421.5698719320235,7437.377413882692,2984.9998912811284,False,False,-0.20009389735163252,-7.126964695717475,0.016477378541688167,0.5853934696684445,-0.4697563958217864,-16.677093249633433,0.28452128411856303,10.247454849469698,-0.04243075918401701,-1.5251486595337849,-0.5217036746452751,-18.512189884757152,0.11804707650005997,4.193300618157597,0.31139194631865813,11.091042341508356,-7.404312483760106,-1.6032925799855426,7.218255204528888,10.46411002674909,27.3726212258649,ok,3,6.652630821910161
7,1.162343562580645,1779131057.3003578,0.01087562507018447,7427.9404881254395,7444.1416954488495,2757.2747361847946,False,False,7437.9739157013155,7449.437731148946,2765.5919662518195,False,False,7417.892627685911,7431.016355411559,2792.369065699476,False,False,7415.044979674176,7431.174692056117,2798.9999622344976,False,False,7434.268183207506,7446.29986092857,2828.999950790406,False,False,7448.5393954213405,7453.5339899746305,2835.4473778202187,False,False,7447.033860072746,7452.554438059725,2858.782630168362,False,False,7450.079723079744,7456.944223186724,2868.062289066525,False,False,7447.377823455696,7452.9444860470085,2889.1715352198744,False,False,7453.356297949079,7458.670449613352,2897.3781167895804,False,False,7455.818707399822,7460.712470581044,2918.4418974322734,False,False,7459.364260170552,7461.818901488523,2928.2179693061535,False,False,7419.657786471866,7432.963146070851,2950.6650721042356,False,False,7423.160271418528,7433.429305865453,2956.9999019622805,False,False,7422.875071063972,7435.008188403581,2978.0842297172812,False,False,7423.97018369655,7440.735894183452,2984.9998912811284,False,False,-0.17403107638788332,-6.1986564997257565,0.0993276457485904,3.5288231699997232,-0.8802140096952777,-31.248986176424275,-0.0241125531624215,-0.8684492641836459,-0.1361482478456416,-4.893768617222171,-0.35648357109472123,-12.64950177586711,-0.09739815971306295,-3.459804134429299,0.2399411810333881,8.546135601045806,-1.84800624533253,1.9644044480123077,8.670028757489964,9.079835382530982,32.13460023981732,ok,3,6.652630821910161
8,1.3314830624731258,1779131057.470324,0.012526625068858266,7424.447155912829,7442.448647492129,2757.2747361847946,False,False,7439.59680899838,7449.489856955099,2765.5919662518195,False,False,7417.067937158053,7428.875205550631,2792.369065699476,False,False,7414.232420454197,7427.571921325303,2798.9999622344976,False,False,7428.858127273282,7441.888577803588,2828.999950790406,False,False,7444.167009505762,7452.146200751902,2835.4473778202187,False,False,7445.359725830608,7451.276761316747,2858.782630168362,False,False,7452.071164837851,7457.448551211909,2868.062289066525,False,False,7447.01781184094,7451.896711189902,2889.1715352198744,False,False,7452.335168261149,7458.1643854876675,2897.3781167895804,False,False,7457.728219274383,7458.94919919308,2918.4418974322734,False,False,7457.404968365071,7462.120941712261,2928.2179693061535,False,False,7420.89432710823,7433.387951218021,2950.6650721042356,False,False,7420.017617752237,7434.2397790139685,2956.9999019622805,False,False,7422.600047375982,7434.802217501604,2978.0842297172812,False,False,7421.989594094814,7439.835114772138,2984.9998912811284,False,False,-0.3563743568061258,-12.693377924229626,0.05072777046258376,1.802210557007323,-0.6331357247633196,-22.477317212638635,-0.16894488421487686,-6.08479987149012,-0.0339246174027756,-1.219400400842448,0.28322329607916796,10.049926216006265,0.055380215560634626,1.967231201562134,0.2924901495744636,10.417805186537386,-7.138186142604963,11.157022965223694,9.957936618758017,16.570858896152856,12.80985271693319,ok,3,6.652630821910161
9,1.4830513540655375,1779131057.621707,0.012157958000898361,7428.372453158909,7441.490923678821,2757.2747361847946,False,False,7437.880730201425,7448.349303114589,2765.5919662518195,False,False,7414.430777577407,7428.588479995109,2792.369065699476,False,False,7415.3280037900795,7430.691331723569,2798.9999622344976,False,False,7432.99975700706,7442.926085826941,2828.999950790406,False,False,7446.787095393833,7448.795777424579,2835.4473778202187,False,False,7442.8973958492525,7449.061500137544,2858.782630168362,False,False,7448.208292325091,7456.872226976801,2868.062289066525,False,False,7448.427161720206,7451.573996698964,2889.1715352198744,False,False,7450.654049882325,7456.952793654675,2897.3781167895804,False,False,7452.486144817679,7459.302931197849,2918.4418974322734,False,False,7457.000932237062,7463.38503988752,2928.2179693061535,False,False,7419.922173487789,7428.558796650061,2950.6650721042356,False,False,7417.668540819757,7434.633424519363,2956.9999019622805,False,False,7421.060928569245,7431.266801662743,2978.0842297172812,False,False,7419.239106580676,7438.702475777119,2984.9998912811284,False,False,-0.06135027098284059,-2.1851801636859753,0.03971169219744638,1.4108412465643758,-0.9903216629354223,-35.15798159812967,0.06444711208553475,2.321158057897794,0.15335476544355192,5.512246762661117,-0.14050229098591988,-4.985598561756859,0.2668078786973341,9.477622621770559,0.48005464877109677,17.09840764574434,-10.560908270075752,15.020471136272196,7.774111172553042,19.939512059419975,33.8634764456896,ok,3,6.652630821910161
