time_s,peak_01,peak_02,peak_03,peak_04,peak_05,peak_06,peak_07,peak_08,peak_09,peak_10,peak_11,peak_12,peak_13,peak_14,peak_15,peak_16
0.0034080208333333,0.9765651947507693,0.9707026028137253,0.9697770043850905,0.9735327049332371,0.9846376053314231,0.9878582789513306,0.9922880948616899,0.9904846722329063,0.9857203944738553,0.9944063482939453,0.9849408926973278,0.988078322936875,0.9699422756270109,0.9701690185770617,0.976434684808498,0.9759853522452862
0.0102240625,0.9786102133395097,0.9770894364680625,0.9599751466623979,0.9644784231469057,0.9829620792501502,0.9842106783218952,0.9909734146907011,0.9899677454942791,0.9939195238202796,0.9818105714276458,0.9839169202201732,0.9917723762494781,0.970504861913194,0.9671728863216584,0.98267453777398,0.9694213055640757
0.0170401041666666,0.9711812378126324,0.9788965189549469,0.9642160120759575,0.9693129698985626,0.9892669665779011,0.977979766361496,0.9919437349388165,0.9906895225228727,0.9826985615599044,0.9926102169188609,0.9840009374034877,0.9886538554206658,0.970715935058965,0.9641217238475559,0.9811306843394059,0.9692605253007588
0.0238561458333333,0.97372446044288,0.9774183283479414,0.9601767484264584,0.960089721855138,0.9834845854937879,0.9892398537516405,0.9857235591661571,0.9851096094080766,0.9890865464144999,0.9885129798703693,0.9867057695470443,0.9866039351013962,0.9580633962983917,0.9668062599784976,0.9803410126533897,0.9724019937831306
0.0306721875,0.9748529827683423,0.9712041526444831,0.9641060981848162,0.9712681130854821,0.9812255329976151,0.9873359520321046,0.9899481306429031,0.9964637907275987,0.9812208286933081,0.9889782042978276,0.9965913573387476,0.9870125255305586,0.9636997850164741,0.9656795021068648,0.9815816205566857,0.9843324930771701
0.0374882291666666,0.9769309020348165,0.9773329969963911,0.958351710651144,0.9745970408358864,0.9792915593541358,0.9844974476845366,0.994695693411093,0.9853272092678499,0.991102414830146,0.9864738934997751,0.9883398629004079,0.9829522002916694,0.9694278024670627,0.9754318252226087,0.9799886455959566,0.9779198778981756
0.0443042708333333,0.9787994927790558,0.9726096543850802,0.9621780887554198,0.9636043127532354,0.9841287394079927,0.9810793187856759,0.9841750642906052,0.9975565817871807,0.9916613647084768,0.9899344581294255,0.9873013704636194,0.9925573490174087,0.9687162849921599,0.9676350428104592,0.9835766023909954,0.9809128080795549
0.0511203125,0.9733299225657001,0.9829461559446399,0.9661857819252543,0.969684313476248,0.979863081895937,0.9898301305701639,0.9898611437355505,0.9845281458554902,0.9900539752822173,0.9933259493985314,0.9878624885146632,0.9856871813953364,0.967699804395257,0.9678732993294604,0.9767889713561172,0.97525988129238
0.0579363541666666,0.971862285771569,0.9737248396395125,0.9598131783381411,0.9703006851259084,0.9858289684125415,0.9863701305239433,0.983715718418224,0.9922940103670033,0.9887976041869976,0.9884016635688734,0.9955695601534094,0.9847928795053265,0.9729591588486712,0.9595834778856128,0.9783447153527789,0.9698281488232181
0.0647523958333333,0.981061651341924,0.9730753319118942,0.9625984784766951,0.9695359554056117,0.9908310891898742,0.9868900740127001,0.9840519680868046,0.99562588557602,0.9910833933973113,0.9880267816835332,0.987340295303928,0.9934129090220274,0.9682969912551014,0.9693692604602226,0.9808376893460595,0.9727727474175788
