block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2767.2743176235945,7.833482252836868,2763.9999378204348,-0.002456084134414831
1,1,1,0,2767.2743176235945,7.833482252836868,2770.4160046844227,0.0019647679836545156
2,0,2,1,2805.8309022454214,8.4234427080692,2801.619180891387,-0.0010954421363599423
2,1,3,1,2805.8309022454214,8.4234427080692,2810.042623599456,0.0008541133749059922
3,0,4,2,2834.96018100614,12.137323886969675,2828.891519062655,-0.0006123252799754111
3,1,5,2,2834.96018100614,12.137323886969675,2841.028842949625,0.0005328247638349602
4,0,6,3,2869.508589437247,7.450962192946762,2865.9998989105225,-0.002157099304362372
4,1,7,3,2869.508589437247,7.450962192946762,2872.997911273133,0.0024112680737791393
5,0,8,4,2883.918473256634,8.372460288420717,2880.41780239603,-0.003143556496423817
5,1,9,4,2883.918473256634,8.372460288420717,2886.999890899658,0.0021038425787288486
6,0,10,5,2917.7649103001586,10.901513369960137,2912.3141536151784,-0.0005022181098616994
6,1,11,5,2917.7649103001586,10.901513369960137,2923.215666985139,0.0005700991909747519
7,0,12,6,2942.96028207819,9.848835332100178,2938.03586441214,-0.0009444773648014844
7,1,13,6,2942.96028207819,9.848835332100178,2947.88469974424,0.0007616533534660867
8,0,14,7,2975.3182330675872,7.266793723464298,2971.9998584747314,-0.002424050429349897
8,1,15,7,2975.3182330675872,7.266793723464298,2978.60063289982,0.001968740609689277
