block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2736.7098257257594,9.765773017119095,2733.0000251770025,-0.0017969427638619326
1,1,1,0,2736.7098257257594,9.765773017119095,2740.323209133407,0.001525503398545635
2,0,2,1,2776.1642714224263,8.123136930542069,2772.500055313111,-0.002552551489129176
2,1,3,1,2776.1642714224263,8.123136930542069,2779.846962373777,0.002062006334225735
3,0,4,2,2837.712581162383,11.591996189584673,2831.9165830675906,-0.0006462767771211279
3,1,5,2,2837.712581162383,11.591996189584673,2843.508579257175,0.0006078552806614585
4,0,6,3,2872.3876017902326,8.884686679229029,2867.945258450618,-0.0006469791563216646
4,1,7,3,2872.3876017902326,8.884686679229029,2876.829945129847,0.0005920434847404184
5,0,8,4,2893.098847307831,9.775194744692255,2888.211249935485,-0.0008922648245416638
5,1,9,4,2893.098847307831,9.775194744692255,2897.986444680177,0.0005992399173313694
6,0,10,5,2925.225991819299,9.998648801968603,2920.2266674183147,-0.0006308778540496249
6,1,11,5,2925.225991819299,9.998648801968603,2930.2253162202833,0.0005805845414798737
7,0,12,6,2978.5019446926603,8.50668778753921,2975.00020980835,-0.0023100107566909494
7,1,13,6,2978.5019446926603,8.50668778753921,2981.9073273918652,0.0020196095115772752
8,0,14,7,3009.3319967830143,9.292790669063155,3005.701687854983,-0.0015720310211596793
8,1,15,7,3009.3319967830143,9.292790669063155,3013.0002388000494,0.0015839632474569912
