block,n_samples,delta_f_mean_mhz,delta_f_std_mhz,delta_f_min_mhz,delta_f_max_mhz,f_new_mean_mhz,f_new_std_mhz,delta_B_proj_std_uT
1,403,0.009565638295613953,0.24983837632139502,-1.6344016240973571,1.0234251292304388,2761.218984534956,0.24983837632138636,8.900633360187916
2,403,0.17433045742197145,0.04433800555984635,-0.116651314303815,0.321757049870024,2800.897237734935,0.04433800555985254,1.5750227828924723
3,403,-0.14601386271803446,0.0748821787247259,-0.5181415544829754,0.1424360626933432,2828.347677492172,0.07488217872472348,2.658502847727939
4,403,-0.006445505138058892,0.07101968844673377,-0.2810004545015456,0.3071931697623009,2865.4002729447475,0.07101968844674439,2.5749121171178575
5,403,0.055870397176053355,0.09480956657707593,-0.2647632470115149,0.7165983804746076,2890.279106985786,0.09480956657707416,3.4293992801908146
6,403,0.1014875749970293,0.08016027865957226,-0.3425299334404343,0.4116104147899772,2924.9768507866797,0.08016027865956545,2.8446798663904893
7,403,-0.06461169220461961,0.0420354273715753,-0.2295068197327936,0.2290060199327375,2949.2462720448166,0.04203542737157192,1.492995494860898
8,403,-0.3809225527477456,0.2041658520908573,-1.3367130983142594,0.3934610065113995,2981.4960461509427,0.20416585209087632,7.273450899526735
