block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2767.1996366732974,10.976666284557759,2761.7113035310185,-0.0015731618868035054
1,1,1,0,2767.1996366732974,10.976666284557759,2772.6879698155763,0.0014232505514711557
2,0,2,1,2804.4004596107993,13.900507396380915,2797.450205912609,-0.0005171336600261379
2,1,3,1,2804.4004596107993,13.900507396380915,2811.3507133089897,0.0005454727726766231
3,0,4,2,2841.4702626292906,11.70657914207009,2835.6169730582556,-0.0003128411476247606
3,1,5,2,2841.4702626292906,11.70657914207009,2847.3235522003256,0.0005859462649960813
4,0,6,3,2872.578251416781,5.409888624325062,2869.873307104618,-0.002073508139057194
4,1,7,3,2872.578251416781,5.409888624325062,2875.2831957289436,0.0026957048616018347
5,0,8,4,2880.453340113569,4.413769201799661,2878.2464555126694,-0.0042724898599852444
5,1,9,4,2880.453340113569,4.413769201799661,2882.6602247144688,0.0021500444731102956
6,0,10,5,2911.780334483479,17.079686155594448,2903.2404914056815,-0.00013974510399786198
6,1,11,5,2911.780334483479,17.079686155594448,2920.320177561276,0.0003662966322170472
7,0,12,6,2943.9157061156934,11.365273488141742,2938.2330693716226,-0.0007066202184508257
7,1,13,6,2943.9157061156934,11.365273488141742,2949.598342859764,0.0005113085889821667
8,0,14,7,2975.1315317839344,9.86211941293836,2970.2004720774653,-0.0018183625328441228
8,1,15,7,2975.1315317839344,9.86211941293836,2980.0625914904035,0.0016227302157382632
