save_id,timestamp_epoch_s,n_channels,rank,condition_number,residual_norm_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,status
000000,0.0130162085406482,8,3,15.8638343938063,539048.3501642991,88570.20821690552,154010.47799199558,-109656.05769596652,ok
000001,0.0895248125307262,8,3,15.8638343938063,471467.95054581075,89485.07089739841,156182.29288865463,-110942.62068910204,ok
000002,0.1601013340987265,8,3,15.8638343938063,812370.2687590709,109279.32892899077,171442.69631569815,-106559.30145660693,ok
000003,0.2294925840105861,8,3,15.8638343938063,677054.5332130637,144099.98482859845,83491.55730886062,-109311.69063715827,ok
000004,0.2973968544974923,8,3,15.8638343938063,426590.6269752929,88557.0059420291,169070.63595415617,-207169.61660641825,ok
000005,0.3745128336595371,8,3,15.8638343938063,371959.55217020825,89246.21907520191,170706.77587057644,-208138.8507116343,ok
000006,0.4458883340703323,8,3,15.8638343938063,776601.1783628593,94600.67018451211,167897.49838301848,-105833.25524623561,ok
000007,0.5163833959959447,8,3,15.8638343938063,771855.5679655722,160525.79213133603,126880.82380745062,-154412.84002533977,ok
000008,0.5935320840217173,8,3,15.8638343938063,696659.6041074574,163222.46590238108,120072.95387106243,-156558.56402725657,ok
000009,0.7082939380779862,8,3,15.8638343938063,695226.7384966138,93206.46974434039,162333.4748067859,-81998.76222202623,ok
000010,0.7825105211231858,8,3,15.8638343938063,702157.9396001518,86053.43958935788,159439.3197255821,-77156.53610656926,ok
000011,0.8558765421621501,8,3,15.8638343938063,714102.8346775201,99490.01077057533,155426.0189863605,-81093.2855351819,ok
000012,0.9277975840959698,8,3,15.8638343938063,700576.602660549,95357.35885528613,178675.42320264617,-89893.49704251924,ok
000013,1.021781271090731,8,3,15.8638343938063,664060.7417404887,87360.02521238371,156009.0131198111,-91530.68118159617,ok
000014,1.0929900211049244,8,3,15.8638343938063,705243.8213246022,99976.44284573216,159907.19287268692,-78102.21202302708,ok
000015,1.1992583960527554,8,3,15.8638343938063,696078.5004782816,92302.23607739285,157464.08094630507,-78432.8525233316,ok
000016,1.270476563135162,8,3,15.8638343938063,755772.7490989128,71413.09062983574,136353.39308268548,-53993.466586217146,ok
000017,1.3417799590388313,8,3,15.8638343938063,687868.2277385413,161330.5358591296,115903.59173184588,-157048.697439394,ok
000018,1.415149729582481,8,3,15.8638343938063,724408.3523803009,91936.32337489174,159588.80386263254,-80733.03586968574,ok
000019,1.4893045630306003,8,3,15.8638343938063,669295.3516773464,64622.61749700956,141898.24162070538,-54921.582525358506,ok
000020,1.563542625051923,8,3,15.8638343938063,770318.0746211985,110877.04886404233,189412.36877746126,-109595.26207031046,ok
000021,1.6815045421244577,8,3,15.8638343938063,679407.8217256141,92251.11955164111,144677.40403458697,-71754.15304357545,ok
000022,1.766535021015443,8,3,15.8638343938063,712350.4745611881,89124.71752448016,146466.99790939523,-72540.30865076045,ok
000023,1.8445066671120005,8,3,15.8638343938063,668694.251660237,89379.00864189042,151863.11483888372,-64184.83670330808,ok
000024,1.923740375554189,8,3,15.8638343938063,691227.2187979568,109651.0741630526,177545.13891143302,-106895.37236601471,ok
000025,2.0029807295650244,8,3,15.8638343938063,658487.1639374639,76773.96763571346,152115.59613285767,-70089.31443909048,ok
000026,2.079151833546348,8,3,15.8638343938063,699859.3869831002,87220.59516178421,163179.0783589722,-77941.87127455989,ok
000027,2.1616178125841543,8,3,15.8638343938063,719232.2089822099,85051.73995466801,160218.58593946983,-71498.41273543118,ok
000028,2.233671917114407,8,3,15.8638343938063,692771.6947671172,96707.29118320112,183478.56992717955,-84305.72083480086,ok
000029,2.335814979625866,8,3,15.8638343938063,673805.3394308395,98631.26110586183,170977.38898179433,-92762.62650748903,ok
000030,2.4114407296292484,8,3,15.8638343938063,708024.1875450285,96083.844305935,160988.55215529955,-80665.18494849047,ok
000031,2.4883724795654416,8,3,15.8638343938063,687213.8663320157,88075.64741288593,176328.0433028183,-91948.17549096984,ok
000032,2.5659205006668344,8,3,15.8638343938063,686349.0629600969,84766.91430117055,146669.5631920401,-70941.40472394327,ok
000033,2.641536750132218,8,3,15.8638343938063,670765.7246160998,83426.24402559311,157217.71682442227,-77189.10625756742,ok
