block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2767.1428414736974,7.750762449292329,2763.9999378204348,-0.002192964321609234
1,1,1,0,2767.1428414736974,7.750762449292329,2770.126352977879,0.0019799103000460987
2,0,2,1,2805.930247023896,11.125711697733887,2800.367391175029,-0.0009647103282052012
2,1,3,1,2805.930247023896,11.125711697733887,2811.493102872763,0.0007820670364665236
3,0,4,2,2835.0660776995555,27.185793955541705,2831.999911880493,-0.00064076910154212
3,1,5,2,2835.0660776995555,27.185793955541705,2838.0684055174947,0.0007089904009030889
4,0,6,3,2869.5470172826804,8.93752289988101,2866.1095491827496,-0.0025305104034071112
4,1,7,3,2869.5470172826804,8.93752289988101,2872.999896240234,0.0025075780238682874
5,0,8,4,2883.832131010234,7.60020438371369,2880.3350403076743,-0.0030713904635673965
5,1,9,4,2883.832131010234,7.60020438371369,2886.999890899658,0.002036202335228799
6,0,10,5,2918.0977362042067,9.816443744538955,2913.189514331937,-0.0006849024008016353
6,1,11,5,2918.0977362042067,9.816443744538955,2923.0059580764764,0.00045707106564159717
7,0,12,6,2943.1119718380646,8.189551126668754,2939.0171962747304,-0.0012694016409621508
7,1,13,6,2943.1119718380646,8.189551126668754,2947.206747401399,0.0008460955385291266
8,0,14,7,2975.010840472242,7.947390144766166,2971.9998584747314,-0.002182871261551907
8,1,15,7,2975.010840472242,7.947390144766166,2978.0532512678597,0.0020883317712764226
