block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2765.8106426475415,10.169764692242605,2760.72576030142,-0.0018486233336334659
1,1,1,0,2765.8106426475415,10.169764692242605,2770.895524993663,0.0013440505604232678
2,0,2,1,2802.0893975580198,14.081874829750712,2795.0484601431444,-0.0006121125130790753
2,1,3,1,2802.0893975580198,14.081874829750712,2809.130334972895,0.0005426330210378141
3,0,4,2,2842.043439524734,12.794546928465824,2835.646166060501,-0.00038674788077385034
3,1,5,2,2842.043439524734,12.794546928465824,2848.440712988967,0.00043130267104736546
4,0,6,3,2872.5975648494373,6.121452434848418,2869.536838632013,-0.001916805950114999
4,1,7,3,2872.5975648494373,6.121452434848418,2875.6582910668617,0.0024007776785813116
5,0,8,4,2880.9803695513788,5.232004128784424,2878.3643674869863,-0.0040570606768346555
5,1,9,4,2880.9803695513788,5.232004128784424,2883.596371615771,0.0019034672399417365
6,0,10,5,2911.572338976749,15.633154801314861,2903.7557615760916,-0.00025197817399897043
6,1,11,5,2911.572338976749,15.633154801314861,2919.3889163774065,0.0002711523052989476
7,0,12,6,2946.408887757796,10.87480005474369,2940.971487730424,-0.0007946565977544695
7,1,13,6,2946.408887757796,10.87480005474369,2951.846287785168,0.0005923176116472138
8,0,14,7,2976.3136911313995,9.474221475935613,2971.576580393432,-0.0018532053660943737
8,1,15,7,2976.3136911313995,9.474221475935613,2981.050801869367,0.0015351110168782035
