batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.010597854037769139,1778433250.548415,0.020472042029723525,6654.972307974448,6659.2214674328325,2760.7880638953143,6654.716601461015,6663.16412874041,2771.0401505838204,6665.569687012869,6668.437890087723,2794.697758206831,6664.951687196258,6670.44694806981,2808.832503090681,6665.013682489227,6666.701806400342,2835.1423657187092,6664.247868080814,6666.519295778953,2848.511176238007,6641.320944768774,6650.914199040254,2869.6670653401284,6650.114574991596,6657.26652504814,2875.25420908737,6637.8633921203045,6648.808414585689,2878.191024855937,6632.683959409481,6643.423568786869,2883.537100748341,6658.7484014426755,6661.051905737078,2904.201336871197,6663.147872665587,6668.117914234189,2917.6424100180584,6662.503429409788,6668.401392242564,2939.5787513348605,6667.221363511324,6671.344646514044,2952.213355300979,6655.89867194425,6659.728569245346,2971.0913047644817,6653.54077849436,6661.001454901122,2981.18418080653,0.08126291272175144,2766.2681966560235,0.3700271559886397,2801.8167245394,-0.18761235747604885,2839.990632932412,0.06264067888604946,2872.5555127489815,-0.25761233069671075,2881.0247359925293,-0.1255036705673874,2912.1368375080706,-0.2876753145438226,2946.5477534549054,0.17537201374392317,2976.284108292294
1,0.08670043747406453,1778433250.619287,0.010010374942794442,6654.863424213712,6659.2214674328325,2760.7880638953143,6654.716601461015,6663.16412874041,2771.0401505838204,6665.569687012869,6668.437890087723,2794.697758206831,6664.951687196258,6670.44694806981,2808.832503090681,6665.013682489227,6666.701806400342,2835.1423657187092,6664.247868080814,6666.519295778953,2848.511176238007,6641.320944768774,6650.914199040254,2869.6670653401284,6650.114574991596,6657.26652504814,2875.25420908737,6637.8633921203045,6648.808414585689,2878.191024855937,6632.683959409481,6643.423568786869,2883.537100748341,6658.7484014426755,6661.051905737078,2904.201336871197,6663.147872665587,6668.117914234189,2917.6424100180584,6662.503429409788,6668.401392242564,2939.5787513348605,6667.221363511324,6671.344646514044,2952.213355300979,6655.89867194425,6659.728569245346,2971.0913047644817,6653.54077849436,6661.001454901122,2981.18418080653,0.07570192318639488,2766.262635666488,0.3700271559886397,2801.8167245394,-0.18761235747604885,2839.990632932412,0.06264067888604946,2872.5555127489815,-0.25761233069671075,2881.0247359925293,-0.1255036705673874,2912.1368375080706,-0.2876753145438226,2946.5477534549054,0.17537201374392317,2976.284108292294
2,0.16484177054371685,1778433250.6975172,0.010189458960667253,6651.08524008925,6657.39621450622,2760.7880638953143,6651.0321851025465,6659.223432771953,2771.0401505838204,6663.6697007671855,6667.946639361799,2794.697758206831,6669.858769141426,6671.738130024147,2808.832503090681,6667.475798514535,6671.939306782408,2835.1423657187092,6671.36451691781,6671.974302350459,2848.511176238007,6643.491330195311,6650.773345661277,2869.6670653401284,6645.642380108201,6652.73014487881,2875.25420908737,6630.584902344347,6641.761934162668,2878.191024855937,6622.468710456337,6636.094368371184,2883.537100748341,6652.201901152306,6662.582927835681,2904.201336871197,6664.490054100315,6667.526382308892,2917.6424100180584,6665.127960998869,6669.0432359323895,2939.5787513348605,6666.271112877099,6670.268417030902,2952.213355300979,6651.215465965705,6657.867266253018,2971.0913047644817,6649.418282544243,6658.251542011798,2981.18418080653,-0.036961682943969905,2766.149972060358,-0.5735787482525015,2800.873118635159,-1.6600210790787646,2838.5182242108094,0.12736772924216835,2872.6202397993375,-0.20095845717865596,2881.081389866047,-1.5372242551242603,2910.7251169235137,-0.0387016051068771,2946.7967271643424,0.10527094711687901,2976.214007225667
3,0.2393332909559831,1778433250.771921,0.01001600013114512,6650.803938319528,6658.993896139621,2760.7880638953143,6651.451140080079,6658.605943393342,2771.0401505838204,6663.6215560717665,6668.57513983556,2794.697758206831,6670.200284255892,6674.335797903232,2808.832503090681,6670.632933948713,6673.281874866278,2835.1423657187092,6673.152422288107,6676.1623391509,2848.511176238007,6645.573249381056,6650.48094568573,2869.6670653401284,6646.0046703548605,6653.744186508542,2875.25420908737,6631.166972827581,6644.196844148302,2878.191024855937,6623.470033927316,6638.146549194607,2883.537100748341,6654.640940489653,6663.415647828346,2904.201336871197,6665.506944401993,6669.768435369991,2917.6424100180584,6665.690011309106,6667.188233945655,2939.5787513348605,6666.520746095304,6669.541910933153,2952.213355300979,6650.416205642327,6657.592089739281,2971.0913047644817,6651.165053336185,6658.172667114956,2981.18418080653,-0.18575252325157895,2766.00118122005,-0.2773629024132406,2801.1693344809983,-0.2620098256692734,2839.916235464219,0.21430752316831608,2872.707179593264,-0.21803611872760856,2881.0643122044985,-1.1380261819642,2911.124314996674,0.15439796321963348,2946.989826732669,-0.008538162809142692,2976.100198115741
4,0.31462810409720987,1778433250.847332,0.010246291989460588,6652.384310908701,6657.701528257481,2760.7880638953143,6649.813010055934,6660.381651740686,2771.0401505838204,6665.022572362992,6667.646047926156,2794.697758206831,6667.038718403276,6672.33548919522,2808.832503090681,6667.505951034631,6673.840130513187,2835.1423657187092,6672.887257389125,6676.720166885718,2848.511176238007,6646.669185744414,6650.433788244643,2869.6670653401284,6645.543451416694,6654.420020172998,2875.25420908737,6632.685461686587,6642.449228229973,2878.191024855937,6620.588736742367,6637.767130238103,2883.537100748341,6654.739389308311,6665.73349940398,2904.201336871197,6665.158078369044,6669.359122168903,2917.6424100180584,6666.342664364092,6667.878978818351,2939.5787513348605,6667.705229697099,6671.347565485832,2952.213355300979,6653.551419751199,6660.086024085338,2971.0913047644817,6650.422599871626,6659.701762080875,2981.18418080653,0.13514463570020083,2766.322078379002,0.37838229592272726,2801.825079679334,-1.2115792154826313,2838.9666660744056,0.27981126963268393,2872.7726833397282,-0.09506761069241192,2881.1872807125337,-1.4589694985150596,2910.803371680123,0.2324141727799047,2947.067842942229,0.1325496973227484,2976.241285975873
5,0.4535189375746995,1778433250.986288,0.010377875063568354,6653.708671332945,6662.81663508268,2760.7880638953143,6652.595843139653,6660.45517467983,2771.0401505838204,6664.090740287924,6670.622529571781,2794.697758206831,6670.554791087202,6674.559751810984,2808.832503090681,6672.7495782009355,6674.4343002109,2835.1423657187092,6674.6553702967885,6675.510098725434,2848.511176238007,6643.960951493109,6650.6001681083235,2869.6670653401284,6649.454454870557,6656.242769813858,2875.25420908737,6633.695543601185,6645.058793593545,2878.191024855937,6624.0730537640975,6638.649128893236,2883.537100748341,6657.806420209677,6667.622414952471,2904.201336871197,6667.207251581746,6670.6538603783965,2917.6424100180584,6667.635663416573,6671.203018308524,2939.5787513348605,6667.172205581197,6672.077537671548,2952.213355300979,6654.179796436103,6659.527707308128,2971.0913047644817,6652.225266680931,6662.551829324206,2981.18418080653,-0.19649824546646533,2765.9904354978353,-0.5979078636521235,2800.8487895197595,-0.6566692709604759,2839.521576018928,0.13713202850844639,2872.630004098604,-0.18464455779216105,2881.097703765434,-1.3988830911727128,2910.8634580874655,0.129553968575863,2946.964982738025,0.24048429656971873,2976.34922057512
6,0.5385889790486544,1778433251.07133,0.010321042034775019,6651.421968701286,6659.871782253875,2760.7880638953143,6648.728101598555,6657.141374514778,2771.0401505838204,6662.939740807531,6666.27342207415,2794.697758206831,6666.756501207323,6670.914435920165,2808.832503090681,6667.543290949658,6671.328141333253,2835.1423657187092,6672.006579148455,6673.069167405325,2848.511176238007,6644.151169116974,6649.249709631079,2869.6670653401284,6645.896695907325,6652.91827795947,2875.25420908737,6630.60468258092,6643.827005837942,2878.191024855937,6624.485339425987,6638.703420240243,2883.537100748341,6655.92888253813,6662.787506495095,2904.201336871197,6665.9317831708295,6669.7265351346405,2917.6424100180584,6666.035975181099,6668.204538924719,2939.5787513348605,6667.8455940336835,6669.976643640922,2952.213355300979,6652.059371274871,6658.78138735214,2971.0913047644817,6651.322176544304,6659.961931106152,2981.18418080653,-0.13459368295316387,2766.052340060349,0.03125790374037096,2801.477955287152,-1.2847685706077983,2838.8934767192804,0.18819126798782984,2872.6810633380833,-0.23196083770582432,2881.0503874855203,-0.9336504854903049,2911.3286906931476,-0.05469895232022238,2946.780729817129,0.09243600456710707,2976.201172283117
7,0.6628132704645395,1778433251.195783,0.010778625030070543,6651.703765626434,6659.206664730873,2760.7880638953143,6649.750889445854,6656.629304337194,2771.0401505838204,6663.7090824342085,6666.918828132164,2794.697758206831,6668.039022526515,6672.074005868509,2808.832503090681,6669.421881590611,6670.741076504569,2835.1423657187092,6670.28823088914,6671.339830974724,2848.511176238007,6643.373715499588,6650.366352355044,2869.6670653401284,6644.440405599536,6652.45675184155,2875.25420908737,6631.2404575602895,6641.922390500351,2878.191024855937,6622.322240731117,6636.330057768132,2883.537100748341,6651.8023367056885,6663.411799676011,2904.201336871197,6666.006455359599,6670.080837179448,2917.6424100180584,6664.430528471437,6669.817738484579,2939.5787513348605,6665.567776691018,6667.331034324663,2952.213355300979,6649.27296818168,6658.849497203289,2971.0913047644817,6651.9377066968245,6656.082139254821,2981.18418080653,-0.16466201174918849,2766.022271731553,0.03138559910259563,2801.478082982514,-0.4701661529814942,2839.7080791369067,0.1623677109870351,2872.6552397810824,-0.18224961058577435,2881.1000987126404,-1.5642020424051024,2910.698139136233,-0.5350730292196081,2946.3003557402294,-0.26332757103531274,2975.8454087075147
8,0.7485124580562115,1778433251.281355,0.010524915996938944,6651.6775896323015,6657.817067579546,2760.7880638953143,6650.616410428828,6659.57894366843,2771.0401505838204,6662.535991991931,6667.514040101475,2794.697758206831,6670.045143197725,6672.116262187852,2808.832503090681,6668.890150380536,6670.348788091818,2835.1423657187092,6670.389143258855,6672.983936485619,2848.511176238007,6642.755194547179,6649.9590946602675,2869.6670653401284,6645.433649173213,6655.258648409084,2875.25420908737,6632.869650334689,6642.421053275056,2878.191024855937,6621.434246721887,6637.041438701594,2883.537100748341,6652.861108903629,6663.142412201606,2904.201336871197,6666.535203411071,6671.4127808173125,2917.6424100180584,6665.940526331877,6668.92166304979,2939.5787513348605,6667.39691903292,6670.15687868692,2952.213355300979,6651.544415747165,6657.911520004889,2971.0913047644817,6649.786826420515,6658.534246721887,2981.18418080653,0.011186537844614928,2766.198120281146,-0.6693508768687253,2800.777346506543,-0.004595363109422974,2840.173649926779,0.2081401275175845,2872.701012197613,-0.12402910039838949,2881.1583192228277,-1.263926215514079,2910.998414963124,-0.0793029368210866,2946.756125832628,0.11488643554075104,2976.223622714091
9,0.8336065410403535,1778433251.366427,0.010480750119313598,6651.498922578477,6661.329171378794,2760.7880638953143,6652.174334443867,6660.907176697129,2771.0401505838204,6666.128012959624,6670.241788672557,2794.697758206831,6672.693128954366,6674.975599841062,2808.832503090681,6672.381541706147,6673.52568542348,2835.1423657187092,6673.117953968885,6673.110491487605,2848.511176238007,6645.186429073571,6650.864637650152,2869.6670653401284,6647.161405385579,6657.5708958645355,2875.25420908737,6633.761724791393,6645.456331570744,2878.191024855937,6624.180864688082,6637.10176666565,2883.537100748341,6653.221154140048,6664.072022190298,2904.201336871197,6667.278634960417,6671.159363633585,2917.6424100180584,6665.970897392794,6670.88070269279,2939.5787513348605,6667.857327994621,6672.546229788796,2952.213355300979,6652.226914142494,6659.569567808784,2971.0913047644817,6652.416324846412,6660.067221933551,2981.18418080653,-0.1889054068960524,2765.9980283364057,-0.4672034777293385,2800.979493905682,-0.763349058891931,2839.4148962309964,0.26871045115743014,2872.761582521253,-0.2269399854974283,2881.0554083377287,-1.4844378153428848,2910.777903363295,-0.07934588744057762,2946.7560828820087,0.014539144586980003,2976.1232754231373
