save_id,timestamp_epoch_s,n_channels,n_solve_channels,selected_blocks,solver,rank,condition_number,residual_norm_uT,solve_residual_norm_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,status
000000,0.0064685000106692,8,8,all,weighted_lstsq,3,4.382678271909011,21.48302714933343,21.48302714933343,8.04403124383343,5.353747596775816,5.40052482983169,ok
000001,0.1166390500147827,8,8,all,weighted_lstsq,3,4.382678271909011,21.48302714933343,21.48302714933343,8.04403124383343,5.353747596775816,5.40052482983169,ok
000002,0.2167508999991696,8,8,all,weighted_lstsq,3,4.382678271909011,21.48302714933343,21.48302714933343,8.04403124383343,5.353747596775816,5.40052482983169,ok
000003,0.3139585000026272,8,8,all,weighted_lstsq,3,4.382678271909011,21.48302714933343,21.48302714933343,8.04403124383343,5.353747596775816,5.40052482983169,ok
000004,0.4133587499964051,8,8,all,weighted_lstsq,3,4.382678271909011,54.86894497931459,54.86894497931459,-3.7457616883888964,31.955205495432473,39.23427138374957,ok
000005,0.5125178500020411,8,8,all,weighted_lstsq,3,4.382678271909011,69.8798611866745,69.8798611866745,3.5111433051910796,38.40478491785533,40.932337530474065,ok
000006,0.6056790500006173,8,8,all,weighted_lstsq,3,4.382678271909011,61.383366011368295,61.383366011368295,4.694651117946415,38.95862531264683,35.19097823514768,ok
000007,0.7111077000008663,8,8,all,weighted_lstsq,3,4.382678271909011,69.77102914570138,69.77102914570138,3.1134664508729837,32.159396293860034,33.15420894787468,ok
000008,0.8231030000024475,8,8,all,weighted_lstsq,3,4.382678271909011,83.51129311357126,83.51129311357126,3.766271828288547,31.873642349343438,28.441263783542695,ok
000009,0.9392215000116266,8,8,all,weighted_lstsq,3,4.382678271909011,64.57525634014398,64.57525634014398,2.8508832914003226,39.81030326429335,36.98763275399179,ok
000010,1.04268990001583,8,8,all,weighted_lstsq,3,4.382678271909011,61.31252547553297,61.31252547553297,-6.643099363819041,32.57055019838459,32.80229848244341,ok
000011,1.1498060000012629,8,8,all,weighted_lstsq,3,4.382678271909011,48.12532899973892,48.12532899973892,-8.509512752518676,31.900362382385367,34.140715844667824,ok
000012,1.2616761500103166,8,8,all,weighted_lstsq,3,4.382678271909011,84.74124198346497,84.74124198346497,6.929571329517265,38.79734845219191,34.3633593654835,ok
000013,1.368655750004109,8,8,all,weighted_lstsq,3,4.382678271909011,47.518751044943436,47.518751044943436,5.422701923943792,25.100099797305624,36.06466634519923,ok
000014,1.4817095000180416,8,8,all,weighted_lstsq,3,4.382678271909011,56.62941552870091,56.62941552870091,-7.672718886725931,30.908599553041846,41.49994269085623,ok
000015,1.5971466000046348,8,8,all,weighted_lstsq,3,4.382678271909011,38.885996686317775,38.885996686317775,-4.228923119023127,31.540004296271942,26.97951749475537,ok
000016,1.712221550013055,8,8,all,weighted_lstsq,3,4.382678271909011,40.79284093063694,40.79284093063694,4.103377178646362,31.601577245634697,34.87417771663341,ok
000017,1.8313244500168369,8,8,all,weighted_lstsq,3,4.382678271909011,82.79674125921393,82.79674125921393,13.494688347712003,27.08450574468733,35.02749094951504,ok
000018,1.949343800006318,8,8,all,weighted_lstsq,3,4.382678271909011,76.7456049420567,76.7456049420567,13.949149347572343,33.94012391601704,40.41353398806917,ok
000019,2.06537060001574,8,8,all,weighted_lstsq,3,4.382678271909011,49.16648400291567,49.16648400291567,1.5466771854186367,37.11278094277707,34.751518157060474,ok
000020,2.174764600014896,8,8,all,weighted_lstsq,3,4.382678271909011,63.00401559638635,63.00401559638635,-6.397449426799774,19.96219164268759,22.08253979816695,ok
000021,2.290319449995877,8,8,all,weighted_lstsq,3,4.382678271909011,46.72078213831935,46.72078213831935,9.02343432104165,33.38679776082763,39.145452691706026,ok
000022,2.4004259500070475,8,8,all,weighted_lstsq,3,4.382678271909011,39.67380442632813,39.67380442632813,-10.09460665722171,19.693092425756475,22.630419614989094,ok
000023,2.5155302500061225,8,8,all,weighted_lstsq,3,4.382678271909011,75.63309978302937,75.63309978302937,6.949306531042024,18.16171104267623,28.137654555413285,ok
000024,2.628473700009636,8,8,all,weighted_lstsq,3,4.382678271909011,39.4032959348344,39.4032959348344,-0.32489083909474203,23.694613516241617,31.43338001872311,ok
000025,2.747599000009359,8,8,all,weighted_lstsq,3,4.382678271909011,39.83629746483582,39.83629746483582,-5.664100488420379,31.6591028605167,30.05923170327806,ok
000026,2.8690500000084285,8,8,all,weighted_lstsq,3,4.382678271909011,52.355103317281596,52.355103317281596,-18.161971638931877,26.595726822200294,28.069695807221354,ok
000027,2.985915650002425,8,8,all,weighted_lstsq,3,4.382678271909011,52.66139983851284,52.66139983851284,-0.23901994066299154,28.39513463230585,28.195649344147807,ok
000028,3.1022363000083715,8,8,all,weighted_lstsq,3,4.382678271909011,54.12326909329783,54.12326909329783,4.578095026467651,30.47159341667067,37.001826265709134,ok
000029,3.2204036500043003,8,8,all,weighted_lstsq,3,4.382678271909011,50.96287363525009,50.96287363525009,11.117408587552921,26.39401135801411,34.695022531457276,ok
000030,3.334703600005014,8,8,all,weighted_lstsq,3,4.382678271909011,57.16697556426413,57.16697556426413,14.354608012249075,27.93939912556428,23.24029924609645,ok
000031,3.453759700016235,8,8,all,weighted_lstsq,3,4.382678271909011,42.75414006312566,42.75414006312566,6.956363570437148,21.05566294582261,22.79472621202434,ok
000032,3.570441350006149,8,8,all,weighted_lstsq,3,4.382678271909011,69.71451372810294,69.71451372810294,-2.46533084853267,37.79794184561969,42.71976276256895,ok
000033,3.683558550008456,8,8,all,weighted_lstsq,3,4.382678271909011,55.864341998412065,55.864341998412065,1.5735699658695774,33.51617340408644,38.71055213611099,ok
000034,3.794464100006735,8,8,all,weighted_lstsq,3,4.382678271909011,40.36610224368153,40.36610224368153,3.6554434793379285,38.1745651825797,45.57338801464583,ok
000035,3.906709749993752,8,8,all,weighted_lstsq,3,4.382678271909011,41.55271585250468,41.55271585250468,-3.8853798414904395,33.056237545265496,40.2622603944358,ok
000036,4.024019950011279,8,8,all,weighted_lstsq,3,4.382678271909011,45.87838679107982,45.87838679107982,6.757365761620851,32.64246211215376,39.742157337882645,ok
000037,4.13831460000074,8,8,all,weighted_lstsq,3,4.382678271909011,60.95466008263955,60.95466008263955,-4.376621410149923,31.525090978255747,31.547814226054857,ok
000038,4.244853850002983,8,8,all,weighted_lstsq,3,4.382678271909011,46.298336985156375,46.298336985156375,6.0940787642518455,31.19883545504975,34.57902313605159,ok
000039,4.352832000004128,8,8,all,weighted_lstsq,3,4.382678271909011,63.0187824434558,63.0187824434558,8.43749391450837,36.45655907763001,34.35016028001503,ok
000040,4.461793700014823,8,8,all,weighted_lstsq,3,4.382678271909011,58.3468147555909,58.3468147555909,1.562298538727065,31.883258773305716,28.619286076017715,ok
000041,4.571734800003469,8,8,all,weighted_lstsq,3,4.382678271909011,52.2381644304478,52.2381644304478,0.7510906321555196,30.91971205251015,31.749170465014647,ok
000042,4.679706449998776,8,8,all,weighted_lstsq,3,4.382678271909011,71.09299017259497,71.09299017259497,2.129320491038285,34.898396228577916,42.1987787506565,ok
000043,4.788620949999313,8,8,all,weighted_lstsq,3,4.382678271909011,75.02350514743027,75.02350514743027,13.216505799785724,33.78624940217807,31.12876414414377,ok
000044,4.896156600007089,8,8,all,weighted_lstsq,3,4.382678271909011,63.58689403291187,63.58689403291187,-2.485113587564667,34.6858844607978,34.728501473496806,ok
000045,5.0117697499954375,8,8,all,weighted_lstsq,3,4.382678271909011,67.57991872697171,67.57991872697171,-2.2848451431787153,36.94860403033332,36.66261328391283,ok
000046,5.126261200013687,8,8,all,weighted_lstsq,3,4.382678271909011,55.16783052351505,55.16783052351505,23.374419203301752,26.612499880120865,31.128011472450993,ok
000047,5.241994249998243,8,8,all,weighted_lstsq,3,4.382678271909011,66.01909721310787,66.01909721310787,7.691414854239456,34.75711839604196,45.039394596968236,ok
000048,5.352992700019968,8,8,all,weighted_lstsq,3,4.382678271909011,43.92777974918886,43.92777974918886,4.905609769840279,31.819684712225577,36.65535663871741,ok
000049,5.467277100004139,8,8,all,weighted_lstsq,3,4.382678271909011,27.94965884164038,27.94965884164038,-0.16020373368509383,19.687420437715137,25.53978532160888,ok
