batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.008059416897594929,1778269741.1635609,0.015221749898046255,6480.396015832748,6491.87276797995,2628.999989318848,6495.787341443286,6502.4893465171,2630.999988555908,6470.0040972583065,6479.507013173579,2763.9999378204348,6471.223691047468,6480.686308341229,2771.9999347686767,6469.882804046825,6476.245309777792,2802.9999229431155,6473.40635755112,6481.132215667696,2807.999921035767,6474.863917840878,6480.418430785219,2838.9999092102053,6484.144600666321,6488.141597640371,2844.999906921387,6446.853307149188,6459.20315432344,2877.999894332886,6420.694214017178,6442.113988140722,2880.9998931884766,6435.094331693004,6457.0085658831795,2877.999894332886,6439.436045480943,6457.599541522756,2881.9998928070067,6460.508842497784,6471.840734174893,2938.9998710632326,6471.8146743283305,6481.222633493291,2944.999868774414,6459.4779671118995,6471.149860928569,2969.999859237671,6452.04517070636,6466.100412629521,2976.9998565673827,-0.4019311537955027,2768.6402090068473,0.0866079349282105,2769.1287480955707,0.13636084939426518,2780.1051816553068,0.6335477186668214,2864.679804368225,-0.5456528509747784,2881.2830441292763,-0.46289033933561813,2881.3658066409157,-0.21473689702362062,2966.0255523148817,-0.5253991825723281,2974.610897305594
1,0.09774387546349317,1778269741.251385,0.011507166782394052,6480.452587339915,6490.296483479537,2628.999989318848,6494.408512394168,6500.317400739676,2630.999988555908,6469.356926062903,6478.410283644588,2763.9999378204348,6471.303262829722,6481.191204878198,2771.9999347686767,6471.13389369441,6477.658914325885,2802.9999229431155,6473.327551425866,6478.753793135067,2807.999921035767,6474.271088424977,6479.223519882629,2838.9999092102053,6481.94498273069,6487.84085796375,2844.999906921387,6447.237656264328,6458.557645872176,2877.999894332886,6421.719366078798,6442.690472842865,2880.9998931884766,6435.113083412293,6455.941266008497,2877.999894332886,6438.424128129106,6456.221394076473,2881.9998928070067,6459.527957942353,6470.018284072501,2938.9998710632326,6472.14124002812,6480.909684567656,2944.999868774414,6458.514743099918,6471.686306812971,2969.999859237671,6449.971135800959,6465.464484824403,2976.9998565673827,-0.3199619451545966,2768.722178215488,0.1177518241890771,2769.1598919848316,-0.05619107082794765,2779.9126297350845,0.9687690472018038,2865.0150256967604,-0.5320536388996198,2881.2966433413517,-0.4464287883871399,2881.382268191864,-0.20075721406752925,2966.039531997838,-0.5274280367986721,2974.608868451368
2,0.17187927092891186,1778269741.32592,0.012306291842833161,6480.604647430998,6490.41454748296,2628.999989318848,6495.98781825962,6502.40875997188,2630.999988555908,6470.448049943454,6478.610416602989,2763.9999378204348,6470.635706207782,6483.475986490204,2771.9999347686767,6471.270367087446,6476.8565271877,2802.9999229431155,6473.695529846869,6480.483478008374,2807.999921035767,6474.087408686615,6479.1552694317925,2838.9999092102053,6483.545745331174,6488.865712015161,2844.999906921387,6448.515036525353,6458.8187226823975,2877.999894332886,6421.398268484275,6443.542292997524,2880.9998931884766,6436.880364947886,6457.592516123115,2877.999894332886,6439.255552159428,6457.201008649938,2881.9998928070067,6461.268284072502,6471.428625790873,2938.9998710632326,6471.969578506587,6480.660404376929,2944.999868774414,6460.06933398539,6472.422330898308,2969.999859237671,6450.980922761866,6465.95217776691,2976.9998565673827,-0.2669638578719465,2768.775176302771,0.25476453653644976,2769.2969046971793,0.12384912292414887,2780.0926699288366,0.875962314256728,2864.9222189638153,-0.48044122825871693,2881.3482557519924,-0.4403298848926264,2881.3883670953587,-0.18296455817549356,2966.0573246537297,-0.5170344388991159,2974.6192620492675
3,0.24762729194480926,1778269741.401222,0.011414165841415524,6480.728524925879,6489.448109545496,2628.999989318848,6496.861998349481,6501.777082250816,2630.999988555908,6469.7560549561385,6479.244936882966,2763.9999378204348,6470.858463489929,6482.543731087813,2771.9999347686767,6470.977511691171,6478.187414799645,2802.9999229431155,6472.889895161537,6479.970675795458,2807.999921035767,6475.574219824555,6480.334828987989,2838.9999092102053,6483.875902436042,6488.97805727909,2844.999906921387,6448.170302900633,6459.832904911819,2877.999894332886,6423.1987651679565,6442.637587492741,2880.9998931884766,6435.418015099183,6456.705402390194,2877.999894332886,6438.194207904147,6456.865791484549,2881.9998928070067,6461.3380154048355,6472.702442155455,2938.9998710632326,6473.8501054497665,6481.273231041966,2944.999868774414,6458.1250114619315,6471.229894244581,2969.999859237671,6451.665861784394,6466.181416389033,2976.9998565673827,-0.30730218559018607,2768.7348379750524,0.1662984928098585,2769.2084386534525,0.0197036105242706,2779.9885244164366,0.8881150312006753,2864.9343716807593,-0.5762790658418404,2881.2524179144093,-0.43692502624802315,2881.391771954003,-0.3551331500380631,2965.8851560618673,-0.5595159473898568,2974.5767805407763
4,0.31802645849529654,1778269741.4715142,0.011196832871064544,6476.279982883515,6485.031914600972,2628.999989318848,6491.953450805392,6501.278563132317,2630.999988555908,6469.007936241098,6478.595392303696,2763.9999378204348,6471.389768316165,6481.40077024177,2771.9999347686767,6470.9485221750165,6476.745276156127,2802.9999229431155,6472.7809334596695,6480.312122138338,2807.999921035767,6474.861912767063,6478.99834336889,2838.9999092102053,6483.038706177217,6487.669480698109,2844.999906921387,6447.031813735978,6458.319153651008,2877.999894332886,6421.058761500138,6441.714764495521,2880.9998931884766,6436.394105510897,6456.3408824158705,2877.999894332886,6437.498419781766,6455.573616162851,2881.9998928070067,6460.108428340007,6472.574456704466,2938.9998710632326,6472.201752911331,6480.445502338233,2944.999868774414,6459.731100039735,6471.796945013296,2969.999859237671,6452.112592841642,6465.969989607849,2976.9998565673827,0.11840212537243723,2769.1605422860152,0.10307370901205862,2769.145213869655,0.16556350193247643,2780.134384307845,0.9087146360601873,2864.9549712856187,-0.5386657501286726,2881.2900312301226,-0.41985653118921185,2881.408840449062,-0.3747464169043356,2965.865542795001,-0.5461170510640501,2974.5901794371025
5,0.39767768792808056,1778269741.553174,0.015217292122542858,6475.367762936699,6450.539676620718,2628.999989318848,6464.88498487025,6478.908931136719,2630.999988555908,6488.781838188099,6494.815588226304,2763.9999378204348,6500.539048506894,6467.1399226701715,2771.9999347686767,6476.849802854785,6469.172772564722,2802.9999229431155,6481.191920102699,6470.805040193171,2807.999921035767,6476.752032582449,6471.911335085735,2838.9999092102053,6479.533322126112,6474.019763425744,2844.999906921387,6479.041868141944,6481.821626371611,2877.999894332886,6487.591999572087,6447.433494819206,2880.9998931884766,6459.7281948222635,6421.680360363114,2877.999894332886,6441.611591832992,6436.4385823883595,2881.9998928070067,6455.862369716049,6437.7179127059335,2938.9998710632326,6456.7630574319155,6460.649050952104,2944.999868774414,6472.116178133693,6472.475043555339,2969.999859237671,6479.586245682673,6458.692283827981,2976.9998565673827,3.8714784172831145,2772.9136185779257,-1.3212162021666942,2767.720923958476,-0.18242304092786937,2779.7863977649845,0.7530230007392954,2864.7992796502976,-1.7742904664534416,2880.054406513798,0.3786894278440398,2882.2073864080953,1.4640496356568673,2967.704338847562,-1.3565276269056763,2973.779768861261
6,0.47170831297989935,1778269741.625321,0.011450208025053144,6480.926797994926,6490.268498028547,2628.999989318848,6495.651881284959,6501.463654980591,2630.999988555908,6469.849746309258,6478.88568939695,2763.9999378204348,6470.664364092063,6482.779189717885,2771.9999347686767,6470.840388788703,6477.667746125867,2802.9999229431155,6473.066794021456,6479.768783812697,2807.999921035767,6474.865418589724,6481.239710242381,2838.9999092102053,6483.506591374515,6489.734367454228,2844.999906921387,6449.426463306538,6459.629308921967,2877.999894332886,6422.278997157441,6442.058866949904,2880.9998931884766,6435.918973316625,6457.542239508513,2877.999894332886,6439.2529480086805,6457.108205214414,2881.9998928070067,6462.273781214659,6473.986114252529,2938.9998710632326,6471.564333526912,6481.995719350797,2944.999868774414,6458.057864412996,6470.443517131766,2969.999859237671,6451.345488583917,6466.897455451294,2976.9998565673827,-0.2805415448469257,2768.7615986157957,0.19775900269360672,2769.2398991633363,0.01997940376107703,2779.9888002096736,0.8224408821027798,2864.8686975316614,-0.5337835671086301,2881.2949134131427,-0.46321255056764066,2881.3654844296834,-0.16981219721192328,2966.0704770146936,-0.49800067970998535,2974.6382958084564
7,0.5436030210694298,1778269741.6971,0.011217708000913262,6480.3823043066295,6491.233245713238,2628.999989318848,6495.606446190055,6502.401017819482,2630.999988555908,6471.051745270043,6479.435672586117,2763.9999378204348,6471.84538313415,6482.050108506281,2771.9999347686767,6470.215797597579,6477.001670385426,2802.9999229431155,6473.338440260414,6480.88629611517,2807.999921035767,6474.933312956567,6480.275949812024,2838.9999092102053,6484.427696610325,6489.983285447932,2844.999906921387,6448.032264571935,6460.128095485527,2877.999894332886,6422.80315432344,6442.65823272305,2880.9998931884766,6436.587786166214,6455.909024360423,2877.999894332886,6439.235090320016,6456.741431060304,2881.9998928070067,6460.815667695694,6471.876483173885,2938.9998710632326,6473.044226243238,6480.640741816182,2944.999868774414,6459.692494727513,6471.205049362717,2969.999859237671,6451.732961457346,6465.536939511569,2976.9998565673827,-0.3319914228558602,2768.7101487377868,0.15295482410039543,2769.1950949847433,0.08932703242483066,2780.0581478383374,0.8706555871995875,2864.916912236758,-0.5766413604786608,2881.2520556197724,-0.41866429309371833,2881.4100326871576,-0.3219326916517451,2965.9183565202534,-0.5285857764617586,2974.607710711705
8,0.6156390834366903,1778269741.7694871,0.011921916855499148,6481.29591802427,6490.871306965797,2628.999989318848,6495.910522052755,6501.391871198461,2630.999988555908,6469.816260659596,6479.802292386221,2763.9999378204348,6471.771230552923,6482.80103768683,2771.9999347686767,6471.615143503377,6477.930183085247,2802.9999229431155,6474.062819023749,6481.824178561603,2807.999921035767,6474.903678515757,6479.965449154874,2838.9999092102053,6483.652795182932,6488.669743558395,2844.999906921387,6447.52460036067,6459.522644191094,2877.999894332886,6422.708778310969,6442.725613595378,2880.9998931884766,6437.014787419384,6456.698104960723,2877.999894332886,6439.325682366965,6457.308254118654,2881.9998928070067,6461.626738392884,6472.408934193233,2938.9998710632326,6472.4214628480595,6481.258460433413,2944.999868774414,6460.141990402543,6471.834413301954,2969.999859237671,6451.632797933797,6467.258903628083,2976.9998565673827,-0.3354143161351111,2768.7067258445077,0.12518148800648912,2769.1673216486492,0.14292469573021857,2780.1117455016424,0.8362750559034039,2864.882531705462,-0.5705460660628126,2881.2581509141883,-0.41603722426882567,2881.4126597559825,-0.21609978301571006,2966.0241894288897,-0.47101382837585887,2974.6652826597906
9,0.6929785003885627,1778269741.846841,0.011944917030632496,6479.78273527524,6488.84942384693,2628.999989318848,6496.387177919737,6501.145023993642,2630.999988555908,6469.200207843017,6479.08298285295,2763.9999378204348,6470.058105877679,6483.063315707431,2771.9999347686767,6470.249352018829,6476.542711740074,2802.9999229431155,6472.975158174649,6479.841845218083,2807.999921035767,6474.676137787695,6480.111278540208,2838.9999092102053,6483.54686401565,6488.90051502277,2844.999906921387,6447.532964513861,6458.597085612983,2877.999894332886,6422.438984320079,6442.882072011493,2880.9998931884766,6435.8411024849465,6458.881735794847,2877.999894332886,6438.5754347892525,6457.17008588807,2881.9998928070067,6460.540807531254,6472.787475929945,2938.9998710632326,6473.112091573187,6480.843437662376,2944.999868774414,6459.646306201668,6471.698270012532,2969.999859237671,6451.895314362564,6466.1771938136135,2976.9998565673827,-0.35650693737192124,2768.685633223271,0.19928506391808004,2769.2414252245608,0.07462767277474197,2780.043448478687,0.8312844847067538,2864.8775411342654,-0.5385121174481108,2881.290184862803,-0.4786011533837303,2881.3500958268673,-0.3951434949044093,2965.845145717001,-0.5307466395416117,2974.605549848625
