batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_spike_sig,peak_02_spike_ref,peak_03,peak_03_ref,peak_03_freq_mhz,peak_03_spike_sig,peak_03_spike_ref,peak_04,peak_04_ref,peak_04_freq_mhz,peak_04_spike_sig,peak_04_spike_ref,peak_05,peak_05_ref,peak_05_freq_mhz,peak_05_spike_sig,peak_05_spike_ref,peak_06,peak_06_ref,peak_06_freq_mhz,peak_06_spike_sig,peak_06_spike_ref,peak_07,peak_07_ref,peak_07_freq_mhz,peak_07_spike_sig,peak_07_spike_ref,peak_08,peak_08_ref,peak_08_freq_mhz,peak_08_spike_sig,peak_08_spike_ref,peak_09,peak_09_ref,peak_09_freq_mhz,peak_09_spike_sig,peak_09_spike_ref,peak_10,peak_10_ref,peak_10_freq_mhz,peak_10_spike_sig,peak_10_spike_ref,peak_11,peak_11_ref,peak_11_freq_mhz,peak_11_spike_sig,peak_11_spike_ref,peak_12,peak_12_ref,peak_12_freq_mhz,peak_12_spike_sig,peak_12_spike_ref,peak_13,peak_13_ref,peak_13_freq_mhz,peak_13_spike_sig,peak_13_spike_ref,peak_14,peak_14_ref,peak_14_freq_mhz,peak_14_spike_sig,peak_14_spike_ref,peak_15,peak_15_ref,peak_15_freq_mhz,peak_15_spike_sig,peak_15_spike_ref,peak_16,peak_16_ref,peak_16_freq_mhz,peak_16_spike_sig,peak_16_spike_ref,delta_f_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT,B_status,B_rank,B_condition_number
0,0.006800349976401776,1786044536.1493795,0.012690500007010996,-1590.842286884494,-1571.5001940887,2765.9999748229984,True,True,-1582.6187333802,-1572.6410795610843,2772.49712302149,True,True,-1599.0750374423085,-1592.7470993673014,2804.999959945679,True,True,-1586.892552801296,-1575.9455099795214,2811.685229897935,True,True,-1582.9132927835683,-1575.3808967814898,2840.84162532179,True,True,-1556.1574151052969,-1553.7533606382,2846.9999439239505,True,True,-1566.41216951432,-1569.517004920989,2866.999936294556,True,True,-1560.7546199223646,-1554.8026209615798,2872.8182364549957,True,True,-1561.9485802488002,-1564.517741541095,2878.9999317169195,True,True,-1559.6693691353116,-1547.1171256533305,2885.742785622088,True,True,-1555.7445227251887,-1568.1658281627288,2902.999922561646,True,True,-1554.788684781612,-1558.1750955160926,2909.0527841604876,True,True,-1601.4013097166612,-1601.2024818901489,2934.206702248176,True,True,-1593.1882476999724,-1573.0231760246966,2940.9999080657963,True,True,-1587.552513983556,-1586.5351972980409,2967.3729367295477,True,True,-1580.232808631598,-1570.1480377173948,2973.9998954772955,True,True,0.24127109073515396,8.60256931194048,-0.07615970228633623,-2.7075241407095256,0.14376326971788772,5.111782040605929,-0.28962355792628397,-10.689047057400776,-0.4196796525643419,-15.44987040169464,-0.2618048608125886,-9.304707319932538,-0.3184031828190898,-11.318037486259032,-0.18443420460480145,-6.576026901202933,-0.49114079254519194,7.675867206305658,7.819461880804198,10.968324427746039,19.738825803187883,ok,3,2.879420700938782
1,0.2587875499884831,1786044536.4011848,0.012010099977487698,-1590.842286884494,-1571.5001940887,2765.9999748229984,True,True,-1582.6187333802,-1572.6410795610843,2772.49712302149,True,True,-1599.0750374423085,-1592.7470993673014,2804.999959945679,True,True,-1586.892552801296,-1575.9455099795214,2811.685229897935,True,True,-1582.9132927835683,-1575.3808967814898,2840.84162532179,True,True,-1556.1574151052969,-1553.7533606382,2846.9999439239505,True,True,-1566.41216951432,-1569.517004920989,2866.999936294556,True,True,-1560.7546199223646,-1554.8026209615798,2872.8182364549957,True,True,-1561.9485802488002,-1564.517741541095,2878.9999317169195,True,True,-1559.6693691353116,-1547.1171256533305,2885.742785622088,True,True,-1555.7445227251887,-1568.1658281627288,2902.999922561646,True,True,-1554.788684781612,-1558.1750955160926,2909.0527841604876,True,True,-1601.4013097166612,-1601.2024818901489,2934.206702248176,True,True,-1593.1882476999724,-1573.0231760246966,2940.9999080657963,True,True,-1587.552513983556,-1586.5351972980409,2967.3729367295477,True,True,-1580.232808631598,-1570.1480377173948,2973.9998954772955,True,True,0.24127109073515396,8.60256931194048,-0.07615970228633623,-2.7075241407095256,0.14376326971788772,5.111782040605929,-0.28962355792628397,-10.689047057400776,-0.4196796525643419,-15.44987040169464,-0.2618048608125886,-9.304707319932538,-0.3184031828190898,-11.318037486259032,-0.18443420460480145,-6.576026901202933,-0.49114079254519194,7.675867206305658,7.819461880804198,10.968324427746039,19.738825803187883,ok,3,2.879420700938782
2,0.49972114998672623,1786044536.6416686,0.011992300016572699,-1590.842286884494,-1571.5001940887,2765.9999748229984,True,True,-1582.6187333802,-1572.6410795610843,2772.49712302149,True,True,-1599.0750374423085,-1592.7470993673014,2804.999959945679,True,True,-1586.892552801296,-1575.9455099795214,2811.685229897935,True,True,-1582.9132927835683,-1575.3808967814898,2840.84162532179,True,True,-1556.1574151052969,-1553.7533606382,2846.9999439239505,True,True,-1566.41216951432,-1569.517004920989,2866.999936294556,True,True,-1560.7546199223646,-1554.8026209615798,2872.8182364549957,True,True,-1561.9485802488002,-1564.517741541095,2878.9999317169195,True,True,-1559.6693691353116,-1547.1171256533305,2885.742785622088,True,True,-1555.7445227251887,-1568.1658281627288,2902.999922561646,True,True,-1554.788684781612,-1558.1750955160926,2909.0527841604876,True,True,-1601.4013097166612,-1601.2024818901489,2934.206702248176,True,True,-1593.1882476999724,-1573.0231760246966,2940.9999080657963,True,True,-1587.552513983556,-1586.5351972980409,2967.3729367295477,True,True,-1580.232808631598,-1570.1480377173948,2973.9998954772955,True,True,0.24127109073515396,8.60256931194048,-0.07615970228633623,-2.7075241407095256,0.14376326971788772,5.111782040605929,-0.28962355792628397,-10.689047057400776,-0.4196796525643419,-15.44987040169464,-0.2618048608125886,-9.304707319932538,-0.3184031828190898,-11.318037486259032,-0.18443420460480145,-6.576026901202933,-0.49114079254519194,7.675867206305658,7.819461880804198,10.968324427746039,19.738825803187883,ok,3,2.879420700938782
3,0.742589549990953,1786044536.884464,0.012149699992733076,-1590.842286884494,-1571.5001940887,2765.9999748229984,True,True,-1582.6187333802,-1572.6410795610843,2772.49712302149,True,True,-1599.0750374423085,-1592.7470993673014,2804.999959945679,True,True,-1586.892552801296,-1575.9455099795214,2811.685229897935,True,True,-1582.9132927835683,-1575.3808967814898,2840.84162532179,True,True,-1556.1574151052969,-1553.7533606382,2846.9999439239505,True,True,-1566.41216951432,-1569.517004920989,2866.999936294556,True,True,-1560.7546199223646,-1554.8026209615798,2872.8182364549957,True,True,-1561.9485802488002,-1564.517741541095,2878.9999317169195,True,True,-1559.6693691353116,-1547.1171256533305,2885.742785622088,True,True,-1555.7445227251887,-1568.1658281627288,2902.999922561646,True,True,-1554.788684781612,-1558.1750955160926,2909.0527841604876,True,True,-1601.4013097166612,-1601.2024818901489,2934.206702248176,True,True,-1593.1882476999724,-1573.0231760246966,2940.9999080657963,True,True,-1587.552513983556,-1586.5351972980409,2967.3729367295477,True,True,-1580.232808631598,-1570.1480377173948,2973.9998954772955,True,True,0.24127109073515396,8.60256931194048,-0.07615970228633623,-2.7075241407095256,0.14376326971788772,5.111782040605929,-0.28962355792628397,-10.689047057400776,-0.4196796525643419,-15.44987040169464,-0.2618048608125886,-9.304707319932538,-0.3184031828190898,-11.318037486259032,-0.18443420460480145,-6.576026901202933,-0.49114079254519194,7.675867206305658,7.819461880804198,10.968324427746039,19.738825803187883,ok,3,2.879420700938782
4,0.9959971999778645,1786044537.138751,0.012172399990959093,-1405.771178592169,-1400.5106443133536,2765.9999748229984,False,False,-1403.619219366079,-1399.3675077177002,2772.49712302149,False,False,-1429.4071384906931,-1432.463257633646,2804.999959945679,False,False,-1424.870545893572,-1411.2741525812266,2811.685229897935,False,False,-1400.2898111073755,-1401.8352186936456,2840.84162532179,True,False,-1388.0395726992083,-1384.8243665372743,2846.9999439239505,False,False,-1398.3924626341045,-1398.6803771739465,2866.999936294556,False,False,-1397.8670568817436,-1393.6404269951404,2872.8182364549957,False,False,-1392.8937372008436,-1393.6327138796344,2878.9999317169195,False,False,-1388.3800088638932,-1381.7170614665158,2885.742785622088,False,False,-1388.3160635143809,-1399.386580371061,2902.999922561646,False,False,-1384.8301838493749,-1379.8747272060396,2909.0527841604876,True,False,-1419.5138551823213,-1428.2208225081763,2934.206702248176,False,False,-1413.1536968548462,-1407.0899517070634,2940.9999080657963,False,False,-1415.0532062841946,-1412.977121985512,2967.3729367295477,False,False,-1413.6883302258766,-1398.8128893235933,2973.9998954772955,False,False,0.029042434562843413,1.0355138510506756,-0.3014152416921382,-10.715496762198802,-0.15221372174591458,-5.412254261338224,-0.1615452340685394,-5.962099979784598,-0.2302634703647736,-8.476800706545554,-0.5239297324094648,-18.62078802184804,-0.26098488028593597,-9.277032447572482,-0.29236662986340617,-10.424372350646653,-5.281219229199523,8.698768325182979,6.7545965506015575,12.214107477972837,24.444066319835663,ok,3,2.879420700938782
5,1.24820479999471,1786044537.3902192,0.011892200011061504,-1412.5256518018155,-1405.9345065256596,2765.9999748229984,False,False,-1401.5375049668369,-1400.0559525628878,2772.49712302149,False,False,-1423.8374805147173,-1427.1865192407615,2804.999959945679,False,False,-1418.6774505608705,-1411.104872084849,2811.685229897935,False,False,-1403.4308387077053,-1395.5504156860347,2840.84162532179,False,False,-1383.5808142555857,-1381.7283461197542,2846.9999439239505,False,False,-1394.591424947275,-1404.9419919308004,2866.999936294556,False,False,-1393.3608980040958,-1390.3077314545953,2872.8182364549957,True,False,-1390.9090289451967,-1396.485322615154,2878.9999317169195,False,False,-1382.0746553779381,-1378.9692178378214,2885.742785622088,False,False,-1391.5608980040959,-1400.0606657089588,2902.999922561646,False,False,-1386.5350200201729,-1380.098881315524,2909.0527841604876,False,False,-1420.038614481768,-1422.1066739004186,2934.206702248176,False,False,-1414.972220863771,-1405.6540514105814,2940.9999080657963,False,False,-1413.8957514442034,-1414.5666717608585,2967.3729367295477,False,False,-1413.705171623315,-1402.8024589662866,2973.9998954772955,False,False,0.14685696407383977,5.236214618738347,-0.1975612925508142,-7.023425155209318,0.1914198678864143,6.806304870479604,-0.47702176818764586,-17.605294831921317,-0.2686638050982862,-9.890450835612763,-0.4889616126821242,-17.377999333428015,-0.20273464353966403,-7.206455271676732,-0.2630616075272845,-9.379497753574913,-7.42130063821749,5.744488178310122,10.820053302252063,14.32300251543397,21.66699969960905,ok,3,2.879420700938782
6,1.4872449499962386,1786044537.629482,0.012033100007101893,-1406.0002338233946,-1401.3746951126327,2765.9999748229984,False,False,-1405.7765779258486,-1402.3025262096157,2772.49712302149,False,False,-1425.6666763456308,-1427.3475929944677,2804.999959945679,True,False,-1419.4903093193143,-1410.049767704863,2811.685229897935,False,False,-1404.8416068099152,-1396.6269676315064,2840.84162532179,False,False,-1384.7498594003118,-1380.1919797047403,2846.9999439239505,False,False,-1388.5553733533027,-1402.7530947213986,2866.999936294556,False,False,-1390.4839074487268,-1392.5756991777976,2872.8182364549957,False,False,-1394.108915854143,-1396.6519011523062,2878.9999317169195,False,False,-1383.7211908182292,-1379.1878503530274,2885.742785622088,False,False,-1392.5879114833267,-1402.0671867836295,2902.999922561646,False,False,-1384.6973713971329,-1378.6864306018276,2909.0527841604876,False,False,-1416.8248571079255,-1419.336797383623,2934.206702248176,False,False,-1412.0518415502643,-1407.8830531527951,2940.9999080657963,False,False,-1412.3394091756581,-1407.1674740960357,2967.3729367295477,False,False,-1407.7032307363145,-1400.589285386802,2973.9998954772955,False,False,0.03330989316949245,1.1876709467792868,-0.201654765466348,-7.168950628726522,0.11466252804909634,4.077048697918667,-0.42993113824005236,-15.867335519921605,-0.2197348145902576,-8.089204199956788,-0.5065576239591281,-18.003372500383673,-0.1186526792543105,-4.21765718469081,-0.04478245786016241,-1.59672468684124,-6.733436228534812,0.7181038486326218,6.825186793667774,9.61446885426455,20.739719025783867,ok,3,2.879420700938782
7,1.7354141999821877,1786044537.8777635,0.011905999999726191,-1409.2087355197605,-1398.5928859614269,2765.9999748229984,False,False,-1401.843585903353,-1399.3529678760274,2772.49712302149,False,False,-1430.1469511263258,-1426.9974355839472,2804.999959945679,False,False,-1425.0528456154293,-1416.589629244735,2811.685229897935,False,False,-1404.1273130176974,-1402.5668291713787,2840.84162532179,False,False,-1391.6452792126418,-1384.7676192804963,2846.9999439239505,False,False,-1396.772683925788,-1407.2605281657852,2866.999936294556,False,False,-1398.068594308769,-1395.173231041966,2872.8182364549957,False,False,-1388.919230063881,-1398.4159916862795,2878.9999317169195,False,False,-1376.8405859339182,-1376.9883470367088,2885.742785622088,False,False,-1391.0152795182933,-1396.9437845768255,2902.999922561646,False,False,-1387.4238071950363,-1383.9168276431215,2909.0527841604876,False,False,-1424.6005853226154,-1427.4897377510163,2934.206702248176,False,False,-1417.9307210318793,-1410.6487682244704,2940.9999080657963,False,False,-1413.328965064034,-1416.1184659351406,2967.3729367295477,False,False,-1409.660720726228,-1401.203394259865,2973.9998954772955,False,False,0.23508186699557804,8.381891293514911,-0.09649478547677051,-3.4304488238239346,-0.17132404999900658,-6.091759067718438,-0.4752583099757919,-17.540211425221838,-0.2875361075501533,-10.585206050170678,-0.308740530484865,-10.972830164596568,-0.18023181716890016,-6.406564296479439,-0.25537981345240324,-9.105602330574804,-2.111257723919081,7.68002221931914,6.268369250193345,10.135709325094773,24.1782442353982,ok,3,2.879420700938782
8,1.9772093999781646,1786044538.1190982,0.011911200010217726,-1417.6399211419139,-1399.713525078705,2765.9999748229984,False,False,-1398.388531955864,-1401.4401717761407,2772.49712302149,False,False,-1429.8984641012316,-1424.8493504905707,2804.999959945679,False,False,-1425.1565103768685,-1415.9353806889385,2811.685229897935,False,False,-1405.7128312498091,-1401.8863603019836,2840.84162532179,False,False,-1391.0001161475684,-1389.6711709508818,2846.9999439239505,False,False,-1408.1701653574596,-1407.2199590426994,2866.999936294556,False,False,-1393.1869547941437,-1394.8086805024911,2872.8182364549957,False,False,-1390.290268056362,-1398.133494819207,2878.9999317169195,False,False,-1383.353223095027,-1388.2080783690435,2885.742785622088,False,False,-1393.5542363297368,-1392.8211709508819,2902.999922561646,False,False,-1384.3542286884494,-1381.8032567166915,2909.0527841604876,False,False,-1424.42808784424,-1426.2218907601552,2934.206702248176,False,False,-1412.9877219793993,-1413.2904055995355,2940.9999080657963,False,False,-1413.8957514442034,-1418.3458568939693,2967.3729367295477,True,False,-1417.0880291591527,-1405.4110431885563,2973.9998954772955,False,False,0.6062478621092834,21.61588957102087,-0.07604238702224861,-2.7033535110975992,0.07882442859359062,2.802755524665186,0.09167653058698848,3.3834773542592074,-0.09088292733936411,-3.3457172406149382,-0.060117382758941885,-2.136609112894728,-0.026173267985472662,-0.9303613914117022,-0.36513387513251605,-13.018898476868474,-4.482107577181923,13.249638385864557,5.487111157484875,15.024998986495877,11.824173469922469,ok,3,2.879420700938782
9,2.2266350999852875,1786044538.3693316,0.011887599976034835,-1401.9077222850506,-1400.2121557600026,2765.9999748229984,False,False,-1405.4430662958093,-1402.0882186630804,2772.49712302149,False,False,-1428.0791163615245,-1426.727611027906,2804.999959945679,False,False,-1420.5043922119999,-1414.7192866094078,2811.685229897935,False,False,-1405.8899807439557,-1405.87986520769,2840.84162532179,False,False,-1387.5036983831035,-1384.0389720940184,2846.9999439239505,False,False,-1395.45041262952,-1402.9515068618762,2866.999936294556,False,False,-1398.9290231378184,-1400.217431304826,2872.8182364549957,False,False,-1399.324261087508,-1401.4592444295013,2878.9999317169195,False,False,-1384.2811947916987,-1380.25894183452,2885.742785622088,False,False,-1396.312265794541,-1397.9381315524038,2902.999922561646,False,False,-1388.1906883271695,-1386.6677904453343,2909.0527841604876,False,False,-1420.3090503408014,-1424.8543524773054,2934.206702248176,False,False,-1416.5844423388453,-1411.7847907815508,2940.9999080657963,False,False,-1413.3242687287952,-1414.2776675734328,2967.3729367295477,False,False,-1408.8954091145274,-1398.4685820827094,2973.9998954772955,False,False,-0.04781366216440409,-1.7048057501364855,-0.08047787506895683,-2.8610378323563705,-0.11096097583990222,-3.9454328259198306,-0.22079621256843623,-8.148857514002993,-0.1909025215846458,-7.0277870271237655,-0.10300243994646069,-3.660770674639286,-0.1652748540047338,-5.874900422161907,-0.25934924017039873,-9.247132785491369,-0.25444566039153993,6.106118570482894,3.5301271092549062,7.057706709575324,16.137402763163475,ok,3,2.879420700938782
