block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2718.7539363822166,14.598752616940871,2714.9999942779546,-0.012763303734492887
1,1,1,0,2718.7539363822166,14.598752616940871,2721.72958502049,0.008939428507094735
2,0,2,1,2774.550614243718,9.207726982642813,2770.99997291565,-0.05882524562274627
2,1,3,1,2774.550614243718,9.207726982642813,2777.760586058966,0.03990309002208888
3,0,4,2,2819.908958415094,12.02949534969072,2816.8039837610722,-0.012961915728948805
3,1,5,2,2819.908958415094,12.02949534969072,2822.9999530792243,0.020708673139544147
4,0,6,3,2869.7805622695487,9.748259725270884,2866.0724069168846,-0.048903334666473355
4,1,7,3,2869.7805622695487,9.748259725270884,2872.999934005738,0.031820607585717184
5,0,8,4,2902.3540310238213,9.848258459199993,2898.999924087525,-0.04063958882436089
5,1,9,4,2902.3540310238213,9.848258459199993,2904.9146779963044,0.02221757071331434
6,0,10,5,2948.834441031065,10.547800616287779,2945.1934091659223,-0.026821157714114145
6,1,11,5,2948.834441031065,10.547800616287779,2951.999903869629,0.013468315477776474
7,0,12,6,2986.494898157513,9.259950503643948,2982.999892044068,-0.05070711082002662
7,1,13,6,2986.494898157513,9.259950503643948,2989.6320133086847,0.04226137480554204
