batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_spike_sig,peak_02_spike_ref,peak_03,peak_03_ref,peak_03_freq_mhz,peak_03_spike_sig,peak_03_spike_ref,peak_04,peak_04_ref,peak_04_freq_mhz,peak_04_spike_sig,peak_04_spike_ref,peak_05,peak_05_ref,peak_05_freq_mhz,peak_05_spike_sig,peak_05_spike_ref,peak_06,peak_06_ref,peak_06_freq_mhz,peak_06_spike_sig,peak_06_spike_ref,peak_07,peak_07_ref,peak_07_freq_mhz,peak_07_spike_sig,peak_07_spike_ref,peak_08,peak_08_ref,peak_08_freq_mhz,peak_08_spike_sig,peak_08_spike_ref,peak_09,peak_09_ref,peak_09_freq_mhz,peak_09_spike_sig,peak_09_spike_ref,peak_10,peak_10_ref,peak_10_freq_mhz,peak_10_spike_sig,peak_10_spike_ref,peak_11,peak_11_ref,peak_11_freq_mhz,peak_11_spike_sig,peak_11_spike_ref,peak_12,peak_12_ref,peak_12_freq_mhz,peak_12_spike_sig,peak_12_spike_ref,peak_13,peak_13_ref,peak_13_freq_mhz,peak_13_spike_sig,peak_13_spike_ref,peak_14,peak_14_ref,peak_14_freq_mhz,peak_14_spike_sig,peak_14_spike_ref,peak_15,peak_15_ref,peak_15_freq_mhz,peak_15_spike_sig,peak_15_spike_ref,peak_16,peak_16_ref,peak_16_freq_mhz,peak_16_spike_sig,peak_16_spike_ref,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.006551187485456467,1782851273.6061509,0.012433374300599098,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
1,0.10536906262859702,1782851273.704128,0.010755791328847408,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
2,0.1718840622343123,1782851273.7732038,0.015887458808720112,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
3,0.24249100033193827,1782851273.8413,0.010865749791264534,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
4,0.3076672707684338,1782851273.910771,0.018470208160579205,-1897.1269821499523,-1883.4561978482136,2715.9999938964847,True,True,-1875.9084994039795,-1848.2790613442555,2720.771614496614,True,True,-1976.5167772106245,-1952.395766726778,2770.99997291565,False,False,-2005.4789856955101,-1966.4100758015709,2777.6248020826647,True,False,-1988.999107497631,-1942.256560809365,2816.709009497122,False,False,-1939.2765672280464,-1916.2158335116299,2822.9999530792243,False,True,-1958.302637772412,-1938.6910872023716,2866.303001911963,False,True,-2023.348265427759,-1984.93925023688,2872.999934005738,False,True,-2030.5496744811567,-1999.5299630161687,2898.999924087525,False,True,-1976.573987529419,-1928.4231836659842,2904.940258772472,False,False,-1947.2560755876152,-1917.0636855457403,2945.56898315595,True,False,-1930.4191368401748,-1898.2094996485007,2951.999903869629,True,True,-2019.4744460066636,-1981.7054558792065,2982.999892044068,False,True,-2014.9070345691841,-1962.1399547635788,2989.429982117626,False,False,-1931.5635449460524,-1896.6751222605983,3026.9998752593997,True,True,-1890.2180441360763,-1867.584975700706,3033.8853034551807,True,True,0.26386924792156863,2759.463289658339,0.033240163185731524,2773.913457815764,-0.1596124164508922,2854.862888501851,0.047884300370907185,2868.2456679648044,0.0509594151098246,2902.8682146079236,0.013617463387319577,2974.116075185435,0.03440738967947706,2985.8740862703826,-0.10940645488503287,2985.730272425818
5,0.3758176672272384,1782851273.974915,0.010592750273644924,-1900.9626203502764,-1885.5817862273434,2715.9999938964847,False,True,-1876.0650487514135,-1849.1366735947674,2720.771614496614,True,True,-1976.5167772106245,-1952.395766726778,2770.99997291565,False,False,-2005.7629122474555,-1966.4100758015709,2777.6248020826647,True,False,-1988.999107497631,-1942.256560809365,2816.709009497122,False,False,-1939.2765672280464,-1914.078346119754,2822.9999530792243,False,True,-1958.302637772412,-1937.1124935049054,2866.303001911963,False,True,-2023.348265427759,-1981.0587232937007,2872.999934005738,False,True,-2030.5496744811567,-1996.9828086315981,2898.999924087525,False,True,-1976.573987529419,-1928.4231836659842,2904.940258772472,False,False,-1949.9746584344532,-1917.0636855457403,2945.56898315595,True,False,-1930.9150288840665,-1909.0245285325668,2951.999903869629,True,False,-2019.4744460066636,-1973.6212351376957,2982.999892044068,False,False,-2014.9070345691841,-1962.1399547635788,2989.429982117626,False,False,-1941.766754286762,-1898.0831754133935,3026.9998752593997,False,True,-1890.6397973530584,-1868.7638215606567,3033.8853034551807,True,True,0.2197861214033154,2759.4192065318202,0.033878939435546686,2773.9140965920137,-0.1446196078328461,2854.877881310469,0.05396970853441846,2868.2517533729683,0.043978593670802986,2902.8612337864847,-0.06367332022013733,2974.038784401828,0.016073542270737897,2985.8557524229736,-0.1971466983094788,2985.6425321823936
6,0.45001350017264485,1782851274.0491688,0.010724999941885471,-1902.0768407861356,-1885.5817862273434,2715.9999938964847,True,True,-1876.0650487514135,-1849.1366735947674,2720.771614496614,True,True,-1975.1511782865177,-1954.442127945716,2770.99997291565,False,False,-2005.7629122474555,-1965.4501023932512,2777.6248020826647,True,False,-1992.431152000489,-1949.8009551609255,2816.709009497122,False,False,-1940.9926597793196,-1907.2592841641958,2822.9999530792243,False,False,-1963.0212045725464,-1937.1124935049054,2866.303001911963,True,True,-2026.58962618822,-1981.0587232937007,2872.999934005738,True,True,-2035.5188418864811,-2000.539552831861,2898.999924087525,True,False,-1980.7784240608858,-1931.8118103738118,2904.940258772472,False,False,-1954.7914020234134,-1917.5561466515878,2945.56898315595,False,False,-1930.9150288840665,-1906.302066204114,2951.999903869629,True,False,-2019.4744460066636,-1976.59142189076,2982.999892044068,True,True,-2015.817879084268,-1962.78487636397,2989.429982117626,False,False,-1933.9824892257845,-1894.3619249931228,3026.9998752593997,False,False,-1891.9808173121007,-1871.5573677293153,3033.8853034551807,False,False,0.19951086686586766,2759.398931277283,0.043863419485882044,2773.924081072064,-0.055413082141903956,2854.96708783616,0.049822898242663456,2868.2476065626765,0.042374534763444466,2902.859629727577,-0.07267809166882841,2974.029779630379,0.023383178475893752,2985.863062059179,-0.1743783681910335,2985.665300512512
7,0.5171223962679505,1782851274.118337,0.014775792136788368,-1900.9626203502764,-1885.5817862273434,2715.9999938964847,True,True,-1876.7839181465292,-1856.2720833205979,2720.771614496614,False,False,-1975.3328896292446,-1952.395766726778,2770.99997291565,False,True,-2005.7629122474555,-1970.354809426292,2777.6248020826647,True,False,-1988.0498425894796,-1946.7548858391663,2816.709009497122,True,True,-1942.12330745484,-1919.1521624843353,2822.9999530792243,True,False,-1963.0212045725464,-1937.1124935049054,2866.303001911963,True,True,-2026.58962618822,-1981.0587232937007,2872.999934005738,True,True,-2041.2345095821743,-1996.9828086315981,2898.999924087525,False,True,-1976.573987529419,-1928.4231836659842,2904.940258772472,True,True,-1956.2735718433844,-1915.5784393434606,2945.56898315595,False,True,-1930.9150288840665,-1906.5644512027386,2951.999903869629,True,False,-2022.8900938350096,-1976.59142189076,2982.999892044068,False,True,-2016.9228336950207,-1968.3865696732587,2989.429982117626,False,False,-1937.1721398661248,-1896.7664394657215,3026.9998752593997,False,False,-1890.6397973530584,-1868.7638215606567,3033.8853034551807,True,True,0.09926127939039903,2759.2986816898074,0.027527238682510308,2773.907744891261,-0.12261577260887167,2854.899885145693,0.049822898242663456,2868.2476065626765,0.015142702155135898,2902.832397894969,-0.09463355661350091,2974.007824165434,0.005421709802099806,2985.8451005905054,-0.1672975804637463,2985.6723813002395
8,0.585499812848866,1782851274.1850061,0.01077495887875557,-1897.1415258122688,-1885.5817862273434,2715.9999938964847,False,True,-1876.7839181465292,-1856.2720833205979,2720.771614496614,False,False,-1975.3328896292446,-1961.3957651985206,2770.99997291565,False,False,-2013.3944768774643,-1970.354809426292,2777.6248020826647,False,False,-1988.5244750435554,-1948.2779205000459,2816.709009497122,True,True,-1942.12330745484,-1919.1521624843353,2822.9999530792243,True,False,-1963.2178362930586,-1938.6910872023716,2866.303001911963,True,True,-2030.3356863404347,-1991.8170140905336,2872.999934005738,True,False,-2041.2345095821743,-1998.7611807317296,2898.999924087525,False,True,-1983.1913699300062,-1930.117497019898,2904.940258772472,False,True,-1956.2735718433844,-1916.3210624446006,2945.56898315595,False,True,-1935.8644405049365,-1906.5644512027386,2951.999903869629,True,False,-2022.8900938350096,-1981.7054558792065,2982.999892044068,False,True,-2016.9228336950207,-1968.3865696732587,2989.429982117626,False,False,-1937.1721398661248,-1896.7664394657215,3026.9998752593997,False,False,-1891.3103073325797,-1870.1605946449858,3033.8853034551807,True,True,0.1687930002926582,2759.36821341071,0.06520070704168324,2773.94541835962,-0.11525706190037655,2854.9072438564012,0.03467652950702765,2868.232460193941,0.033672472858221704,2902.850927665672,-0.06121666164158541,2974.0412410604063,0.017021760507329006,2985.8567006412104,-0.17422019940358055,2985.6654586812997
9,0.6748478538356721,1782851274.274131,0.010933292098343372,-1893.0630971666105,-1885.5817862273434,2715.9999938964847,False,True,-1876.0650487514135,-1844.4379344071888,2720.771614496614,True,False,-1977.4738820796526,-1952.6764816456277,2770.99997291565,False,False,-2012.7169453189476,-1965.4501023932512,2777.6248020826647,False,True,-1989.6608475715989,-1949.8009551609255,2816.709009497122,False,True,-1938.5562016688568,-1914.078346119754,2822.9999530792243,False,True,-1963.414468013571,-1943.1398294464648,2866.303001911963,True,False,-2040.8965400250636,-1991.4166029892717,2872.999934005738,False,False,-2035.801042271602,-2001.3978818351316,2898.999924087525,True,False,-1984.169763425742,-1933.3723095027049,2904.940258772472,False,False,-1956.085175902436,-1917.0636855457403,2945.56898315595,False,True,-1948.3972720603967,-1907.2421294739738,2951.999903869629,False,False,-2022.8900938350096,-1994.6892853868019,2982.999892044068,True,False,-2017.9018843414738,-1968.6364856190971,2989.429982117626,False,False,-1941.4694944524254,-1897.3158098236393,3026.9998752593997,False,False,-1891.9808173121007,-1879.3271112877096,3033.8853034551807,True,False,0.45221448073250003,2759.6516348911496,0.050211179652454724,2773.9304288322305,-0.10154857487561558,2854.920952343426,0.074736111510453,2868.272519775944,0.04895967323351292,2902.8662148660474,0.013666476342379275,2974.11612419839,0.04781849263870258,2985.887497373342,-0.2883259780302196,2985.551352902673
