batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT,B_status,B_rank,B_condition_number
0,0.005643271026201546,1778434503.093473,0.010339542059227824,6621.31409817526,6623.869949873156,2760.96493746281,6621.820140905341,6629.578214689612,2770.909518893602,6633.929230980835,6637.367869914723,2795.4324569012415,6640.387167221934,6642.566107833848,2808.1955026617425,6639.8150349970965,6637.561628511171,2836.617769197206,6642.420799584314,6643.5005471161785,2848.4576994736053,6616.673605465049,6621.295141669469,2869.646383882836,6625.007421218327,6629.211442063759,2875.5905930735526,6601.400346914447,6610.718141944555,2878.342163348192,6597.7666778738885,6607.018600421799,2883.570455898972,6630.610937738791,6636.784486658313,2904.5145846439805,6636.793425436318,6639.6952119693115,2917.884768340296,6634.978402665281,6637.14127059327,2940.819060608843,6638.32731148944,6636.295603203228,2951.9849146323695,6622.819023749122,6628.900597548675,2971.1957013612896,6628.433824922822,6635.023796497233,2982.0507592467216,0.12095117987265903,4.310469208653619,-0.2370258484095959,-8.425711605580869,0.8327253149620709,29.594070048472027,0.18165552091888915,7.544515067894554,-0.2654313642946591,-10.949967167448163,-1.0202146309967635,-36.23916084024549,-0.8303904850312126,-29.515206527910536,0.10573768296905885,3.768266912154227,10.832170397694803,3.483844119849613,11.563514510193762,16.223068550788042,59.509404854296136,ok,3,18.132707099517695
1,0.16768627101555467,1778434503.2554061,0.01012179208919406,6626.38595531375,6629.306609713603,2760.96493746281,6628.615831219244,6630.033260995811,2770.909518893602,6637.730328269708,6644.088826909557,2795.4324569012415,6646.5006372833695,6649.318912186325,2808.1955026617425,6644.8908273986,6643.9620640645535,2836.617769197206,6646.566055873093,6647.602509398783,2848.4576994736053,6621.8273603936805,6624.516083381728,2869.646383882836,6626.670761377876,6632.60404682581,2875.5905930735526,6601.8490738759665,6610.946889996027,2878.342163348192,6599.694687776997,6610.2019072653375,2883.570455898972,6628.635545740745,6636.974001283737,2904.5145846439805,6642.096057095699,6643.4527034874845,2917.884768340296,6637.920388483052,6639.995782009352,2940.819060608843,6641.254526698658,6644.570159244429,2951.9849146323695,6630.039792768286,6632.778437815204,2971.1957013612896,6629.49428584528,6634.302562887795,2982.0507592467216,-0.15340823601742534,-5.467176743568559,-0.5453195709461444,-19.384828568280714,0.5937314586447076,21.10051185115379,0.3040234546764995,12.626698727336615,-0.22949730261072396,-9.467562114534587,-1.8769925058311443,-66.67286593242952,-0.2936195030580536,-10.436343418669068,0.1801403205516864,6.419819220725809,-7.211939363681041,12.803213117934131,0.5083891001008631,14.703496013049213,62.144249402864574,ok,3,18.132707099517695
2,0.4043720414629206,1778434503.493105,0.012146583059802651,6623.325142892075,6629.567451172174,2760.96493746281,6626.785796374973,6632.164975395055,2770.909518893602,6638.256761011095,6638.763433383256,2795.4324569012415,6644.878607451783,6643.650316349299,2808.1955026617425,6641.1830424549935,6639.907526668093,2836.617769197206,6644.470706360608,6644.030685881958,2848.4576994736053,6620.774044074946,6626.816728306386,2869.646383882836,6624.999306171104,6627.626776599321,2875.5905930735526,6602.030183085246,6611.892473331907,2878.342163348192,6597.431469878046,6608.134761744659,2883.570455898972,6630.65980988477,6636.781410276002,2904.5145846439805,6640.416190359751,6640.624716508236,2917.884768340296,6637.446662285661,6636.28793440719,2940.819060608843,6641.382087294068,6641.091648072867,2951.9849146323695,6627.631754133936,6629.0549332151495,2971.1957013612896,6630.114336583427,6635.338993489623,2982.0507592467216,-0.12728780264026662,-4.5362943502965765,-0.30095894080618707,-10.698382718040113,0.3969974792858087,14.108819559047726,0.08163638205976304,3.390521308808924,-0.24326297425851642,-10.03544395842199,-1.6299438578760999,-57.897422592765786,-0.3300626352769503,-11.7316696457323,0.26234555141693117,9.349439416452501,8.85885062810448,-3.620131852989898,19.79986236336314,21.991342357669378,83.3975171313911,ok,3,18.132707099517695
3,0.630772729520686,1778434503.718953,0.011042374884709716,6626.429363939237,6628.57288259926,2760.96493746281,6629.449507901091,6633.657149188497,2770.909518893602,6637.84592260904,6642.904846104471,2795.4324569012415,6645.393136595654,6646.533892166153,2808.1955026617425,6642.758226610019,6642.393764709479,2836.617769197206,6646.27851881285,6648.890520218845,2848.4576994736053,6619.784070972278,6621.970440443806,2869.646383882836,6625.18001650518,6631.418294770303,2875.5905930735526,6602.962531711343,6615.730574319161,2878.342163348192,6601.018204603111,6613.68041079561,2883.570455898972,6632.432127028762,6636.319798575663,2904.5145846439805,6642.189239539078,6642.390492710212,2917.884768340296,6637.55727450561,6635.716233150961,2940.819060608843,6644.591134578353,6644.478199407036,2951.9849146323695,6627.623995170706,6633.426716997279,2971.1957013612896,6633.609686095913,6639.02774857108,2982.0507592467216,-0.007514078612689893,-0.26778742072216905,-0.5963081756037204,-21.197353577254884,0.7698209806103905,27.35852461265094,0.33101236885179847,13.747602009723355,-0.2664362395597353,-10.99142176792164,-1.1157851589251784,-39.63393251667324,-0.24508297624754793,-8.711172383134269,0.06336479477403219,2.2581869853560104,-6.497789904130375,19.050097077093778,-6.482926175001513,21.146058830794814,30.65573840932099,ok,3,18.132707099517695
4,0.9132659999886528,1778434504.0121,0.032349915942177176,6624.038776477061,6626.62026775071,2760.96493746281,6626.7459730415385,6632.2585536571205,2770.909518893602,6637.150814561237,6636.722881071002,2795.4324569012415,6641.36092551273,6644.51651893511,2808.1955026617425,6643.559125225418,6642.813763486872,2836.617769197206,6646.189902802825,6646.777864718648,2848.4576994736053,6620.17248830883,6622.614824097563,2869.646383882836,6627.584798422837,6631.402848671944,2875.5905930735526,6603.054421248892,6614.202090656234,2878.342163348192,6597.642004156861,6610.928553962772,2883.570455898972,6630.071378793899,6633.359573004859,2904.5145846439805,6641.202303084024,6643.6387887031215,2917.884768340296,6637.0411330500965,6637.289704129352,2940.819060608843,6637.549300058073,6641.139727053213,2951.9849146323695,6628.148928691505,6629.36375278907,2971.1957013612896,6629.803079438823,6634.0253048873665,2982.0507592467216,0.027950008419947842,0.9960849559519551,0.4183674413952742,14.871978858060386,0.48363743439031925,17.18790080503596,0.24162770576102235,10.035279179589566,-0.21157483864186236,-8.728198126633945,-0.46199713319545105,-16.410653120358344,-0.08589000326134555,-3.0528543265355887,0.22468232627754559,8.007201898922519,-3.528776001354499,11.8511471633118,-0.8375996576803456,12.393688810872856,22.684839464273704,ok,3,18.132707099517695
5,1.1602697710040957,1778434504.24847,0.01108129182830453,6621.114075251398,6625.576603906225,2760.96493746281,6626.178708316777,6632.093381116851,2770.909518893602,6636.148751413637,6640.016754286762,2795.4324569012415,6644.379012440017,6643.436014915793,2808.1955026617425,6641.768640156493,6643.1526759788485,2836.617769197206,6648.346267995233,6647.839079072042,2848.4576994736053,6622.1781382767385,6624.494319466944,2869.646383882836,6625.684257419691,6631.197015313141,2875.5905930735526,6602.989534492772,6610.493109087019,2878.342163348192,6596.898299049424,6610.103489011829,2883.570455898972,6628.080010392152,6634.812738026102,2904.5145846439805,6639.981723568786,6641.088984320078,2917.884768340296,6638.280910535807,6637.516986581899,2940.819060608843,6637.53556713635,6641.334275758779,2951.9849146323695,6625.3559235259945,6630.649431488217,2971.1957013612896,6630.102665281045,6635.821727236604,2982.0507592467216,-0.03264406807301333,-1.1633722831150686,-0.7172012522378657,-25.494818202591745,-0.07852680490633557,-2.790749510463294,0.30247508546694246,12.562391874601966,-0.12466618561125527,-5.1429138487900685,-1.5641220544604302,-55.559358769426005,0.03470885724233597,1.2336835601106426,0.10187108230457687,3.630469459653356,-16.771997733090114,21.518154670280044,-17.3460947306605,32.329829736296524,49.14810434827633,ok,3,18.132707099517695
6,1.3630933539243415,1778434504.451047,0.010590207995846868,6628.261093621053,6632.614154720786,2760.96493746281,6630.895033163188,6636.079466332488,2770.909518893602,6643.615100712169,6645.76875171929,2795.4324569012415,6646.599700461535,6646.802189992971,2808.1955026617425,6648.013110920927,6642.41090106061,2836.617769197206,6647.440841152917,6648.957294372956,2848.4576994736053,6623.79025124553,6625.185036831006,2869.646383882836,6630.974873918758,6637.005134945136,2875.5905930735526,6608.301713176636,6618.3029877433755,2878.342163348192,6602.911871504111,6615.333392425957,2883.570455898972,6634.891291988875,6640.584696029587,2904.5145846439805,6646.470206620412,6646.098083565119,2917.884768340296,6644.657872054285,6646.166978940612,2940.819060608843,6646.681372069567,6647.636170798057,2951.9849146323695,6633.48994100926,6637.580585016962,2971.1957013612896,6636.922216278998,6640.595479414372,2982.0507592467216,-0.05797525513233566,-2.0661274439395565,-0.33006720101078485,-11.733112927718873,1.4923749923174783,53.03723721097996,0.3503934044734856,14.552534964910048,-0.204767419714572,-8.447368414037713,-1.6642505035103525,-59.11603288442012,-0.47061013233029014,-16.727257236496058,0.06196061448662846,2.2081449760444287,-8.861553808459433,17.19980458550123,-6.598904746859313,20.44274828729673,61.15048241683187,ok,3,18.132707099517695
7,1.5764988125301898,1778434504.664583,0.01084979111328721,6627.928521869364,6632.544961335087,2760.96493746281,6632.832709294862,6634.501992847756,2770.909518893602,6641.869347739708,6643.814422165847,2795.4324569012415,6646.184220741512,6646.679478558547,2808.1955026617425,6644.2704007091115,6644.062741082617,2836.617769197206,6648.375517315157,6652.231288015404,2848.4576994736053,6625.079547330135,6630.2011232692485,2869.646383882836,6631.155385579364,6635.158822630436,2875.5905930735526,6606.237089280801,6614.5474447534925,2878.342163348192,6600.618322278939,6614.435266069627,2883.570455898972,6635.034712840419,6639.299550692299,2904.5145846439805,6644.33503377449,6646.198260842987,2917.884768340296,6642.273796497233,6640.77868844943,2940.819060608843,6645.937960387566,6645.114677384845,2951.9849146323695,6632.041055108964,6635.741210991228,2971.1957013612896,6634.375902436042,6643.297982700125,2982.0507592467216,-0.21246280121808545,-7.571768738420314,-0.2623693448494767,-9.326613315298603,0.9588225062413648,34.07541467026363,0.15833825414162905,6.576102604274994,-0.12952551663686043,-5.343378158377349,-0.8192011375743419,-29.098937501086308,-0.3494906486861907,-12.422214441870217,0.3293773243979633,11.73830973302045,-3.8487974374834586,0.8894922055031201,9.67231925092843,10.44788006201788,54.32932506464845,ok,3,18.132707099517695
8,1.7795096875634044,1778434504.867506,0.010672375094145536,6624.247238438732,6628.836959378916,2760.96493746281,6627.865319252989,6630.036366415012,2770.909518893602,6638.3417382400585,6640.195358682031,2795.4324569012415,6641.473927927378,6643.731063361554,2808.1955026617425,6639.841226273801,6640.397810007029,2836.617769197206,6645.793951156891,6647.261500137543,2848.4576994736053,6621.6172677812765,6621.861041660299,2869.646383882836,6627.267243329156,6632.055406974968,2875.5905930735526,6606.120950881805,6612.253868019684,2878.342163348192,6599.660784913042,6609.961139468777,2883.570455898972,6631.2002475777135,6636.190850322462,2904.5145846439805,6640.944785585476,6641.307780358836,2917.884768340296,6638.702625546352,6638.0004340251235,2940.819060608843,6640.297408075312,6641.974864749213,2951.9849146323695,6628.857191979705,6635.369252987743,2971.1957013612896,6634.551380016506,6635.674343613413,2982.0507592467216,-0.19089402775049177,-6.803098817230865,-0.011835407722230708,-0.4207209166050749,0.40984015392216205,14.565232983701794,0.3475375336335748,14.433924969052626,-0.16209785183898334,-6.687100299045028,-1.3332051298439063,-47.35693222341855,-0.18088397178039492,-6.429297879643241,-0.17410202136106628,-6.204627035624119,-8.753397053279876,14.707466900232411,-5.404886072352344,17.94837976110683,40.32861912941258,ok,3,18.132707099517695
9,1.9536696249851957,1778434505.041205,0.009752333862707019,6626.223724669132,6630.460896475837,2760.96493746281,6627.910732952287,6631.004818595837,2770.909518893602,6638.301653574595,6642.4673396093785,2795.4324569012415,6645.357545007183,6645.570665097655,2808.1955026617425,6644.229857566403,6642.135061283125,2836.617769197206,6647.991605281657,6645.717307515971,2848.4576994736053,6619.050360668765,6620.721899929699,2869.646383882836,6626.916764984564,6632.3170905034085,2875.5905930735526,6603.291635846808,6612.018629458691,2878.342163348192,6596.725126081243,6610.45475593728,2883.570455898972,6627.321394076474,6634.526857596968,2904.5145846439805,6639.965831219245,6642.963288198795,2917.884768340296,6640.188617538282,6643.443249686708,2940.819060608843,6642.588565577527,6642.10140141211,2951.9849146323695,6626.368184735763,6631.560086499373,2971.1957013612896,6633.272395085124,6636.760662652443,2982.0507592467216,-0.13866375934951933,-4.9417117357725715,-0.6009251049685236,-21.361474560650528,0.22009907347040367,7.822060024899808,0.32021012780944835,13.298963455283666,-0.1417068623566652,-5.845901046136477,-1.237350727419053,-43.95207700846634,-0.7852839199481325,-27.911949255349537,0.0007659336503250354,0.02729625191683001,-4.983097824937478,8.651480027757813,1.4290568914195854,10.085711388023295,53.25997586621694,ok,3,18.132707099517695
