block,n_samples,delta_f_mean_mhz,delta_f_std_mhz,delta_f_min_mhz,delta_f_max_mhz,f_new_mean_mhz,f_new_std_mhz,delta_B_proj_std_uT
1,719,-0.11160214529621969,0.17500154975242727,-0.6223937056958664,0.718138395832447,2743.316391401242,0.17500154975242527,6.23841002055029
2,719,0.21975422006354048,0.0389699300978731,-0.0236119574321814,0.3529190349474853,2801.2584355733234,0.038969930097873806,1.3828801009419611
3,719,-0.12094706787372624,0.06351332269411238,-0.344832658473061,0.3543460854778685,2835.3605123607845,0.06351332269411132,2.254112223345531
4,719,-0.0037604421491816906,0.06340245283300569,-0.2214463869154181,0.3058511968551684,2869.540387560135,0.06340245283300347,2.3678835699987872
5,719,0.025891324715325573,0.06857075204268483,-0.1617948321822291,0.3436818225007366,2889.043687227367,0.06857075204269612,2.5495197210183225
6,719,0.16313151447128144,0.05710642378967642,-0.0088528126220368,0.4653597474668434,2921.4253950276034,0.05710642378966876,2.0252157844348697
7,719,-0.07869124534450014,0.04224652127824918,-0.2125689979608992,0.1793671533356209,2951.6273119066796,0.04224652127825508,1.4987822370437867
8,719,-0.575356235098952,0.15028232283891585,-0.9860529701970632,-0.010083178612247,2997.71340544705,0.15028232283891413,5.357210963311805
