block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2629.999991508768,3.9999994231663463,2628.999989318848,-0.0012982913800542173
1,1,1,0,2629.999991508768,3.9999994231663463,2631.9999881744384,0.0007583593879353367
2,0,2,1,2767.4385785504423,9.91140156346299,2763.9999378204348,-0.0026892958805528333
2,1,3,1,2767.4385785504423,9.91140156346299,2769.9999355316163,0.0021028400678043124
3,0,4,2,2805.9999229354617,4.000005017438741,2802.9999229431155,-0.0010346684491877034
3,1,5,2,2805.9999229354617,4.000005017438741,2808.999920654297,0.0006263839279881944
4,0,6,3,2839.9999076807153,4.0000021772348715,2836.9999099731444,-0.00041738516697609196
4,1,7,3,2839.9999076807153,4.0000021772348715,2842.9999076843264,0.000535913310051761
5,0,8,4,2880.555601940795,3.415748163635441,2877.999894332886,-0.004544048406758205
5,1,9,4,2880.555601940795,3.415748163635441,2881.9998928070067,0.002337517383751264
6,0,10,5,2880.6220230267672,3.5598444955248874,2877.999894332886,-0.004544048406758205
6,1,11,5,2880.6220230267672,3.5598444955248874,2881.9998928070067,0.002337517383751264
7,0,12,6,2941.4913365889447,4.4626488097498465,2938.9998710632326,-0.0009599786290953038
7,1,13,6,2941.4913365889447,4.4626488097498465,2943.999869155884,0.000916473427258202
8,0,14,7,2974.8566687445955,10.466697079604382,2970.999858856201,-0.0025098445919934376
8,1,15,7,2974.8566687445955,10.466697079604382,2977.9998561859134,0.002081582249764735
