batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.006521625560708344,1778516085.283211,0.012450332986190915,6725.137578323197,6725.873470978391,2762.780379928828,6726.787692942508,6732.7737980254915,2772.960343863309,6739.198028547849,6741.590248189015,2798.2507112490816,6744.2640813644275,6744.024438365375,2811.6377358460536,6742.8788993489625,6743.180722560137,2833.9384853652728,6742.54187119846,6743.612594369899,2847.9531641983776,6723.518018155699,6725.957036097442,2868.756900182173,6732.920874468931,6733.315514869946,2876.040546510807,6708.757661154751,6715.845124858637,2877.8976822285877,6700.852468135832,6710.330175443958,2883.4858225652997,6730.549637802977,6734.536954794145,2904.6327258598844,6739.309294861998,6742.280814255586,2920.1639003937885,6736.377740929791,6736.036008802762,2937.519266916435,6738.064762967265,6738.9661475685425,2948.9929891172947,6727.721702784486,6730.790396429991,2968.8633180282295,6730.767218877036,6733.622139866125,2979.978182038005,0.19964234728266536,2768.1157408961653,-0.8367248632172822,2803.402028623669,-0.2510875080980828,2838.458305102487,0.356115505120711,2872.5264299860323,-0.29907473601167545,2880.759817463526,-1.4812845791552156,2911.616217395503,-0.15087451615992767,2943.770886238404,-0.22148044126508296,2974.004214484706
1,0.08122981304768473,1778516085.357485,0.011582792038097978,6727.073694103982,6725.873470978391,2762.780379928828,6726.787692942508,6732.7737980254915,2772.960343863309,6739.198028547849,6741.590248189015,2798.2507112490816,6744.2640813644275,6744.024438365375,2811.6377358460536,6742.8788993489625,6743.180722560137,2833.9384853652728,6742.54187119846,6743.612594369899,2847.9531641983776,6723.518018155699,6725.957036097442,2868.756900182173,6732.920874468931,6733.315514869946,2876.040546510807,6708.757661154751,6715.845124858637,2877.8976822285877,6700.852468135832,6710.330175443958,2883.4858225652997,6730.549637802977,6734.536954794145,2904.6327258598844,6739.309294861998,6742.280814255586,2920.1639003937885,6736.377740929791,6736.036008802762,2937.519266916435,6738.064762967265,6738.9661475685425,2948.9929891172947,6727.721702784486,6730.790396429991,2968.8633180282295,6730.767218877036,6733.622139866125,2979.978182038005,0.29061623635047135,2768.206714785233,-0.8367248632172822,2803.402028623669,-0.2510875080980828,2838.458305102487,0.356115505120711,2872.5264299860323,-0.29907473601167545,2880.759817463526,-1.4812845791552156,2911.616217395503,-0.15087451615992767,2943.770886238404,-0.22148044126508296,2974.004214484706
2,0.1947237920248881,1778516085.470486,0.01059974986128509,6727.353539444326,6731.36198153865,2762.780379928828,6729.381697588408,6734.309024360424,2772.960343863309,6738.689852370328,6742.157745208913,2798.2507112490816,6746.292112663143,6746.718498028548,2811.6377358460536,6746.681987957332,6745.21363205673,2833.9384853652728,6751.043332212612,6748.686045480943,2847.9531641983776,6728.803971941193,6730.642986826421,2868.756900182173,6735.938316471559,6736.357441085673,2876.040546510807,6709.537615001374,6716.608683559006,2877.8976822285877,6700.93747898646,6712.578680808142,2883.4858225652997,6732.873972246844,6738.7847861967775,2904.6327258598844,6744.730655316807,6745.39771219855,2920.1639003937885,6742.316399731028,6740.708445150839,2937.519266916435,6742.987882446434,6743.800545587919,2948.9929891172947,6732.174997707613,6734.454627563651,2968.8633180282295,6732.022598343368,6735.597947550203,2979.978182038005,-0.0037255336073115856,2767.912373015275,-0.8998226161822083,2803.338930870704,-0.6524698338985137,2838.0569227766864,0.39056483364028605,2872.560879314552,-0.24655981707968624,2880.812332382458,-2.636737997924899,2910.4607639767337,-0.010165305532912257,2943.9115954490308,-0.1357321722699453,2974.0899627537015
3,0.27660293807275593,1778516085.55471,0.015288291964679956,6727.4148836996055,6731.045251704006,2762.780379928828,6728.550238408166,6734.666687043433,2772.960343863309,6741.502454381514,6741.393397927683,2798.2507112490816,6745.974430724088,6745.683996087662,2811.6377358460536,6745.03343216065,6744.136699575145,2833.9384853652728,6748.2651557294375,6747.417559678455,2847.9531641983776,6728.22888865116,6727.693463642754,2868.756900182173,6734.381369013051,6735.4654140049515,2876.040546510807,6710.5729238622125,6715.658567411438,2877.8976822285877,6701.219422624323,6715.279142341901,2883.4858225652997,6733.404968365069,6736.663910199592,2904.6327258598844,6743.505359598986,6745.301425864231,2920.1639003937885,6740.609015190881,6740.95610233212,2937.519266916435,6742.480013448667,6743.885389858483,2948.9929891172947,6733.442066815417,6734.990295564998,2968.8633180282295,6733.531689947122,6737.391437173335,2979.978182038005,0.06980587295082506,2767.9859044218333,-0.4593708154958089,2803.7793826713905,-0.4253997503973768,2838.2839928601875,0.5578165721330234,2872.7281310530448,-0.1405325030180548,2880.9183596965195,-1.6032102167825442,2911.494291757876,-0.1731107372871879,2943.7486500172768,-0.07810987755909764,2974.147585048412
4,0.3579421255271882,1778516085.6341288,0.01144816679880023,6726.849669896384,6730.621644710702,2762.780379928828,6727.413515909162,6732.148039245652,2772.960343863309,6738.23516061986,6738.56648836996,2798.2507112490816,6745.699240456032,6747.305029495369,2811.6377358460536,6745.476279915641,6744.614330470397,2833.9384853652728,6748.91326833145,6747.584954305101,2847.9531641983776,6726.253333129566,6729.498321973287,2868.756900182173,6734.186129535103,6737.648367821011,2876.040546510807,6709.879969129199,6716.223498487025,2877.8976822285877,6701.933545251704,6712.42581838188,2883.4858225652997,6733.163494513555,6737.573776629887,2904.6327258598844,6744.11217562735,6744.2312192438185,2920.1639003937885,6739.984445395361,6740.4021731821385,2937.519266916435,6741.995859950485,6744.681220772077,2948.9929891172947,6731.440417825596,6734.2979475502025,2968.8633180282295,6734.092169208669,6736.80757710059,2979.978182038005,-0.0016197342823126954,2767.9144788146,-0.2354522084361547,2804.00330127845,-0.550258443609114,2838.159134166976,0.4804509342893161,2872.650765415201,-0.25673598705796413,2880.8021562124795,-2.376280089247953,2910.7212218854106,-0.028606649676741626,2943.893154104887,-0.21739496727677804,2974.0082999586944
5,0.44041543803177774,1778516085.7166631,0.011563042178750038,6726.311902069259,6730.55888070422,2762.780379928828,6726.895690313902,6731.990830455115,2772.960343863309,6738.269146009719,6739.666430296177,2798.2507112490816,6744.639482532017,6744.613795580279,2811.6377358460536,6745.982596203807,6744.246113641227,2833.9384853652728,6748.6372665586705,6747.410139988386,2847.9531641983776,6725.645560412018,6728.68510713085,2868.756900182173,6733.691730598771,6738.2707384540145,2876.040546510807,6709.833216676346,6716.1668138888035,2877.8976822285877,6701.7322080264075,6711.776093468227,2883.4858225652997,6731.311290766267,6737.145383134151,2904.6327258598844,6741.594577742459,6742.835634379681,2920.1639003937885,6740.437486627748,6740.907413577038,2937.519266916435,6741.188125439372,6742.112938227833,2948.9929891172947,6730.86178744995,6734.2440275697645,2968.8633180282295,6732.525005348902,6735.440656233763,2979.978182038005,-0.0069908539997861965,2767.9091076948826,-0.6506457534225948,2803.588107733464,-0.3138486913139535,2838.395543919271,0.5531093942158394,2872.7234238751275,-0.26728842011989534,2880.791603779418,-2.459173374940885,2910.6383285997176,-0.24521171567096486,2943.676549038893,-0.2357906186802833,2973.989904307291
6,0.5201301254564896,1778516085.796557,0.011927833082154393,6726.371140385732,6729.735878900878,2762.780379928828,6726.802449796742,6731.988379130115,2772.960343863309,6737.222181129076,6739.896113641227,2798.2507112490816,6744.040011309106,6744.623778158146,2811.6377358460536,6744.336051593973,6744.636762233701,2833.9384853652728,6748.296682153009,6747.591489134089,2847.9531641983776,6726.9460433413815,6727.782640523275,2868.756900182173,6733.8157135434185,6734.936158571996,2876.040546510807,6709.09287832014,6716.22903994865,2877.8976822285877,6702.257551120213,6713.883673625333,2883.4858225652997,6732.359168016626,6737.789462664669,2904.6327258598844,6742.283169300363,6744.210619861234,2920.1639003937885,6739.781755662194,6738.456111501667,2937.519266916435,6741.544249167098,6742.491258367209,2948.9929891172947,6730.136401564935,6731.385217165388,2968.8633180282295,6732.073697160497,6736.0742534462215,2979.978182038005,0.0386777195220145,2767.9547762684047,-0.7534684835952445,2803.485285003291,-0.6810482848002509,2838.0283443257845,0.4842855766813167,2872.654600057593,-0.24855661181011904,2880.8103355877274,-2.161047747128568,2910.93645422753,-0.027791836903508536,2943.8939689176605,-0.0531127761323713,2974.172582149839
7,0.6188227920792997,1778516085.8949492,0.011325249914079905,6724.113526606963,6729.859212336096,2762.780379928828,6729.08777546841,6731.333890637895,2772.960343863309,6738.608338172817,6740.325664027875,2798.2507112490816,6745.00660665709,6743.111353424826,2811.6377358460536,6744.468941223218,6743.506764067609,2833.9384853652728,6748.577714949415,6748.680071522451,2847.9531641983776,6728.288932359324,6729.230100559343,2868.756900182173,6734.783976220313,6736.881894733626,2876.040546510807,6708.824994651099,6714.36980163218,2877.8976822285877,6700.891588470826,6713.123014029404,2883.4858225652997,6731.40768560687,6736.322691567075,2904.6327258598844,6742.258174649263,6744.100975028273,2920.1639003937885,6740.25115230614,6738.894926185162,2937.519266916435,6741.341470795,6743.219520432804,2948.9929891172947,6731.647275116911,6734.532113274445,2968.8633180282295,6731.26811443592,6735.027650762601,2979.978182038005,-0.21112845919657758,2767.704970089686,-0.9877383396814529,2803.2510151472047,-0.17945866847895695,2838.529933942106,0.5322642000937396,2872.7025786810054,-0.19560718002117386,2880.8632850195163,-2.043509470599124,2911.0539925040594,0.08713954551029597,2944.008900300074,-0.1596192824361387,2974.066075643535
8,0.697730396525003,1778516085.973676,0.010964125161990523,6724.544507442614,6728.683600268972,2762.780379928828,6724.712655500199,6731.6178210104845,2772.960343863309,6736.972127640065,6739.379279885075,2798.2507112490816,6744.525529541218,6745.289494758077,2811.6377358460536,6744.988082648165,6745.428388910963,2833.9384853652728,6748.990171776141,6748.836960907174,2847.9531641983776,6726.325887153468,6727.711059999388,2868.756900182173,6735.1339166182715,6735.526229483143,2876.040546510807,6708.775369074183,6715.619549469695,2877.8976822285877,6699.8783109698325,6712.29300516551,2883.4858225652997,6731.048473270777,6736.5871442980715,2904.6327258598844,6740.900044319465,6743.198711678943,2920.1639003937885,6740.841516642725,6740.8458966286635,2937.519266916435,6741.272702264878,6741.392412201608,2948.9929891172947,6731.6772167374775,6734.34466179662,2968.8633180282295,6733.453331601307,6735.989056148181,2979.978182038005,0.08301062378587365,2767.9991091726683,-0.6846823268349816,2803.554071160051,-0.5811715532150542,2838.12822105737,0.41403584282886513,2872.5843503237406,-0.2224485111401926,2880.8364436883976,-2.089420796840357,2911.008081177818,-0.2857971441703793,2943.6359636103934,-0.21678203326107154,2974.00891289271
9,0.7768829589476809,1778516086.053186,0.011675500078126788,6727.603024421555,6729.799220588684,2762.780379928828,6726.180907479293,6731.0017590243615,2772.960343863309,6739.0468762417095,6739.547771800591,2798.2507112490816,6745.1374239691895,6745.786985359293,2811.6377358460536,6745.657992786623,6744.441637375065,2833.9384853652728,6747.622181129076,6747.722783262524,2847.9531641983776,6727.488311886786,6728.474245804932,2868.756900182173,6733.3910566372215,6735.750076412874,2876.040546510807,6710.702454381515,6717.229770455726,2877.8976822285877,6703.415105296941,6712.976683375615,2883.4858225652997,6732.32865177125,6737.248910352416,2904.6327258598844,6742.537006754898,6743.818851056026,2920.1639003937885,6740.009232203442,6739.442493199254,2937.519266916435,6741.215941253782,6742.287576794939,2948.9929891172947,6729.174363480759,6734.08738881927,2968.8633180282295,6732.8674251917955,6735.724068527064,2979.978182038005,0.07644899227162953,2767.992547541154,-0.4086619674795651,2803.830091519407,-0.11832646635844113,2838.5910661442263,0.5441714435410006,2872.7144859244527,-0.28360736552165516,2880.775284834016,-2.1980523493567654,2910.8994496253017,-0.10368160289713954,2943.8180791516666,-0.32607349415603776,2973.8996214318154
