batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_spike_sig,peak_02_spike_ref,peak_03,peak_03_ref,peak_03_freq_mhz,peak_03_spike_sig,peak_03_spike_ref,peak_04,peak_04_ref,peak_04_freq_mhz,peak_04_spike_sig,peak_04_spike_ref,peak_05,peak_05_ref,peak_05_freq_mhz,peak_05_spike_sig,peak_05_spike_ref,peak_06,peak_06_ref,peak_06_freq_mhz,peak_06_spike_sig,peak_06_spike_ref,peak_07,peak_07_ref,peak_07_freq_mhz,peak_07_spike_sig,peak_07_spike_ref,peak_08,peak_08_ref,peak_08_freq_mhz,peak_08_spike_sig,peak_08_spike_ref,peak_09,peak_09_ref,peak_09_freq_mhz,peak_09_spike_sig,peak_09_spike_ref,peak_10,peak_10_ref,peak_10_freq_mhz,peak_10_spike_sig,peak_10_spike_ref,peak_11,peak_11_ref,peak_11_freq_mhz,peak_11_spike_sig,peak_11_spike_ref,peak_12,peak_12_ref,peak_12_freq_mhz,peak_12_spike_sig,peak_12_spike_ref,peak_13,peak_13_ref,peak_13_freq_mhz,peak_13_spike_sig,peak_13_spike_ref,peak_14,peak_14_ref,peak_14_freq_mhz,peak_14_spike_sig,peak_14_spike_ref,peak_15,peak_15_ref,peak_15_freq_mhz,peak_15_spike_sig,peak_15_spike_ref,peak_16,peak_16_ref,peak_16_freq_mhz,peak_16_spike_sig,peak_16_spike_ref,delta_f_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT,B_status,B_rank,B_condition_number
0,0.006266299998969771,1786044360.6083875,0.011487800016766414,-1582.2949200721337,-1568.678122994162,2765.9999748229984,False,False,-1575.4770761377872,-1579.3038130024147,2772.49712302149,False,False,-1604.241398966898,-1598.759022832167,2804.999959945679,False,False,-1594.7111516948376,-1592.4111226579457,2811.685229897935,False,False,-1586.55556897026,-1585.3135709264297,2840.84162532179,False,False,-1570.6375233059266,-1552.874400158939,2846.9999439239505,False,False,-1563.6831417917292,-1558.673246324541,2866.999936294556,False,False,-1560.5329018553048,-1553.9262065592811,2872.8182364549957,False,False,-1554.2247394320996,-1559.4952700430968,2878.9999317169195,False,False,-1551.026174465874,-1548.0650839013356,2885.742785622088,False,False,-1552.3430892196716,-1570.4716584650182,2902.999922561646,False,False,-1565.6981783170827,-1557.7684995568054,2909.0527841604876,False,False,-1593.2677751627596,-1598.5638505975487,2934.206702248176,False,False,-1586.6985512119081,-1576.5410138460127,2940.9999080657963,False,False,-1594.396579759758,-1588.831028211633,2967.3729367295477,False,False,-1583.486485619097,-1570.4883424519364,2973.9998954772955,False,False,0.4492225431772653,16.01712021275964,0.05083805019667511,1.8073238739379287,-0.4736641918479579,-16.842049529882434,-0.051746500390492084,-1.9097920821432623,-0.22767937474824224,-8.381671142514866,-0.7576751716801954,-26.92824607680037,-0.24468620291881835,-8.69767567172552,-0.152278117992099,-5.429497215694491,1.592784529919582,8.147687762560027,6.806629500015533,10.735547661177014,31.254188975687278,ok,3,2.879420700938782
1,0.24993910000193864,1786044360.851831,0.012201600009575486,-1592.6302503285756,-1589.042885961427,2765.9999748229984,False,False,-1591.993243573677,-1590.830986948681,2772.49712302149,False,False,-1612.0086728612036,-1611.8554008619371,2804.999959945679,False,False,-1602.6483708775254,-1603.017646789131,2811.685229897935,False,False,-1597.9010911758417,-1592.7566662591314,2840.84162532179,False,False,-1569.66215117523,-1567.4982241648072,2846.9999439239505,False,False,-1568.2997310266833,-1579.1744276675734,2866.999936294556,False,False,-1580.2358727878475,-1568.8493413210258,2872.8182364549957,False,False,-1574.093871687502,-1574.615024299294,2878.9999317169195,False,False,-1557.8175596784545,-1562.8965323837758,2885.742785622088,False,False,-1575.8203365222973,-1584.5217654430419,2902.999922561646,False,False,-1579.7715255066173,-1559.0644909374332,2909.0527841604876,False,False,-1601.9678760277534,-1610.5192667420606,2934.206702248176,False,False,-1596.874190787664,-1589.9656600544058,2940.9999080657963,False,False,-1604.1035287465234,-1596.9505333618606,2967.3729367295477,False,False,-1595.5140507992787,-1579.0579836170798,2973.9998954772955,False,False,0.06177769573019066,2.2026961781107453,0.008336163117918852,0.296355713127663,0.08221068775523772,2.9231605405034644,-0.7055199565451864,-26.03840678376825,0.12556447084074565,4.622465706148257,-0.8551265534417661,-30.391728696641888,-0.24214916094661912,-8.607493356676619,-0.1895602684286924,-6.75879741101927,-7.114464096585646,-3.8503135831653545,18.002548134320154,19.736571470213054,23.971485567567758,ok,3,2.879420700938782
2,0.49202260001038667,1786044361.094636,0.012210999993840232,-1583.840185530458,-1576.5992297582295,2765.9999748229984,False,False,-1579.5559922975822,-1575.396812054895,2772.49712302149,False,False,-1594.3589739279273,-1593.733453556255,2804.999959945679,False,False,-1596.445922609041,-1580.6460937738789,2811.685229897935,False,False,-1580.3735855977015,-1586.6004814011067,2840.84162532179,False,False,-1557.0326512210777,-1557.6256548583308,2846.9999439239505,False,False,-1561.79164043158,-1576.9664914264756,2866.999936294556,False,False,-1570.7713161353424,-1569.3851652046337,2872.8182364549957,False,False,-1573.89520738454,-1572.3135327199925,2878.9999317169195,False,False,-1557.9287205428373,-1547.5514396185467,2885.742785622088,False,False,-1564.6406103860377,-1570.301224134242,2902.999922561646,False,False,-1565.8556423266193,-1554.2660910230156,2909.0527841604876,False,False,-1601.6000290368922,-1600.343656203197,2934.206702248176,False,False,-1596.130691994987,-1581.3573875966626,2940.9999080657963,False,False,-1596.8816349298531,-1594.1108445150837,2967.3729367295477,False,False,-1584.1241586942567,-1570.334304795672,2973.9998954772955,False,False,0.07900134785480206,2.8168089620139187,-0.2459793555474436,-8.744716999509082,-0.1575395095691144,-5.601622982570941,-0.5240472851654788,-19.34085103968876,-0.24519934216818773,-9.02664219228138,-0.5038505467412823,-17.907161295112953,-0.21461831084719832,-7.628875019086493,-0.2246839495454536,-8.011137086233083,-5.49807000684577,5.6073721497259195,7.537385343541928,10.885016033187071,28.51736591495549,ok,3,2.879420700938782
3,0.7393990499986103,1786044361.3417044,0.012572300009196624,-1586.6520020173,-1580.3057538894154,2765.9999748229984,False,False,-1582.9125790873245,-1584.6742702570527,2772.49712302149,False,False,-1606.4995751444203,-1607.3637894672493,2804.999959945679,False,False,-1601.221177063912,-1595.9264709478252,2811.685229897935,False,False,-1587.1629153039705,-1581.3700920011001,2840.84162532179,False,False,-1557.0811397744292,-1555.1775942170734,2846.9999439239505,False,False,-1560.2558471131215,-1571.5488950698414,2866.999936294556,False,False,-1568.1552923556562,-1561.3792737720453,2872.8182364549957,False,False,-1559.0404590885473,-1572.370872940673,2878.9999317169195,False,False,-1565.8857505272488,-1562.4382797933795,2885.742785622088,False,False,-1580.3293822783264,-1588.6699055536878,2902.999922561646,False,False,-1570.7427239661338,-1565.057329522878,2909.0527841604876,False,False,-1609.8937662377357,-1607.9341626677265,2934.206702248176,False,False,-1599.8579010911758,-1589.7982852951066,2940.9999080657963,False,False,-1604.0219396643945,-1597.0018430785217,2967.3729367295477,False,False,-1595.149160986643,-1583.3493810557204,2973.9998954772955,False,False,0.20744909924073385,7.396639396292209,-0.09874958597606923,-3.5106083649075193,0.108427731997468,3.855358425110487,-0.5749076146167187,-21.21793748511383,-0.4596418334226575,-16.921017528932126,-0.4046104439099638,-14.380106417753602,-0.12813481134806357,-4.554711373460441,-0.09750684540417746,-3.4766199675557026,-4.050248356079665,4.463893142339503,6.387016674269141,8.782074682530531,27.668460558587757,ok,3,2.879420700938782
4,0.9888626000029035,1786044361.5915277,0.01231199997710064,-1587.2432053672403,-1571.5118149585842,2765.9999748229984,False,False,-1574.5777776079713,-1572.8800440138157,2772.49712302149,False,False,-1600.3418666136872,-1605.0646544609838,2804.999959945679,False,False,-1598.4468334505,-1584.558633126509,2811.685229897935,False,False,-1588.4469083351164,-1583.1803955130358,2840.84162532179,False,False,-1564.411616285112,-1556.741307271449,2846.9999439239505,False,False,-1563.4522908579638,-1565.9001635235504,2866.999936294556,False,False,-1564.541560962191,-1562.10477427637,2872.8182364549957,False,False,-1566.1623590182473,-1570.819829140814,2878.9999317169195,False,False,-1558.573849986246,-1545.6556178744995,2885.742785622088,False,False,-1560.4317220405294,-1562.6191261423724,2902.999922561646,False,False,-1556.8520875997187,-1556.129124002812,2909.0527841604876,False,False,-1592.4817281535593,-1597.9818504141579,2934.206702248176,False,False,-1587.1500137543176,-1577.0567197481432,2940.9999080657963,False,False,-1600.4517872971237,-1588.7573295228779,2967.3729367295477,True,False,-1592.6493397927682,-1570.7627410826176,2973.9998954772955,False,False,0.3613277366029412,12.88321318970387,-0.2998666995360128,-10.660445138508724,-0.07115201172909154,-2.5299478540205844,-0.15578550984938308,-5.749527619797628,-0.48710522419398233,-17.932040640525592,-0.08492508646901983,-3.018290306992637,-0.2468444956924201,-8.77439487503771,-0.20967957645296467,-7.476154102445899,-2.037059339927338,13.408341936597207,1.6948019780196697,13.667684441330795,21.218564692429073,ok,3,2.879420700938782
5,1.2159614499978488,1786044361.8180068,0.012258300004759803,-1589.1007824678302,-1584.2842513066603,2765.9999748229984,False,False,-1590.878129107192,-1587.1184965002903,2772.49712302149,False,False,-1612.016875019103,-1609.704077390959,2804.999959945679,False,False,-1592.3113167466452,-1590.030137237522,2811.685229897935,False,False,-1587.3386725555524,-1587.8303710609161,2840.84162532179,False,False,-1571.8138383714888,-1556.741307271449,2846.9999439239505,False,True,-1563.4522908579638,-1583.938287434667,2866.999936294556,True,False,-1583.5187119845953,-1579.0964636121894,2872.8182364549957,False,False,-1585.2933016474617,-1572.3135327199925,2878.9999317169195,False,True,-1557.9287205428373,-1555.3147048934802,2885.742785622088,True,False,-1565.7917443530885,-1575.8615322309502,2902.999922561646,False,False,-1568.0935767338083,-1565.5550447779442,2909.0527841604876,False,False,-1617.2518889262465,-1600.343656203197,2934.206702248176,False,True,-1599.9212840419355,-1595.666407372314,2940.9999080657963,False,False,-1606.7564752269461,-1605.1309793073938,2967.3729367295477,False,False,-1602.4890194700004,-1570.7627410826176,2973.9998954772955,False,True,0.027161434223748906,0.9684464052844252,5.398023531115692e-05,0.0019190304825070115,-0.4441627920581905,-15.793070010190105,-0.7848234947748308,-28.965237936677454,0.2828352147302722,10.412149805018823,-0.36492699448831367,-12.96973198403321,0.19810901658798621,7.042031603631034,-0.6120159893880326,-21.821514175235887,-8.821528281937415,4.971593483651193,9.186766422493351,13.672336314513183,43.1960736247959,ok,3,2.879420700938782
6,1.5010251500061713,1786044362.1026719,0.011597300006542355,-1586.9476036922701,-1591.1348442705628,2765.9999748229984,True,False,-1586.6701088119326,-1581.2828254424305,2772.49712302149,False,False,-1612.914114986093,-1609.6709615796067,2804.999959945679,False,False,-1606.599914417581,-1593.9829049118196,2811.685229897935,False,False,-1587.2507939297616,-1594.6485481553932,2840.84162532179,True,False,-1576.8108001956168,-1569.6463199559864,2846.9999439239505,False,False,-1563.5677163248465,-1576.003641837577,2866.999936294556,True,False,-1578.7885136167743,-1579.2086591068862,2872.8182364549957,False,False,-1580.624282483113,-1580.1821331417916,2878.9999317169195,False,False,-1573.8668276431213,-1559.5107772717547,2885.742785622088,False,False,-1572.9091068863283,-1576.9222682397526,2902.999922561646,False,False,-1571.7719350796224,-1575.390194700003,2909.0527841604876,False,False,-1619.961435950729,-1616.0760308096706,2934.206702248176,False,False,-1611.2092184491244,-1599.1997677048632,2940.9999080657963,False,False,-1614.7738698535927,-1608.8309135923223,2967.3729367295477,False,False,-1609.777030290063,-1598.9017009505765,2973.9998954772955,False,False,-0.24430503794862887,-8.710745310619643,-0.15113810945746048,-5.373052515341687,-0.40912208133218525,-14.547129540619844,-0.3803262831629637,-14.036584478842613,-0.38398250901795866,-14.135734159605187,-0.011305328734643762,-0.4017984032266883,-0.1280481470757598,-4.551630784020446,-0.09913920090111666,-3.534821827038329,2.6693482431748756,4.602952904933392,-3.76879589228327,6.5204614841333735,27.339070427858406,ok,3,2.879420700938782
7,1.7309572999947704,1786044362.3329518,0.012130599992815405,-1597.8350062658558,-1595.6428890179418,2765.9999748229984,False,False,-1592.7105358070728,-1592.2194027569765,2772.49712302149,False,False,-1621.1416679402148,-1612.6368065531683,2804.999959945679,False,False,-1611.3901656631108,-1603.92988354678,2811.685229897935,False,False,-1587.3386725555524,-1602.532530488737,2840.84162532179,True,False,-1585.5290995506925,-1576.5951890454503,2846.9999439239505,False,False,-1582.149857872054,-1595.9783033285446,2866.999936294556,False,False,-1585.3212259681513,-1577.0973530580432,2872.8182364549957,False,False,-1584.7727817342668,-1572.370872940673,2878.9999317169195,False,True,-1573.1316777210627,-1567.554904178256,2885.742785622088,False,False,-1581.622465384968,-1593.1679493841123,2902.999922561646,False,False,-1568.0935767338083,-1580.0254714674327,2909.0527841604876,True,False,-1612.3546168658497,-1615.8610141516642,2934.206702248176,False,False,-1606.845060671822,-1599.133595684201,2940.9999080657963,False,False,-1600.828576886634,-1605.8930479567196,2967.3729367295477,False,False,-1604.5637268086925,-1591.8264220435863,2973.9998954772955,False,False,0.04310198531720146,1.536809963612609,0.015948126225414607,0.5669656715837718,-0.6733603279061552,-23.942633176065865,-0.6922973943439329,-25.550405771003327,0.18626664280310135,6.857124175267141,0.013885495346207881,0.4934991267455382,-0.17537102993281525,-6.233781563393518,-0.35585881164339556,-12.688194814033725,2.478762478579862,3.6854102426426554,4.994468891051064,6.683654059380066,36.721784038682515,ok,3,2.879420700938782
8,1.9680254999984754,1786044362.570896,0.01286019998951815,-1582.056378946725,-1584.171909099245,2765.9999748229984,False,False,-1580.6622077207571,-1581.7124583549837,2772.49712302149,False,False,-1594.7278830577375,-1609.6709615796067,2804.999959945679,False,True,-1590.9090335299688,-1578.8630711862331,2811.685229897935,False,False,-1578.0783644588441,-1577.4709050340803,2840.84162532179,False,False,-1561.9723324265674,-1556.167547452395,2846.9999439239505,False,False,-1569.017446587401,-1574.1495094293487,2866.999936294556,False,False,-1570.5948971482717,-1567.53407555705,2872.8182364549957,False,False,-1571.4815417061466,-1569.7198505364183,2878.9999317169195,False,False,-1557.7931167283064,-1556.2913821560655,2885.742785622088,False,False,-1571.6380597243021,-1579.0180105144113,2902.999922561646,False,False,-1571.1303695326587,-1556.0833924259557,2909.0527841604876,False,False,-1594.475544823792,-1598.5615169483754,2934.206702248176,False,False,-1591.4557416633552,-1583.202758504753,2940.9999080657963,False,False,-1591.9774245804933,-1588.8906822141394,2967.3729367295477,False,False,-1585.489762203136,-1566.1796374973255,2973.9998954772955,False,False,-0.02716422922513924,-0.9685460616216764,-0.4332052105158632,-15.400711007811852,-0.14869906527058374,-5.287283829845179,-0.2600194419026203,-9.596457105342267,0.006769291779589575,0.24920121827893893,-0.6533528239279849,-23.220565059153408,-0.19484889639257835,-6.926146573039801,-0.3313393639439795,-11.813950538035689,-10.797606177373853,6.394064980298414,9.095633348693397,15.49848096259127,28.881605220562815,ok,3,2.879420700938782
9,2.2073726000089664,1786044362.8095233,0.011755599989555776,-1594.8584757159886,-1587.8230262554634,2765.9999748229984,False,False,-1586.3584497356114,-1581.3503652535378,2772.49712302149,False,False,-1611.6236024085342,-1612.2688877342057,2804.999959945679,False,False,-1611.2410535807073,-1594.5390133569704,2811.685229897935,False,False,-1594.4686753064154,-1594.3481110737537,2840.84162532179,False,False,-1578.8950942934864,-1557.6256548583308,2846.9999439239505,False,True,-1591.3254898065225,-1594.8904667298345,2866.999936294556,False,False,-1584.4958935721488,-1585.3771296267994,2872.8182364549957,False,False,-1589.3837561512364,-1587.6241128465326,2878.9999317169195,False,False,-1576.8262172570835,-1565.1134807592382,2885.742785622088,False,False,-1583.1315325366018,-1584.375427147966,2902.999922561646,False,False,-1578.2116544915486,-1571.261471100651,2909.0527841604876,False,False,-1616.7757434972646,-1616.2780847877252,2934.206702248176,False,False,-1607.9729880490265,-1594.9566433352693,2940.9999080657963,False,False,-1615.2606687654736,-1612.4949353547086,2967.3729367295477,False,False,-1608.6568297826818,-1591.7542225754196,2973.9998954772955,False,False,0.05113505617762596,1.8232307223283246,-0.27854610922106565,-9.9024850725034,-0.6036440368716735,-21.463735157489577,-0.08376911228520524,-3.091640713153423,-0.2742647199577076,-10.096640028203463,-0.237245055502772,-8.43183658891141,-0.1969598028014951,-7.001181369032022,-0.2840289253881169,-10.127090352216548,0.049378447242802784,11.955675995177169,-1.266439197151353,12.022665884602677,28.502280401357293,ok,3,2.879420700938782
