block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2718.1896897790934,12.441684730259404,2714.9999942779546,-0.01506379468614689
1,1,1,0,2718.1896897790934,12.441684730259404,2721.150780090526,0.011568860128391825
2,0,2,1,2773.5354893107956,8.700215860168433,2769.9999732971196,-0.09935228348009623
2,1,3,1,2773.5354893107956,8.700215860168433,2776.767516017086,0.07975570283873938
3,0,4,2,2820.736369194319,10.779596353655815,2817.1589304965546,-0.03310941563575939
3,1,5,2,2820.736369194319,10.779596353655815,2823.9999526977545,0.03131928817845391
4,0,6,3,2870.118059499638,8.843764334403712,2866.999936294556,-0.06826092974377622
4,1,7,3,2870.118059499638,8.843764334403712,2872.8035469426236,0.05566832570418551
5,0,8,4,2902.0262241441283,8.757198480461655,2898.999924087525,-0.06667186141846784
5,1,9,4,2902.0262241441283,8.757198480461655,2904.624367351895,0.05678365963806202
6,0,10,5,2948.305900753379,10.333375982344505,2944.9999065399174,-0.03541097518610148
6,1,11,5,2948.305900753379,10.333375982344505,2951.4897518077396,0.024348934792692033
7,0,12,6,2987.417657109209,8.800514107005048,2983.999891662598,-0.08529404778118051
7,1,13,6,2987.417657109209,8.800514107005048,2990.3498453592533,0.07018111719424673
8,0,14,7,3030.2792262248963,11.811644241577506,3026.9998752593997,-0.018609206577957657
8,1,15,7,3030.2792262248963,11.811644241577506,3033.1274009698272,0.014805367432790673
