block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2742.966928076261,8.106451602622956,2739.7129984792064,-0.0016530617777333538
1,1,1,0,2742.966928076261,8.106451602622956,2745.999982452393,0.0014598294411337118
2,0,2,1,2799.5330590246544,9.937218330426772,2794.564449859441,-0.000768562228363862
2,1,3,1,2799.5330590246544,9.937218330426772,2804.501668189868,0.0006610777936760485
3,0,4,2,2837.7723798923303,27.002246480501636,2833.999948883057,-0.0004423620510180761
3,1,5,2,2837.7723798923303,27.002246480501636,2840.582187209934,0.00015469323156418416
4,0,6,3,2869.2624139646014,8.02211245630551,2865.9999366760258,-0.001542955111820978
4,1,7,3,2869.2624139646014,8.02211245630551,2872.5398997653074,0.0018787239898901062
5,0,8,4,2890.6861719363615,8.8994012172921,2887.123747956615,-0.002202765782530853
5,1,9,4,2890.6861719363615,8.8994012172921,2893.9999259948736,0.0017048236412423813
6,0,10,5,2921.3521386750276,17.680686661837523,2912.511795344109,-9.450782363187435e-05
6,1,11,5,2921.3521386750276,17.680686661837523,2930.192482005946,0.00041647583967380024
7,0,12,6,2954.4253541652165,8.656862324216602,2950.0969230031083,-0.0008116502838182491
7,1,13,6,2954.4253541652165,8.656862324216602,2958.7537853273247,0.0006775081924876636
8,0,14,7,3000.3689258343675,8.96737742186036,2996.9998867034915,-0.0013679556995568605
8,1,15,7,3000.3689258343675,8.96737742186036,3003.498363700802,0.0014742373619062489
