batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_spike_sig,peak_02_spike_ref,peak_03,peak_03_ref,peak_03_freq_mhz,peak_03_spike_sig,peak_03_spike_ref,peak_04,peak_04_ref,peak_04_freq_mhz,peak_04_spike_sig,peak_04_spike_ref,peak_05,peak_05_ref,peak_05_freq_mhz,peak_05_spike_sig,peak_05_spike_ref,peak_06,peak_06_ref,peak_06_freq_mhz,peak_06_spike_sig,peak_06_spike_ref,peak_07,peak_07_ref,peak_07_freq_mhz,peak_07_spike_sig,peak_07_spike_ref,peak_08,peak_08_ref,peak_08_freq_mhz,peak_08_spike_sig,peak_08_spike_ref,peak_09,peak_09_ref,peak_09_freq_mhz,peak_09_spike_sig,peak_09_spike_ref,peak_10,peak_10_ref,peak_10_freq_mhz,peak_10_spike_sig,peak_10_spike_ref,peak_11,peak_11_ref,peak_11_freq_mhz,peak_11_spike_sig,peak_11_spike_ref,peak_12,peak_12_ref,peak_12_freq_mhz,peak_12_spike_sig,peak_12_spike_ref,peak_13,peak_13_ref,peak_13_freq_mhz,peak_13_spike_sig,peak_13_spike_ref,peak_14,peak_14_ref,peak_14_freq_mhz,peak_14_spike_sig,peak_14_spike_ref,peak_15,peak_15_ref,peak_15_freq_mhz,peak_15_spike_sig,peak_15_spike_ref,peak_16,peak_16_ref,peak_16_freq_mhz,peak_16_spike_sig,peak_16_spike_ref,delta_f_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT,B_status,B_rank,B_condition_number
0,0.005969292018562555,1782763775.7662358,0.010956250131130219,-991.2997661766054,-984.7269538771892,2730.6416438415304,True,True,-983.5719549469692,-977.833291560962,2736.9999858856204,True,True,-1031.8013937708224,-1020.105410031482,2799.0863082796845,True,True,-1032.6954977534615,-1014.1820888223248,2805.9999595642093,True,True,-1041.9837683772962,-1024.8173594767245,2825.999951934815,True,True,-1031.4940673044591,-1014.0292034722008,2832.5834283587174,True,True,-1035.0428599810498,-1020.6377128098544,2864.3470215308494,True,True,-1024.1419827612558,-1012.2498777394017,2870.999934768677,True,True,-1025.317163859767,-1012.9033881468348,2890.9999271392826,True,True,-1023.0554497661766,-1008.5087844239996,2896.827375341947,True,True,-1038.6610095668916,-1021.544027569765,2926.9999134063723,True,True,-1032.234145856894,-1015.039676620717,2933.08479414386,True,True,-1050.6771372680869,-1024.0723782742916,2950.5850493114813,True,True,-1039.8798224164807,-1019.197085612984,2956.9999019622805,True,True,-1005.6318702815048,-995.7375615123634,3006.3747486019647,True,True,-994.1886267078276,-987.563149127365,3012.999880599976,True,True,0.10053937113418866,3.58437464024647,-0.17737127129284883,-6.29470643760068,-0.021002840178265425,-0.7455037758749147,0.0934010239462767,3.424675187905137,-0.09818210888792345,-3.587788591053154,-0.008343804547823491,-0.29595495401820154,0.15761683859972983,5.592245661715641,0.37085799552440996,13.221599176058248,-2.135868532832322,4.84926227761417,-3.4826514743900323,6.340831200931478,12.396350719520104,ok,3,3.6985542580494433
1,0.16031062486581504,1782763775.920512,0.010825000237673521,-991.2997661766054,-984.7269538771892,2730.6416438415304,True,True,-983.5719549469692,-977.833291560962,2736.9999858856204,True,True,-1031.8013937708224,-1020.105410031482,2799.0863082796845,True,True,-1032.6954977534615,-1014.1820888223248,2805.9999595642093,True,True,-1041.9837683772962,-1024.8173594767245,2825.999951934815,True,True,-1031.4940673044591,-1014.0292034722008,2832.5834283587174,True,True,-1035.0428599810498,-1020.6377128098544,2864.3470215308494,True,True,-1024.1419827612558,-1012.2498777394017,2870.999934768677,True,True,-1025.317163859767,-1012.9033881468348,2890.9999271392826,True,True,-1023.0554497661766,-1008.5087844239996,2896.827375341947,True,True,-1038.6610095668916,-1021.544027569765,2926.9999134063723,True,True,-1032.234145856894,-1015.039676620717,2933.08479414386,True,True,-1050.6771372680869,-1024.0723782742916,2950.5850493114813,True,True,-1039.8798224164807,-1019.197085612984,2956.9999019622805,True,True,-1005.6318702815048,-995.7375615123634,3006.3747486019647,True,True,-994.1886267078276,-987.563149127365,3012.999880599976,True,True,0.10053937113418866,3.58437464024647,-0.17737127129284883,-6.29470643760068,-0.021002840178265425,-0.7455037758749147,0.0934010239462767,3.424675187905137,-0.09818210888792345,-3.587788591053154,-0.008343804547823491,-0.29595495401820154,0.15761683859972983,5.592245661715641,0.37085799552440996,13.221599176058248,-2.135868532832322,4.84926227761417,-3.4826514743900323,6.340831200931478,12.396350719520104,ok,3,3.6985542580494433
2,0.32109712553210557,1782763776.081354,0.010937583167105913,-991.2997661766054,-984.7269538771892,2730.6416438415304,True,True,-983.5719549469692,-977.833291560962,2736.9999858856204,True,True,-1031.8013937708224,-1020.105410031482,2799.0863082796845,True,True,-1032.6954977534615,-1014.1820888223248,2805.9999595642093,True,True,-1041.9837683772962,-1024.8173594767245,2825.999951934815,True,True,-1031.4940673044591,-1014.0292034722008,2832.5834283587174,True,True,-1035.0428599810498,-1020.6377128098544,2864.3470215308494,True,True,-1024.1419827612558,-1012.2498777394017,2870.999934768677,True,True,-1025.317163859767,-1012.9033881468348,2890.9999271392826,True,True,-1023.0554497661766,-1008.5087844239996,2896.827375341947,True,True,-1038.6610095668916,-1021.544027569765,2926.9999134063723,True,True,-1032.234145856894,-1015.039676620717,2933.08479414386,True,True,-1050.6771372680869,-1024.0723782742916,2950.5850493114813,True,True,-1039.8798224164807,-1019.197085612984,2956.9999019622805,True,True,-1005.6318702815048,-995.7375615123634,3006.3747486019647,True,True,-994.1886267078276,-987.563149127365,3012.999880599976,True,True,0.10053937113418866,3.58437464024647,-0.17737127129284883,-6.29470643760068,-0.021002840178265425,-0.7455037758749147,0.0934010239462767,3.424675187905137,-0.09818210888792345,-3.587788591053154,-0.008343804547823491,-0.29595495401820154,0.15761683859972983,5.592245661715641,0.37085799552440996,13.221599176058248,-2.135868532832322,4.84926227761417,-3.4826514743900323,6.340831200931478,12.396350719520104,ok,3,3.6985542580494433
3,0.4669502710457891,1782763776.227392,0.011308041866868734,-991.2997661766054,-984.7269538771892,2730.6416438415304,True,True,-983.5719549469692,-977.833291560962,2736.9999858856204,True,True,-1031.8013937708224,-1020.105410031482,2799.0863082796845,True,True,-1032.6954977534615,-1014.1820888223248,2805.9999595642093,True,True,-1041.9837683772962,-1024.8173594767245,2825.999951934815,True,True,-1031.4940673044591,-1014.0292034722008,2832.5834283587174,True,True,-1035.0428599810498,-1020.6377128098544,2864.3470215308494,True,True,-1024.1419827612558,-1012.2498777394017,2870.999934768677,True,True,-1025.317163859767,-1012.9033881468348,2890.9999271392826,True,True,-1023.0554497661766,-1008.5087844239996,2896.827375341947,True,True,-1038.6610095668916,-1021.544027569765,2926.9999134063723,True,True,-1032.234145856894,-1015.039676620717,2933.08479414386,True,True,-1050.6771372680869,-1024.0723782742916,2950.5850493114813,True,True,-1039.8798224164807,-1019.197085612984,2956.9999019622805,True,True,-1005.6318702815048,-995.7375615123634,3006.3747486019647,True,True,-994.1886267078276,-987.563149127365,3012.999880599976,True,True,0.10053937113418866,3.58437464024647,-0.17737127129284883,-6.29470643760068,-0.021002840178265425,-0.7455037758749147,0.0934010239462767,3.424675187905137,-0.09818210888792345,-3.587788591053154,-0.008343804547823491,-0.29595495401820154,0.15761683859972983,5.592245661715641,0.37085799552440996,13.221599176058248,-2.135868532832322,4.84926227761417,-3.4826514743900323,6.340831200931478,12.396350719520104,ok,3,3.6985542580494433
4,0.61790387541987,1782763776.378367,0.011350417044013739,-1340.2093086163159,-1341.0537320047683,2730.6416438415304,False,False,-1355.3980621695143,-1356.3703120701778,2736.9999858856204,False,False,-1352.8591588470827,-1350.5317266253019,2799.0863082796845,False,False,-1412.1732768896904,-1400.7975104685638,2805.9999595642093,False,False,-1371.0795763670262,-1359.2723828590642,2825.999951934815,False,False,-1391.2149876211147,-1384.0651664272395,2832.5834283587174,False,False,-1371.1151282208025,-1363.927248830883,2864.3470215308494,False,False,-1354.217309044228,-1350.5608689672038,2870.999934768677,False,False,-1348.5512990188588,-1347.2769431793868,2890.9999271392826,False,False,-1375.5202127334414,-1373.9223874438364,2896.827375341947,False,False,-1372.811391631262,-1364.715100712168,2926.9999134063723,False,False,-1354.147466149097,-1349.943833481065,2933.08479414386,False,False,-1369.626113335575,-1366.0287388819268,2950.5850493114813,False,False,-1352.9201256227648,-1348.6647461564323,2956.9999019622805,False,False,-1353.2663202616375,-1353.7785096433047,3006.3747486019647,False,False,-1345.600438609897,-1344.1603600574624,3012.999880599976,False,False,0.010868599050606048,0.3874813455915054,-0.16714345308809908,-5.931732701060497,0.15648050833904312,5.55433497695725,0.10117734088971149,3.709804392749674,-0.00983003501397008,-0.3592109384514648,0.128017883187926,4.540797488152238,-0.014463834996967512,-0.5131768866331079,-0.16656591192767536,-5.938304554518873,-0.562844826434604,-0.3160846960292929,-5.607313010401988,5.644347883531944,10.475893716792713,ok,3,3.6985542580494433
5,0.7789068545680493,1782763776.539237,0.011085791047662497,-1340.5439694959805,-1341.6006617354892,2730.6416438415304,False,False,-1356.2760017727787,-1356.8591481492804,2736.9999858856204,False,False,-1354.29023901947,-1350.334628786258,2799.0863082796845,False,False,-1413.9639132561056,-1402.5217409909224,2805.9999595642093,False,False,-1372.0743008222028,-1360.9229208056972,2825.999951934815,False,False,-1393.0248861448176,-1385.3166977412352,2832.5834283587174,False,False,-1373.2774765412478,-1365.3641149860928,2864.3470215308494,False,False,-1355.6654843047959,-1350.951135495308,2870.999934768677,False,False,-1349.040569123086,-1348.0343934346058,2890.9999271392826,False,False,-1376.149452883822,-1374.9605327505578,2896.827375341947,False,False,-1374.6336552862426,-1366.4710425772537,2926.9999134063723,False,False,-1356.0139040865606,-1350.2733777546841,2933.08479414386,False,False,-1371.3168306996363,-1368.5154522113885,2950.5850493114813,False,False,-1354.9954809426295,-1349.3823226457193,2956.9999019622805,False,False,-1355.5463933123453,-1354.2753782437264,3006.3747486019647,False,False,-1346.8159381972673,-1344.6089112693708,3012.999880599976,False,False,-0.04463873226935693,-1.5914356546499793,-0.13661132128677395,-4.848181767458871,0.11688616676465055,4.148918809598281,0.09105023346653297,3.3384802674664424,-0.0053563422299262985,-0.1957324380172237,0.0782152590923814,2.7742971776880534,-0.05856442878884639,-2.0778660182176893,-0.08075743035597739,-2.8791138051246166,-0.31879900093024766,-2.033965324312904,-5.711619225079796,6.071345972336164,10.945885646096226,ok,3,3.6985542580494433
6,0.9291823753155768,1782763776.6893802,0.010821833275258541,-1339.8545664333526,-1340.0947794724457,2730.6416438415304,False,False,-1355.5795060671821,-1355.4976816334015,2736.9999858856204,False,False,-1353.5049332151482,-1349.685319558639,2799.0863082796845,False,False,-1413.2613748204296,-1400.558397774857,2805.9999595642093,False,False,-1371.8453418711983,-1360.81433505517,2825.999951934815,False,False,-1392.0344438671027,-1383.8290399486507,2832.5834283587174,False,False,-1371.5329477030289,-1363.6919139896688,2864.3470215308494,False,False,-1354.6881651740687,-1350.2631048078981,2870.999934768677,False,False,-1348.9473561145583,-1346.4672127640065,2890.9999271392826,False,False,-1375.45456796161,-1374.823574899899,2896.827375341947,False,False,-1373.1253110003975,-1365.2681327750101,2926.9999134063723,False,False,-1355.0547742763702,-1349.0117400739678,2933.08479414386,False,False,-1370.41513586209,-1366.4684368982485,2950.5850493114813,False,False,-1353.910914814928,-1348.4906867989118,2956.9999019622805,False,False,-1353.9373261607116,-1353.9595974569795,3006.3747486019647,False,False,-1346.8802044808508,-1344.0985741357706,3012.999880599976,False,False,-0.02988927119876632,-1.0655959400951127,-0.16302489044331114,-5.785569556348045,0.09674764980216764,3.4340945139971355,0.09762538125278322,3.5795669764658276,0.06262324634854931,2.2883901285977792,0.057928164211725426,2.054713419684804,-0.03135674184094849,-1.1125372459150573,-0.23967049874365215,-8.544583929581123,0.1474674084628268,-0.5011142726757727,-5.204542332439885,5.230690493710837,11.214881743731855,ok,3,3.6985542580494433
7,1.0694887505378574,1782763776.829718,0.010885416995733976,-1339.5262417092033,-1340.8559739584925,2730.6416438415304,False,False,-1354.960196533912,-1355.6212213833787,2736.9999858856204,False,False,-1352.7367301402942,-1349.7057462481278,2799.0863082796845,False,False,-1413.2953204755936,-1400.4673732310418,2805.9999595642093,False,False,-1371.2666029892714,-1360.1936042424427,2825.999951934815,False,False,-1391.123966133814,-1384.1234770914202,2832.5834283587174,False,False,-1370.8057783415352,-1363.6290460616804,2864.3470215308494,False,False,-1354.523469450133,-1350.5950866521994,2870.999934768677,False,False,-1349.0710563315708,-1348.119474585078,2890.9999271392826,False,False,-1375.835932389889,-1374.8247975058837,2896.827375341947,False,False,-1373.691475379772,-1364.3753262829723,2926.9999134063723,False,False,-1354.229006326986,-1349.7329339487117,2933.08479414386,False,False,-1369.5988476938596,-1367.7916771097593,2950.5850493114813,False,False,-1354.1706207781888,-1349.082645108048,2956.9999019622805,False,False,-1354.2348060641257,-1352.0705214414525,3006.3747486019647,False,False,-1346.502857841489,-1343.4695066784852,3012.999880599976,False,False,-0.06287892209823617,-2.2417249206197742,-0.18063815248898865,-6.41064436794491,0.13703271764388053,4.864028272120623,0.09295314842433328,3.4082532246068338,-0.0013405772052871832,-0.04898761757140133,0.15882968895985125,5.633693002204828,-0.06791750901277072,-2.409713318103888,-0.07550217397696798,-2.6917566650623304,-0.6875359872262157,-1.3875161317395919,-5.991103508191679,6.18799062664411,13.535405224284748,ok,3,3.6985542580494433
8,1.2147319794166833,1782763776.974779,0.010521540883928537,-1340.0017467983007,-1341.888929302809,2730.6416438415304,False,False,-1355.3348457988202,-1356.1078002261822,2736.9999858856204,False,False,-1353.1004248555798,-1350.9150640339883,2799.0863082796845,False,False,-1413.044113152184,-1401.6978390439222,2805.9999595642093,False,False,-1370.8685836109667,-1360.576000244521,2825.999951934815,False,False,-1392.4045083595684,-1384.0552572057343,2832.5834283587174,False,False,-1371.4025720573402,-1364.229185133111,2864.3470215308494,False,False,-1354.6144817678883,-1351.068247394321,2870.999934768677,False,False,-1348.3210685576307,-1347.817717088975,2890.9999271392826,False,False,-1374.8041308799707,-1374.628428645658,2896.827375341947,False,False,-1373.201491579301,-1365.517749182382,2926.9999134063723,False,False,-1355.0190222208637,-1350.426094996485,2933.08479414386,False,False,-1370.453226151542,-1368.2069153651005,2950.5850493114813,False,False,-1353.4817602469664,-1349.0295259345294,2956.9999019622805,False,False,-1355.0644863526609,-1354.7350337744904,3006.3747486019647,False,False,-1346.8005303053458,-1345.2216401259284,3012.999880599976,False,False,-0.10432902254726413,-3.7194812185666404,-0.1692178416298499,-6.005350411598779,0.06811161398049005,2.4176475644439983,0.10397250645295585,3.81229292816483,0.011122692946141205,0.4064474811750687,0.1010954496567444,3.5858581038329627,-0.045973108431127986,-1.631125953696161,-0.10691341330497618,-3.8116106820450275,-1.0365528952584993,-0.795154367843977,-5.3757368263806935,5.532201984732273,11.770302007192683,ok,3,3.6985542580494433
9,1.373839374864474,1782763777.134121,0.010991500224918127,-1339.8024559097717,-1341.11532995079,2730.6416438415304,False,False,-1355.8015664639179,-1356.830309930617,2736.9999858856204,False,False,-1353.587857994315,-1350.1516413485344,2799.0863082796845,False,False,-1412.5113732921723,-1400.7438502918972,2805.9999595642093,False,False,-1371.9113595378549,-1360.634637955803,2825.999951934815,False,False,-1391.6252636244158,-1384.1727328300271,2832.5834283587174,False,False,-1370.5003973469452,-1364.1612953510407,2864.3470215308494,False,False,-1355.2289589510042,-1351.4092245621543,2870.999934768677,False,False,-1349.153527218266,-1347.8792248678058,2890.9999271392826,False,False,-1375.3441192652137,-1374.7316395146252,2896.827375341947,False,False,-1374.2957758963232,-1366.483971635541,2926.9999134063723,False,False,-1355.6323226457193,-1350.7968044136076,2933.08479414386,False,False,-1370.3670354861385,-1367.8437203900112,2950.5850493114813,False,False,-1354.2439878350704,-1350.0680640034234,2956.9999019622805,False,False,-1353.8924549928174,-1354.0506189442797,3006.3747486019647,False,False,-1346.9397958248005,-1345.5947320964638,3012.999880599976,False,False,-0.0275354798964206,-0.98167986067882,-0.15299028610959453,-5.429452762248209,0.12906283059606952,4.5811341093783735,0.07187265249305647,2.6353082576854425,0.022635197764286408,0.8271395391154368,0.09705687101941554,3.442609619516377,-0.03460408381500611,-1.2277529438561146,-0.1282723593148386,-4.57308657409407,0.16396354213052217,-0.613841358399221,-4.94883732195482,4.989456493006262,9.969831090263094,ok,3,3.6985542580494433
