block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2719.7800009300004,12.995648484227958,2716.4482766573083,-0.012616092606535205
1,1,1,0,2719.7800009300004,12.995648484227958,2722.999991226197,0.006398710982674302
2,0,2,1,2773.2487445374118,8.535646195661663,2769.9999732971196,-0.08149709826997589
2,1,3,1,2773.2487445374118,8.535646195661663,2776.3428368552327,0.07235495739898895
3,0,4,2,2820.8695609362235,11.492336630627783,2817.8642880269026,-0.016256075945648547
3,1,5,2,2820.8695609362235,11.492336630627783,2823.9999526977545,0.02658632233472819
4,0,6,3,2869.2331755724686,8.67943137794725,2865.9999366760258,-0.0653742316129787
4,1,7,3,2869.2331755724686,8.67943137794725,2872.095183448156,0.058622697135100446
5,0,8,4,2902.53289082657,9.287649132883407,2899.143076844219,-0.07249528191079611
5,1,9,4,2902.53289082657,9.287649132883407,2905.9999214172367,0.05641058179622516
6,0,10,5,2948.0048556538527,11.362118973964218,2944.9999065399174,-0.018311283534764224
6,1,11,5,2948.0048556538527,11.362118973964218,2950.3742153434687,0.029536838351475147
7,0,12,6,2987.2189707098278,9.346897308287843,2983.999891662598,-0.07018091590430266
7,1,13,6,2987.2189707098278,9.346897308287843,2989.7316361221347,0.05516789089617434
8,0,14,7,3029.5586384266194,7.745478771369929,3026.3916697355044,-0.026834968986935867
8,1,15,7,3029.5586384266194,7.745478771369929,3032.9998729705817,0.017227502357234924
