batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_spike_sig,peak_02_spike_ref,peak_03,peak_03_ref,peak_03_freq_mhz,peak_03_spike_sig,peak_03_spike_ref,peak_04,peak_04_ref,peak_04_freq_mhz,peak_04_spike_sig,peak_04_spike_ref,peak_05,peak_05_ref,peak_05_freq_mhz,peak_05_spike_sig,peak_05_spike_ref,peak_06,peak_06_ref,peak_06_freq_mhz,peak_06_spike_sig,peak_06_spike_ref,peak_07,peak_07_ref,peak_07_freq_mhz,peak_07_spike_sig,peak_07_spike_ref,peak_08,peak_08_ref,peak_08_freq_mhz,peak_08_spike_sig,peak_08_spike_ref,peak_09,peak_09_ref,peak_09_freq_mhz,peak_09_spike_sig,peak_09_spike_ref,peak_10,peak_10_ref,peak_10_freq_mhz,peak_10_spike_sig,peak_10_spike_ref,peak_11,peak_11_ref,peak_11_freq_mhz,peak_11_spike_sig,peak_11_spike_ref,peak_12,peak_12_ref,peak_12_freq_mhz,peak_12_spike_sig,peak_12_spike_ref,peak_13,peak_13_ref,peak_13_freq_mhz,peak_13_spike_sig,peak_13_spike_ref,peak_14,peak_14_ref,peak_14_freq_mhz,peak_14_spike_sig,peak_14_spike_ref,peak_15,peak_15_ref,peak_15_freq_mhz,peak_15_spike_sig,peak_15_spike_ref,peak_16,peak_16_ref,peak_16_freq_mhz,peak_16_spike_sig,peak_16_spike_ref,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08
0,0.011014645453542471,1782849206.355273,0.021354458294808865,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
1,0.07978554163128138,1782849206.4188411,0.010990416631102562,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
2,0.14689535414800048,1782849206.48818,0.015441208146512508,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
3,0.212204166688025,1782849206.550965,0.010408584028482437,-428.80222361463456,-413.7157792584894,2715.9999938964847,True,True,-418.7635311917353,-396.3417153161964,2720.771614496614,True,True,-554.0209829752117,-527.5511400800808,2770.99997291565,True,True,-571.0444233884525,-514.5743787633339,2777.6248020826647,True,True,-553.1564599443714,-505.7897560901059,2816.709009497122,True,True,-515.0822783262524,-482.4641317969252,2822.9999530792243,True,True,-588.7161414555123,-551.6536464223493,2866.303001911963,True,True,-571.4655255677476,-527.1723339548246,2872.999934005738,True,True,-593.2152886878382,-552.9178775560107,2898.999924087525,True,True,-570.5044319466945,-515.797486016444,2904.940258772472,True,True,-542.0875263624415,-502.63496347464616,2945.56898315595,True,True,-515.4023412904606,-466.69666075740435,2951.999903869629,True,True,-598.5108215912218,-552.2756762539353,2982.999892044068,True,True,-582.0952868539291,-520.5363373781214,2989.429982117626,True,True,-490.6141730598771,-468.13812849588896,3026.9998752593997,True,True,-442.77431763303485,-418.20125469939177,3033.8853034551807,True,True,0.689875558891528,2759.8892959693085,0.2635225127279506,2774.143740165306,-0.3454708564754302,2854.6770300618264,0.08730215404376304,2868.2850858184775,0.1788280043144822,2902.996083197128,0.28897296452140153,2974.391430686569,0.15171950045855173,2985.9913983811616,0.1873650885536052,2986.0270439692567
4,0.28012270806357265,1782849206.620594,0.012894167564809322,-1268.6850337744902,-1278.9223706330044,2715.9999938964847,False,True,-1273.3777317602471,-1254.2538084176422,2720.771614496614,True,True,-1331.612796099887,-1318.0552770730812,2770.99997291565,True,True,-1410.3569146009718,-1366.6038588501392,2777.6248020826647,True,True,-1401.6610378396551,-1366.035190420882,2816.709009497122,True,True,-1342.7835452517038,-1303.7633088302719,2822.9999530792243,True,True,-1377.952098297521,-1357.2608124216767,2866.303001911963,True,True,-1402.8404896536965,-1362.1665953479842,2872.999934005738,False,True,-1421.3826749090686,-1377.6083114283094,2898.999924087525,True,True,-1386.8331417917293,-1341.2648103432466,2904.940258772472,True,True,-1346.2584405660666,-1314.9029862151176,2945.56898315595,True,True,-1345.5894405049362,-1315.4954480850934,2951.999903869629,True,True,-1432.309737292539,-1395.7910092612406,2982.999892044068,True,False,-1385.2215935140753,-1333.9287205428368,2989.429982117626,True,False,-1305.9416083381727,-1274.8860959134395,3026.9998752593997,False,False,-1289.8792974600362,-1262.3110974416968,3033.8853034551807,True,True,0.7978095028665946,2759.9972299132837,0.09613346171126624,2773.9763511142896,0.051063713108525144,2855.07356463141,0.07578448319860068,2868.2735681476324,0.011848720794060406,2902.829103913608,-0.010830876398068835,2974.09162684565,0.05397557180854425,2985.893654452512,-0.04393215384715098,2985.795746726856
5,0.35165266692638397,1782849206.691353,0.011446500197052956,-1270.1305758474189,-1264.322251428921,2715.9999938964847,True,True,-1249.1021991625153,-1240.43944432558,2720.771614496614,True,True,-1319.4081593666901,-1314.6618287129015,2770.99997291565,True,True,-1398.962797628144,-1353.4014610141517,2777.6248020826647,True,True,-1385.2113366139927,-1353.3158358040162,2816.709009497122,True,True,-1318.3823868325335,-1292.3370938655746,2822.9999530792243,False,False,-1369.0886328208576,-1355.748490081609,2866.303001911963,False,True,-1402.8404896536965,-1353.4590228321667,2872.999934005738,False,False,-1416.832096463612,-1374.1581547819178,2898.999924087525,True,True,-1369.9177048629153,-1321.2872940673044,2904.940258772472,False,False,-1326.9207736039366,-1310.7886771403246,2945.56898315595,False,True,-1343.4963765015132,-1314.9479200415685,2951.999903869629,True,True,-1433.0391157502215,-1395.7910092612406,2982.999892044068,True,False,-1395.793544640401,-1333.9287205428368,2989.429982117626,False,False,-1305.9416083381727,-1274.8860959134395,3026.9998752593997,False,False,-1272.32670477122,-1249.0585719962098,3033.8853034551807,False,False,0.08199077073366463,2759.281411181151,0.1329594780819299,2774.01317713066,-0.04530075846121065,2854.977200159841,0.13817001468619453,2868.33595367912,0.030992890932964225,2902.8482480837465,0.10503486181200532,2974.2074925838597,0.08649029395187507,2985.926169174655,-0.09991011042253287,2985.7397687702805
6,0.46313179191201925,1782849206.802639,0.011026415973901749,-1269.4078048109545,-1264.322251428921,2715.9999938964847,True,True,-1249.1021991625153,-1240.43944432558,2720.771614496614,True,True,-1319.4081593666901,-1314.6618287129015,2770.99997291565,True,True,-1396.4557263807808,-1353.4014610141517,2777.6248020826647,False,True,-1383.8557431916129,-1353.3158358040162,2816.709009497122,False,True,-1324.1351514503162,-1292.3370938655746,2822.9999530792243,True,True,-1373.5549790628725,-1355.748490081609,2866.303001911963,True,True,-1406.2239340404074,-1353.9732845309777,2872.999934005738,False,False,-1412.4449934284926,-1374.1581547819178,2898.999924087525,False,True,-1367.1261347311795,-1327.7437524834183,2904.940258772472,False,True,-1331.0524207598496,-1310.7886771403246,2945.56898315595,True,True,-1343.4963765015132,-1314.9479200415685,2951.999903869629,True,True,-1437.7995308249533,-1390.6800929180547,2982.999892044068,False,True,-1392.4403750343859,-1337.0716706910782,2989.429982117626,True,True,-1306.7335177430693,-1278.2019821499528,3026.9998752593997,True,True,-1279.264206681542,-1253.3335207995842,3033.8853034551807,True,True,0.10160555470762928,2759.3010259651246,0.12476432862924872,2774.0049819812075,0.027041045154981003,2855.0495419634567,0.13200372770799865,2868.3297873921415,0.0096960551401913,2902.8269512479537,0.06982758611347763,2974.1722853081615,0.03306487131933826,2985.8727437520224,-0.028455825516939873,2985.811223055186
7,0.533134229015559,1782849206.872589,0.01089154090732336,-1268.6850337744902,-1264.322251428921,2715.9999938964847,True,True,-1249.1021991625153,-1240.43944432558,2720.771614496614,True,True,-1319.4081593666901,-1314.6618287129015,2770.99997291565,True,True,-1391.1832992022496,-1353.4014610141517,2777.6248020826647,False,True,-1385.2113366139927,-1353.3158358040162,2816.709009497122,True,True,-1324.1351514503162,-1292.3370938655746,2822.9999530792243,True,True,-1373.5549790628725,-1355.748490081609,2866.303001911963,True,True,-1404.7232784179475,-1358.1316823058348,2872.999934005738,True,True,-1416.832096463612,-1374.1581547819178,2898.999924087525,True,True,-1369.9177048629153,-1327.7437524834183,2904.940258772472,True,True,-1331.0524207598496,-1310.7886771403246,2945.56898315595,True,True,-1343.4963765015132,-1314.9479200415685,2951.999903869629,True,True,-1429.021091481493,-1390.6800929180547,2982.999892044068,False,True,-1392.4403750343859,-1337.0716706910782,2989.429982117626,True,True,-1306.7335177430693,-1278.2019821499528,3026.9998752593997,True,True,-1279.264206681542,-1253.3335207995842,3033.8853034551807,True,True,0.12122033868159392,2759.320640749099,0.10752974514787197,2773.9877473977263,0.013752601799962225,2855.0362535201016,0.10978430738444335,2868.307567971818,0.00382116680554496,2902.8210763596194,0.06982758611347763,2974.1722853081615,0.060789776904896925,2985.900468657608,-0.028455825516939873,2985.811223055186
8,0.603280708193779,1782849206.942467,0.010405583307147026,-1267.4609186355715,-1262.6438013876577,2715.9999938964847,True,False,-1243.9688296604213,-1229.8843101445732,2720.771614496614,True,True,-1312.5164142494727,-1303.3080676712411,2770.99997291565,True,True,-1397.7092620044623,-1348.2893021976342,2777.6248020826647,True,True,-1384.5335399028027,-1344.4682053672402,2816.709009497122,True,True,-1321.2587691414249,-1292.2123506128314,2822.9999530792243,True,True,-1371.321805941865,-1350.8201921019654,2866.303001911963,True,True,-1404.7232784179475,-1356.0524834184062,2872.999934005738,True,True,-1414.6385449460522,-1369.4493825839777,2898.999924087525,True,True,-1368.5219197970473,-1324.5155232753614,2904.940258772472,True,True,-1328.986597181893,-1303.6684613503683,2945.56898315595,True,True,-1338.1458729406731,-1308.2432932420452,2951.999903869629,True,True,-1433.0391157502215,-1388.9318328391967,2982.999892044068,True,True,-1386.588107864413,-1335.5001956169576,2989.429982117626,True,True,-1306.337563040621,-1276.5440390316962,3026.9998752593997,True,True,-1275.795455726381,-1251.1960463978971,3033.8853034551807,True,True,0.26203065871618814,2759.4614510691335,0.130899867911262,2774.0111175204897,-0.09713559244025685,2854.9253653258615,0.10741340623481209,2868.3051970706683,0.001220539863057091,2902.8184757326767,0.03838316475797477,2974.1408408868056,0.0285382004063742,2985.8682170811094,-0.06412920899195915,2985.7755496717114
9,0.6728745833970606,1782849207.012179,0.01063141692429781,-1268.6850337744902,-1262.6438013876577,2715.9999938964847,True,True,-1249.1021991625153,-1237.024372650304,2720.771614496614,True,False,-1305.6246691322553,-1291.954306629581,2770.99997291565,True,True,-1396.4557263807808,-1343.177143381117,2777.6248020826647,True,True,-1383.8557431916129,-1335.6205749304643,2816.709009497122,True,True,-1324.1351514503162,-1292.3370938655746,2822.9999530792243,True,True,-1366.6411636152461,-1345.891894122322,2866.303001911963,False,True,-1404.7232784179475,-1353.9732845309777,2872.999934005738,True,True,-1412.4449934284926,-1364.7406103860376,2898.999924087525,True,True,-1369.9177048629153,-1327.7437524834183,2904.940258772472,True,True,-1331.0524207598496,-1310.7886771403246,2945.56898315595,True,True,-1343.4963765015132,-1314.9479200415685,2951.999903869629,True,True,-1433.0391157502215,-1387.1835727603386,2982.999892044068,True,True,-1380.7358406944402,-1333.9287205428368,2989.429982117626,True,True,-1306.7335177430693,-1278.2019821499528,3026.9998752593997,True,True,-1279.264206681542,-1253.3335207995842,3033.8853034551807,True,True,0.1708380818349916,2759.370258492252,0.1286722767809968,2774.008889929359,-0.15268430815882497,2854.869816610143,0.11441978682830789,2868.312203451262,-0.017199090931885024,2902.8000561018816,0.06982758611347763,2974.1722853081615,0.008929705236823331,2985.84860858594,-0.028455825516939873,2985.811223055186
