block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2742.7446883398275,7.629260544376598,2739.000029754639,-0.001802005299845626
1,1,1,0,2742.7446883398275,7.629260544376598,2746.2263412547254,0.0015948469630592457
2,0,2,1,2799.3930404798675,8.566140880934212,2795.1099700394,-0.0007612391637569675
2,1,3,1,2799.3930404798675,8.566140880934212,2803.676110920335,0.0007430992820446578
3,0,4,2,2837.018199851542,8.887791712156325,2832.5743039954637,-0.0006265607299287199
3,1,5,2,2837.018199851542,8.887791712156325,2841.46209570762,0.0009821678791724119
4,0,6,3,2869.0117667137206,8.045510296489859,2865.50012626648,-0.0013840617669572005
4,1,7,3,2869.0117667137206,8.045510296489859,2872.378893162465,0.0017844501090575867
5,0,8,4,2890.5057839766832,9.630970826354593,2887.000142669678,-0.00220611991776789
5,1,9,4,2890.5057839766832,9.630970826354593,2893.7421628135958,0.0017378200168598921
6,0,10,5,2920.4665389027246,10.693137481998878,2915.119970161725,-0.0008731617327867098
6,1,11,5,2920.4665389027246,10.693137481998878,2925.813107643724,0.0004755351516028984
7,0,12,6,2954.1109464487245,8.147226748388695,2950.03733307453,-0.001140028066541192
7,1,13,6,2954.1109464487245,8.147226748388695,2958.184559822919,0.0008265974193861709
8,0,14,7,2999.7954267886475,7.7996173281487895,2996.040508889701,-0.0016033914742823268
8,1,15,7,2999.7954267886475,7.7996173281487895,3003.5002315521247,0.0012777210513689988
