block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2766.8952076356386,9.677545113543262,2762.056435078867,-0.0019540291030852503
1,1,1,0,2766.8952076356386,9.677545113543262,2771.7339801924104,0.0014117825727583604
2,0,2,1,2804.777565841252,15.117786814490199,2797.2186724340067,-0.0003827524594131721
2,1,3,1,2804.777565841252,15.117786814490199,2812.3364592484972,0.0003455355982708349
3,0,4,2,2837.15796681752,12.489814913783311,2830.9130593606283,-0.00042706852153759985
3,1,5,2,2837.15796681752,12.489814913783311,2843.4028742744117,0.00043446233485523424
4,0,6,3,2870.740452672964,12.070910001745155,2864.7049976720914,-0.0007853840580451663
4,1,7,3,2870.740452672964,12.070910001745155,2876.775907673836,-5.097867994460891e-05
5,0,8,4,2882.7874061454054,22.080235475912037,2871.7472884074496,0.0007261271610433392
5,1,9,4,2882.7874061454054,22.080235475912037,2893.827523883361,0.0002956070907467011
6,0,10,5,2916.238592481559,16.913894827604228,2907.781645067757,-0.00026313447575106706
6,1,11,5,2916.238592481559,16.913894827604228,2924.695539895361,0.0002416969337126264
7,0,12,6,2943.9531358643835,11.27570526413196,2938.3152832323176,-0.000648461306666299
7,1,13,6,2943.9531358643835,11.27570526413196,2949.5909884964494,0.0006326708063869415
8,0,14,7,2975.841657964978,9.57224759293989,2971.055534168508,-0.0018442482835888964
8,1,15,7,2975.841657964978,9.57224759293989,2980.6277817614477,0.0014512854151822066
