batch,block,f0_old_mhz,f_minus_mhz,f_plus_mhz,slope_minus_per_mhz,slope_plus_per_mhz,baseline_minus,baseline_plus,S_minus_norm,S_plus_norm,current_diff,baseline_diff,delta_d,delta_f_mhz,f_new_mhz,delta_B_proj_mT,delta_B_proj_uT,sensitivity_mhz_per_mT
0,1,2767.9220206775512,2763.023746575854,2772.8847172577803,-0.0018408751292478015,0.0014667610228486228,0.9949285325635274,0.9948286864980231,0.9993303828834168,0.9992164155528062,-0.00011396733061064257,-9.984606550428321e-05,-1.412126510635936e-05,0.004269292164257279,2767.9262899697155,0.00015216042199264572,0.15216042199264573,28.057835988806758
0,2,2803.9680719886856,2798.771433818544,2810.3174267559225,-0.0005641585543839288,0.0007497307374929154,0.9970780330286123,0.9968086303078207,0.9999121463328727,0.9998523158168777,-5.983051599500744e-05,-0.00026940272079156724,0.0002095722047965598,-0.1595052232271361,2803.8085667654586,-0.005670538956955416,-5.670538956955416,28.128758913028694
0,3,2838.965517506558,2834.976420536601,2847.168405411039,-0.000460260772726814,0.0006023774652845063,0.9977669976965782,0.9975146724776495,1.0002349196815041,1.0000594272223062,-0.00017549245919790124,-0.0002523252189287062,7.683275973080494e-05,-0.07230377844730489,2838.893213728111,-0.0025696762869093434,-2.5696762869093432,28.13731006338843
0,4,2872.161070959848,2869.1346751194783,2875.5616379295775,-0.0017167334670339562,0.0018804793360750502,0.9937094166981778,0.9944834838252126,0.9996516909894516,0.9994738820065013,-0.00017780898295027825,0.000774067127034761,-0.0009518761099850392,0.26461490105960644,2872.425685860908,0.010803306492719494,10.803306492719495,24.493880761221973
0,5,2881.0827926521774,2874.991358913494,2886.5838794260317,0.00309164696817965,0.001246390973930432,0.9932072588821601,0.9948523233608287,0.9994244123998929,0.9994395811085968,1.5168708703883205e-05,0.0016450644786686341,-0.001629895769964751,-0.883289784747676,2880.1995028674296,-0.03584887210512282,-35.848872105122815,24.639262907840653
0,6,2912.8747130614443,2906.489025610305,2917.9233134642295,-0.0005777439467061747,0.00040314307458158284,0.9978427026548861,0.9974397200283013,0.9996764910237068,1.000062818689199,0.00038632766549229203,-0.00040298262658478023,0.0007893102920770723,-0.8046903210533117,2912.070022740391,-0.02858624262466471,-28.58624262466471,28.149565915984034
0,7,2944.169409040287,2936.577714585426,2949.797683060056,-0.0005087151539913805,0.0004306700606053091,0.9981036598856754,0.9975455799575186,1.000081421612193,1.0000290599257875,-5.236168640543326e-05,-0.0005580799281568183,0.000505718241751385,-0.5383502251187839,2943.631058815168,-0.019136700918942474,-19.136700918942473,28.131819972474865
0,8,2974.234320802116,2969.4552021316945,2979.576898157969,-0.0016274168762323274,0.0014465720097103572,0.9954215300879438,0.9951182983510475,0.9991411826373598,0.9993581217462401,0.00021693910888020973,-0.00030323173689628113,0.0005201708457764909,-0.16921689214792746,2974.065103909968,-0.006030971359394514,-6.030971359394513,28.05798304519161
