packet,rep_index,reps_averaged,time_s,timestamp_epoch_s,peak_01,peak_01_freq_mhz,peak_01_ref,peak_02,peak_02_freq_mhz,peak_02_ref,peak_03,peak_03_freq_mhz,peak_03_ref,peak_04,peak_04_freq_mhz,peak_04_ref,peak_05,peak_05_freq_mhz,peak_05_ref,peak_06,peak_06_freq_mhz,peak_06_ref,peak_07,peak_07_freq_mhz,peak_07_ref,peak_08,peak_08_freq_mhz,peak_08_ref,peak_09,peak_09_freq_mhz,peak_09_ref,peak_10,peak_10_freq_mhz,peak_10_ref,peak_11,peak_11_freq_mhz,peak_11_ref,peak_12,peak_12_freq_mhz,peak_12_ref,peak_13,peak_13_freq_mhz,peak_13_ref,peak_14,peak_14_freq_mhz,peak_14_ref,peak_15,peak_15_freq_mhz,peak_15_ref,peak_16,peak_16_freq_mhz,peak_16_ref
1,10,1,0.07156843750000001,1787091607.745285,1729.5711403857322,2752.999979782105,1784.7388666442523,1738.813858238836,2758.9037812114784,1779.9662407922488,1714.0049668368126,2793.9999641418462,1780.7571598862976,1720.4116208698842,2800.3997641490664,1781.5197450866522,1762.5296176299782,2822.673903726525,1789.9718494972033,1760.4829293639393,2828.999950790406,1787.6941498303634,1766.656722804658,2861.999938201905,1780.798483968579,1770.3291866613688,2868.0452774028267,1786.9260170553534,1751.6054803313261,2884.999929428101,1780.3722529571783,1758.5312834306324,2890.981848871031,1786.3170828621205,1764.6996515572944,2920.999915695191,1790.6653574594247,1768.5212427789834,2927.835990574429,1796.1260048292936,1721.6197389736224,2944.305061938584,1771.0150380536113,1726.1415624904485,2950.999904251099,1776.9386098969956,1737.0333465782314,2979.999893188477,1770.285570192866,1726.3579179020082,2986.7866456523816,1775.5360668765475
1,11,1,0.07838447916666667,1787091607.745285,1731.0799737139714,2752.999979782105,1780.2431610477734,1725.6435186600238,2758.9037812114784,1771.1010942323562,1707.7592383164715,2793.9999641418462,1773.6588623651312,1711.430999174741,2800.3997641490664,1768.6199070819453,1749.7601858361097,2822.673903726525,1772.7351835437235,1746.8737659320843,2828.999950790406,1764.3843414738515,1741.2055964788947,2861.999938201905,1764.1946847204817,1750.408533789773,2868.0452774028267,1769.7131307882753,1757.5368310052877,2884.999929428101,1785.3565424702754,1746.4989302197635,2890.981848871031,1769.4045297551731,1759.6058318305468,2920.999915695191,1774.8807347861969,1749.8511935690926,2927.835990574429,1775.593850291897,1702.1791423419018,2944.305061938584,1776.922945257817,1719.1958309135923,2950.999904251099,1772.4733777546842,1736.0867286120365,2979.999893188477,1771.1958156310175,1737.552098297521,2986.7866456523816,1780.1394229299754
1,12,1,0.08520052083333333,1787091607.745285,1737.239615490418,2752.999979782105,1780.5884402604152,1727.7959164960112,2758.9037812114784,1774.4555124247333,1716.927896812055,2793.9999641418462,1779.6144512027386,1697.971803649479,2800.3997641490664,1773.139759146621,1752.1726166824587,2822.673903726525,1781.760476205031,1756.116728306385,2828.999950790406,1774.3519576978329,1751.829171378794,2861.999938201905,1773.5833053152796,1756.2689580340495,2868.0452774028267,1775.7453311733962,1757.0032857535837,2884.999929428101,1776.3133997615919,1753.5008863893388,2890.981848871031,1780.1749396338296,1761.2852492587951,2920.999915695191,1780.0361280068466,1758.1130146407068,2927.835990574429,1786.5806614298376,1717.1100803863435,2944.305061938584,1777.016489898218,1721.974172448574,2950.999904251099,1776.6347158969343,1741.4526087355198,2979.999893188477,1777.5475440902283,1735.882476999725,2986.7866456523816,1771.9655530763823
1,13,1,0.09201656250000001,1787091607.745285,1730.469893327628,2752.999979782105,1773.712657028456,1744.956658617844,2758.9037812114784,1786.7348320445028,1711.1407677965583,2793.9999641418462,1766.77490295565,1697.0766726778127,2800.3997641490664,1763.472583060794,1743.506128312498,2822.673903726525,1778.3232570223431,1754.578246783018,2828.999950790406,1775.547253721307,1736.9986551334168,2861.999938201905,1759.5205856282666,1750.0814714063026,2868.0452774028267,1766.5827704251612,1753.4968976373139,2884.999929428101,1756.2390653177247,1743.1551792646026,2890.981848871031,1759.4870862242872,1747.6771403246019,2920.999915695191,1769.351086591069,1759.6771861723264,2927.835990574429,1763.3477397071858,1702.5147782498395,2944.305061938584,1763.5314515389553,1710.9055384051105,2950.999904251099,1767.3139193691354,1740.7710058990738,2979.999893188477,1769.0230155576612,1731.013861295351,2986.7866456523816,1776.1751841550265
1,14,1,0.09883260416666667,1787091607.745285,1729.6984595164593,2752.999979782105,1773.198887428554,1725.678103126815,2758.9037812114784,1775.4780389400007,1709.6596112112968,2793.9999641418462,1773.3607604609224,1709.3524925879512,2800.3997641490664,1769.8697618974845,1738.8575816853624,2822.673903726525,1775.4592719381362,1749.199773817893,2828.999950790406,1769.4030779105665,1755.2591619035975,2861.999938201905,1764.918008986154,1748.3279946205337,2868.0452774028267,1767.966454748296,1746.285432649693,2884.999929428101,1763.9260323379283,1744.7486322095547,2890.981848871031,1770.8677751627595,1751.8977290093835,2920.999915695191,1774.5295412171042,1761.0853990280282,2927.835990574429,1785.608047803894,1709.625011461931,2944.305061938584,1757.5664486352662,1717.942155454351,2950.999904251099,1765.387413271388,1731.0604731485162,2979.999893188477,1779.8001039215087,1732.9314576519853,2986.7866456523816,1771.375049668368
1,15,1,0.10564864583333335,1787091607.745285,1729.577375676254,2752.999979782105,1760.5429440352111,1730.6851331112266,2758.9037812114784,1776.2928446984747,1717.4728734297155,2793.9999641418462,1784.6323318152643,1713.771235137696,2800.3997641490664,1773.1771708897516,1753.506602072317,2822.673903726525,1777.5403307149188,1740.7017452700431,2828.999950790406,1774.7652138032215,1755.4744016871962,2861.999938201905,1771.3789925726687,1753.7610569428737,2868.0452774028267,1775.3404193538527,1755.595852309197,2884.999929428101,1779.0302442155455,1754.7888559464498,2890.981848871031,1768.0784913042148,1763.7495033163186,2920.999915695191,1780.5762447657182,1763.5162148118716,2927.835990574429,1784.2334566127702,1711.5539627716478,2944.305061938584,1771.2223308983098,1713.9353394259865,2950.999904251099,1775.8307760491487,1745.5343246630193,2979.999893188477,1771.1770944768775,1734.8166091023015,2986.7866456523816,1772.4586759177187
1,16,1,0.11246468750000001,1787091607.745285,1725.6406913836843,2752.999979782105,1786.3972705321391,1732.9899135006267,2758.9037812114784,1772.9692208943363,1702.990585933918,2793.9999641418462,1774.0315890821284,1714.146147262891,2800.3997641490664,1776.0624140355167,1749.641348534401,2822.673903726525,1776.188204908763,1742.2621725708348,2828.999950790406,1764.8312039612433,1741.3045664333526,2861.999938201905,1766.6027294678609,1744.180945685729,2868.0452774028267,1770.2056117614695,1747.993703579179,2884.999929428101,1772.412278020601,1753.5786746951126,2890.981848871031,1775.1188220191339,1766.980010392151,2920.999915695191,1772.019042088211,1750.6137634868724,2927.835990574429,1778.0892960846043,1721.5459852675979,2944.305061938584,1781.0612984075558,1725.1962129779624,2950.999904251099,1775.6987346028059,1736.144710700859,2979.999893188477,1777.7797016841398,1730.8719473056822,2986.7866456523816,1776.6348075923831
1,17,1,0.11928072916666668,1787091607.745285,1729.6052358101292,2752.999979782105,1777.3307760491487,1730.907647400434,2758.9037812114784,1764.096585872788,1712.0319711464988,2793.9999641418462,1769.8560228627318,1709.1278540208455,2800.3997641490664,1766.6676956933704,1748.500626585567,2822.673903726525,1782.4355533820337,1761.1346394840602,2828.999950790406,1781.7319742030138,1753.0202035638965,2861.999938201905,1777.4248097319437,1753.761439007244,2868.0452774028267,1776.640553840511,1755.366705382523,2884.999929428101,1777.9635663416573,1763.8486566616743,2890.981848871031,1774.634349115139,1757.2953357581684,2920.999915695191,1777.2595745331173,1765.0482929363939,2927.835990574429,1789.386221230553,1715.260323379283,2944.305061938584,1780.6557905675947,1732.0965247424886,2950.999904251099,1780.9357979032307,1732.912354433475,2979.999893188477,1767.7746737170278,1732.7794265977932,2986.7866456523816,1768.7205734022068
1,18,1,0.12609677083333334,1787091607.745285,1726.3877953357583,2752.999979782105,1768.1330806614299,1729.8997004615337,2758.9037812114784,1777.994330164746,1705.9219060427301,2793.9999641418462,1776.308921967173,1710.079912583672,2800.3997641490664,1770.7224225937587,1743.0137543173273,2822.673903726525,1766.3426047620503,1749.8328850444723,2828.999950790406,1770.079133172357,1748.2675061894429,2861.999938201905,1781.2892227282452,1745.9765106825198,2868.0452774028267,1758.2020509215392,1747.1170186753063,2884.999929428101,1775.383424519363,1753.1504111012623,2890.981848871031,1767.1609255127303,1753.7582755142587,2920.999915695191,1776.1063208729406,1755.442552801296,2927.835990574429,1769.317220405294,1709.6932175933002,2944.305061938584,1765.33465782315,1720.3701439618546,2950.999904251099,1775.8419170461839,1730.6351590916038,2979.999893188477,1767.877128098542,1733.344056606657,2986.7866456523816,1782.9059051869058
1,19,1,0.1329128125,1787091607.745285,1729.0416602989271,2752.999979782105,1777.738713818504,1730.964850077941,2758.9037812114784,1774.1171103707552,1704.5574319161292,2793.9999641418462,1768.8741938441788,1709.4464804230217,2800.3997641490664,1772.0016199529296,1747.926857596968,2822.673903726525,1785.2708225081763,1755.860882721521,2828.999950790406,1781.489164654461,1752.1198612342207,2861.999938201905,1772.5782315004433,1753.6277776079714,2868.0452774028267,1780.8092581838189,1758.8073478619679,2884.999929428101,1772.8887887031208,1748.1453831341505,2890.981848871031,1770.658724821958,1752.8114894397409,2920.999915695191,1775.0470703304093,1759.4004187425498,2927.835990574429,1780.9824097563958,1703.000168108323,2944.305061938584,1772.1992236451997,1724.5733563590793,2950.999904251099,1771.0053183360333,1735.01554237858,2979.999893188477,1781.4241067335024,1738.6756884799952,2986.7866456523816,1767.9644985787206
1,20,1,0.13972885416666667,1787091607.745285,1731.479613045206,2752.999979782105,1783.9811718678363,1730.1322095546657,2758.9037812114784,1758.0384356756426,1693.811626982914,2793.9999641418462,1762.5958217440475,1703.865895406058,2800.3997641490664,1768.572592230339,1746.6678790842682,2822.673903726525,1771.5454350949049,1740.2251581746493,2828.999950790406,1776.9975700706054,1759.6211449705047,2861.999938201905,1775.4206528715958,1760.1050524192317,2868.0452774028267,1772.3659259712076,1758.2755906715163,2884.999929428101,1773.180869272855,1749.7022037472873,2890.981848871031,1766.704465568359,1758.6869517376288,2920.999915695191,1771.527096005135,1757.421432282911,2927.835990574429,1783.5132499923586,1727.8225081761775,2944.305061938584,1774.6580523886664,1723.2688204908764,2950.999904251099,1771.060885778036,1734.773619219366,2979.999893188477,1767.774979368524,1731.8390133569703,2986.7866456523816,1772.0228780144878
1,21,1,0.14654489583333336,1787091607.745285,1733.5993214536786,2752.999979782105,1788.8584527921264,1743.7748723905004,2758.9037812114784,1774.5648286823364,1702.0308860836874,2793.9999641418462,1773.1439465721185,1699.1477213680962,2800.3997641490664,1763.421187761714,1737.9383653757984,2822.673903726525,1768.3625943698994,1736.4197817648317,2828.999950790406,1762.8280863159825,1751.8927927377204,2861.999938201905,1761.7836445884402,1748.7514442033194,2868.0452774028267,1766.4271326833145,1744.3885136167742,2884.999929428101,1757.5369532658863,1737.1127701195098,2890.981848871031,1767.2880765351347,1754.4376012470582,2920.999915695191,1779.9058287740318,1761.864779778097,2927.835990574429,1771.8880092918055,1707.713543417795,2944.305061938584,1755.516260659596,1721.0319252987742,2950.999904251099,1765.0103768682948,1727.192346486536,2979.999893188477,1768.6402176238653,1725.4890729590122,2986.7866456523816,1762.3069505150227
1,22,1,0.15336093750000002,1787091607.745285,1722.573555032552,2752.999979782105,1759.3544029098023,1729.3062627991565,2758.9037812114784,1768.3825992603233,1706.1956780878443,2793.9999641418462,1774.319283552893,1711.7770883638475,2800.3997641490664,1767.530519301892,1738.6926827031818,2822.673903726525,1774.6107375370602,1743.638796344408,2828.999950790406,1758.155286242626,1738.612586728612,2861.999938201905,1766.5098572607512,1749.0943851820155,2868.0452774028267,1772.5986337378122,1756.5561481798454,2884.999929428101,1782.070926429685,1756.6915212274964,2890.981848871031,1772.7329675703763,1750.3408167007979,2920.999915695191,1767.5124858636184,1749.6073142403031,2927.835990574429,1778.8311122657944,1714.3031298713206,2944.305061938584,1770.0497753461502,1712.2338081119908,2950.999904251099,1764.2482348626097,1731.433215148088,2979.999893188477,1771.7790292508482,1734.3035577834153,2986.7866456523816,1778.6058012653973
1,23,1,0.16017697916666668,1787091607.745285,1724.0994895620015,2752.999979782105,1775.7019439435155,1731.8322584589052,2758.9037812114784,1761.057691719901,1703.458095179876,2793.9999641418462,1775.7496714246415,1719.0531833603325,2800.3997641490664,1775.323822477611,1752.394748907296,2822.673903726525,1781.7795030106672,1750.2519332457132,2828.999950790406,1771.6576550417215,1760.9006785463214,2861.999938201905,1787.895451905737,1765.7070788886513,2868.0452774028267,1777.6066723721613,1749.0675948283767,2884.999929428101,1772.4585383745452,1759.1121893816671,2890.981848871031,1787.881514197512,1751.6159794602195,2920.999915695191,1776.4021151083534,1768.4732096463613,2927.835990574429,1784.5248189014885,1725.3083412293304,2944.305061938584,1786.7028914631537,1729.057768132775,2950.999904251099,1773.5525262096157,1740.9097411131827,2979.999893188477,1773.2797780970138,1737.5380994589968,2986.7866456523816,1772.621282513678
1,24,1,0.16699302083333334,1787091607.745285,1736.3636183024116,2752.999979782105,1788.591542623101,1734.7997829874378,2758.9037812114784,1770.5507534309381,1710.910199590427,2793.9999641418462,1774.897362227588,1722.5304123238684,2800.3997641490664,1782.8662316227037,1750.3454320383898,2822.673903726525,1775.644145245591,1748.6629886603296,2828.999950790406,1766.4883088302718,1749.6087355197603,2861.999938201905,1766.5080691994988,1747.5518079285998,2868.0452774028267,1768.5892960846043,1746.4192927224378,2884.999929428101,1770.9694654155333,1745.9275911605587,2890.981848871031,1773.33904392212,1763.3178928385855,2920.999915695191,1782.6638750496684,1756.587477458202,2927.835990574429,1784.3632209554667,1721.9601888926247,2944.305061938584,1770.9637038848305,1717.1657548063697,2950.999904251099,1781.8570162300944,1734.0071063972857,2979.999893188477,1774.811321331418,1725.2327230491794,2986.7866456523816,1767.26253935263
1,25,1,0.17380906250000003,1787091607.745285,1729.948513005471,2752.999979782105,1773.6554696335238,1734.4297460036066,2758.9037812114784,1778.6974203013724,1710.0840694440199,2793.9999641418462,1770.3903322431763,1722.9484060274476,2800.3997641490664,1778.7098297521165,1757.4351560350888,2822.673903726525,1773.8803680044014,1751.3113366139928,2828.999950790406,1776.0127915151145,1761.248678057279,2861.999938201905,1775.247975058838,1756.7135892655194,2868.0452774028267,1779.6846593514076,1760.5511202127334,2884.999929428101,1783.843353608216,1755.5108964758383,2890.981848871031,1785.6444508970872,1755.6086285417366,2920.999915695191,1784.767582602317,1750.928126050677,2927.835990574429,1784.69003881774,1713.10876608491,2944.305061938584,1771.8468074701225,1723.496255769172,2950.999904251099,1771.2985909466026,1730.8891402023412,2979.999893188477,1777.716492954733,1729.485512119082,2986.7866456523816,1761.9120793471284
1,26,1,0.1806251041666667,1787091607.745285,1735.434422471498,2752.999979782105,1784.9084115291744,1733.9448757526668,2758.9037812114784,1779.4206223064461,1707.7361921936608,2793.9999641418462,1771.22191826879,1707.1100956689183,2800.3997641490664,1775.4676926368554,1743.141042882905,2822.673903726525,1771.6446495705597,1753.5533667512302,2828.999950790406,1775.1880062352905,1745.9697099367302,2861.999938201905,1770.5891891065808,1747.782315004432,2868.0452774028267,1766.687899257267,1756.2684537090809,2884.999929428101,1773.8117492435126,1762.103432466302,2890.981848871031,1778.2920041568605,1767.5832900327048,2920.999915695191,1782.4515083901335,1763.9789864596387,2927.835990574429,1786.744291958309,1720.6086591068863,2944.305061938584,1776.975868814378,1717.8449582785709,2950.999904251099,1773.7326313537305,1739.7723049179326,2979.999893188477,1784.1169269798575,1738.055139529908,2986.7866456523816,1786.605403918452
1,27,1,0.18744114583333335,1787091607.745285,1744.6731210074274,2752.999979782105,1783.2338081119908,1746.3773420545895,2758.9037812114784,1789.031711342727,1712.0813032979797,2793.9999641418462,1767.0914509276522,1699.858727878473,2800.3997641490664,1770.7054589357215,1740.9611516948376,2822.673903726525,1782.3440107589327,1747.7610416602988,2828.999950790406,1782.6230858575052,1743.8786716385978,2861.999938201905,1763.9218601950056,1754.3775407280618,2868.0452774028267,1782.0198062169513,1748.9366078796957,2884.999929428101,1770.5367851575634,1755.7470122566249,2890.981848871031,1767.9931075587615,1749.0472384387322,2920.999915695191,1771.9595928722072,1759.6003301036158,2927.835990574429,1789.348687226824,1719.2178225387413,2944.305061938584,1776.402160956078,1720.969083351163,2950.999904251099,1772.423342604762,1737.058318305468,2979.999893188477,1776.879130115842,1736.5520524497967,2986.7866456523816,1786.6995904269952
1,28,1,0.1942571875,1787091607.745285,1735.5416144512028,2752.999979782105,1778.3160283644588,1732.8626555001986,2758.9037812114784,1781.2870831677722,1711.9916251490051,2793.9999641418462,1771.483433688908,1711.997218571385,2800.3997641490664,1770.4401381544762,1750.319436378641,2822.673903726525,1778.9822874957972,1759.2282299721858,2828.999950790406,1778.6339823333435,1751.2289635357765,2861.999938201905,1778.1220007946938,1762.887413271388,2868.0452774028267,1776.1920561176146,1753.0142433597211,2884.999929428101,1778.1084909985634,1761.074013509796,2890.981848871031,1785.4238774948803,1762.9603722835222,2920.999915695191,1778.023183665984,1754.0071216798606,2927.835990574429,1765.9275758779838,1710.4871473545863,2944.305061938584,1771.5056239875294,1720.2057187394932,2950.999904251099,1783.4860011614758,1741.5214873001803,2979.999893188477,1775.3181984900816,1740.8233028700674,2986.7866456523816,1777.5141669468471
1,29,1,0.20107322916666667,1787091607.745285,1732.2288871229025,2752.999979782105,1771.4023749121252,1735.6967631506557,2758.9037812114784,1775.3859461442064,1696.8417642204358,2793.9999641418462,1767.001604670355,1710.5065562245927,2800.3997641490664,1770.8295840083138,1747.7830944157472,2822.673903726525,1777.0980377173946,1753.248433536082,2828.999950790406,1770.1398814072195,1757.3529510651954,2861.999938201905,1771.2291010789497,1750.3409236788214,2868.0452774028267,1767.522068038023,1741.0177889170768,2884.999929428101,1778.8702203747287,1751.13107864413,2890.981848871031,1768.7836293058654,1746.894183452028,2920.999915695191,1776.7019745086652,1754.1960754347892,2927.835990574429,1767.776568756304,1711.949322981936,2944.305061938584,1779.9651557294374,1723.6584344530365,2950.999904251099,1778.3453556255158,1727.551716233151,2979.999893188477,1770.0961121129687,1739.1730140294037,2986.7866456523816,1781.1873949322983
