batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_spike_sig,peak_02_spike_ref,peak_03,peak_03_ref,peak_03_freq_mhz,peak_03_spike_sig,peak_03_spike_ref,peak_04,peak_04_ref,peak_04_freq_mhz,peak_04_spike_sig,peak_04_spike_ref,peak_05,peak_05_ref,peak_05_freq_mhz,peak_05_spike_sig,peak_05_spike_ref,peak_06,peak_06_ref,peak_06_freq_mhz,peak_06_spike_sig,peak_06_spike_ref,peak_07,peak_07_ref,peak_07_freq_mhz,peak_07_spike_sig,peak_07_spike_ref,peak_08,peak_08_ref,peak_08_freq_mhz,peak_08_spike_sig,peak_08_spike_ref,peak_09,peak_09_ref,peak_09_freq_mhz,peak_09_spike_sig,peak_09_spike_ref,peak_10,peak_10_ref,peak_10_freq_mhz,peak_10_spike_sig,peak_10_spike_ref,peak_11,peak_11_ref,peak_11_freq_mhz,peak_11_spike_sig,peak_11_spike_ref,peak_12,peak_12_ref,peak_12_freq_mhz,peak_12_spike_sig,peak_12_spike_ref,peak_13,peak_13_ref,peak_13_freq_mhz,peak_13_spike_sig,peak_13_spike_ref,peak_14,peak_14_ref,peak_14_freq_mhz,peak_14_spike_sig,peak_14_spike_ref,peak_15,peak_15_ref,peak_15_freq_mhz,peak_15_spike_sig,peak_15_spike_ref,peak_16,peak_16_ref,peak_16_freq_mhz,peak_16_spike_sig,peak_16_spike_ref,delta_f_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT,B_status,B_rank,B_condition_number
0,0.006286249961704016,1782752209.300113,0.011708750389516354,5904.255513952991,5911.195132499923,2739.554890643423,False,False,5911.115751749854,5917.871805177737,2752.0638471863235,False,False,5862.4676620717055,5874.720848488553,2797.999962615967,False,False,5858.4117889782065,5878.263488400526,2804.8640145673717,False,False,5846.725301830853,5866.710043708164,2832.3964190983884,False,False,5855.085528929914,5872.793138123911,2838.999946975709,False,False,5848.413528135221,5865.178868783813,2866.9683385151843,False,False,5858.638727572821,5874.393964911209,2872.999934005738,False,False,5857.876324235107,5872.513156768653,2885.999929046631,False,False,5863.336613992726,5880.186493260384,2891.7476622843465,False,False,5849.327352752392,5865.145661277012,2917.9999168396,False,False,5852.499319925421,5873.798572607513,2924.7927977542663,False,False,5831.768103738117,5856.772254485436,2948.999905014038,False,False,5842.858160894948,5866.340686798912,2954.8536821360517,False,False,5879.497206345325,5891.78780603356,2993.0749311593427,False,False,5896.461957086531,5904.144102454381,3003.2295536221773,False,False,-0.14373101548339628,-5.12368609606014,0.20516027322033795,7.28028145361507,-0.10474591894781789,-3.7174729053771207,-0.04823124883047361,-1.8012864891364104,0.11272794659927061,4.191322311673567,0.23386417792906802,8.293732878462169,-0.04661727852059609,-1.6538438402019324,-0.538350760622173,-19.190937047224843,7.494817766464125,7.123298723977328,-2.484512063607048,10.634212629890953,26.72781186443294,ok,3,3.791027600491962
1,0.15062427055090666,1782752209.444261,0.011328374966979027,5904.082944646513,5910.81391019959,2739.554890643423,False,False,5911.6846043341375,5916.5219029862155,2752.0638471863235,False,False,5862.2223813308065,5874.478998685699,2797.999962615967,False,False,5859.236779044534,5881.278367515358,2804.8640145673717,False,False,5848.32091726014,5865.7658266344715,2832.3964190983884,False,False,5854.520312070177,5872.703872604456,2838.999946975709,False,False,5847.731229941621,5863.563257633647,2866.9683385151843,False,False,5857.825775590672,5875.4506602072315,2872.999934005738,False,False,5857.962670782773,5873.039904331081,2885.999929046631,False,False,5864.916019194914,5879.647180364948,2891.7476622843465,False,False,5849.28502154843,5865.471413943821,2917.9999168396,False,False,5854.457681022099,5875.345098878259,2924.7927977542663,False,False,5833.1715086957865,5858.0342406088575,2948.999905014038,False,False,5843.473438884984,5865.874805147172,2954.8536821360517,False,False,5881.186251795703,5894.789896689795,2993.0749311593427,False,False,5897.247171195404,5905.415948895069,3003.2295536221773,False,False,-0.35038365208901723,-12.490385881275971,0.2639331537471538,9.365885578422285,0.0327307584722249,1.1616271928795132,0.0819227730150766,3.0595596788986845,-0.018655130703636263,-0.6936138544534013,0.200223556923527,7.100705682265562,-0.0744349075082363,-2.640731445189543,-0.634286684559331,-22.61082685051515,7.63356917184452,1.4393725522706606,0.0502603816555148,7.768249336338874,27.898970097515782,ok,3,3.791027600491962
2,0.3267000620253384,1782752209.621644,0.013941542245447636,5903.304852217501,5911.006592902772,2739.554890643423,False,False,5909.771640125929,5916.150256747257,2752.0638471863235,False,False,5863.035833053153,5874.6126509154265,2797.999962615967,False,False,5859.431751077421,5880.144722926919,2804.8640145673717,False,False,5845.908763028396,5866.365067090503,2832.3964190983884,False,False,5854.09820429746,5872.642273130177,2838.999946975709,False,False,5847.259320842376,5862.394553290338,2866.9683385151843,False,False,5857.565929027723,5874.198600116148,2872.999934005738,False,False,5856.912108384021,5871.186630803558,2885.999929046631,False,False,5861.6465171012005,5877.104538924717,2891.7476622843465,False,False,5847.149651557294,5864.2675917718625,2917.9999168396,False,False,5855.030288535012,5875.8902206803805,2924.7927977542663,False,False,5832.07257389125,5858.362045725464,2948.999905014038,False,False,5844.5734770914205,5865.983580401626,2954.8536821360517,False,False,5879.761879145399,5893.168439954764,2993.0749311593427,False,False,5895.165430815784,5904.525052724883,3003.2295536221773,False,False,-0.28142023083211976,-10.03199566228025,0.24654323819789042,8.748790086853774,-0.0881678164722054,-3.1291096794422106,0.06826786715068117,2.5495915972009024,0.060102710113321106,2.2346706162005194,0.15883790965655084,5.633009746641489,-0.1466079175768348,-5.201217426327368,-0.47295017584833005,-16.859560188397722,8.067085630821875,0.6880543971478086,0.8993268928912779,8.14616954701562,20.154617779562923,ok,3,3.791027600491962
3,0.47603670810349286,1782752209.769912,0.011803499888628721,5902.217206650976,5911.135635907938,2739.554890643423,False,False,5911.0308784424,5916.986646086132,2752.0638471863235,False,False,5862.6510713084945,5875.919107803282,2797.999962615967,False,False,5859.756265855671,5879.190345997495,2804.8640145673717,False,False,5845.360086499373,5866.525179570254,2832.3964190983884,False,False,5853.784828987988,5871.226820918789,2838.999946975709,False,False,5848.466379863678,5863.866739004187,2866.9683385151843,False,False,5857.958763028395,5875.174711923465,2872.999934005738,False,False,5856.027300791637,5871.740989393893,2885.999929046631,False,False,5862.32940367393,5878.01079255433,2891.7476622843465,False,False,5847.391874254974,5864.122283522328,2917.9999168396,False,False,5853.657655041721,5876.195114160833,2924.7927977542663,False,False,5832.9422456215425,5857.299240456033,2948.999905014038,False,False,5843.308746217563,5865.675370602438,2954.8536821360517,False,False,5879.62870678852,5892.785426536662,2993.0749311593427,False,False,5895.185735244674,5903.9874056301,3003.2295536221773,False,False,-0.47991457657413183,-17.107870803108064,0.16641970050586355,5.905540288532363,-0.17053338461331854,-6.052295336471189,0.08309596029507421,3.103374559249682,-0.002522691647694819,-0.09379585193760871,0.24726131707343083,8.768847512874608,-0.060429829460715914,-2.143872495128665,-0.5087713739972595,-18.13650155992619,7.827811475547194,1.951635575086277,-3.8866792342086454,8.954875174131653,25.802308752108363,ok,3,3.791027600491962
4,0.6264636875130236,1782752209.920854,0.012833124957978725,5905.128512699819,5911.0500657150715,2739.554890643423,False,False,5911.449514014121,5918.404407494575,2752.0638471863235,False,False,5862.327510162912,5875.075373658953,2797.999962615967,False,False,5860.292170736926,5880.6672524987025,2804.8640145673717,False,False,5848.073004859859,5867.0192239508515,2832.3964190983884,False,False,5854.317037014396,5872.514681969618,2838.999946975709,False,False,5847.338528899349,5864.03783048568,2866.9683385151843,False,False,5858.301416694684,5875.49100926124,2872.999934005738,False,False,5858.5722376746035,5872.041912461411,2885.999929046631,False,False,5864.729064400769,5880.2259819054325,2891.7476622843465,False,False,5849.243235932391,5864.491339364857,2917.9999168396,False,False,5853.800247577712,5874.449488033745,2924.7927977542663,False,False,5832.37293761653,5856.865838860531,2948.999905014038,False,False,5844.156574563683,5867.786875324755,2954.8536821360517,False,False,5880.794113152184,5894.645852309197,2993.0749311593427,False,False,5896.957567931045,5906.788266039062,3003.2295536221773,False,False,0.003446264609822925,0.12285155020513741,0.20572372414898732,7.300275974393773,-0.03493378195333332,-1.2398133425949027,0.02129407914444351,0.7952673420567299,0.10319837415638831,3.8370045865175535,0.23030935254852836,8.167664951356567,-0.027092080637570817,-0.9611472849257955,-0.47006853289752437,-16.756836402148068,6.962259350378572,5.859729318080493,-2.3173825824123515,9.390407071920475,24.687581562529346,ok,3,3.791027600491962
5,0.778510770527646,1782752210.0728252,0.012678540777415037,5903.523564202098,5911.454927102119,2739.554890643423,False,False,5910.467512302473,5917.500404988232,2752.0638471863235,False,False,5862.867736956323,5875.4268484274235,2797.999962615967,False,False,5859.890404071278,5880.049271021181,2804.8640145673717,False,False,5846.51708897515,5865.828225387414,2832.3964190983884,False,False,5852.678164257113,5871.60118898432,2838.999946975709,False,False,5848.5732340984805,5864.683930372588,2866.9683385151843,False,False,5857.746630192255,5872.996700492099,2872.999934005738,False,False,5856.497534920683,5872.630948742243,2885.999929046631,False,False,5862.8505960204175,5878.999069291194,2891.7476622843465,False,False,5847.814359507289,5864.46134425528,2917.9999168396,False,False,5852.166150625057,5873.9386129535105,2924.7927977542663,False,False,5831.563220955466,5856.686274719564,2948.999905014038,False,False,5842.772463856711,5864.356808387078,2954.8536821360517,False,False,5880.0187685301225,5891.909872543326,2993.0749311593427,False,False,5897.774421554544,5905.37072928447,3003.2295536221773,False,False,-0.23020739833921963,-8.206373844322375,0.20506421444341094,7.2768727287136,-0.018561884913367167,-0.658768426792329,-0.04112194266193609,-1.535776110304384,-0.00012514975278648947,-0.004653175782746303,0.21847407094692356,7.747939857012018,-0.1065970314899143,-3.7817489460590656,-0.5018891470738344,-17.89116637459177,6.965292121485138,2.8984510300555644,-0.06810128897161107,7.54459743769094,21.809486778279183,ok,3,3.791027600491962
6,0.9381287703290582,1782752210.232498,0.012787625193595886,5903.817454228689,5909.740728061864,2739.554890643423,False,False,5909.091631262036,5915.785223278419,2752.0638471863235,False,False,5862.539647583825,5874.443306232234,2797.999962615967,False,False,5859.04621450622,5879.657502215973,2804.8640145673717,False,False,5845.39384265061,5865.555998410612,2832.3964190983884,False,False,5853.569910138461,5872.063453250604,2838.999946975709,False,False,5847.442919583092,5865.206514961641,2866.9683385151843,False,False,5858.768996240486,5873.829336430601,2872.999934005738,False,False,5855.842670477121,5871.72350154354,2885.999929046631,False,False,5863.903088608369,5878.893593544641,2891.7476622843465,False,False,5848.735794846716,5864.5369471528575,2917.9999168396,False,False,5853.781309411011,5875.018424672188,2924.7927977542663,False,False,5833.312307057493,5858.071031879451,2948.999905014038,False,False,5845.152324479628,5866.721054803314,2954.8536821360517,False,False,5881.81315218388,5894.721005899073,2993.0749311593427,False,False,5896.690145795763,5904.772986520768,3003.2295536221773,False,False,-0.028152747672632844,-1.003581873620183,0.2349940342325537,8.338957061614249,-0.07709164924083071,-2.7360122490919743,-0.12702430357930697,-4.743960966749876,-0.046753386708062776,-1.7383312547367364,0.23167843410530692,8.216217905559729,-0.09625969704230941,-3.4150107441984567,-0.5630661298513078,-20.07198176689252,7.940644710887942,4.626092622690498,-0.5810770089541523,9.208269211344726,25.30935707422464,ok,3,3.791027600491962
7,1.08824516646564,1782752210.382445,0.012451167218387127,5902.42294372956,5910.351636763763,2739.554890643423,False,False,5908.68073937097,5914.6145260873545,2752.0638471863235,False,False,5862.411437478987,5874.077366506709,2797.999962615967,False,False,5858.70029648195,5879.094152886877,2804.8640145673717,False,False,5846.199478864199,5863.856897026011,2832.3964190983884,False,False,5853.714067610111,5870.986205947978,2838.999946975709,False,False,5847.487456062598,5861.982852951065,2866.9683385151843,False,False,5854.980797444754,5871.520772075681,2872.999934005738,False,False,5853.974258030992,5870.315991686279,2885.999929046631,False,False,5861.605264847021,5878.373897362228,2891.7476622843465,False,False,5846.816739004187,5861.7787679188195,2917.9999168396,False,False,5853.040767796558,5873.430444417276,2924.7927977542663,False,False,5831.173900418743,5855.655321392549,2948.999905014038,False,False,5842.526576397591,5863.99782834612,2954.8536821360517,False,False,5878.3628312498095,5892.554893480453,2993.0749311593427,False,False,5895.858611730904,5904.11708286212,3003.2295536221773,False,False,-0.36261045430766675,-12.926243767037645,0.2355813424915937,8.359798179432666,-0.01854699030288399,-0.6582398113439798,0.09409352746794582,3.514099341257555,0.020788725417547883,0.7729427466958544,0.23132046300168665,8.203522858640081,-0.09088691687876974,-3.224400316901561,-0.6928800402432541,-24.699542020186833,7.90559519567466,1.4814123454082042,-0.8742771638159119,8.09057343419934,29.6814228194875,ok,3,3.791027600491962
8,1.2446631244383752,1782752210.5382788,0.011283082887530327,5903.672734358284,5911.084089311366,2739.554890643423,False,False,5909.337232937005,5915.62258611731,2752.0638471863235,False,False,5862.44662713574,5875.332007824678,2797.999962615967,False,False,5858.453459974937,5879.287683772962,2804.8640145673717,False,False,5846.958882232478,5865.83345049974,2832.3964190983884,False,False,5852.154034599749,5871.785521288626,2838.999946975709,False,False,5846.674125072592,5863.31343796803,2866.9683385151843,False,False,5857.581555460464,5873.758685087264,2872.999934005738,False,False,5858.028916159794,5871.738918605008,2885.999929046631,False,False,5862.987827429164,5876.892970015588,2891.7476622843465,False,False,5848.93283155546,5864.095760613748,2917.9999168396,False,False,5853.732859064095,5874.193743313873,2924.7927977542663,False,False,5832.353777852492,5856.439603264358,2948.999905014038,False,False,5843.924688999602,5864.863593850292,2954.8536821360517,False,False,5880.5505715682975,5893.1899975547885,2993.0749311593427,False,False,5896.909487422441,5904.421646238958,3003.2295536221773,False,False,-0.2574698469526038,-9.17821856715526,0.2145562664569557,7.61370602078444,0.03363627946016832,1.1937644806301413,-0.022889725514052755,-0.8548597498154255,0.009413608219284716,0.350006075273414,0.2258888575424318,8.010897014104284,-0.09494762714987856,-3.3684623660353585,-0.5985312638422977,-21.336230289558113,6.789880734720575,3.0822854170679967,0.1317855906659139,7.457903943193879,25.764608515044454,ok,3,3.791027600491962
9,1.4052575000096112,1782752210.6987321,0.010999249760061502,5901.431699116667,5907.77443530886,2739.554890643423,False,False,5910.217730843293,5915.288319528074,2752.0638471863235,False,False,5862.340145795764,5875.603134456093,2797.999962615967,False,False,5857.173619219366,5878.855917412967,2804.8640145673717,False,False,5845.469437906899,5865.97328911575,2832.3964190983884,False,False,5854.405093682183,5872.46440841153,2838.999946975709,False,False,5848.735826940123,5865.35001222606,2866.9683385151843,False,False,5857.634184063331,5873.884679218755,2872.999934005738,False,False,5855.930557508329,5871.0893358193,2885.999929046631,False,False,5862.9346624079235,5877.807525139835,2891.7476622843465,False,False,5849.438629764342,5866.06930953327,2917.9999168396,False,False,5853.80973652841,5873.234689916558,2924.7927977542663,False,False,5831.481816792492,5856.996222147508,2948.999905014038,False,False,5845.5385243145765,5866.82199773818,2954.8536821360517,False,False,5881.86965491946,5893.918233640004,2993.0749311593427,False,False,5896.860934682275,5904.512200079469,3003.2295536221773,False,False,-0.27544271803225406,-9.818910830737877,0.2273217446628342,8.06669954028991,-0.11247285715662546,-3.991704910989439,-0.0180510007185998,-0.6741484929011773,-0.015588472377419949,-0.5795928520959156,0.11887846979687781,4.215892669952553,-0.12749871282157338,-4.523279082893533,-0.5132560454887073,-18.296369539253263,7.202425436512718,0.9288830324580009,1.099258334243364,7.344802566571635,20.80832045900718,ok,3,3.791027600491962
