block_index,point_in_block,point_index,transition_index,transition_center_mhz,linewidth_mhz,frequency_mhz,slope_per_mhz
1,0,0,0,2766.0372743367734,11.356686303559966,2760.3589311849933,-0.0015660297021459497
1,1,1,0,2766.0372743367734,11.356686303559966,2771.7156174885536,0.0014722159274808226
2,0,2,1,2802.3178648937046,11.251156492353786,2796.692286647528,-0.0006835661628050928
2,1,3,1,2802.3178648937046,11.251156492353786,2807.9434431398813,0.0007440458840414383
3,0,4,2,2842.0717565429195,13.736840745011868,2835.2033361704134,-0.0002621616626535195
3,1,5,2,2842.0717565429195,13.736840745011868,2848.9401769154256,0.00026434296626889604
4,0,6,3,2872.613192701238,5.205124627853556,2870.0106303873113,-0.002113557156077292
4,1,7,3,2872.613192701238,5.205124627853556,2875.2157550151646,0.002783738416663159
5,0,8,4,2880.9036469883054,4.854934215842316,2878.4761798803843,-0.004176139648878233
5,1,9,4,2880.9036469883054,4.854934215842316,2883.3311140962264,0.0019142727403673539
6,0,10,5,2911.5641884745833,17.784078721795723,2902.6721491136855,-6.602776696514682e-05
6,1,11,5,2911.5641884745833,17.784078721795723,2920.456227835481,0.00023010238961094793
7,0,12,6,2946.180735886043,13.660370111720848,2939.3505508301823,-0.00036580717172928726
7,1,13,6,2946.180735886043,13.660370111720848,2953.0109209419034,0.0004900240966492187
8,0,14,7,2976.2339867457817,10.60323797735901,2970.9323677571024,-0.001567334828888292
8,1,15,7,2976.2339867457817,10.60323797735901,2981.535605734461,0.0014429339818215602
